Breakfast Delivery Model from State Agency Tracking-Original,School ID,School Name,District ID,District Name,State-Physical,County,City,Zip Code,Street Address-Line 1,Street Address-Line 2,School Level-Original,School Type-Original,CEP (Y/N),Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Claim Date,Claim Month,Claim Year,Enrollment-Total,Enrollment-Paid,Enrollment-Free,Enrollment-Reduced,Enrollment-Free and Reduced,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Lunch Meals-Free and Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Breakfast Meals-Free and Reduced,Operating Days,Operating Days-Breakfast Only,Operating Days-Lunch Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",State-Reporting,FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,Unique ID,School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data,NCES ID
,10510,Washington Elem,1513001,Medford SD 549,OR,Jackson,Medford,97501,610 South Peach Street,,,Public-Regular School,Y,,N,,,,,,450,25,425,0,425,66739,0,3984,66739,26676,0,1593,26676,,172,172,,,,,,,,OR,66739,388.017441860,26676,155.093023256,OR@10510@1513001,SY16-17,,425,0.943667548,,Public,,,,,,,
,10511,Wilson Elem,1513001,Medford SD 549,OR,Jackson,Medford,97504,1400 Johnson Street,,,Public-Regular School,Y,,N,,,,,,571,32,539,0,539,77853,0,4649,77853,33926,0,2025,33926,,172,172,,,,,,,,OR,77853,452.633720930,33926,197.244186047,OR@10511@1513001,SY16-17,,539,0.943649851,,Public,,,,,,,
,11129,Central Middle,3013001,Milton-Freewater SD 7,OR,Umatilla,Milton-Freewater,97862,306 S.W. 2nd,,,Public-Regular School,N,,N,,,,,,462,107,291,64,355,33591,7514,8350,41105,11294,1923,2382,13217,,169,170,,,,,,,,OR,41105,241.794117647,13217,78.207100592,OR@11129@3013001,SY16-17,,355,0.768398268,,Public,,,,,,,
,11130,Ferndale Elem,3013001,Milton-Freewater SD 7,OR,Umatilla,Milton Freewater,97862,53445 W  Ferndale Rd.,,,Public-Regular School,N,,N,,,,,,289,44,199,46,245,26524,6185,5263,32709,12134,2858,2706,14992,,165,168,,,,,,,,OR,32709,194.696428571,14992,90.860606061,OR@11130@3013001,SY16-17,,245,0.847750865,,Public,,,,,,,
,11131,Freewater Elem,3013001,Milton-Freewater SD 7,OR,Umatilla,Milton Freewater,97862,17 NW 8th,,,Public-Regular School,N,,N,,,,,,291,49,204,38,242,27071,5373,5288,32444,10526,2283,2328,12809,,167,170,,,,,,,,OR,32444,190.847058824,12809,76.700598802,OR@11131@3013001,SY16-17,,242,0.831615120,,Public,,,,,,,
,11132,Grove Elem,3013001,Milton-Freewater SD 7,OR,Umatilla,Milton Freewater,97862,129 SE 15th,,,Public-Regular School,N,,N,,,,,,314,86,196,32,228,24555,4360,5532,28915,15907,2600,4176,18507,,167,170,,,,,,,,OR,28915,170.088235294,18507,110.820359281,OR@11132@3013001,SY16-17,,228,0.726114650,,Public,,,,,,,
,11128,McLoughlin High,3013001,Milton-Freewater SD 7,OR,Umatilla,Milton Freewater,97862,120 S Main,,,Public-Regular School,N,,N,,,,,,573,189,318,66,384,23304,5565,6903,28869,22229,5817,10740,28046,,167,170,,,,,,,,OR,28869,169.817647059,28046,167.940119760,OR@11128@3013001,SY16-17,,384,0.670157068,,Public,,,,,,,
,11292,Mitchell School,3513001,Mitchell SD 55,OR,Wheeler,Mitchell,97750,340 SE High Street,,,Public-Regular School,N,,N,,,,,,59,28,28,3,31,3183,376,2942,3559,1555,357,1978,1912,,147,146,,,,,,,,OR,3559,24.376712329,1912,13.006802721,OR@11292@3513001,SY16-17,,31,0.525423729,,Public,,,,,,,410828001259
,15699,Molalla River Academy,0314004,Molalla River Academy,OR,Clackamas,Molalla,97038,16897 S Callahan Rd,,,Public-Charter School,N,,N,,,,,,218,190,28,0,28,2013,1032,4038,3045,0,0,0,0,,0,157,,,,,,,,OR,3045,19.394904459,0,,OR@15699@0314004,SY16-17,,28,0.128440367,,Charter,,,,,,,
,10236,Clarkes Elem,0313001,Molalla River SD 35,OR,Clackamas,Mulino,97042,19100 S Windy City Rd.,,,Public-Regular School,N,,N,,,,,,161,99,47,15,62,5737,1349,5898,7086,2535,502,1768,3037,,164,165,,,,,,,,OR,7086,42.945454545,3037,18.518292683,OR@10236@0313001,SY16-17,,62,0.385093168,,Public,,,,,,,
,10239,Molalla Elem,0313001,Molalla River SD 35,OR,Clackamas,Molalla,97038,910 Toliver Rd.,,,Public-Regular School,N,,N,,,,,,408,138,224,46,270,29156,4785,8510,33941,10771,2117,1492,12888,,165,165,,,,,,,,OR,33941,205.703030303,12888,78.109090909,OR@10239@0313001,SY16-17,,270,0.661764706,,Public,,,,,,,
,10234,Molalla High,0313001,Molalla River SD 35,OR,Clackamas,Molalla,97038,357 Francis St.,,,Public-Regular School,N,,N,,,,,,737,460,217,60,277,16994,4511,13910,21505,4492,1043,854,5535,,165,159,,,,,,,,OR,21505,135.251572327,5535,33.545454545,OR@10234@0313001,SY16-17,,277,0.375848033,,Public,,,,,,,
,10235,Molalla River Middle,0313001,Molalla River SD 35,OR,Clackamas,Molalla,97038,318 Leroy St.,,,Public-Regular School,N,,N,,,,,,511,250,203,58,261,22618,6851,16245,29469,5514,1897,1495,7411,,165,164,,,,,,,,OR,29469,179.689024390,7411,44.915151515,OR@10235@0313001,SY16-17,,261,0.510763209,,Public,,,,,,,
,10240,Mulino Elem,0313001,Molalla River SD 35,OR,Clackamas,Mulino,97042,26660 S Hwy 213,,,Public-Regular School,N,,N,,,,,,303,196,86,21,107,10298,2520,10861,12818,5381,952,1747,6333,,165,165,,,,,,,,OR,12818,77.684848485,6333,38.381818182,OR@10240@0313001,SY16-17,,107,0.353135314,,Public,,,,,,,
,10241,Rural Dell Elem,0313001,Molalla River SD 35,OR,Clackamas,Molalla,97038,10500 S Hwy 211,,,Public-Regular School,N,,N,,,,,,224,123,79,22,101,9124,1695,8911,10819,4305,440,2185,4745,,165,165,,,,,,,,OR,10819,65.569696970,4745,28.757575758,OR@10241@0313001,SY16-17,,101,0.450892857,,Public,,,,,,,
,10188,Monroe Grade School,0213001,Monroe SD,OR,Benton,Monroe,97456,600 Dragon Drive,,,Public-Regular School,N,,N,,,,,,334,160,144,30,174,13176,3734,8427,16910,8219,1619,2284,9838,,167,167,,,,,,,,OR,16910,101.257485030,9838,58.910179641,OR@10188@0213001,SY16-17,,174,0.520958084,,Public,,,,,,,
,10187,Monroe High,0213001,Monroe SD,OR,Benton,Monroe,97456,365 North 5th Street,,,Public-Regular School,N,,N,,,,,,136,67,56,13,69,3827,1499,3566,5326,2814,879,982,3693,,167,167,,,,,,,,OR,5326,31.892215569,3693,22.113772455,OR@10187@0213001,SY16-17,,69,0.507352941,,Public,,,,,,,
,10463,Monument School,1213001,Monument SD 8,OR,Grant,Monument,97864,127 North Street,,,Public-Regular School,N,,N,,,,,,65,23,35,7,42,3750,737,1603,4487,4057,948,1260,5005,,147,149,,,,,,,,OR,4487,30.114093960,5005,34.047619048,OR@10463@1213001,SY16-17,,42,0.646153846,,Public,,,,,,,410846000356
,11424,BreakThrough,2613004,Morrison Center,OR,Multnomah,Portland,97220,11035 NE Sandy Blvd.,,,Private - Non-Profit-Regular School,N,,N,,,,,,11,0,11,0,11,1631,0,0,1631,0,0,0,0,,0,235,,,,,,,,OR,1631,6.940425532,0,,OR@11424@2613004,SY16-17,,11,1,,Nonpublic,,,,,,,
,11421,Counterpoint,2613004,Morrison Center,OR,Multnomah,Portland,97220,11035 NE Sandy Blvd,Attn: Contracts,,Private - Non-Profit-Regular School,N,,N,,,,,,13,0,13,0,13,2544,0,0,2544,0,0,0,0,,0,223,,,,,,,,OR,2544,11.408071749,0,,OR@11421@2613004,SY16-17,,13,1,,Nonpublic,,,,,,,
,15459,Downtown Shelter Program,2613004,Morrison Center,OR,Multnomah,Portland,97205,1111 SW 10th Ave,,,Private - Non-Profit-Residential Child Care Institution,N,,N,,,,,,51,0,51,0,51,9596,0,0,9596,9947,0,0,9947,,364,358,,,,,,,,OR,9596,26.804469274,9947,27.326923077,OR@15459@2613004,SY16-17,,51,1,,Other,,,,,,,
,15733,Downtown Staff Secure,2613004,Morrison Center,OR,Multnomah,PORTLAND,97205,1111 SW 10th Ave,,,Private - Non-Profit-Residential Child Care Institution,N,,N,,,,,,2,0,2,0,2,235,0,0,235,250,0,0,250,,73,66,,,,,,,,OR,235,3.560606061,250,3.424657534,OR@15733@2613004,SY16-17,,2,1,,Other,,,,,,,
,14653,Paso,2613004,Morrison Center,OR,Multnomah,PORTLAND,97266,9911 SE Mt. Scott Blvd,,,Private - Non-Profit-Residential Child Care Institution,N,,N,,,,,,16,0,16,0,16,2774,0,0,2774,2797,0,0,2797,,342,340,,,,,,,,OR,2774,8.158823529,2797,8.178362573,OR@14653@2613004,SY16-17,,16,1,,Other,,,,,,,
,11425,Sage,2613004,Morrison Center,OR,Multnomah,Portland,97266,9911 SE Mount Scott Blvd,,,Private - Non-Profit-Residential Child Care Institution,N,,N,,,,,,9,0,9,0,9,3017,0,0,3017,2895,0,0,2895,,365,364,,,,,,,,OR,3017,8.288461538,2895,7.931506849,OR@11425@2613004,SY16-17,,9,1,,Other,,,,,,,
,10918,A C Houghton Elem,2513001,Morrow Co SD,OR,Morrow,Irrigon,97844,1105 N. Main Avenue,,,Public-Regular School,N,,N,,,,,,279,66,162,51,213,18938,4863,5179,23801,10927,1750,1427,12677,,148,148,,,,,,,,OR,23801,160.817567568,12677,85.655405405,OR@10918@2513001,SY16-17,,213,0.763440860,,Public,,,,,,,
,10919,Heppner Elem,2513001,Morrow Co SD,OR,Morrow,Heppner,97836,235 E. Stansbury,,,Public-Regular School,N,,N,,,,,,178,89,75,14,89,8055,1256,8409,9311,3597,735,762,4332,,148,148,,,,,,,,OR,9311,62.912162162,4332,29.270270270,OR@10919@2513001,SY16-17,,89,0.5,,Public,,,,,,,
,10914,Heppner High,2513001,Morrow Co SD,OR,Morrow,Heppner,97836,710 N.W. Morgan Street,,,Public-Regular School,N,,N,,,,,,160,98,45,17,62,4309,1499,6660,5808,2699,888,2255,3587,,148,148,,,,,,,,OR,5808,39.243243243,3587,24.236486486,OR@10914@2513001,SY16-17,,62,0.3875,,Public,,,,,,,
,13374,Irrigon Elementary,2513001,Morrow Co SD,OR,Morrow,Irrigon,97844,490 S.E. Wyoming,,,Public-Regular School,N,,N,,,,,,208,49,127,32,159,16192,3218,4098,19410,7723,1056,1303,8779,,148,148,,,,,,,,OR,19410,131.148648649,8779,59.317567568,OR@13374@2513001,SY16-17,,159,0.764423077,,Public,,,,,,,
,10917,Irrigon Jr/Sr High School,2513001,Morrow Co SD,OR,Morrow,Irrigon,97844,315 East Wyoming,,,Public-Regular School,N,,N,,,,,,388,120,214,54,268,19591,4421,6587,24012,8066,2147,993,10213,,148,148,,,,,,,,OR,24012,162.243243243,10213,69.006756757,OR@10917@2513001,SY16-17,,268,0.690721649,,Public,,,,,,,
BIC,13505,Morrow Education Center,2513001,Morrow Co SD,OR,Morrow,Irrigon,97844,240 Columbia Lane,,,Public-Non-School,N,,N,,,,,,59,10,44,5,49,1472,115,50,1587,882,75,25,957,,148,148,,,,,,,,OR,1587,10.722972973,957,6.466216216,OR@13505@2513001,SY16-17,,49,0.830508475,,Other,,,,BIC,,,
,10916,Riverside High,2513001,Morrow Co SD,OR,Morrow,Boardman,97818,210 Boardman Avenue,,,Public-Regular School,N,,N,,,,,,429,110,271,48,319,23041,3172,4751,26213,7967,891,913,8858,,148,148,,,,,,,,OR,26213,177.114864865,8858,59.851351351,OR@10916@2513001,SY16-17,,319,0.743589744,,Public,,,,,,,
,10921,Sam Boardman Elem,2513001,Morrow Co SD,OR,Morrow,Boardman,97818,301 Wilson Lane,,,Public-Regular School,N,,N,,,,,,336,58,236,42,278,28158,5236,5738,33394,15860,2444,2578,18304,,148,148,,,,,,,,OR,33394,225.635135135,18304,123.675675676,OR@10921@2513001,SY16-17,,278,0.827380952,,Public,,,,,,,
,13373,Windy River Elementary,2513001,Morrow Co SD,OR,Morrow,Boardman,97818,500 Tatone Street,,,Public-Regular School,N,,N,,,,,,226,34,152,40,192,19467,4571,3378,24038,6845,1456,352,8301,,148,148,,,,,,,,OR,24038,162.418918919,8301,56.087837838,OR@13373@2513001,SY16-17,,192,0.849557522,,Public,,,,,,,
,15896,Mosier Community School,3313002,"Mosier Community School Foundation, Inc.",OR,Wasco,Mosier,97040,1204 First Ave,,,Public-Charter School,N,,N,,,,,,220,126,72,22,94,7511,2636,7744,10147,4275,1399,2041,5674,,156,156,,,,,,,,OR,10147,65.044871795,5674,36.371794872,OR@15896@3313002,SY16-17,,94,0.427272727,,Charter,,,,,,,
,10823,John F Kennedy High,2413003,Mt. Angel SD 91,OR,Marion,Mount Angel,97362,890 E Marquam St,,,Public-Regular School,N,,N,,,,,,219,90,104,25,129,10908,2310,4964,13218,4670,704,1015,5374,,167,167,,,,,,,,OR,13218,79.149700599,5374,32.179640719,OR@10823@2413003,SY16-17,,129,0.589041096,,Public,,,,,,,
,10824,Mt Angel Middle,2413003,Mt. Angel SD 91,OR,Marion,Mount Angel,97362,460 E Marquam St,,,Public-Regular School,N,,N,,,,,,180,66,82,32,114,11620,3624,4771,15244,4205,1175,1024,5380,,167,167,,,,,,,,OR,15244,91.281437126,5380,32.215568862,OR@10824@2413003,SY16-17,,114,0.633333333,,Public,,,,,,,
,10825,St Mary's Public School,2413003,Mt. Angel SD 91,OR,Marion,Mount Angel,97362,590 E College St,,,Public-Regular School,N,,N,,,,,,403,162,195,46,241,25458,5219,14357,30677,13705,2642,5173,16347,,167,169,,,,,,,,OR,30677,181.520710059,16347,97.886227545,OR@10825@2413003,SY16-17,,241,0.598014888,,Public,,,,,,,
,13059,Mt. Scott Learning Center,2613006,Mt. Scott Learning Center,OR,Multnomah,Portland,97206,6148 SE Holgate,,,Private - Non-Profit-Regular School,Y,,N,,,,,,157,16,141,0,141,8481,0,941,8481,2694,0,300,2694,,172,162,,,,,,,,OR,8481,52.351851852,2694,15.662790698,OR@13059@2613006,SY16-17,,141,0.900127361,,Nonpublic,,,,,,,
,11427,Multnomah Co Community Justice,2613007,Multnomah Co. Dept. of Community  Justice,OR,Multnomah,Portland,97213,1401 NE 68th Ave,,,Public-Residential Child Care Institution,N,,N,,,,,,82,0,82,0,82,25530,0,0,25530,25646,0,0,25646,,365,365,,,,,,,,OR,25530,69.945205479,25646,70.263013699,OR@11427@2613007,SY16-17,,82,1,,Other,,,,,,,
BIC,12284,Arata Creek,2613008,Multnomah ESD,OR,Multnomah,Troutdale,97060,2470 SW Halsey St.,,,Public-Regular School,N,,N,,,,,,68,32,33,3,36,3621,210,3474,3831,3585,215,3272,3800,,162,161,,,,,,,,OR,3831,23.795031056,3800,23.456790123,OR@12284@2613008,SY16-17,,36,0.529411765,,Public,,,,BIC,,,
,11428,Arrah Wanna,2613008,Multnomah ESD,OR,Multnomah,Welches,97067,24075 E Arrah Wanna Blvd,,,Public-Camp,N,,N,,,,,,591,332,224,35,259,1885,206,3507,2091,1749,181,3385,1930,,73,73,,,,,,,,OR,2091,28.643835616,1930,26.438356164,OR@11428@2613008,SY16-17,,259,0.438240271,,Other,,,,,,,
BIC,12828,Burlingame Creek,2613008,Multnomah ESD,OR,Multnomah,Gresham,97030,876 NE 8th St.,,,Public-Regular School,N,,N,,,,,,26,8,18,0,18,2048,82,1122,2130,1995,82,988,2077,,157,157,,,,,,,,OR,2130,13.566878981,2077,13.229299363,OR@12828@2613008,SY16-17,,18,0.692307692,,Public,,,,BIC,,,
,11657,Camp Howard,2613008,Multnomah ESD,OR,Multnomah,Corbett,97019,11010 SE Camp Howard Rd,,,Public-Camp,N,,N,,,,,,593,372,198,23,221,1968,95,2930,2063,1775,87,2856,1862,,73,73,,,,,,,,OR,2063,28.260273973,1862,25.506849315,OR@11657@2613008,SY16-17,,221,0.372681282,,Other,,,,,,,
,11658,Camp Namanu,2613008,Multnomah ESD,OR,Multnomah,Sandy,97055,10300 SE Camp Namanu Rd,,,Public-Camp,N,,N,,,,,,547,359,157,31,188,1897,171,3579,2068,1625,156,3438,1781,,73,73,,,,,,,,OR,2068,28.328767123,1781,24.397260274,OR@11658@2613008,SY16-17,,188,0.343692870,,Other,,,,,,,
,15680,Canby Grove,2613008,Multnomah ESD,OR,Multnomah,Canby,97013,7501 S Knights Bridge Rd,,,Public-Camp,N,,N,,,,,,658,338,259,61,320,1963,290,2623,2253,1753,257,2492,2010,,73,73,,,,,,,,OR,2253,30.863013699,2010,27.534246575,OR@15680@2613008,SY16-17,,320,0.486322188,,Other,,,,,,,
,11915,Helensview,2613008,Multnomah ESD,OR,Multnomah,Portland,97220,8678 NE Sumner St.,,,Public-Regular School,N,,N,,,,,,133,55,73,5,78,4261,222,2666,4483,3102,117,1916,3219,,163,163,,,,,,,,OR,4483,27.503067485,3219,19.748466258,OR@11915@2613008,SY16-17,,78,0.586466165,,Public,,,,,,,
,15779,Kiwanis,2613008,Multnomah ESD,OR,Clackamas,Government Camp,97028,83500 E Kiwanis Camp Rd.,,,Public-Camp,N,,N,,,,,,359,280,66,13,79,185,29,789,214,187,29,789,216,,39,39,,,,,,,,OR,214,5.487179487,216,5.538461538,OR@15779@2613008,SY16-17,,79,0.220055710,,Other,,,,,,,
,15613,Kuratli at Trestle Glen,2613008,Multnomah ESD,OR,Clackamas,Boring,97009,24751 SE Hwy 224,,,Public-Camp,N,,N,,,,,,555,464,77,14,91,210,64,1309,274,214,64,1309,278,,39,39,,,,,,,,OR,274,7.025641026,278,7.128205128,OR@15613@2613008,SY16-17,,91,0.163963964,,Other,,,,,,,
,11659,Sandy River,2613008,Multnomah ESD,OR,Multnomah,Corbett,97019,32149 SE Stevens Rd,,,Public-Camp,N,,N,,,,,,605,388,182,35,217,2023,151,3042,2174,1726,123,2846,1849,,73,73,,,,,,,,OR,2174,29.780821918,1849,25.328767123,OR@11659@2613008,SY16-17,,217,0.358677686,,Other,,,,,,,
,14027,Wheatley School,2613008,Multnomah ESD,OR,Multnomah,Portland,97230,14030 NE Sacramento St,,,Public-Regular School,N,,N,,,,,,66,29,27,10,37,3137,1365,2094,4502,3178,1444,2066,4622,,168,167,,,,,,,,OR,4502,26.958083832,4622,27.511904762,OR@14027@2613008,SY16-17,,37,0.560606061,,Public,,,,,,,
,15053,Wynne Watts,2613008,Multnomah ESD,OR,Multnomah,Portland,97230,930 NE 162nd Ave,,,Public-Regular School,N,,N,,,,,,9,6,3,0,3,501,0,354,501,0,0,0,0,,0,159,,,,,,,,OR,501,3.150943396,0,,OR@15053@2613008,SY16-17,,3,0.333333333,,Public,,,,,,,
,15876,Muslim Educational Trust (MET),3413002,Muslim Educational Trust,OR,Washington,Tigard,97223,10330 SW Scholls Ferry Road,,,Private - Non-Profit-Regular School,N,,N,,,,,,137,79,47,11,58,3839,793,1292,4632,0,0,0,0,,0,122,,,,,,,,OR,4632,37.967213115,0,,OR@15876@3413002,SY16-17,,58,0.423357664,,Nonpublic,,,,,,,
,10371,Myrtle Crest School,0613002,Myrtle Point SD 41,OR,Coos,Myrtle Point,97458,903 Myrtle Crest Lane,,,Public-Regular School,Y,,N,,,,,,351,35,316,0,316,37391,0,4108,37391,16674,0,1832,16674,,164,164,,,,,,,,OR,37391,227.993902439,16674,101.670731707,OR@10371@0613002,SY16-17,,316,0.901009663,,Public,,,,,,,410064000233
,10366,Myrtle Point High,0613002,Myrtle Point SD 41,OR,Coos,Myrtle Point,97458,717 4th Street,,,Public-Regular School,Y,,N,,,,,,257,69,188,0,188,16728,0,6098,16728,6331,0,2310,6331,,163,163,,,,,,,,OR,16728,102.625766871,6331,38.840490798,OR@10366@0613002,SY16-17,,188,0.732848506,,Public,,,,,,,
,13859,Early College Academy,2614007,Native American Youth and Family Center,OR,Multnomah,Portland,97218,5135 NE Columbia Blvd.,,,Private - Non-Profit-Regular School,Y,,N,,,,,,68,0,68,0,68,4835,0,0,4835,4229,0,0,4229,,171,171,,,,,,,,OR,4835,28.274853801,4229,24.730994152,OR@13859@2614007,SY16-17,,68,1,,Nonpublic,,,,,,,
,11104,Garibaldi Elem,2914001,Neah-Kah-Nie SD 56,OR,Tillamook,GARIBALDI,97118,604 CYPRESS STREET,,,Public-Regular School,N,,N,,,,,,178,68,101,9,110,13583,1306,6270,14889,9981,823,5748,10804,,171,171,,,,,,,,OR,14889,87.070175439,10804,63.181286550,OR@11104@2914001,SY16-17,,110,0.617977528,,Public,,,,,,,
,14213,Neah-Kah-Nie High School,2914001,Neah-Kah-Nie SD 56,OR,Tillamook,ROCKAWAY BEACH,97136,24705 Hwy 101 North,,,Public-Regular School,N,,N,,,,,,217,121,81,15,96,4492,768,2011,5260,3601,547,1404,4148,,169,170,,,,,,,,OR,5260,30.941176471,4148,24.544378698,OR@14213@2914001,SY16-17,,96,0.442396313,,Public,,,,,,,410865001081
,14214,Neah-Kah-Nie Middle School,2914001,Neah-Kah-Nie SD 56,OR,Tillamook,ROCKAWAY BEACH,97136,25111 Hwy 101 North,,,Public-Regular School,N,,N,,,,,,161,59,90,12,102,8112,1408,1654,9520,5058,624,574,5682,,169,169,,,,,,,,OR,9520,56.331360947,5682,33.621301775,OR@14214@2914001,SY16-17,,102,0.633540373,,Public,,,,,,,410865001656
,11105,Nehalem Elem,2914001,Neah-Kah-Nie SD 56,OR,Tillamook,NEHALEM,97131,36300 EIGHTH STREET,,,Public-Regular School,N,,N,,,,,,179,81,85,13,98,10879,1443,3997,12322,7949,1213,4771,9162,,171,171,,,,,,,,OR,12322,72.058479532,9162,53.578947368,OR@11105@2914001,SY16-17,,98,0.547486034,,Public,,,,,,,
,11106,Nestucca High,2914002,Nestucca Valley SD 101J,OR,Tillamook,Cloverdale,97112,34660 Parkway  Drive,,,Public-Regular School,N,,N,,,,,,250,103,104,43,147,9909,3715,3918,13624,6120,1749,903,7869,,162,167,,,,,,,,OR,13624,81.580838323,7869,48.574074074,OR@11106@2914002,SY16-17,,147,0.588,,Public,,,,,,,
,11108,Nestucca Valley Elem,2914002,Nestucca Valley SD 101J,OR,Tillamook,Cloverdale,97112,36925 Highway 101 South,,,Public-Regular School,N,,N,,,,,,228,69,128,31,159,18042,2861,4627,20903,8246,1231,965,9477,,160,165,,,,,,,,OR,20903,126.684848485,9477,59.23125,OR@11108@2914002,SY16-17,,159,0.697368421,,Public,,,,,,,
,13580,Network Charter School,2014003,Network Charter School,OR,Lane,Eugene,,2550 Portland St,,,Public-Charter School,Y,,N,,,,,,123,0,123,0,123,6048,0,0,6048,5086,0,0,5086,,168,168,,,,,,,,OR,6048,36,5086,30.273809524,OR@13580@2014003,SY16-17,,123,1,,Charter,,,,,,,
,12766,Day Service,2614006,New Avenues for Youth,OR,Multnomah,Portland,97205,314 SW 9th Ave,,,Private - Non-Profit-Regular School,N,,N,,,,,,50,0,50,0,50,3530,0,0,3530,3945,0,0,3945,,252,277,,,,,,,,OR,3530,12.743682310,3945,15.654761905,OR@12766@2614006,SY16-17,,50,1,,Nonpublic,,,,,,,
,11333,Elkhorn Adolescent,0114001,New Directions Northwest,OR,Baker,Baker City,97814,3700 Midway,,,Private - Non-Profit-Residential Child Care Institution,N,,N,,,,,,21,0,21,0,21,5989,0,0,5989,6046,0,0,6046,,365,365,,,,,,,,OR,5989,16.408219178,6046,16.564383562,OR@11333@0114001,SY16-17,,21,1,,Other,,,,,,,
,11313,Antonia Crater Elem,3614001,Newberg SD 29J,OR,Yamhill,Newberg,97132,203 W Foothills Dr,,,Public-Regular School,N,,N,,,,,,457,324,120,13,133,14217,1459,19852,15676,4348,239,2637,4587,,169,169,,,,,,,,OR,15676,92.757396450,4587,27.142011834,OR@11313@3614001,SY16-17,,133,0.291028446,,Public,,,,,,,
,11311,Chehalem Valley Middle,3614001,Newberg SD 29J,OR,Yamhill,Newberg,97132,403 W Foothills Dr,,,Public-Regular School,N,,N,,,,,,699,454,207,38,245,24874,3544,18959,28418,8560,1227,2013,9787,,169,169,,,,,,,,OR,28418,168.153846154,9787,57.911242604,OR@11311@3614001,SY16-17,,245,0.350500715,,Public,,,,,,,
,11314,Dundee Elem,3614001,Newberg SD 29J,OR,Yamhill,Dundee,97115,140 SW 5th St,,,Public-Regular School,N,,N,,,,,,317,205,94,18,112,12006,2172,14052,14178,5495,674,2943,6169,,169,169,,,,,,,,OR,14178,83.893491124,6169,36.502958580,OR@11314@3614001,SY16-17,,112,0.353312303,,Public,,,,,,,
BIC,11315,Edwards Elem,3614001,Newberg SD 29J,OR,Yamhill,Newberg,97132,715 E 8th St,,,Public-Regular School,Y,,N,,,,,,565,78,487,0,487,65566,0,10521,65566,62186,0,9979,62186,,169,169,,,,,,,,OR,65566,387.964497041,62186,367.964497041,OR@11315@3614001,SY16-17,,487,0.861724079,,Public,,,,BIC,,,
,11316,Ewing Young Elem,3614001,Newberg SD 29J,OR,Yamhill,Newberg,97132,17600 NE North Valley Road,,,Public-Regular School,N,,N,,,,,,229,174,44,11,55,4700,1671,10042,6371,1433,719,1760,2152,,169,169,,,,,,,,OR,6371,37.698224852,2152,12.733727811,OR@11316@3614001,SY16-17,,55,0.240174672,,Public,,,,,,,
,13627,Joan Austin Elementary,3614001,Newberg SD 29J,OR,Yamhill,Newberg,97132,2200 N Center St,,,Public-Regular School,Y,,N,,,,,,372,51,321,0,321,38320,0,6149,38320,16219,0,2602,16219,,169,169,,,,,,,,OR,38320,226.745562130,16219,95.970414201,OR@13627@3614001,SY16-17,,321,0.861723898,,Public,,,,,,,
,11317,Mabel Rush Elem,3614001,Newberg SD 29J,OR,Yamhill,Newberg,97132,1441 Deborah Rd,,,Public-Regular School,N,,N,,,,,,558,335,198,25,223,25431,3341,18762,28772,9992,1235,2452,11227,,169,169,,,,,,,,OR,28772,170.248520710,11227,66.431952663,OR@11317@3614001,SY16-17,,223,0.399641577,,Public,,,,,,,
,11312,Mountain View Middle,3614001,Newberg SD 29J,OR,Yamhill,Newberg,97132,2015 N Emery Dr,,,Public-Regular School,N,,N,,,,,,576,314,218,44,262,26482,4636,13735,31118,8000,1292,1217,9292,,169,169,,,,,,,,OR,31118,184.130177515,9292,54.982248521,OR@11312@3614001,SY16-17,,262,0.454861111,,Public,,,,,,,
,11310,Newberg Sr High,3614001,Newberg SD 29J,OR,Yamhill,Newberg,97132,2400 Douglas Ave,,,Public-Regular School,N,,N,,,,,,1679,1149,451,79,530,38598,5096,30899,43694,20337,2166,5111,22503,,169,169,,,,,,,,OR,43694,258.544378698,22503,133.153846154,OR@11310@3614001,SY16-17,,530,0.315664086,,Public,,,,,,,
,15393,Springbrook Education Center,3614001,Newberg SD 29J,OR,Yamhill,Newberg,97132,1421 N Deborah Rd,,,Public-Regular School,Y,,N,,,,,,152,21,131,0,131,6747,0,1082,6747,4099,0,659,4099,,169,169,,,,,,,,OR,6747,39.923076923,4099,24.254437870,OR@15393@3614001,SY16-17,,131,0.861795887,,Public,,,,,,,
