Operating Days-Breakfast Only,Provision 1 (Y/N),State-Physical,School ID,School Name,District ID,District Name,County,City,Zip Code,Street Address-Line 1,Street Address-Line 2,School Level-Original,School Type-Original,CEP (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Claim Date,Claim Month,Claim Year,Enrollment-Total,Enrollment-Paid,Enrollment-Free,Enrollment-Reduced,Enrollment-Free and Reduced,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Lunch Meals-Free and Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Breakfast Meals-Free and Reduced,Operating Days,Operating Days-Lunch Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",State-Reporting,FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,Unique ID,School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data,NCES ID
171.160839161,,,10683,Cottage Grove High,2019006,South Lane SD 45J,Lane,,,,,,,N,N,,,,,,770,,,,430,28732,6145,12745,,,,12350,36602,,171,,,,,,,,,OR,34877,203.959064327,36602,213.845644713,OR@10683@2019006,SY17-18,,430,0.558441558,,,,,,,,,
172.959459459,,,10688,Dorena Elem,2019006,South Lane SD 45J,Lane,,,,,,,Y,N,,,,,,97,,,,88,12037,0,1286,,,,1235,11564,,172,,,,,,,,,OR,12037,69.982558140,11564,66.859598406,OR@10688@2019006,SY17-18,,88,0.903475193,,,,,,,,,
173.531746032,,,10689,Harrison Elem,2019006,South Lane SD 45J,Lane,,,,,,,N,N,,,,,,424,,,,271,27038,6485,11068,,,,2830,19035,,172,,,,,,,,,OR,33523,194.901162791,19035,109.691744798,OR@10689@2019006,SY17-18,,271,0.639150943,,,,,,,,,
174.212121212,,,10690,Latham Elem,2019006,South Lane SD 45J,Lane,,,,,,,N,N,,,,,,107,,,,68,6020,1533,1910,,,,932,4817,,172,,,,,,,,,OR,7553,43.912790698,4817,27.650200035,OR@10690@2019006,SY17-18,,68,0.635514019,,,,,,,,,
171.532520325,,,10685,Lincoln Middle School Pride Program,2019006,South Lane SD 45J,Lane,,,,,,,N,N,,,,,,567,,,,359,31686,9246,14500,,,,10003,32194,,171,,,,,,,,,OR,40932,239.368421053,32194,187.684527336,OR@10685@2019006,SY17-18,,359,0.633156966,,,,,,,,,
177.636363636,,,10691,London Elem,2019006,South Lane SD 45J,Lane,,,,,,,N,N,,,,,,104,,,,69,8137,950,2001,,,,560,5302,,172,,,,,,,,,OR,9087,52.831395349,5302,29.847492323,OR@10691@2019006,SY17-18,,69,0.663461538,,,,,,,,,
173.842105263,,,10445,Canyonville School,1019001,South Umpqua SD 19,Douglas,,,,,,,N,N,,,,,,229,,,,178,19892,2846,4806,,,,3213,13302,,174,,,,,,,,,OR,22738,130.678160920,13302,76.517711172,OR@10445@1019001,SY17-18,,178,0.777292576,,,,,,,,,411161000309
173.904761905,,,10442,Coffenberry Middle,1019001,South Umpqua SD 19,Douglas,,,,,,,N,N,,,,,,313,,,,207,18661,4187,6064,,,,4985,13275,,174,,,,,,,,,OR,22848,131.310344828,13275,76.334884995,OR@10442@1019001,SY17-18,,207,0.661341853,,,,,,,,,
174.107692308,,,10443,Myrtle Creek Elem,1019001,South Umpqua SD 19,Douglas,,,,,,,N,N,,,,,,358,,,,241,26553,3331,10214,,,,6372,16262,,174,,,,,,,,,OR,29884,171.747126437,16262,93.401961651,OR@10443@1019001,SY17-18,,241,0.673184358,,,,,,,,,
173.64,,,10441,South Umpqua High,1019001,South Umpqua SD 19,Douglas,,,,,,,N,N,,,,,,383,,,,226,15897,4532,4844,,,,4632,12732,,174,,,,,,,,,OR,20429,117.408045977,12732,73.324118867,OR@10441@1019001,SY17-18,,226,0.590078329,,,,,,,,,
173.254143646,,,10444,Tri City Elem,1019001,South Umpqua SD 19,Douglas,,,,,,,N,N,,,,,,278,,,,204,23780,3254,4329,,,,7250,24109,,174,,,,,,,,,OR,27034,155.367816092,24109,139.153958991,OR@10444@1019001,SY17-18,,204,0.733812950,,,,,,,,,
169.540540541,,,11184,Maupin Elem,3319001,South Wasco Co SD,Wasco,,,,,,,Y,N,,,,,,127,,,,86,10487,0,5069,,,,4088,8458,,169,,BAB,,,,,,,OR,10487,62.053254438,8458,49.887772995,OR@11184@3319001,SY17-18,,86,0.674145024,,,,,,BAB,,,
167,,,11183,South Wasco County High School,3319001,South Wasco Co SD,Wasco,,,,,,,Y,N,,,,,,117,,,,79,7001,0,3384,,,,2995,6190,,169,,,,,,,,,OR,7001,41.426035503,6190,37.065868263,OR@11183@3319001,SY17-18,,79,0.674145402,,,,,,,,,
151.026315789,,,13826,Spray School,3519001,Spray SD,Wheeler,,,,,,,N,Y,,,,,,72,,,,56,4932,528,1316,,,,1240,4499,,147,,,,,,,,,OR,5460,37.142857143,4499,29.789510368,OR@13826@3519001,SY17-18,,56,0.777777778,,,,,,,,,
130.75,,,14376,Academy of Arts & Academics (A3),2019007,Springfield SD 19,Lane,,,,,,,N,N,,,,,,341,,,,158,2812,103,1139,,,,47,476,,156,,,,,,,,,OR,2915,18.685897436,476,3.640535373,OR@14376@2019007,SY17-18,,158,0.463343109,,,,,,,,,
175.705882353,,,10694,Agnes Stewart Middle,2019007,Springfield SD 19,Lane,,,,,,,N,N,,,,,,590,,,,391,39077,7632,14867,,,,1800,10148,,174,,,,,,,,,OR,46709,268.442528736,10148,57.755607633,OR@10694@2019007,SY17-18,,391,0.662711864,,,,,,,,,
172.049180328,,,10695,Briggs Middle,2019007,Springfield SD 19,Lane,,,,,,,N,N,,,,,,500,,,,278,25380,2981,12667,,,,1853,8642,,174,,,,,,,,,OR,28361,162.994252874,8642,50.229823726,OR@10695@2019007,SY17-18,,278,0.556,,,,,,,,,
173.936507937,,,10701,Centennial Elem,2019007,Springfield SD 19,Lane,,,,,,,N,N,,,,,,408,,,,295,33185,3619,7245,,,,3064,18852,,174,,,,,,,,,OR,36804,211.517241379,18852,108.384376711,OR@10701@2019007,SY17-18,,295,0.723039216,,,,,,,,,
173.25,,,14375,Community Transitions Program (CTP),2019007,Springfield SD 19,Lane,,,,,,,N,N,,,,,,36,,,,36,2458,0,2,,,,3,1383,,166,,,,,,,,,OR,2458,14.807228916,1383,7.982683983,OR@14375@2019007,SY17-18,,36,1,,,,,,,,,
173.5,,,10702,Douglas Gardens Elem,2019007,Springfield SD 19,Lane,,,,,,,Y,N,,,,,,376,,,,376,49246,0,0,,,,0,21167,,174,,,,,,,,,OR,49246,283.022988506,21167,122,OR@10702@2019007,SY17-18,,376,1,,,,,,,,,
174.353591160,,,10703,Elizabeth Page Elem,2019007,Springfield SD 19,Lane,,,,,,,Y,N,,,,,,397,,,,397,51343,0,0,,,,0,31558,,174,,,,,,,,,OR,51343,295.074712644,31558,181,OR@10703@2019007,SY17-18,,397,1,,,,,,,,,
177.333333333,,,14377,Gateways High School,2019007,Springfield SD 19,Lane,,,,,,,N,N,,,,,,83,,,,62,2215,120,398,,,,11,521,,171,,,,,,,,,OR,2335,13.654970760,521,2.937969925,OR@14377@2019007,SY17-18,,62,0.746987952,,,,,,,,,411167000978
174.433155080,,,10705,Guy Lee Elem,2019007,Springfield SD 19,Lane,,,,,,,Y,N,,,,,,397,,,,397,55490,0,0,,,,0,32619,,174,,,,,,,,,OR,55490,318.908045977,32619,187,OR@10705@2019007,SY17-18,,397,1,,,,,,,,,
172.03125,,,10696,Hamlin Middle,2019007,Springfield SD 19,Lane,,,,,,,Y,N,,,,,,684,,,,684,80486,0,0,,,,0,22020,,172,,,,,,,,,OR,80486,467.941860465,22020,128,OR@10696@2019007,SY17-18,,684,1,,,,,,,,,
173.627737226,,,10706,Maple Elem,2019007,Springfield SD 19,Lane,,,,,,,Y,N,,,,,,353,,,,353,47147,0,0,,,,0,23787,,173,,,,,,,,,OR,47147,272.526011561,23787,137,OR@10706@2019007,SY17-18,,353,1,,,,,,,,,
174.490683230,,,10709,Mt Vernon Elem,2019007,Springfield SD 19,Lane,,,,,,,N,N,,,,,,517,,,,345,38753,5484,9489,,,,4205,23888,,174,,,,,,,,,OR,44237,254.235632184,23888,136.901292137,OR@10709@2019007,SY17-18,,345,0.667311412,,,,,,,,,
171.311475410,,,10710,Ridgeview Elem,2019007,Springfield SD 19,Lane,,,,,,,N,N,,,,,,436,,,,225,23262,3255,12214,,,,1881,8569,,174,,,,,,,,,OR,26517,152.396551724,8569,50.02,OR@10710@2019007,SY17-18,,225,0.516055046,,,,,,,,,
174.282828283,,,10711,Riverbend Elem,2019007,Springfield SD 19,Lane,,,,,,,Y,N,,,,,,538,,,,538,67706,0,0,,,,0,34508,,174,,,,,,,,,OR,67706,389.114942529,34508,198,OR@10711@2019007,SY17-18,,538,1,,,,,,,,,
173.777777778,,,10692,Springfield High,2019007,Springfield SD 19,Lane,,,,,,,N,N,,,,,,1356,,,,846,27726,4157,6763,,,,1651,13989,,174,,,,,,,,,OR,31883,183.235632184,13989,80.499360614,OR@10692@2019007,SY17-18,,846,0.623893805,,,,,,,,,
174.01,,,10712,Thurston Elem,2019007,Springfield SD 19,Lane,,,,,,,N,N,,,,,,478,,,,187,17803,2187,13520,,,,5538,11863,,174,,,,,,,,,OR,19990,114.885057471,11863,68.174242860,OR@10712@2019007,SY17-18,,187,0.391213389,,,,,,,,,
173.486486486,,,10693,Thurston High,2019007,Springfield SD 19,Lane,,,,,,,N,N,,,,,,1321,,,,534,16451,4496,5822,,,,397,6022,,174,,,,,,,,,OR,20947,120.385057471,6022,34.711637327,OR@10693@2019007,SY17-18,,534,0.404239213,,,,,,,,,
171.491525424,,,10698,Thurston Middle,2019007,Springfield SD 19,Lane,,,,,,,N,N,,,,,,564,,,,221,16267,3776,16886,,,,2386,7732,,174,,,,,,,,,OR,20043,115.189655172,7732,45.086776043,OR@10698@2019007,SY17-18,,221,0.391843972,,,,,,,,,
173.9,,,15105,Two Rivers-Dos Rios Elementary,2019007,Springfield SD 19,Lane,,,,,,,Y,N,,,,,,491,,,,491,68256,0,0,,,,0,34780,,174,,,,,,,,,OR,68256,392.275862069,34780,200,OR@15105@2019007,SY17-18,,491,1,,,,,,,,,
175.229166667,,,10713,Walterville Elem,2019007,Springfield SD 19,Lane,,,,,,,N,N,,,,,,178,,,,78,8778,1039,4831,,,,2076,6335,,174,,,,,,,,,OR,9817,56.419540230,6335,36.152657235,OR@10713@2019007,SY17-18,,78,0.438202247,,,,,,,,,
169.260273973,,,15162,Willamette Leadership Academy - High,2019007,Springfield SD 19,Lane,,,,,,,N,N,,,,,,176,,,,121,10548,1825,5986,,,,3728,8628,,167,,,,,,,,,OR,12373,74.089820359,8628,50.974749110,OR@15162@2019007,SY17-18,,121,0.6875,,,,,,,,,
170.392156863,,,15308,Willamette Leadership Academy - Middle,2019007,Springfield SD 19,Lane,,,,,,,N,N,,,,,,143,,,,105,10643,1745,3446,,,,1434,7256,,169,,,,,,,,,OR,12388,73.301775148,7256,42.584119678,OR@15308@2019007,SY17-18,,105,0.734265734,,,,,,,,,
176.098591549,,,10714,Yolanda Elem,2019007,Springfield SD 19,Lane,,,,,,,N,N,,,,,,395,,,,192,18601,3270,7930,,,,2858,9645,,174,,,,,,,,,OR,21871,125.695402299,9645,54.770455091,OR@10714@2019007,SY17-18,,192,0.486075949,,,,,,,,,
18.5,,,12796,St. Andrew Nativity School,2619013,St. Andrew Nativity School,Multnomah,,,,,,,N,N,,,,,,83,,,,75,8342,1602,1165,,,,0,0,,163,,,,,,,,,OR,9944,61.006134969,0,0,OR@12796@2619013,SY17-18,,75,0.903614458,,,,,,,,,
18.5,,,11355,St. Francis School,0919002,St. Francis School - Bend,Deschutes,,,,,,,N,N,,,,,,112,,,,8,357,312,3077,,,,0,0,,173,,,,,,,,,OR,669,3.867052023,0,0,OR@11355@0919002,SY17-18,,8,0.071428571,,,,,,,,,
176.95,,,10343,Columbia City School,0519003,St. Helens SD 502,Columbia,,,,,,,N,N,,,,,,227,,,,103,14834,2151,6548,,,,515,6563,,175,,,,,,,,,OR,16985,97.057142857,6563,37.089573326,OR@10343@0519003,SY17-18,,103,0.453744493,,,,,,,,,
170.277777778,,,10348,Columbia County Education,0519003,St. Helens SD 502,Columbia,,,,,,,N,N,,,,,,72,,,,41,2308,991,807,,,,417,2648,,170,,,,,,,,,OR,3299,19.405882353,2648,15.551060359,OR@10348@0519003,SY17-18,,41,0.569444444,,,,,,,,,
173,,,13480,Columbia River Youth Corps,0519003,St. Helens SD 502,Columbia,,,,,,,N,N,,,,,,13,,,,6,871,54,113,,,,113,925,,172,,BAB,,,,,,,OR,925,5.377906977,925,5.346820809,OR@13480@0519003,SY17-18,,6,0.461538462,,,,,,BAB,,,
173.949579832,,,10344,Lewis & Clark Elem,0519003,St. Helens SD 502,Columbia,,,,,,,N,N,,,,,,547,,,,310,34611,9505,14448,,,,2206,18494,,175,,,,,,,,,OR,44116,252.091428571,18494,106.318164251,OR@10344@0519003,SY17-18,,310,0.566727605,,,,,,,,,
176.086538462,,,10346,McBride Elem,0519003,St. Helens SD 502,Columbia,,,,,,,N,N,,,,,,639,,,,259,32794,5483,19088,,,,2875,15438,,175,,,,,,,,,OR,38277,218.725714286,15438,87.672800743,OR@10346@0519003,SY17-18,,259,0.405320814,,,,,,,,,
174.8,,,10341,St Helens High,0519003,St. Helens SD 502,Columbia,,,,,,,N,N,,,,,,931,,,,236,12291,2085,8013,,,,2508,6232,,175,,,,,,,,,OR,14376,82.148571429,6232,35.652173913,OR@10341@0519003,SY17-18,,236,0.253490870,,,,,,,,,
175.690476190,,,10342,St Helens Middle,0519003,St. Helens SD 502,Columbia,,,,,,,N,N,,,,,,426,,,,186,18922,5693,9690,,,,857,6522,,175,,,,,,,,,OR,24615,140.657142857,6522,37.122103266,OR@10342@0519003,SY17-18,,186,0.436619718,,,,,,,,,
18.5,,,13361,St James School,3619002,St. James School,Yamhill,,,,,,,N,N,,,,,,75,,,,15,1726,266,5529,,,,0,0,,171,,,,,,,,,OR,1992,11.649122807,0,0,OR@13361@3619002,SY17-18,,15,0.2,,,,,,,,,
18.5,,,11390,St. Luke School,2419009,St. Luke School,Marion,,,,,,,N,N,,,,,,135,,,,22,1324,1088,6602,,,,0,0,,131,,,,,,,,,OR,2412,18.412213740,0,0,OR@11390@2419009,SY17-18,,22,0.162962963,,,,,,,,,
18.5,,,11391,St. Mary School,C2419010,St. Mary School - Stayton,Marion,,,,,,,N,N,,,,,,207,,,,17,696,1419,14205,,,,0,0,,170,,,,,,,,,OR,2115,12.441176471,0,0,OR@11391@C2419010,SY17-18,,17,0.082125604,,,,,,,,,
371.405405405,,,11472,St. Mary's Home,3419006,St. Mary's Home,Washington,,,,,,,N,Y,,,,,,100,,,,92,24256,483,2153,,,,2336,25148,,365,,,,,,,,,OR,24739,67.778082192,25148,67.710376947,OR@11472@3419006,SY17-18,,92,0.92,,,,,,,,,
18.5,,,11473,St. Matthew School,3419007,St. Matthew School,Washington,,,,,,,N,N,,,,,,255,,,,49,5261,516,5845,,,,0,0,,179,,,,,,,,,OR,5777,32.273743017,0,0,OR@11473@3419007,SY17-18,,49,0.192156863,,,,,,,,,
18.5,,,13038,St. Paul Parochial School,2419017,St. Paul Parochial School,Marion,,,,,,,N,N,,,,,,70,,,,5,372,20,2289,,,,0,0,,163,,,,,,,,,OR,392,2.404907975,0,0,OR@13038@2419017,SY17-18,,5,0.071428571,,,,,,,,,
163.84375,,,14205,St Paul Elementary,2419011,St. Paul SD 45,Marion,,,,,,,N,N,,,,,,95,,,,46,5270,1746,2698,,,,775,4468,,168,,,,,,,,,OR,7016,41.761904762,4468,27.269883654,OR@14205@2419011,SY17-18,,46,0.484210526,,,,,,,,,
155,,,10905,St Paul High,2419011,St. Paul SD 45,Marion,,,,,,,N,N,,,,,,122,,,,23,2254,654,2446,,,,13,297,,168,,,,,,,,,OR,2908,17.309523810,297,1.916129032,OR@10905@2419011,SY17-18,,23,0.188524590,,,,,,,,,
147.078651685,,,11144,Stanfield Elementary School,3019001,Stanfield SD 61,Umatilla,,,,,,,N,N,,,,,,240,,,,157,14626,2603,5927,,,,4267,8823,,147,,,,,,,,,OR,17229,117.204081633,8823,59.988311688,OR@11144@3019001,SY17-18,,157,0.654166667,,,,,,,,,411179001119
147.924050633,,,11143,Stanfield Secondary,3019001,Stanfield SD 61,Umatilla,,,,,,,N,N,,,,,,305,,,,170,9741,3883,6444,,,,5257,6429,,147,,,,,,,,,OR,13624,92.680272109,6429,43.461492384,OR@11143@3019001,SY17-18,,170,0.557377049,,,,,,,,,
140.277777778,,,14843,Sunny Wolf Charter School,1719002,Sunny Wolf Charter School,Josephine,,,,,,,N,Y,,,,,,99,,,,76,8041,1578,2233,,,,1360,6215,,141,,,,,,,,,OR,9619,68.219858156,6215,44.304950495,OR@14843@1719002,SY17-18,,76,0.767676768,,,,,,,,,
172.822966507,,,10448,East Sutherlin Primary,1019003,Sutherlin SD 130,Douglas,,,,,,,N,N,,,,,,440,,,,272,29205,4984,11344,,,,10506,25614,,173,,,,,,,,,OR,34189,197.624277457,25614,148.209468439,OR@10448@1019003,SY17-18,,272,0.618181818,,,,,,,,,
174.702127660,,,10446,Sutherlin High,1019003,Sutherlin SD 130,Douglas,,,,,,,N,N,,,,,,431,,,,200,11768,2296,5961,,,,7137,9285,,175,,,,,,,,,OR,14064,80.365714286,9285,53.147606869,OR@10446@1019003,SY17-18,,200,0.464037123,,,,,,,,,
175.483870968,,,10447,Sutherlin Middle,1019003,Sutherlin SD 130,Douglas,,,,,,,N,N,,,,,,219,,,,127,13228,2253,6492,,,,4042,6838,,175,,,,,,,,,OR,15481,88.462857143,6838,38.966544118,OR@10447@1019003,SY17-18,,127,0.579908676,,,,,,,,,
174.282442748,,,10449,West Sutherlin Intermed,1019003,Sutherlin SD 130,Douglas,,,,,,,N,N,,,,,,340,,,,207,23119,3508,9083,,,,6129,16702,,173,,,,,,,,,OR,26627,153.913294798,16702,95.832946432,OR@10449@1019003,SY17-18,,207,0.608823529,,,,,,,,,
171.2421875,,,10785,Foster Elem,2219004,Sweet Home SD 55,Linn,,,,,,,Y,N,,,,,,337,,,,323,44314,0,1971,,,,934,20985,,170,,,,,,,,,OR,44314,260.670588235,20985,122.545736576,OR@10785@2219004,SY17-18,,323,0.957416010,,,,,,,,,
169.849056604,,,10786,Hawthorne Elem,2219004,Sweet Home SD 55,Linn,,,,,,,Y,N,,,,,,359,,,,344,46654,0,2076,,,,1152,25854,,170,,,,,,,,,OR,46654,274.435294118,25854,152.217507221,OR@10786@2219004,SY17-18,,344,0.957397907,,,,,,,,,
171.410256410,,,10787,Holley Elem,2219004,Sweet Home SD 55,Linn,,,,,,,Y,N,,,,,,161,,,,154,20310,0,904,,,,569,12801,,170,,,,,,,,,OR,20310,119.470588235,12801,74.680478684,OR@10787@2219004,SY17-18,,154,0.957386631,,,,,,,,,
170.006535948,,,10788,Oak Heights Elem,2219004,Sweet Home SD 55,Linn,,,,,,,Y,N,,,,,,309,,,,296,42301,0,1882,,,,1109,24902,,170,,,,,,,,,OR,42301,248.829411765,24902,146.476721387,OR@10788@2219004,SY17-18,,296,0.957404432,,,,,,,,,
169.812709030,,,10782,SH High School Dist #55,2219004,Sweet Home SD 55,Linn,,,,,,,N,N,,,,,,733,,,,345,19849,3114,8952,,,,25061,25713,,170,,,,,,,,,OR,22963,135.076470588,25713,151.419762083,OR@10782@2219004,SY17-18,,345,0.470668486,,,,,,,,,
168.638554217,,,10783,Sweet Home Jr High,2219004,Sweet Home SD 55,Linn,,,,,,,N,N,,,,,,371,,,,201,19952,3428,12420,,,,3574,10423,,170,,,,,,,,,OR,23380,137.529411765,10423,61.806744302,OR@10783@2219004,SY17-18,,201,0.541778976,,,,,,,,,
166.8,,,10537,Applegate Elem,1720001,Three Rivers SD,Josephine,,,,,,,N,N,,,,,,100,,,,50,5617,417,1703,,,,780,4224,,168,,,,,,,,,OR,6034,35.916666667,4224,25.323741007,OR@10537@1720001,SY17-18,,50,0.5,,,,,,,,,
168.289156627,,,10538,Evergreen Elem,1720001,Three Rivers SD,Josephine,,,,,,,Y,N,,,,,,400,,,,365,50255,0,4769,,,,2423,25513,,168,,,,,,,,,OR,50255,299.136904762,25513,151.602162085,OR@10538@1720001,SY17-18,,365,0.913328729,,,,,,,,,
166.930555556,,,10534,Fleming Middle,1720001,Three Rivers SD,Josephine,,,,,,,N,N,,,,,,424,,,,214,23016,2628,10121,,,,1799,10220,,168,,,,,,,,,OR,25644,152.642857143,10220,61.223063483,OR@10534@1720001,SY17-18,,214,0.504716981,,,,,,,,,
168.266129032,,,10540,Fort Vannoy Elem,1720001,Three Rivers SD,Josephine,,,,,,,Y,N,,,,,,265,,,,242,29947,0,2843,,,,1809,19056,,168,,,,,,,,,OR,29947,178.255952381,19056,113.249173257,OR@10540@1720001,SY17-18,,242,0.913296737,,,,,,,,,
167.954802260,,,10539,Fruitdale Elem,1720001,Three Rivers SD,Josephine,,,,,,,Y,N,,,,,,374,,,,342,43943,0,4172,,,,2578,27150,,168,,,,,,,,,OR,43943,261.565476190,27150,161.650632400,OR@10539@1720001,SY17-18,,342,0.913291073,,,,,,,,,
168.132530120,,,10532,Hidden Valley High,1720001,Three Rivers SD,Josephine,,,,,,,N,N,,,,,,572,,,,244,18377,4374,8271,,,,2388,11567,,168,,,,,,,,,OR,22751,135.422619048,11567,68.796918667,OR@10532@1720001,SY17-18,,244,0.426573427,,,,,,,,,
166.292307692,,,10533,Illinois Valley High,1720001,Three Rivers SD,Josephine,,,,,,,Y,N,,,,,,348,,,,318,24085,0,2288,,,,937,9872,,168,,,,,,,,,OR,24085,143.363095238,9872,59.365343695,OR@10533@1720001,SY17-18,,318,0.913244606,,,,,,,,,
168.415841584,,,10535,Lincoln Savage Middle,1720001,Three Rivers SD,Josephine,,,,,,,Y,N,,,,,,414,,,,378,41654,0,3952,,,,1474,15536,,168,,,,,,,,,OR,41654,247.940476190,15536,92.247854203,OR@10535@1720001,SY17-18,,378,0.913344735,,,,,,,,,
167.970588235,,,10536,Lorna Byrne Middle,1720001,Three Rivers SD,Josephine,,,,,,,Y,N,,,,,,327,,,,299,34910,0,3316,,,,1486,15647,,168,,,,,,,,,OR,34910,207.797619048,15647,93.153213098,OR@10536@1720001,SY17-18,,299,0.913252760,,,,,,,,,
167.063725490,,,10542,Madrona Elem,1720001,Three Rivers SD,Josephine,,,,,,,Y,N,,,,,,404,,,,369,48110,0,4568,,,,2955,31126,,167,,,,,,,,,OR,48110,288.083832335,31126,186.312138728,OR@10542@1720001,SY17-18,,369,0.913284483,,,,,,,,,
168.009803922,,,13727,Manzanita Elementary,1720001,Three Rivers SD,Josephine,,,,,,,Y,N,,,,,,409,,,,374,45226,0,4292,,,,2973,31301,,168,,,,,,,,,OR,45226,269.202380952,31301,186.304604073,OR@13727@1720001,SY17-18,,374,0.913324448,,,,,,,,,
166.014084507,,,10148,North Valley High School,1720001,Three Rivers SD,Josephine,,,,,,,N,N,,,,,,528,,,,227,16664,3606,7656,,,,1483,10304,,168,,,,,,,,,OR,20270,120.654761905,10304,62.067022991,OR@10148@1720001,SY17-18,,227,0.429924242,,,,,,,,,
165.147058824,,,10546,Williams Elem,1720001,Three Rivers SD,Josephine,,,,,,,Y,N,,,,,,67,,,,61,7942,0,756,,,,487,5128,,168,,,,,,,,,OR,7942,47.273809524,5128,31.051113090,OR@10546@1720001,SY17-18,,61,0.913083467,,,,,,,,,
171.015873016,,,13611,Alberta Rider,3420001,Tigard-Tualatin SD 23J,Washington,,,,,,,N,N,,,,,,569,,,,91,11268,2835,18864,,,,2043,8731,,169,,,,,,,,,OR,14103,83.449704142,8731,51.053740486,OR@13611@3420001,SY17-18,,91,0.159929701,,,,,,,,,
169.795454545,,,11280,Bridgeport Elem,3420001,Tigard-Tualatin SD 23J,Clackamas,,,,,,,N,N,,,,,,524,,,,247,30169,7566,10460,,,,896,14046,,169,,,,,,,,,OR,37735,223.284023669,14046,82.723062508,OR@11280@3420001,SY17-18,,247,0.471374046,,,,,,,,,
168.382352941,,,11281,Charles Tigard Elem,3420001,Tigard-Tualatin SD 23J,Washington,,,,,,,N,N,,,,,,485,,,,171,19291,5331,12359,,,,1162,10288,,169,,,,,,,,,OR,24622,145.692307692,10288,61.099039301,OR@11281@3420001,SY17-18,,171,0.352577320,,,,,,,,,
167.322580645,,,11282,Deer Creek Elem,3420001,Tigard-Tualatin SD 23J,Washington,,,,,,,N,N,,,,,,614,,,,180,23362,3111,14005,,,,2291,13270,,169,,,,,,,,,OR,26473,156.644970414,13270,79.307885097,OR@11282@3420001,SY17-18,,180,0.293159609,,,,,,,,,
167.555555556,,,11289,Durham Education Center,3420001,Tigard-Tualatin SD 23J,Washington,,,,,,,Y,N,,,,,,80,,,,55,2728,0,1247,,,,946,2070,,169,,,,,,,,,OR,2728,16.142011834,2070,12.354111406,OR@11289@3420001,SY17-18,,55,0.686289308,,,,,,,,,
169.104761905,,,11283,Durham Elem,3420001,Tigard-Tualatin SD 23J,Washington,,,,,,,N,N,,,,,,562,,,,184,23400,5717,14911,,,,2219,15537,,169,,,,,,,,,OR,29117,172.289940828,15537,91.877956747,OR@11283@3420001,SY17-18,,184,0.327402135,,,,,,,,,
166.868421053,,,11284,Edward Byrom Elem,3420001,Tigard-Tualatin SD 23J,Washington,,,,,,,N,N,,,,,,561,,,,92,10410,2347,16102,,,,1466,4875,,169,,,,,,,,,OR,12757,75.485207101,4875,29.214634916,OR@11284@3420001,SY17-18,,92,0.163992870,,,,,,,,,
169.246031746,,,11277,Hazelbrook Middle,3420001,Tigard-Tualatin SD 23J,Washington,,,,,,,N,N,,,,,,973,,,,316,32025,10829,19762,,,,1512,19813,,169,,,,,,,,,OR,42854,253.573964497,19813,117.066260258,OR@11277@3420001,SY17-18,,316,0.324768756,,,,,,,,,
168.409448819,,,11285,James Templeton Elem,3420001,Tigard-Tualatin SD 23J,Washington,,,,,,,N,N,,,,,,604,,,,241,27562,6594,19942,,,,4154,17234,,169,,,,,,,,,OR,34156,202.106508876,17234,102.333925566,OR@11285@3420001,SY17-18,,241,0.399006623,,,,,,,,,
166.333333333,,,11286,Mary Woodward Elem,3420001,Tigard-Tualatin SD 23J,Washington,,,,,,,N,N,,,,,,543,,,,79,8508,1857,21436,,,,2137,4350,,169,,,,,,,,,OR,10365,61.331360947,4350,26.152304609,OR@11286@3420001,SY17-18,,79,0.145488029,,,,,,,,,
169.131868132,,,11287,Metzger Elem,3420001,Tigard-Tualatin SD 23J,Washington,,,,,,,Y,N,,,,,,667,,,,458,56123,0,25677,,,,14494,31679,,169,,,,,,,,,OR,56123,332.088757396,31679,187.303554025,OR@11287@3420001,SY17-18,,458,0.686100244,,,,,,,,,
169.670454545,,,11278,Thomas R Fowler Middle,3420001,Tigard-Tualatin SD 23J,Washington,,,,,,,N,N,,,,,,799,,,,263,27950,7230,19089,,,,1938,12993,,169,,,,,,,,,OR,35180,208.165680473,12993,76.577858147,OR@11278@3420001,SY17-18,,263,0.329161452,,,,,,,,,
