Claim Date,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,School Year,State-Reporting,Unique ID,Zip Code,BAB Implementation Date from Grants Data,Breakfast Delivery Model from Other Source-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Grants Data-Standardized,School Type-Standardized,School Level-Standardized,FR Enrollment Percentage,FR Enrollment,Target Area,NCES ID,FR Breakfast ADP,FR Breakfast Meals,FR Lunch ADP,FR Lunch Meals,"BAB Implementation Date Other Source, Note Source Here",BAB Implementation Date from Other Source,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Campaign Tracking Data,"Breakfast Delivery Model from Other Source, Note Source Here",Breakfast Delivery Model from Other Source-Original,Breakfast Delivery Model from Campaign Tracking Data-Original,Operating Days-Lunch Only,Operating Days-Breakfast Only,Breakfast Meals-Free and Reduced,Lunch Meals-Free and Reduced,Enrollment-Free and Reduced,Claim Year,Claim Month,Universal Free (Y/N),Provision 3 (Y/N),Provision 2 (Y/N),Provision 1 (Y/N),School Level-Original,Street Address-Line 2,Street Address-Line 1,State-Physical,County,School Type-Original,District ID,School ID,Operating Days,Enrollment-Free,Enrollment-Reduced,Enrollment-Paid,Enrollment-Total,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,District Name,School Name,City,CEP (Y/N),Breakfast Delivery Model from State Agency Tracking-Original
11/1/2017,19,0,98,SY17-18,RI,RI@23114@23190,2852,,,Cafeteria,,,,Public,,0.067669173,27,,,1.055555556,19,16.666666667,300,,,,,,,,,,,,,2017,11,,,,,,,,,Washington County,LEA,23190,23114,18,26,1,372,399,297,3,1393,N. KINGSTOWN PUBLIC SCHOOLS,Stony Lane Elementary School,North Kingstown,N,*Cafeteria
11/1/2017,964,226,741,SY17-18,RI,RI@24103@24190,2904,,,Other,,,,Public,,0.569892473,159,,,66.111111111,1190,105.722222222,1903,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,24190,24103,18,128,31,120,279,1558,345,756,N. PROVIDENCE SCHOOL DEPARTMENT,Marieville Elementary School,North Providence,N,"Breakfast in Cafeteria, Breakfast in the Classroom"
11/1/2017,1496,148,933,SY17-18,RI,RI@24105@24190,2904,,,Other,,,,Public,,0.333939945,367,,,91.333333333,1644,211.5,3807,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,24190,24105,18,311,56,732,1099,3278,529,3486,N. PROVIDENCE SCHOOL DEPARTMENT,North Providence High School,North Providence,N,"Breakfast in Cafeteria, Cart with Grab n' Go"
11/1/2017,420,75,298,SY17-18,RI,RI@24106@24190,2904,,,Cafeteria,,,,Public,,0.395904437,116,,,27.5,495,77.833333333,1401,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,24190,24106,18,94,22,177,293,1138,263,830,N. PROVIDENCE SCHOOL DEPARTMENT,Stephen Olney School,North Providence,N,Breakfast in Cafeteria
11/1/2017,126,5,304,SY17-18,RI,RI@24107@24190,2904,,,Cafeteria,,,,Public,,0.340707965,77,,,7.277777778,131,48.111111111,866,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,24190,24107,18,69,8,149,226,787,79,825,N. PROVIDENCE SCHOOL DEPARTMENT,James L. McGuire School,North Providence,N,Breakfast in Cafeteria
11/1/2017,398,37,420,SY17-18,RI,RI@24108@24190,2904,,,Cafeteria,,,,Public,,0.339160839,97,,,24.166666667,435,67.833333333,1221,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,24190,24108,18,77,20,189,286,981,240,1138,N. PROVIDENCE SCHOOL DEPARTMENT,Dr. Joseph A Whelan Elementary School,North Providence,N,Breakfast in Cafeteria
11/1/2017,1257,271,1081,SY17-18,RI,RI@24109@24190,2904,,,Other,,,,Public,,0.485148515,147,,,84.888888889,1528,95.833333333,1725,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,24190,24109,18,124,23,156,303,1435,290,757,N. PROVIDENCE SCHOOL DEPARTMENT,Centredale School,North Providence,N,"Breakfast in Cafeteria, Breakfast in the Classroom"
11/1/2017,440,22,164,SY17-18,RI,RI@24110@24190,2904,,,Cafeteria,,,,Public,,0.444785276,145,,,25.666666667,462,93.944444444,1691,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,24190,24110,18,126,19,181,326,1515,176,946,N. PROVIDENCE SCHOOL DEPARTMENT,Greystone School,North Providence,N,Breakfast in Cafeteria
11/1/2017,966,87,322,SY17-18,RI,RI@24111@24190,2904,,,Cafeteria,,,,Public,,0.426439232,200,,,58.5,1053,130.666666667,2352,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,24190,24111,18,165,35,269,469,1958,394,1529,N. PROVIDENCE SCHOOL DEPARTMENT,Dr. Edward A. Ricci Middle School,North Providence,N,Breakfast in Cafeteria
11/1/2017,897,109,325,SY17-18,RI,RI@24112@24190,2904,,,Cafeteria,,,,Public,,0.412946429,185,,,55.888888889,1006,141.166666667,2541,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,24190,24112,18,147,38,263,448,2084,457,1929,N. PROVIDENCE SCHOOL DEPARTMENT,Birchwood Middle School,North Providence,N,Breakfast in Cafeteria
11/1/2017,171,14,120,SY17-18,RI,RI@25106@25190,2876,,,Cafeteria,,,,Public,,0.193661972,55,,,10.277777778,185,33.333333333,600,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,25190,25106,18,44,11,229,284,458,142,754,N. SMITHFIELD SCHOOLS,Dr. Harry L. Halliwell Memorial School,Slatersville,N,*Cafeteria
11/1/2017,212,19,48,SY17-18,RI,RI@25108@25190,2896,,,Cafeteria,,,,Public,,0.136452242,70,,,12.833333333,231,50.555555556,910,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,25190,25108,18,56,14,443,513,704,206,2278,N. SMITHFIELD SCHOOLS,North Smithfield High School,North Smithfield,N,*Cafeteria
11/1/2017,206,34,50,SY17-18,RI,RI@25109@25190,2896,,,Cafeteria,,,,Public,,0.182254197,76,,,13.333333333,240,55.333333333,996,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,25190,25109,18,55,21,341,417,706,290,1993,N. SMITHFIELD SCHOOLS,North Smithfield Middle School,North Smithfield,N,*Cafeteria
11/1/2017,316,7,228,SY17-18,RI,RI@25110@25190,2896,,,Cafeteria,,,,Public,,0.212406015,113,,,19,323,67.823529412,1153,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,25190,25110,17,96,17,419,532,977,176,1759,N. SMITHFIELD SCHOOLS,North Smithfield Elementary School,North Smithfield,N,*Cafeteria
11/1/2017,2405,462,793,SY17-18,RI,RI@26103@26190,2860,,,Cafeteria,,,,Public,,,487,,,150.894736842,2867,377.157894737,7166,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,26190,26103,19,411,76,175,662,6041,1125,1856,PAWTUCKET PUBLIC SCHOOLS,Joseph Jenks Junior High School,Pawtucket,,Breakfast in Cafeteria
11/1/2017,1713,218,897,SY17-18,RI,RI@26105@26190,2860,,,Cafeteria,,,,Public,,,560,,,101.631578947,1931,368.368421053,6999,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,26190,26105,19,490,70,350,910,6176,823,2661,PAWTUCKET PUBLIC SCHOOLS,William E Tolman Senior High School,Pawtucket,,Breakfast in Cafeteria
11/1/2017,1097,143,180,SY17-18,RI,RI@26106@26190,2860,,,Cafeteria,,,,Public,,0.857979051,663,,,68.888888889,1240,512.611111111,9227,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,26190,26106,18,592,71,143,806,8355,872,1383,PAWTUCKET PUBLIC SCHOOLS,Samuel Slater Junior High School,Pawtucket,Y,Breakfast in Cafeteria
11/1/2017,1083,280,504,SY17-18,RI,RI@26107@26190,2860,,,Cafeteria,,,,Public,,,485,,,71.736842105,1363,362.526315789,6888,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,26190,26107,19,392,93,300,785,5739,1149,2469,PAWTUCKET PUBLIC SCHOOLS,Goff Junior High School,Pawtucket,,Breakfast in Cafeteria
11/1/2017,1134,283,1673,SY17-18,RI,RI@26110@26190,2860,,,Cafeteria,,,,Public,,,233,,,74.578947368,1417,171.263157895,3254,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,26190,26110,19,200,33,239,472,2802,452,2074,PAWTUCKET PUBLIC SCHOOLS,Potter-Burns School,Pawtucket,,Breakfast in Cafeteria
11/1/2017,1690,209,1046,SY17-18,RI,RI@26111@26190,2860,,,Cafeteria,,,,Public,,,261,,,99.947368421,1899,207.789473684,3948,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,26190,26111,19,230,31,141,402,3474,474,1604,PAWTUCKET PUBLIC SCHOOLS,Nathanael Greene School,Pawtucket,,Breakfast in Cafeteria
11/1/2017,2413,268,1256,SY17-18,RI,RI@26113@26190,2860,,,Cafeteria,,,,Public,,,390,,,141.105263158,2681,298.421052632,5670,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,26190,26113,19,341,49,253,643,5005,665,2482,PAWTUCKET PUBLIC SCHOOLS,Fallon Memorial School,Pawtucket,,Breakfast in Cafeteria
11/1/2017,888,345,999,SY17-18,RI,RI@26115@26190,2860,,,Cafeteria,,,,Public,,,177,,,64.894736842,1233,123.789473684,2352,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,26190,26115,19,127,50,205,382,1661,691,1531,PAWTUCKET PUBLIC SCHOOLS,Flora S. Curtis Memorial School,Pawtucket,,Breakfast in Cafeteria
11/1/2017,1824,197,411,SY17-18,RI,RI@26116@26190,2860,,,Cafeteria,,,,Public,,,351,,,106.368421053,2021,292.157894737,5551,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,26190,26116,19,301,50,119,470,4800,751,1199,PAWTUCKET PUBLIC SCHOOLS,Curvin-McCabe School,Pawtucket,,Breakfast in Cafeteria
11/1/2017,1832,219,584,SY17-18,RI,RI@26118@26190,2860,,,Cafeteria,,,,Public,,,633,,,107.947368421,2051,428.421052632,8140,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,26190,26118,19,574,59,226,859,7406,734,1275,PAWTUCKET PUBLIC SCHOOLS,Shea Senior High School,Pawtucket,,Breakfast in Cafeteria
11/1/2017,1982,172,314,SY17-18,RI,RI@26119@26190,2860,,,Cafeteria,,,,Public,,0.869033464,366,,,113.368421053,2154,298.368421053,5669,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,26190,26119,19,329,37,69,435,5116,553,771,PAWTUCKET PUBLIC SCHOOLS,Henry J. Winters School,Pawtucket,Y,Breakfast in Cafeteria
11/1/2017,5435,0,141,SY17-18,RI,RI@26120@26190,2860,,,Cafeteria,,,,Public,,0.974862463,623,,,286.052631579,5435,606.210526316,11518,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,26190,26120,19,623,0,16,639,11518,0,297,PAWTUCKET PUBLIC SCHOOLS,Elizabeth Baldwin School,Pawtucket,Y,Breakfast in Cafeteria
11/1/2017,2270,0,57,SY17-18,RI,RI@26121@26190,2860,,,Cafeteria,,,,Public,,0.975483263,447,,,119.473684211,2270,435.578947368,8276,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,26190,26121,19,447,0,11,458,8276,0,208,PAWTUCKET PUBLIC SCHOOLS,M. Virginia Cunningham School,Pawtucket,Y,Breakfast in Cafeteria
11/1/2017,1674,176,691,SY17-18,RI,RI@26122@26190,2860,,,Cafeteria,,,,Public,,,300,,,97.368421053,1850,229.578947368,4362,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,26190,26122,19,267,33,134,434,3872,490,1449,PAWTUCKET PUBLIC SCHOOLS,Agnes E. Little School,Pawtucket,,Breakfast in Cafeteria
11/1/2017,1714,239,509,SY17-18,RI,RI@26125@26190,2860,,,Cafeteria,,,,Public,,,269,,,102.789473684,1953,216.526315789,4114,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,26190,26125,19,215,54,120,389,3364,750,863,PAWTUCKET PUBLIC SCHOOLS,Francis J. Varieur School,Pawtucket,,Breakfast in Cafeteria
11/1/2017,309,15,196,SY17-18,RI,RI@268C3@26190,2860,,,Cafeteria,,,,Public,,0.480198020,97,,,17.052631579,324,65.947368421,1253,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,26190,268C3,19,80,17,105,202,1041,212,705,PAWTUCKET PUBLIC SCHOOLS,Jacqueline M. Walsh School/Performing and Vis. Art,Pawtucket,N,Breakfast in Cafeteria
11/1/2017,200,12,118,SY17-18,RI,RI@27104@27190,2871,,,Cafeteria,,,,Public,,0.184381779,85,,,11.777777778,212,61.444444444,1106,,,,,,,,,,,,,2017,11,,,,,,,,,Newport County,LEA,27190,27104,18,67,18,376,461,891,215,2164,PORTSMOUTH PUBLIC SCHOOLS,Howard Hathaway School,Portsmouth,N,*Cafeteria
11/1/2017,243,6,47,SY17-18,RI,RI@27106@27190,2871,,,Cafeteria,,,,Public,,0.135706340,122,,,13.833333333,249,80.888888889,1456,,,,,,,,,,,,,2017,11,,,,,,,,,Newport County,LEA,27190,27106,18,105,17,777,899,1222,234,4057,PORTSMOUTH PUBLIC SCHOOLS,Portsmouth High Schoo,Portsmouth,N,*Cafeteria
11/1/2017,177,2,134,SY17-18,RI,RI@27111@27190,2871,,,Cafeteria,,,,Public,,0.196675900,71,,,9.944444444,179,45.888888889,826,,,,,,,,,,,,,2017,11,,,,,,,,,Newport County,LEA,27190,27111,18,52,19,290,361,704,122,1722,PORTSMOUTH PUBLIC SCHOOLS,Melville Elementary School,Portsmouth,N,*Cafeteria
11/1/2017,286,57,362,SY17-18,RI,RI@27112@27190,2871,,,Cafeteria,,,,Public,,0.150478796,110,,,19.055555556,343,79.777777778,1436,,,,,,,,,,,,,2017,11,,,,,,,,,Newport County,LEA,27190,27112,18,90,20,621,731,1186,250,3341,PORTSMOUTH PUBLIC SCHOOLS,Portsmouth Middle School,Portsmouth,N,*Cafeteria
11/1/2017,434,0,0,SY17-18,RI,RI@048B2@28190,2863,,,Cafeteria,,,,Public,,,66,,,25.529411765,434,47.117647059,801,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,28190,048B2,17,64,2,12,78,801,0,55,PROVIDENCE PUBLIC SCHOOLS,Nowell Leadership Academy - Central Falls Campus,Central Falls,,*Cafeteria
11/1/2017,3797,0,1006,SY17-18,RI,RI@28103@28190,2907,,,BIC,,,,Public,,0.790697674,220,,,199.842105263,3797,209.368421053,3978,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,28190,28103,19,220,0,58,278,3978,0,1053,PROVIDENCE PUBLIC SCHOOLS,Alfred Lima Sr. Elementary Annex,Providence,Y,Breakfast in the Classroom
11/1/2017,2802,0,255,SY17-18,RI,RI@28106@28190,2909,,,BIC,,,,Public,,0.917404130,164,,,147.473684211,2802,147.315789474,2799,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,28190,28106,19,164,0,15,179,2799,0,252,PROVIDENCE PUBLIC SCHOOLS,Frank D. Spaziano Elementary School Annex,Providence,Y,Breakfast in the Classroom
11/1/2017,2313,131,746,SY17-18,RI,RI@28113@28190,2909,,,Cafeteria,,,,Public,,,472,,,128.631578947,2444,353.105263158,6709,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,28190,28113,19,443,29,203,675,6316,393,2129,PROVIDENCE PUBLIC SCHOOLS,Dr. Jorge Alvarez High School,Providence,,Breakfast in Cafeteria
11/1/2017,7749,0,888,SY17-18,RI,RI@28115@28190,2909,,,Cafeteria,,,,Public,,0.896988708,493,,,407.842105263,7749,376.263157895,7149,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,28190,28115,19,493,0,56,549,7149,0,821,PROVIDENCE PUBLIC SCHOOLS,Asa Messer Elementary School,Providence,Y,*Cafeteria
11/1/2017,7948,0,0,SY17-18,RI,RI@28116@28190,2905,,,Other,,,,Public,,1,483,,,418.315789474,7948,359.263157895,6826,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,28190,28116,19,483,0,0,483,6826,0,0,PROVIDENCE PUBLIC SCHOOLS,Alan Shawn Feinstein Elementary at Broad Street,Providence,Y,"Breakfast in Cafeteria, Breakfast in the Classroom"
11/1/2017,9154,0,0,SY17-18,RI,RI@28121@28190,2907,,,BIC,,,,Public,,1,547,,,481.789473684,9154,421.526315789,8009,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,28190,28121,19,547,0,0,547,8009,0,0,PROVIDENCE PUBLIC SCHOOLS,Alfred Lima Sr. Elementary School,Providence,Y,Breakfast in the Classroom
11/1/2017,3454,0,1851,SY17-18,RI,RI@28122@28190,2907,,,BIC,,,,Public,,0.651097879,237,,,181.789473684,3454,184.157894737,3499,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,28190,28122,19,237,0,128,365,3499,0,1875,PROVIDENCE PUBLIC SCHOOLS,Charles N. Fortes Elementary School,Providence,Y,Breakfast in the Classroom
11/1/2017,5980,0,0,SY17-18,RI,RI@28127@28190,2909,,,BIC,,,,Public,,1,352,,,314.736842105,5980,300.368421053,5707,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,28190,28127,19,352,0,0,352,5707,0,0,PROVIDENCE PUBLIC SCHOOLS,Webster Avenue School,Providence,Y,Breakfast in the Classroom
11/1/2017,8120,0,0,SY17-18,RI,RI@28130@28190,2904,,,BIC,,,,Public,,1,558,,,427.368421053,8120,450.157894737,8553,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,28190,28130,19,558,0,0,558,8553,0,0,PROVIDENCE PUBLIC SCHOOLS,Veazie Street School,Providence,Y,Breakfast in the Classroom
11/1/2017,5786,0,0,SY17-18,RI,RI@28134@28190,2909,,,Cafeteria,,,,Public,,1,421,,,304.526315789,5786,349.894736842,6648,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,28190,28134,19,421,0,0,421,6648,0,0,PROVIDENCE PUBLIC SCHOOLS,Laurel Hill Avenue School,Providence,Y,*Cafeteria
11/1/2017,12305,0,0,SY17-18,RI,RI@28135@28190,2908,,,BIC,,,,Public,,1,801,,,647.631578947,12305,618.578947368,11753,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,28190,28135,19,801,0,0,801,11753,0,0,PROVIDENCE PUBLIC SCHOOLS,George J. West Elementary School,Providence,Y,Breakfast in the Classroom
11/1/2017,2854,274,436,SY17-18,RI,RI@28137@28190,2904,,,Cafeteria,,,,Public,,0.837168142,473,,,164.631578947,3128,355.578947368,6756,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,28190,28137,19,431,42,92,565,6141,615,1168,PROVIDENCE PUBLIC SCHOOLS,Esek Hopkins Middle School,Providence,N,*Cafeteria
11/1/2017,4894,0,1759,SY17-18,RI,RI@28138@28190,2908,,,BIC,,,,Public,,0.735114079,350,,,257.578947368,4894,208.578947368,3963,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,28190,28138,19,350,0,125,475,3963,0,1428,PROVIDENCE PUBLIC SCHOOLS,Robert F. Kennedy Elementary School,Providence,Y,Breakfast in the Classroom
11/1/2017,2664,291,537,SY17-18,RI,RI@28139@28190,2903,,,Cafeteria,,,,Public,,0.801744647,1011,,,155.526315789,2955,564.105263158,10718,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,28190,28139,19,924,87,250,1261,9896,822,2045,PROVIDENCE PUBLIC SCHOOLS,Central High School,Providence,N,*Cafeteria
11/1/2017,14144,0,0,SY17-18,RI,RI@28140@28190,2903,,,BIC,,,,Public,,1,853,,,744.421052632,14144,774.842105263,14722,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,28190,28140,19,853,0,0,853,14722,0,0,PROVIDENCE PUBLIC SCHOOLS,Carl G. Lauro Elementary School,Providence,Y,Breakfast in the Classroom
11/1/2017,4284,0,946,SY17-18,RI,RI@28142@28190,2907,,,BIC,,,,Public,,0.819164990,242,,,225.473684211,4284,171.421052632,3257,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,28190,28142,19,242,0,53,295,3257,0,719,PROVIDENCE PUBLIC SCHOOLS,Reservoir Avenue School,Providente,Y,Breakfast in the Classroom
11/1/2017,2749,166,807,SY17-18,RI,RI@28143@28190,2906,,,Cafeteria,,,,Public,,,454,,,153.421052632,2915,329.526315789,6261,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,28190,28143,19,422,32,259,713,5805,456,2688,PROVIDENCE PUBLIC SCHOOLS,Nathan Bishop Middle School,Providence,,*Cafeteria
11/1/2017,2639,180,551,SY17-18,RI,RI@28144@28190,2907,,,Cafeteria,,,,Public,,,735,,,148.368421053,2819,442.105263158,8400,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,28190,28144,19,692,43,146,881,7918,482,1530,PROVIDENCE PUBLIC SCHOOLS,Gilbert Stuart Middle School,Providence,,Breakfast in Cafeteria
11/1/2017,4292,569,945,SY17-18,RI,RI@28145@28190,2908,,,BIC,,,,Public,,,817,,,255.842105263,4861,708.526315789,13462,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,28190,28145,19,713,104,200,1017,11775,1687,2449,PROVIDENCE PUBLIC SCHOOLS,Nathanael Greene Middle School,Providence,,Breakfast in the Classroom
11/1/2017,2579,214,239,SY17-18,RI,RI@28147@28190,2905,,,Cafeteria,,,,Public,,,710,,,147,2793,508.578947368,9663,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,28190,28147,19,669,41,109,819,9051,612,1237,PROVIDENCE PUBLIC SCHOOLS,Roger Williams Middle School,Providence,,*Cafeteria
11/1/2017,3653,267,913,SY17-18,RI,RI@28149@28190,2906,,,Cafeteria,,,,Public,,,777,,,206.315789474,3920,424.947368421,8074,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,28190,28149,19,726,51,244,1021,7440,634,1957,PROVIDENCE PUBLIC SCHOOLS,Hope High School,Providence,,Breakfast in Cafeteria
11/1/2017,4587,281,875,SY17-18,RI,RI@28150@28190,2908,,,Cafeteria,,,,Public,,,914,,,256.210526316,4868,547.368421053,10400,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,28190,28150,19,847,67,246,1160,9612,788,1501,PROVIDENCE PUBLIC SCHOOLS,Mount Pleasant High School,Providence,,*Cafeteria
11/1/2017,3931,0,2105,SY17-18,RI,RI@28151@28190,2903,,,Cafeteria,,,,Public,,0.651090343,243,,,206.894736842,3931,121,2299,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,28190,28151,19,243,0,130,373,2299,0,1232,PROVIDENCE PUBLIC SCHOOLS,Vartan Gregorian Elementary School,Providence,Y,*Cafeteria
11/1/2017,6281,0,932,SY17-18,RI,RI@28153@28190,2909,,,BIC,,,,Public,,0.870837084,354,,,330.578947368,6281,305.526315789,5805,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,28190,28153,19,354,0,52,406,5805,0,861,PROVIDENCE PUBLIC SCHOOLS,William D'Abate Elementary School,Providence,Y,Breakfast in the Classroom
11/1/2017,5849,0,0,SY17-18,RI,RI@28156@28190,2905,,,Cafeteria,,,,Public,,1,409,,,307.842105263,5849,343.157894737,6520,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,28190,28156,19,409,0,0,409,6520,0,0,PROVIDENCE PUBLIC SCHOOLS,Robert L Bailey IV Elementary School,Providence,Y,*Cafeteria
11/1/2017,7420,0,0,SY17-18,RI,RI@28157@28190,2907,,,BIC,,,,Public,,1,439,,,390.526315789,7420,324.684210526,6169,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,28190,28157,19,439,0,0,439,6169,0,0,PROVIDENCE PUBLIC SCHOOLS,Lillian Feinstein Elementary Sackett Street,Providence,Y,Breakfast in the Classroom
11/1/2017,8396,0,0,SY17-18,RI,RI@28160@28190,2905,,,BIC,,,,Public,,1,460,,,441.894736842,8396,440.210526316,8364,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,28190,28160,19,460,0,0,460,8364,0,0,PROVIDENCE PUBLIC SCHOOLS,Mary E. Fogarty Elementary School,Providence,Y,Breakfast in the Classroom
11/1/2017,10604,0,0,SY17-18,RI,RI@28161@28190,2908,,,BIC,,,,Public,,1,594,,,558.105263158,10604,485,9215,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,28190,28161,19,594,0,0,594,9215,0,0,PROVIDENCE PUBLIC SCHOOLS,Harry Kizirian Elementary School,Providence,Y,Breakfast in the Classroom
11/1/2017,11124,0,0,SY17-18,RI,RI@28162@28190,2905,,,BIC,,,,Public,,1,649,,,585.473684211,11124,540.631578947,10272,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,28190,28162,19,649,0,0,649,10272,0,0,PROVIDENCE PUBLIC SCHOOLS,The Sgt. Cornel Young Jr & Charlotte Woods Elemen,Providence,Y,Breakfast in the Classroom
11/1/2017,7084,0,729,SY17-18,RI,RI@28163@28190,2906,,,BIC,,,,Public,,0.906914894,489,,,372.842105263,7084,376.894736842,7161,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,28190,28163,19,489,0,51,540,7161,0,735,PROVIDENCE PUBLIC SCHOOLS,Dr. Martin Luther King Jr. Elementary School,Providence,Y,Breakfast in the Classroom
11/1/2017,1234,352,510,SY17-18,RI,RI@28164@28190,2903,,,Cafeteria,,,,Public,,,688,,,83.473684211,1586,375.947368421,7143,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,28190,28164,19,523,165,450,1138,5449,1694,3827,PROVIDENCE PUBLIC SCHOOLS,Classical High School,Providence,,*Cafeteria
11/1/2017,5175,0,1350,SY17-18,RI,RI@28165@28190,2909,,,BIC,,,,Public,,0.792571829,365,,,272.368421053,5175,238.105263158,4524,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,28190,28165,19,365,0,96,461,4524,0,1184,PROVIDENCE PUBLIC SCHOOLS,Pleasant View School,Providence,Y,Breakfast in the Classroom
11/1/2017,1349,113,521,SY17-18,RI,RI@28167@28190,2903,,,Cafeteria,,,,Public,,,134,,,76.947368421,1462,107.263157895,2038,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,28190,28167,19,125,9,71,205,1897,141,725,PROVIDENCE PUBLIC SCHOOLS,Urban Collaborative Accelerated Program,Providence,,Breakfast in Cafeteria
11/1/2017,1508,412,286,SY17-18,RI,RI@28170@28190,2908,,,BIC,,,,Public,,,294,,,101.052631579,1920,222.052631579,4219,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,28190,28170,19,228,66,58,352,3326,893,706,PROVIDENCE PUBLIC SCHOOLS,Times2 Academy,Providence,,Breakfast in the Classroom
11/1/2017,340,15,135,SY17-18,RI,RI@28178@28190,2903,,,Cafeteria,,,,Public,,,145,,,18.684210526,355,73.105263158,1389,,,,,,,,,,,,,2017,11,,,,,,,,,Providence County,LEA,28190,28178,19,133,12,50,195,1284,105,428,PROVIDENCE PUBLIC SCHOOLS,Academy for Career Exploration (ACES),Providence,,*Cafeteria
