State-Reporting,Street Address-Line 1,City,State-Physical,Zip Code,School Name,District ID,School ID,District Name,County,Street Address-Line 2,CEP (Y/N),Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Claim Date,Claim Month,Claim Year,Enrollment-Total,Enrollment-Paid,Enrollment-Free,Enrollment-Reduced,Enrollment-Free and Reduced,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Lunch Meals-Free and Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Breakfast Meals-Free and Reduced,Operating Days,Operating Days-Breakfast Only,Operating Days-Lunch Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,Unique ID,NCES ID,School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data,School Level-Original,School Type-Original
OH,2500 W Pleasant Valley Rd, Parma, Ohio, 44134,Normandy High School,044636,00027367,Parma City Sd,Cuyahoga,,N,,N,,,9/1/2016,9,2016,1463,,378,118,,4664,1398,5433,,872,156,175,,,18.5,18.5,,,,,,,,,6062,327.675675676,1028,55.567567568,OH@00027367@044636,390446301505,SY16-17,,496,0.339029392,High,Public,,,,,,,High School,Public School
OH,6116 Morris Rd, Hamilton, Ohio, 45011,Fairfield North Elementary School,046102,00027383,Fairfield City Sd,Butler,,N,,N,,,9/1/2016,9,2016,682,,113,23,,1646,274,2713,,554,45,803,,,18.5,18.5,,,,,,,,,1920,103.783783784,599,32.378378378,OH@00027383@046102,390461002432,SY16-17,,136,0.199413490,Primary,Public,,,,,,,Elementary School,Public School
OH,3 Tiger Drive, Waverly, Ohio, 45690,Waverly Junior High School,049148,00027425,Waverly City Sd,Pike,,Y,,N,,,9/1/2016,9,2016,449,,167,,,4760,0,2431,,2620,0,1337,,,18.5,18.5,,,,,,,,,4760,257.297297297,2620,141.621621622,OH@00027425@049148,390491403505,SY16-17,,167,0.661938534,Middle,Public,,,,,,,Junior High School,Public School
OH,90 Maine Blvd, East Liverpool, Ohio, 43920,North Elementary School,043919,00027433,East Liverpool,Columbiana,,Y,,N,,,9/1/2016,9,2016,425,,310,,,6898,0,0,,4944,0,0,,,18.5,18.5,,,,,,,,,6898,372.864864865,4944,267.243243243,OH@00027433@043919,390439100874,SY16-17,,310,1,Primary,Public,,,,,,,Elementary School,Public School
OH,605 Mineral Springs St, Orrville, Ohio, 44667,Orrville Elementary School,044610,00027458,Orrville City Sd,Wayne,,N,,N,,,9/1/2016,9,2016,650,,299,78,,5076,1185,2845,,2772,447,636,,,18.5,18.5,,,,,,,,,6261,338.432432432,3219,174,OH@00027458@044610,390446101483,SY16-17,,377,0.58,Primary,Public,,,,,,,Elementary School,Public School
OH,626 N Russell St, Urbana, Ohio, 43078,North Elementary School,044941,00027490,Urbana City School District,Champaign,,N,,N,,,9/1/2016,9,2016,316,,159,44,,2889,505,964,,2825,558,2018,,,18.5,18.5,,,,,,,,,3394,183.459459459,3383,182.864864865,OH@00027490@044941,390449401871,SY16-17,,203,0.642405063,Primary,Public,,,,,,,Elementary School,Public School
OH,1920 Manchester Ave NW, Massillon, Ohio, 44647,Tuslaw Elementary School,049957,00027532,Tuslaw Local Sd,Stark,,N,,N,,,9/1/2016,9,2016,553,,142,38,,1828,478,2968,,888,94,706,,,18.5,18.5,,,,,,,,,2306,124.648648649,982,53.081081081,OH@00027532@049957,390499503777,SY16-17,,180,0.325497288,Primary,Public,,,,,,,Elementary School,Public School
OH,985 Gorge Blvd, Akron, Ohio, 44310,North High School,043489,00027565,Akron City Schools,Summit,,Y,,N,,,9/1/2016,9,2016,805,,464,,,11914,0,1207,,2875,0,291,,,18.5,18.5,,,,,,,,,11914,644,2875,155.405405405,OH@00027565@043489,390434800046,SY16-17,,464,0.908010060,High,Public,,,,,,,High School,Public School
OH,34041 Stevens Blvd, Eastlake, Ohio, 44095,North High School,045104,00027573,Willoughby-Eastlake City Sd,Lake,,N,,N,,,9/1/2016,9,2016,1376,,369,84,,3835,845,3010,,949,96,66,,,18.5,18.5,,,,,,,,,4680,252.972972973,1045,56.486486486,OH@00027573@045104,390451002005,SY16-17,,453,0.329215116,High,Public,,,,,,,High School,Public School
OH,2724 Mariner Ave, Youngstown, Ohio, 44505,M.L. King Ele,045161,00027599,Youngstown City Sd,Mahoning,,Y,,N,,,9/1/2016,9,2016,416,,300,,,6907,0,0,,4882,0,0,,,18.5,18.5,,,,,,,,,6907,373.351351351,4882,263.891891892,OH@00027599@045161,390451602080,SY16-17,,300,1,Primary,Public,,,,,,,Elementary School,Public School
OH,863 North Rd SE, Warren, Ohio, 44484,North Rd Elementary School,050161,00027607,Howland Local Sd,Trumbull,,N,,N,,,9/1/2016,9,2016,217,,71,13,,992,97,429,,555,45,193,,,18.5,18.5,,,,,,,,,1089,58.864864865,600,32.432432432,OH@00027607@050161,390501603861,SY16-17,,84,0.387096774,Primary,Public,,,,,,,Elementary School,Public School
OH,3313 Northampton Rd, Cuyahoga Falls, Ohio, 44223,Woodridge Primary Elementary School,049973,00027631,Woodridge Local School District,Summit,,N,,N,,,9/1/2016,9,2016,477,,226,12,,3198,144,1136,,2049,40,455,,,18.5,18.5,,,,,,,,,3342,180.648648649,2089,112.918918919,OH@00027631@049973,390499703779,SY16-17,,238,0.498951782,Primary,Public,,,,,,,Elementary School,Public School
OH,1480 Bowman Rd, Springfield, Ohio, 45502,Northeastern High School,046250,00027656,Northeastern Local Sd,Clark,,N,,N,,,9/1/2016,9,2016,375,,79,24,,1034,358,1336,,240,20,3,,,18.5,18.5,,,,,,,,,1392,75.243243243,260,14.054054054,OH@00027656@046250,390462502490,SY16-17,,103,0.274666667,High,Public,,,,,,,High School,Public School
OH,2792 US Highway 50, Batavia, Ohio, 45103,Clermont Northeastern Middle School,046326,00027664,Clermont Northeastern,Clermont,,N,,N,,,9/1/2016,9,2016,364,,114,30,,1969,525,1615,,1506,284,591,,,18.5,18.5,,,,,,,,,2494,134.810810811,1790,96.756756757,OH@00027664@046326,390463202510,SY16-17,,144,0.395604396,Middle,Public,,,,,,,Middle School,Public School
OH,9370 Olde 8 Rd, Northfield, Ohio, 44067,Northfield Elementary School,050047,00027672,Nordonia Hills,Summit,,N,,N,,,9/1/2016,9,2016,430,,54,6,,708,99,2106,,0,0,0,,,18.5,18.5,,,,,,,,,807,43.621621622,0,0,OH@00027672@050047,390500401098,SY16-17,,60,0.139534884,Primary,Public,,,,,,,Elementary School,Public School
OH,1919 Northcliff Dr, Columbus, Ohio, 43229,Northland High School,043802,00027680,Columbus Public Schools,Franklin,,Y,,N,,,9/1/2016,9,2016,887,,469,,,11255,0,0,,5663,0,0,,,18.5,18.5,,,,,,,,,11255,608.378378378,5663,306.108108108,OH@00027680@043802,390438000691,SY16-17,,469,1,High,Public,,,,,,,High School,Public School
OH,4916 National Rd, Clayton, Ohio, 45315,Northmont High School,048728,00027698,Northmont City Schools,Montgomery,,N,,N,,,9/1/2016,9,2016,1511,,349,119,,5117,1664,10760,,2084,349,617,,,18.5,18.5,,,,,,,,,6781,366.540540541,2433,131.513513514,OH@00027698@048728,390487203372,SY16-17,,468,0.309728657,High,Public,,,,,,,High School,Public School
OH,4810 National Rd, Clayton, Ohio, 45315,Northmont Middle School,048728,00027706,Northmont City Schools,Montgomery,,N,,N,,,9/1/2016,9,2016,820,,221,81,,3603,1285,6311,,1223,205,402,,,18.5,18.5,,,,,,,,,4888,264.216216216,1428,77.189189189,OH@00027706@048728,390487203373,SY16-17,,302,0.368292683,Middle,Public,,,,,,,Middle School,Public School
OH,4421 Old Salem Rd, Englewood, Ohio, 45322,Northmoor Elementary School,048728,00027714,Northmont City Schools,Montgomery,,N,,N,,,9/1/2016,9,2016,467,,113,37,,1709,492,3116,,809,222,414,,,18.5,18.5,,,,,,,,,2201,118.972972973,1031,55.729729730,OH@00027714@048728,390487203374,SY16-17,,150,0.321199143,Primary,Public,,,,,,,Elementary School,Public School
OH,7819 State Route 19, Galion, Ohio, 44833,Northmor High School,048819,00027722,Northmor Local Sd,Morrow,,N,,N,,,9/1/2016,9,2016,451,,112,53,,2128,1007,1968,,1523,400,1360,,,18.5,18.5,,,,,,,,,3135,169.459459459,1923,103.945945946,OH@00027722@048819,390488103414,SY16-17,,165,0.365853659,High,Public,,,,,,,High School,Public School
OH,2251 Timber Ln, Dayton, Ohio, 45414,Northridge High School,048736,00027763,Northridge Local Sd,Montgomery,,Y,,N,,,9/1/2016,9,2016,700,,393,,,9251,0,0,,4771,0,0,,,18.5,18.5,,,,,,,,,9251,500.054054054,4771,257.891891892,OH@00027763@048736,390487303380,SY16-17,,393,1,High,Public,,,,,,,High School,Public School
OH,6066 Johnstown Utica Rd, Johnstown, Ohio, 43031,Northridge High School,048033,00027771,Northridge Local Sd,Licking,,N,,N,,,9/1/2016,9,2016,473,,83,17,,696,57,736,,125,3,19,,,18.5,18.5,,,,,,,,,753,40.702702703,128,6.918918919,OH@00027771@048033,390480303093,SY16-17,,100,0.211416490,High,Public,,,,,,,High School,Public School
OH,220 N 3rd St, Dennison, Ohio, 44621,Claymont Intermediate School,043778,00027805,Claymont City Sd,Tuscarawas,,N,,N,,,9/1/2016,9,2016,317,,149,33,,2005,419,746,,1255,272,681,,,18.5,18.5,,,,,,,,,2424,131.027027027,1527,82.540540541,OH@00027805@043778,390437700407,SY16-17,,182,0.574132492,Primary,Public,,,,,,,Elementary School,Public School
OH,4767 Northtowne Blvd, Columbus, Ohio, 43229,Northtowne Elementary School,043802,00027813,Columbus Public Schools,Franklin,,Y,,N,,,9/1/2016,9,2016,326,,226,,,4856,0,0,,3758,0,0,,,18.5,18.5,,,,,,,,,4856,262.486486486,3758,203.135135135,OH@00027813@043802,390438000693,SY16-17,,226,1,Primary,Public,,,,,,,Elementary School,Public School
OH,11844 Caves Rd, Chesterland, Ohio, 44026,Robert C Lindsey Elementary School,047225,00027821,West Geauga,Geauga,,N,,N,,,9/1/2016,9,2016,341,,36,13,,323,123,1091,,0,0,0,,,18.5,18.5,,,,,,,,,446,24.108108108,0,0,OH@00027821@047225,390472202806,SY16-17,,49,0.143695015,Primary,Public,,,,,,,Elementary School,Public School
OH,133 Lexington Ave, Findlay, Ohio, 45840,Northview Elementary School,043984,00027839,Findlay City Sd,Hancock,,N,,N,,,9/1/2016,9,2016,322,,120,22,,1768,299,666,,737,92,102,,,18.5,18.5,,,,,,,,,2067,111.729729730,829,44.810810811,OH@00027839@043984,391000000950,SY16-17,,142,0.440993789,Primary,Public,,,,,,,Elementary School,Public School
OH,914 Mohawk Dr, Mc Dermott, Ohio, 45652,Northwest High School,049635,00027854,Northwest Local Sd,Scioto,,N,,N,,,9/1/2016,9,2016,390,,179,49,,2604,660,1814,,1581,221,579,,,18.5,18.5,,,,,,,,,3264,176.432432432,1802,97.405405405,OH@00027854@049635,390496303654,SY16-17,,228,0.584615385,High,Public,,,,,,,High School,Public School
OH,8580 Erie Ave NW, Canal Fulton, Ohio, 44614,Northwest High School,049908,00027862,Northwest Local Sd,Stark,,N,,N,,,9/1/2016,9,2016,672,,135,53,,1607,673,3385,,272,44,22,,,18.5,18.5,,,,,,,,,2280,123.243243243,316,17.081081081,OH@00027862@049908,390499003742,SY16-17,,188,0.279761905,High,Public,,,,,,,High School,Public School
OH,5610 Troy Rd, Springfield, Ohio, 45502,Northwestern Elementary School,046268,00027870,Northwestern Local Sd,Clark,,N,,N,,,9/1/2016,9,2016,955,,291,62,,3944,722,3937,,2031,150,586,,,18.5,18.5,,,,,,,,,4666,252.216216216,2181,117.891891892,OH@00027870@046268,390462602494,SY16-17,,353,0.369633508,Primary,Public,,,,,,,Elementary School,Public School
OH,5650 Troy Rd, Springfield, Ohio, 45502,Northwestern High School,046268,00027896,Northwestern Local Sd,Clark,,N,,N,,,9/1/2016,9,2016,857,,214,36,,2556,469,2821,,1015,144,208,,,18.5,18.5,,,,,,,,,3025,163.513513514,1159,62.648648649,OH@00027896@046268,390462602495,SY16-17,,250,0.291715286,High,Public,,,,,,,High School,Public School
OH,760 Northlawn Dr, Toledo, Ohio, 43612,Greenwood Elementary School,048231,00027946,Washington Local Schools,Lucas,,N,,N,,,9/1/2016,9,2016,497,,297,46,,4565,702,884,,1209,214,129,,,18.5,18.5,,,,,,,,,5267,284.702702703,1423,76.918918919,OH@00027946@048231,390482303156,SY16-17,,343,0.690140845,Primary,Public,,,,,,,Elementary School,Public School
OH,600 Lemoyne Rd, Northwood, Ohio, 43619,Northwood Elementary School,050716,00027953,Northwood Local Sd,Wood,,N,,N,,,9/1/2016,9,2016,567,,223,38,,3578,428,1979,,1938,208,450,,,18.5,18.5,,,,,,,,,4006,216.540540541,2146,116,OH@00027953@050716,390507104040,SY16-17,,261,0.460317460,Primary,Public,,,,,,,Elementary School,Public School
OH,700 Lemoyne Rd, Northwood, Ohio, 43619,Northwood High School,050716,00027961,Northwood Local Sd,Wood,,N,,N,,,9/1/2016,9,2016,531,,200,36,,3112,423,2205,,1088,48,192,,,18.5,18.5,,,,,,,,,3535,191.081081081,1136,61.405405405,OH@00027961@050716,390507104039,SY16-17,,236,0.444444444,High,Public,,,,,,,High School,Public School
OH,700 Gulf Rd, Elyria, Ohio, 44035,Northwood Junior High School,043943,00027979,Elyria City Sd,Lorain,,N,,N,,,9/1/2016,9,2016,445,,227,38,,3485,600,1345,,1420,79,82,,,18.5,18.5,,,,,,,,,4085,220.810810811,1499,81.027027027,OH@00027979@043943,390439400902,SY16-17,,265,0.595505618,Middle,Public,,,,,,,Middle School,Public School
OH,1 Panther Way, Norton, Ohio, 44203,Norton High School,044552,00027995,Norton City Schools,Summit,,N,,N,,,9/1/2016,9,2016,824,,209,52,,2539,678,3542,,325,66,74,,,18.5,18.5,,,,,,,,,3217,173.891891892,391,21.135135135,OH@00027995@044552,390445501448,SY16-17,,261,0.316747573,High,Public,,,,,,,High School,Public School
OH,4138 Cleveland Massillon Rd, Norton, Ohio, 44203,Norton Cornerstone Elementary School,044552,00028001,Norton City Schools,Summit,,N,,N,,,9/1/2016,9,2016,345,,121,33,,1904,512,1416,,681,123,151,,,18.5,18.5,,,,,,,,,2416,130.594594595,804,43.459459459,OH@00028001@044552,390445501447,SY16-17,,154,0.446376812,Primary,Public,,,,,,,Elementary School,Public School
OH,4108 S Cleveland Massillon Rd, Norton, Ohio, 44203,Norton Middle/Intermediate School,044552,00028027,Norton City Schools,Summit,,N,,N,,,9/1/2016,9,2016,778,,215,60,,3225,801,4174,,1677,393,886,,,18.5,18.5,,,,,,,,,4026,217.621621622,2070,111.891891892,OH@00028027@044552,390445501449,SY16-17,,275,0.353470437,Middle,Public,,,,,,,Middle School,Public School
OH,3163 Greenwich Rd, Norton, Ohio, 44203,Norton Primary Elementary School,044552,00028035,Norton City Schools,Summit,,N,,N,,,9/1/2016,9,2016,357,,89,20,,1276,324,2053,,471,85,282,,,18.5,18.5,,,,,,,,,1600,86.486486486,556,30.054054054,OH@00028035@044552,390445501450,SY16-17,,109,0.305322129,Primary,Public,,,,,,,Elementary School,Public School
OH,64 Christie Ave, Norwalk, Ohio, 44857,Norwalk Middle School,044560,00028050,Norwalk City Sd,Huron,,N,,N,,,9/1/2016,9,2016,468,,190,42,,2560,502,1668,,529,55,20,,,18.5,18.5,,,,,,,,,3062,165.513513514,584,31.567567568,OH@00028050@044560,390445601456,SY16-17,,232,0.495726496,Middle,Public,,,,,,,Middle School,Public School
OH,350 Shady Lane Dr, Norwalk, Ohio, 44857,Norwalk High School,044560,00028068,Norwalk City Sd,Huron,,N,,N,,,9/1/2016,9,2016,1009,,351,96,,2621,833,2308,,638,170,149,,,18.5,18.5,,,,,,,,,3454,186.702702703,808,43.675675676,OH@00028068@044560,390445601457,SY16-17,,447,0.443012884,High,Public,,,,,,,High School,Public School
OH,350 S Main St, Creston, Ohio, 44217,Norwayne High/Middle School,050567,00028076,Norwayne Local Schools,Wayne,,N,,N,,,9/1/2016,9,2016,836,,167,76,,2064,848,3417,,482,146,148,,,18.5,18.5,,,,,,,,,2912,157.405405405,628,33.945945946,OH@00028076@050567,390505603989,SY16-17,,243,0.290669856,High,Public,,,,,,,High School,Public School
OH,2020 Sherman Ave, Norwood, Ohio, 45212,Norwood High School,044578,00028100,Norwood City School District,Hamilton,,N,,N,,,9/1/2016,9,2016,566,,269,35,,2978,499,1836,,1668,165,666,,,18.5,18.5,,,,,,,,,3477,187.945945946,1833,99.081081081,OH@00028100@044578,390445701461,SY16-17,,304,0.537102473,High,Public,,,,,,,High School,Public School
OH,5328 Carthage Ave, Norwood, Ohio, 45212,Norwood View Elementary School,044578,00028118,Norwood City School District,Hamilton,,N,,N,,,9/1/2016,9,2016,378,,236,22,,3124,277,866,,1627,43,348,,,18.5,18.5,,,,,,,,,3401,183.837837838,1670,90.270270270,OH@00028118@044578,390445701463,SY16-17,,258,0.682539683,Primary,Public,,,,,,,Elementary School,Public School
OH,8614 Erie Ave NW, Canal Fulton, Ohio, 44614,Northwest Middle School,049908,00028134,Northwest Local Sd,Stark,,N,,N,,,9/1/2016,9,2016,469,,113,32,,1494,372,2436,,227,29,62,,,18.5,18.5,,,,,,,,,1866,100.864864865,256,13.837837838,OH@00028134@049908,390499003743,SY16-17,,145,0.309168443,Middle,Public,,,,,,,Middle School,Public School
OH,#1 Glenwood Tiger Trail, New Boston, Ohio, 45662,Oak Intermediate Elementary School,044461,00028159,New Boston,Scioto,,Y,,N,,,9/1/2016,9,2016,86,,64,,,1482,0,0,,1482,0,0,,,18.5,18.5,,,,,,,,,1482,80.108108108,1482,80.108108108,OH@00028159@044461,390444601391,SY16-17,,64,1,Primary,Public,,,,,,,Elementary School,Public School
OH,11661 W State Route 163, Oak Harbor, Ohio, 43449,Oak Harbor High School,048926,00028183,Benton Carroll Salem,Ottawa,,N,,N,,,9/1/2016,9,2016,602,,108,35,,1506,574,3825,,717,203,529,,,18.5,18.5,,,,,,,,,2080,112.432432432,920,49.729729730,OH@00028183@048926,390489203452,SY16-17,,143,0.237541528,High,Public,,,,,,,High School,Public School
OH,1620 E Broadway St, Toledo, Ohio, 43605,Oakdale Elementary School,044909,00028258,Toledo Public Schools,Lucas,,Y,,N,,,9/1/2016,9,2016,421,,281,,,5741,0,0,,1991,0,0,,,18.5,18.5,,,,,,,,,5741,310.324324324,1991,107.621621622,OH@00028258@044909,390449001818,SY16-17,,281,1,Primary,Public,,,,,,,Elementary School,Public School
OH,3392 Atwood Ter, Columbus, Ohio, 43224,Oakland Park Alternative Elementary @ Brentnell,043802,00028290,Columbus Public Schools,Franklin,,Y,,N,,,9/1/2016,9,2016,346,,201,,,4317,0,0,,4108,0,0,,,18.5,18.5,,,,,,,,,4317,233.351351351,4108,222.054054054,OH@00028290@043802,390438000694,SY16-17,,201,1,Primary,Public,,,,,,,Elementary School,Public School
OH,5666 Oakmont Dr, Columbus, Ohio, 43232,Oakmont Elementary School,043802,00028316,Columbus Public Schools,Franklin,,Y,,N,,,9/1/2016,9,2016,319,,202,,,6588,0,0,,5518,0,0,,,18.5,18.5,,,,,,,,,6588,356.108108108,5518,298.270270270,OH@00028316@043802,390438004319,SY16-17,,202,1,Primary,Public,,,,,,,Elementary School,Public School
OH,4001 Ackerman Blvd, Kettering, Ohio, 45429,Oakview Elementary School,044180,00028324,Kettering City Sd,Montgomery,,N,,N,,,9/1/2016,9,2016,413,,126,32,,1782,454,1714,,517,51,45,,,18.5,18.5,,,,,,,,,2236,120.864864865,568,30.702702703,OH@00028324@044180,390441801107,SY16-17,,158,0.382566586,Primary,Public,,,,,,,Elementary School,Public School
OH,925 Spruce St, Elyria, Ohio, 44035,Oakwood Elementary School,043943,00028340,Elyria City Sd,Lorain,,N,,Y,,,9/1/2016,9,2016,303,,232,26,,3541,403,688,,3252,445,617,,,18.5,18.5,,,,,,,,,3944,213.189189189,3697,199.837837838,OH@00028340@043943,390439400903,SY16-17,,258,0.851485149,Primary,Public,,,,,,,Elementary School,Public School
OH,1801 Schneider St NE, Canton, Ohio, 44721,Glenoak High School,049932,00028365,Plain Local School District,Stark,,N,,N,,,9/1/2016,9,2016,1906,,700,111,,7646,1129,6900,,2442,247,225,,,18.5,18.5,,,,,,,,,8775,474.324324324,2689,145.351351351,OH@00028365@049932,390499303761,SY16-17,,811,0.425498426,High,Public,,,,,,,High School,Public School
OH,150 N Pleasant St, Oberlin, Ohio, 44074,Langston Middle School,044594,00028381,Oberlin City Schools,Lorain,,N,,N,,,9/1/2016,9,2016,232,,104,20,,1491,313,685,,820,91,46,,,18.5,18.5,,,,,,,,,1804,97.513513514,911,49.243243243,OH@00028381@044594,390445901472,SY16-17,,124,0.534482759,Middle,Public,,,,,,,Middle School,Public School
OH,281 N Pleasant St, Oberlin, Ohio, 44074,Oberlin High School,044594,00028399,Oberlin City Schools,Lorain,,N,,N,,,9/1/2016,9,2016,363,,159,35,,1920,408,645,,1149,136,78,,,18.5,18.5,,,,,,,,,2328,125.837837838,1285,69.459459459,OH@00028399@044594,390445901471,SY16-17,,194,0.534435262,High,Public,,,,,,,High School,Public School
OH,755 Rathmell Rd, Columbus, Ohio, 43207,Hamilton Middle School,046953,00028407,Hamilton Local Schools,Franklin,,N,,N,,,9/1/2016,9,2016,497,,241,52,,3602,737,1707,,1805,373,947,,,18.5,18.5,,,,,,,,,4339,234.540540541,2178,117.729729730,OH@00028407@046953,390469502712,SY16-17,,293,0.589537223,Middle,Public,,,,,,,Middle School,Public School
OH,2485 Olde Sawmill Blvd, Dublin, Ohio, 43016,Olde Sawmill Elementary School,047027,00028415,Dublin City Sd,Franklin,,N,,N,,,9/1/2016,9,2016,437,,76,11,,1059,151,1921,,369,45,448,,,18.5,18.5,,,,,,,,,1210,65.405405405,414,22.378378378,OH@00028415@047027,390470204230,SY16-17,,87,0.199084668,Primary,Public,,,,,,,Elementary School,Public School
OH,505 S Ohio Ave, Columbus, Ohio, 43205,Ohio Avenue Elementary School,043802,00028423,Columbus Public Schools,Franklin,,Y,,N,,,9/1/2016,9,2016,327,,287,,,5758,0,0,,5517,0,0,,,18.5,18.5,,,,,,,,,5758,311.243243243,5517,298.216216216,OH@00028423@043802,390438000696,SY16-17,,287,1,Primary,Public,,,,,,,Elementary School,Public School
OH,255 Idaho Rd, Youngstown, Ohio, 44515,Austintown Intermedite Sch,048298,00028480,Austintown Local Sd,Mahoning,,N,,N,,,9/1/2016,9,2016,1111,,560,92,,8257,1204,2873,,3597,250,317,,,18.5,18.5,,,,,,,,,9461,511.405405405,3847,207.945945946,OH@00028480@048298,390482903190,SY16-17,,652,0.586858686,Primary,Public,,,,,,,Elementary School,Public School
OH,118 Washington St, Bettsville, Ohio, 44815,Old Fort Elementary,049726,00028498,Old Fort,Seneca,,N,,N,,,9/1/2016,9,2016,308,,86,30,,1579,488,1990,,797,119,159,,,18.5,18.5,,,,,,,,,2067,111.729729730,916,49.513513514,OH@00028498@049726,391002103680,SY16-17,,116,0.376623377,Primary,Public,,,,,,,Elementary School,Public School
OH,7635 N Co Rd 51, Tiffin, Ohio, 44883,Old Fort High School,049726,00028506,Old Fort,Seneca,,N,,N,,,9/1/2016,9,2016,279,,49,15,,807,221,1908,,320,39,131,,,18.5,18.5,,,,,,,,,1028,55.567567568,359,19.405405405,OH@00028506@049726,391002103681,SY16-17,,64,0.229390681,High,Public,,,,,,,High School,Public School
OH,2402 Cheltenham Rd, Toledo, Ohio, 43606,Old Orchard Elementary School,044909,00028514,Toledo Public Schools,Lucas,,Y,,N,,,9/1/2016,9,2016,341,,201,,,5349,0,0,,3000,0,0,,,18.5,18.5,,,,,,,,,5349,289.135135135,3000,162.162162162,OH@00028514@044909,390449001819,SY16-17,,201,1,Primary,Public,,,,,,,Elementary School,Public School
OH,65553 Wintergreen Rd, Lore City, Ohio, 43755,Buckeye Trail Middle School,069682,00028522,East Guernsey,Guernsey,,N,,N,,,9/1/2016,9,2016,616,,177,49,,2202,481,1710,,1480,465,2176,,,18.5,18.5,,,,,,,,,2683,145.027027027,1945,105.135135135,OH@00028522@069682,390696804143,SY16-17,,226,0.366883117,Middle,Public,,,,,,,Middle School,Public School
OH,800 McNaughten Rd, Columbus, Ohio, 43213,Olde Orchard Alternative Elementary School,043802,00028530,Columbus Public Schools,Franklin,,Y,,N,,,9/1/2016,9,2016,515,,275,,,7941,0,0,,6532,0,0,,,18.5,18.5,,,,,,,,,7941,429.243243243,6532,353.081081081,OH@00028530@043802,390438000697,SY16-17,,275,1,Primary,Public,,,,,,,Elementary School,Public School
OH,675 Lewis Center Rd, Lewis Center, Ohio, 43035,Olentangy High School,046763,00028548,Olentangy Local Sd,Delaware,,N,,N,,,9/1/2016,9,2016,1849,,87,28,,1196,421,16734,,334,60,264,,,18.5,18.5,,,,,,,,,1617,87.405405405,394,21.297297297,OH@00028548@046763,390467602648,SY16-17,,115,0.062195782,High,Public,,,,,,,High School,Public School
OH,10000 W National Rd, New Carlisle, Ohio, 45344,Tecumseh Middle School,046243,00028555,Tecumseh Local Sd,Clark,,N,,N,,,9/1/2016,9,2016,755,,370,68,,5917,1097,2927,,2679,373,1013,,,18.5,18.5,,,,,,,,,7014,379.135135135,3052,164.972972973,OH@00028555@046243,390462402483,SY16-17,,438,0.580132450,Middle,Public,,,,,,,Middle School,Public School
OH,4400 N Union Rd, Trotwood, Ohio, 45426,Trotwood-Madison Early Learning Center,048694,00028571,Trotwood-Madison City Schools,Montgomery,,Y,,N,,,9/1/2016,9,2016,504,,346,,,6213,0,153,,6518,0,160,,,18.5,18.5,,,,,,,,,6213,335.837837838,6518,352.324324324,OH@00028571@048694,390486905445,SY16-17,,346,0.975966070,Primary,Public,,,,,,,Elementary School,Public School
OH,18400 Schenely Ave, Cleveland, Ohio, 44119,Oliver H Perry Elementary School,043786,00028589,Cleveland City School District,Cuyahoga,,Y,,N,,,9/1/2016,9,2016,284,,175,,,3812,0,0,,2774,0,0,,,18.5,18.5,,,,,,,,,3812,206.054054054,2774,149.945945946,OH@00028589@043786,390437800525,SY16-17,,175,1,Primary,Public,,,,,,,Elementary School,Public School
OH,26939 Bagley Rd, Olmsted Falls, Ohio, 44138,Olmsted Falls High School,046573,00028605,Olmsted Falls,Cuyahoga,,N,,N,,,9/1/2016,9,2016,1223,,133,27,,1556,279,2887,,749,51,262,,,18.5,18.5,,,,,,,,,1835,99.189189189,800,43.243243243,OH@00028605@046573,390465702595,SY16-17,,160,0.130825838,High,Public,,,,,,,High School,Public School
OH,27045 Bagley Rd, Olmsted Falls, Ohio, 44138,Olmsted Falls Middle School,046573,00028613,Olmsted Falls,Cuyahoga,,N,,N,,,9/1/2016,9,2016,888,,111,21,,1410,173,2550,,360,16,298,,,18.5,18.5,,,,,,,,,1583,85.567567568,376,20.324324324,OH@00028613@046573,390465702596,SY16-17,,132,0.148648649,Middle,Public,,,,,,,Middle School,Public School
