District Name,District ID,School ID,School Name,Claim Date,School ID-1,School Name-1,Claim Date-1,Operating Days-Lunch Only,Enrollment-Total,Enrollment-Free,Enrollment-Reduced,Lunch Meals-Paid,Lunch Meals-Free,Lunch Meals-Reduced,State-Reporting,Operating Days-Breakfast Only,Enrollment-Total-1,Enrollment-Free-1,Enrollment-Reduced-1,Breakfast Meals-Paid,Breakfast Meals-Free,Breakfast Meals-Reduced,County,School Type-Original
Spartanburg 01,4201,087,Landrum Middle School,3/1/2017,087,Landrum Middle School,3/1/2017,23,255,114,11,1022,1850,190,SC,23,255,114,11,385,869,41,Spartanburg County,Public
Spartanburg 01,4201,087,Landrum Middle School,4/1/2017,087,Landrum Middle School,4/1/2017,15,256,113,11,661,1275,111,SC,15,256,113,11,260,594,20,Spartanburg County,Public
Spartanburg 01,4201,087,Landrum Middle School,5/1/2017,087,Landrum Middle School,5/1/2017,20,255,113,11,818,1593,151,SC,20,255,113,11,361,793,25,Spartanburg County,Public
Spartanburg 01,4201,004,Mabry Jr High,8/1/2016,004,Mabry Jr High,8/1/2016,13,438,244,30,695,2261,256,SC,13,438,244,30,179,669,60,Spartanburg County,Public
Spartanburg 01,4201,004,Mabry Jr High,9/1/2016,004,Mabry Jr High,9/1/2016,21,424,236,27,1265,3753,334,SC,21,424,236,27,401,1334,122,Spartanburg County,Public
Spartanburg 01,4201,004,Mabry Jr High,10/1/2016,004,Mabry Jr High,10/1/2016,20,424,220,21,1362,3262,245,SC,20,424,220,21,564,1312,110,Spartanburg County,Public
Spartanburg 01,4201,004,Mabry Jr High,11/1/2016,004,Mabry Jr High,11/1/2016,18,420,217,22,1152,3022,259,SC,18,420,217,22,487,1152,109,Spartanburg County,Public
Spartanburg 01,4201,004,Mabry Jr High,12/1/2016,004,Mabry Jr High,12/1/2016,12,425,220,21,779,1923,162,SC,12,425,220,21,341,837,74,Spartanburg County,Public
Spartanburg 01,4201,004,Mabry Jr High,1/1/2017,004,Mabry Jr High,1/1/2017,18,429,223,24,1112,3012,290,SC,18,429,223,24,480,1187,124,Spartanburg County,Public
Spartanburg 01,4201,004,Mabry Jr High,2/1/2017,004,Mabry Jr High,2/1/2017,20,428,229,24,1232,3212,269,SC,20,428,229,24,505,1367,117,Spartanburg County,Public
Spartanburg 01,4201,004,Mabry Jr High,3/1/2017,004,Mabry Jr High,3/1/2017,23,426,229,24,1401,3782,350,SC,23,426,229,24,541,1410,136,Spartanburg County,Public
Spartanburg 01,4201,004,Mabry Jr High,4/1/2017,004,Mabry Jr High,4/1/2017,15,428,231,24,964,2546,225,SC,15,428,231,24,331,914,85,Spartanburg County,Public
Spartanburg 01,4201,004,Mabry Jr High,5/1/2017,004,Mabry Jr High,5/1/2017,20,425,230,24,1173,3117,312,SC,20,425,230,24,492,1282,114,Spartanburg County,Public
Spartanburg 01,4201,011,New Prospect Elementary,8/1/2016,011,New Prospect Elementary,8/1/2016,13,409,196,31,622,1652,273,SC,13,409,196,31,2259,2326,361,Spartanburg County,Public
Spartanburg 01,4201,011,New Prospect Elementary,9/1/2016,011,New Prospect Elementary,9/1/2016,21,412,211,32,1100,3002,459,SC,21,412,211,32,3404,4026,593,Spartanburg County,Public
Spartanburg 01,4201,011,New Prospect Elementary,10/1/2016,011,New Prospect Elementary,10/1/2016,20,406,201,32,1205,2724,464,SC,20,406,201,32,3285,3707,601,Spartanburg County,Public
Spartanburg 01,4201,011,New Prospect Elementary,11/1/2016,011,New Prospect Elementary,11/1/2016,18,407,203,32,1137,2517,435,SC,18,407,203,32,2930,3350,538,Spartanburg County,Public
Spartanburg 01,4201,011,New Prospect Elementary,12/1/2016,011,New Prospect Elementary,12/1/2016,12,405,202,31,680,1542,247,SC,12,405,202,31,1898,2131,353,Spartanburg County,Public
Spartanburg 01,4201,011,New Prospect Elementary,1/1/2017,011,New Prospect Elementary,1/1/2017,18,414,209,32,1082,2521,443,SC,18,414,209,32,2930,3369,541,Spartanburg County,Public
Spartanburg 01,4201,011,New Prospect Elementary,2/1/2017,011,New Prospect Elementary,2/1/2017,20,414,211,32,1092,2847,471,SC,20,414,211,32,3097,3771,562,Spartanburg County,Public
Spartanburg 01,4201,011,New Prospect Elementary,3/1/2017,011,New Prospect Elementary,3/1/2017,23,419,219,32,1295,3332,538,SC,23,419,219,32,3580,4526,664,Spartanburg County,Public
Spartanburg 01,4201,011,New Prospect Elementary,4/1/2017,011,New Prospect Elementary,4/1/2017,15,416,216,32,833,2138,356,SC,15,416,216,32,2398,2969,436,Spartanburg County,Public
Spartanburg 01,4201,011,New Prospect Elementary,5/1/2017,011,New Prospect Elementary,5/1/2017,20,417,216,31,1086,2508,424,SC,20,417,216,31,2966,3542,542,Spartanburg County,Public
Spartanburg 01,4201,007,O. P. Earle Elementary,8/1/2016,007,O. P. Earle Elementary,8/1/2016,13,460,239,25,598,1978,190,SC,13,460,239,25,346,1319,118,Spartanburg County,Public
Spartanburg 01,4201,007,O. P. Earle Elementary,9/1/2016,007,O. P. Earle Elementary,9/1/2016,21,446,242,24,1066,3439,339,SC,21,446,242,24,560,2176,195,Spartanburg County,Public
Spartanburg 01,4201,007,O. P. Earle Elementary,10/1/2016,007,O. P. Earle Elementary,10/1/2016,20,442,231,22,1054,3286,295,SC,20,442,231,22,521,1988,173,Spartanburg County,Public
Spartanburg 01,4201,007,O. P. Earle Elementary,11/1/2016,007,O. P. Earle Elementary,11/1/2016,18,437,228,22,981,3002,271,SC,18,437,228,22,436,1862,138,Spartanburg County,Public
Spartanburg 01,4201,007,O. P. Earle Elementary,12/1/2016,007,O. P. Earle Elementary,12/1/2016,12,438,230,21,659,1888,146,SC,12,438,230,21,279,1212,86,Spartanburg County,Public
Spartanburg 01,4201,007,O. P. Earle Elementary,1/1/2017,007,O. P. Earle Elementary,1/1/2017,18,442,234,19,1009,2990,237,SC,18,442,234,19,391,1763,113,Spartanburg County,Public
Spartanburg 01,4201,007,O. P. Earle Elementary,2/1/2017,007,O. P. Earle Elementary,2/1/2017,20,435,227,19,1146,3257,249,SC,20,435,227,19,513,1957,115,Spartanburg County,Public
Spartanburg 01,4201,007,O. P. Earle Elementary,3/1/2017,007,O. P. Earle Elementary,3/1/2017,23,434,226,20,1402,3841,286,SC,23,434,226,20,572,2133,128,Spartanburg County,Public
Spartanburg 01,4201,007,O. P. Earle Elementary,4/1/2017,007,O. P. Earle Elementary,4/1/2017,15,434,228,20,925,2572,201,SC,15,434,228,20,344,1408,109,Spartanburg County,Public
Spartanburg 01,4201,007,O. P. Earle Elementary,5/1/2017,007,O. P. Earle Elementary,5/1/2017,20,432,228,20,1078,3009,230,SC,20,432,228,20,442,1894,127,Spartanburg County,Public
Spartanburg 02,4202,025,Boiling Springs 9th Grade,8/1/2016,025,Boiling Springs 9th Grade,8/1/2016,13,600,243,55,1033,1804,319,SC,13,600,243,55,117,545,65,Spartanburg County,Public
Spartanburg 02,4202,025,Boiling Springs 9th Grade,9/1/2016,025,Boiling Springs 9th Grade,9/1/2016,21,570,218,39,1714,3005,485,SC,21,570,218,39,235,1263,146,Spartanburg County,Public
Spartanburg 02,4202,025,Boiling Springs 9th Grade,10/1/2016,025,Boiling Springs 9th Grade,10/1/2016,20,569,232,41,1763,2778,427,SC,20,569,232,41,282,1259,129,Spartanburg County,Public
Spartanburg 02,4202,025,Boiling Springs 9th Grade,11/1/2016,025,Boiling Springs 9th Grade,11/1/2016,18,567,231,42,1371,2533,379,SC,18,567,231,42,214,1115,121,Spartanburg County,Public
Spartanburg 02,4202,025,Boiling Springs 9th Grade,12/1/2016,025,Boiling Springs 9th Grade,12/1/2016,12,567,231,42,839,1574,254,SC,12,567,231,42,109,713,77,Spartanburg County,Public
Spartanburg 02,4202,025,Boiling Springs 9th Grade,1/1/2017,025,Boiling Springs 9th Grade,1/1/2017,18,557,229,41,1256,2403,384,SC,18,557,229,41,125,1054,101,Spartanburg County,Public
Spartanburg 02,4202,025,Boiling Springs 9th Grade,2/1/2017,025,Boiling Springs 9th Grade,2/1/2017,20,553,227,41,1415,2930,477,SC,20,553,227,41,170,1211,121,Spartanburg County,Public
Spartanburg 02,4202,025,Boiling Springs 9th Grade,3/1/2017,025,Boiling Springs 9th Grade,3/1/2017,23,553,230,42,1652,3407,568,SC,23,553,230,42,205,1486,145,Spartanburg County,Public
Spartanburg 02,4202,025,Boiling Springs 9th Grade,4/1/2017,025,Boiling Springs 9th Grade,4/1/2017,15,553,228,43,1180,2200,369,SC,15,553,228,43,129,929,94,Spartanburg County,Public
Spartanburg 02,4202,025,Boiling Springs 9th Grade,5/1/2017,025,Boiling Springs 9th Grade,5/1/2017,18,551,228,43,1331,2618,419,SC,18,551,228,43,162,1315,132,Spartanburg County,Public
Spartanburg 02,4202,015,Boiling Springs Elementary,8/1/2016,015,Boiling Springs Elementary,8/1/2016,13,718,306,54,1519,2930,323,SC,13,718,306,54,193,1165,70,Spartanburg County,Public
Spartanburg 02,4202,015,Boiling Springs Elementary,9/1/2016,015,Boiling Springs Elementary,9/1/2016,21,718,329,48,2804,4954,628,SC,21,718,329,48,402,2199,154,Spartanburg County,Public
Spartanburg 02,4202,015,Boiling Springs Elementary,10/1/2016,015,Boiling Springs Elementary,10/1/2016,20,714,343,46,2636,4810,559,SC,20,714,343,46,412,2026,106,Spartanburg County,Public
Spartanburg 02,4202,015,Boiling Springs Elementary,11/1/2016,015,Boiling Springs Elementary,11/1/2016,18,723,344,48,2289,4477,477,SC,18,723,344,48,338,1994,81,Spartanburg County,Public
Spartanburg 02,4202,015,Boiling Springs Elementary,12/1/2016,015,Boiling Springs Elementary,12/1/2016,12,723,343,48,1414,2695,346,SC,12,723,343,48,193,1316,77,Spartanburg County,Public
Spartanburg 02,4202,015,Boiling Springs Elementary,1/1/2017,015,Boiling Springs Elementary,1/1/2017,18,723,352,46,2353,4635,560,SC,18,723,352,46,275,2134,123,Spartanburg County,Public
Spartanburg 02,4202,015,Boiling Springs Elementary,2/1/2017,015,Boiling Springs Elementary,2/1/2017,20,722,348,47,2592,5118,629,SC,20,722,348,47,398,2382,134,Spartanburg County,Public
Spartanburg 02,4202,015,Boiling Springs Elementary,3/1/2017,015,Boiling Springs Elementary,3/1/2017,23,723,352,47,3107,5902,752,SC,23,723,352,47,440,2927,158,Spartanburg County,Public
Spartanburg 02,4202,015,Boiling Springs Elementary,4/1/2017,015,Boiling Springs Elementary,4/1/2017,15,724,353,47,2133,4005,473,SC,15,724,353,47,276,1936,109,Spartanburg County,Public
Spartanburg 02,4202,015,Boiling Springs Elementary,5/1/2017,015,Boiling Springs Elementary,5/1/2017,18,727,358,47,2592,4714,570,SC,18,727,358,47,363,2319,134,Spartanburg County,Public
Spartanburg 02,4202,012,Boiling Springs High,8/1/2016,012,Boiling Springs High,8/1/2016,13,1660,673,153,3207,4668,814,SC,13,1660,673,153,200,1067,136,Spartanburg County,Public
Spartanburg 02,4202,012,Boiling Springs High,9/1/2016,012,Boiling Springs High,9/1/2016,21,1660,599,129,5180,7759,1485,SC,21,1660,599,129,348,1998,285,Spartanburg County,Public
Spartanburg 02,4202,012,Boiling Springs High,10/1/2016,012,Boiling Springs High,10/1/2016,20,1653,613,133,4895,6969,1228,SC,20,1653,613,133,367,1945,271,Spartanburg County,Public
Spartanburg 02,4202,012,Boiling Springs High,11/1/2016,012,Boiling Springs High,11/1/2016,18,1653,613,134,3806,5813,995,SC,18,1653,613,134,332,1817,256,Spartanburg County,Public
Spartanburg 02,4202,012,Boiling Springs High,12/1/2016,012,Boiling Springs High,12/1/2016,12,1657,611,134,2554,4079,660,SC,12,1657,611,134,188,1261,152,Spartanburg County,Public
Spartanburg 02,4202,012,Boiling Springs High,1/1/2017,012,Boiling Springs High,1/1/2017,18,1658,620,132,4007,6010,1065,SC,18,1658,620,132,274,1816,231,Spartanburg County,Public
Spartanburg 02,4202,012,Boiling Springs High,2/1/2017,012,Boiling Springs High,2/1/2017,20,1649,618,130,4416,6781,1165,SC,20,1649,618,130,405,2276,261,Spartanburg County,Public
Spartanburg 02,4202,012,Boiling Springs High,3/1/2017,012,Boiling Springs High,3/1/2017,23,1645,622,128,4884,7708,1285,SC,23,1645,622,128,411,2910,342,Spartanburg County,Public
Spartanburg 02,4202,012,Boiling Springs High,4/1/2017,012,Boiling Springs High,4/1/2017,15,1641,619,129,3063,5075,815,SC,15,1641,619,129,234,1817,219,Spartanburg County,Public
Spartanburg 02,4202,012,Boiling Springs High,5/1/2017,012,Boiling Springs High,5/1/2017,18,1638,622,128,3255,5751,890,SC,18,1638,622,128,257,2458,250,Spartanburg County,Public
Spartanburg 02,4202,024,Boiling Springs Intermediate,8/1/2016,024,Boiling Springs Intermediate,8/1/2016,13,547,282,49,1400,2778,436,SC,13,547,282,49,141,1333,118,Spartanburg County,Public
Spartanburg 02,4202,024,Boiling Springs Intermediate,9/1/2016,024,Boiling Springs Intermediate,9/1/2016,21,548,263,41,2465,4685,748,SC,21,548,263,41,415,2614,213,Spartanburg County,Public
Spartanburg 02,4202,024,Boiling Springs Intermediate,10/1/2016,024,Boiling Springs Intermediate,10/1/2016,20,547,274,45,2585,4512,702,SC,20,547,274,45,512,2596,224,Spartanburg County,Public
Spartanburg 02,4202,024,Boiling Springs Intermediate,11/1/2016,024,Boiling Springs Intermediate,11/1/2016,18,551,279,44,2325,4221,640,SC,18,551,279,44,443,2365,197,Spartanburg County,Public
Spartanburg 02,4202,024,Boiling Springs Intermediate,12/1/2016,024,Boiling Springs Intermediate,12/1/2016,15,551,279,44,1256,2439,360,SC,15,551,279,44,241,1504,91,Spartanburg County,Public
Spartanburg 02,4202,024,Boiling Springs Intermediate,1/1/2017,024,Boiling Springs Intermediate,1/1/2017,18,558,285,44,2322,4338,655,SC,18,558,285,44,382,2325,183,Spartanburg County,Public
Spartanburg 02,4202,024,Boiling Springs Intermediate,2/1/2017,024,Boiling Springs Intermediate,2/1/2017,20,556,283,44,2489,4787,695,SC,20,556,283,44,442,2697,209,Spartanburg County,Public
Spartanburg 02,4202,024,Boiling Springs Intermediate,3/1/2017,024,Boiling Springs Intermediate,3/1/2017,23,554,282,45,2830,5487,818,SC,23,554,282,45,508,3247,256,Spartanburg County,Public
Spartanburg 02,4202,024,Boiling Springs Intermediate,4/1/2017,024,Boiling Springs Intermediate,4/1/2017,15,554,282,45,1922,3609,564,SC,15,554,282,45,324,2041,180,Spartanburg County,Public
Spartanburg 02,4202,024,Boiling Springs Intermediate,5/1/2017,024,Boiling Springs Intermediate,5/1/2017,18,554,283,45,2222,4150,659,SC,18,554,283,45,393,2557,211,Spartanburg County,Public
Spartanburg 02,4202,014,Boiling Springs Middle,8/1/2016,014,Boiling Springs Middle,8/1/2016,13,994,509,85,2257,4961,574,SC,13,994,509,85,245,1886,124,Spartanburg County,Public
Spartanburg 02,4202,014,Boiling Springs Middle,9/1/2016,014,Boiling Springs Middle,9/1/2016,21,995,460,71,3887,7883,1080,SC,21,995,460,71,469,3638,230,Spartanburg County,Public
Spartanburg 02,4202,014,Boiling Springs Middle,10/1/2016,014,Boiling Springs Middle,10/1/2016,20,996,489,73,4092,7295,877,SC,20,996,489,73,571,3605,179,Spartanburg County,Public
Spartanburg 02,4202,014,Boiling Springs Middle,11/1/2016,014,Boiling Springs Middle,11/1/2016,18,998,494,77,3384,6493,776,SC,18,998,494,77,495,3331,136,Spartanburg County,Public
Spartanburg 02,4202,014,Boiling Springs Middle,12/1/2016,014,Boiling Springs Middle,12/1/2016,12,992,490,77,2071,3952,538,SC,12,992,490,77,330,2261,138,Spartanburg County,Public
Spartanburg 02,4202,014,Boiling Springs Middle,1/1/2017,014,Boiling Springs Middle,1/1/2017,18,998,495,77,3340,6338,882,SC,18,998,495,77,449,3245,218,Spartanburg County,Public
Spartanburg 02,4202,014,Boiling Springs Middle,2/1/2017,014,Boiling Springs Middle,2/1/2017,20,998,501,74,3608,6793,963,SC,20,998,501,74,480,3547,234,Spartanburg County,Public
Spartanburg 02,4202,014,Boiling Springs Middle,3/1/2017,014,Boiling Springs Middle,3/1/2017,23,1003,508,72,4038,7927,1003,SC,23,1003,508,72,539,4281,280,Spartanburg County,Public
Spartanburg 02,4202,014,Boiling Springs Middle,4/1/2017,014,Boiling Springs Middle,4/1/2017,15,1003,505,72,2845,5385,647,SC,15,1003,505,72,418,2807,213,Spartanburg County,Public
Spartanburg 02,4202,014,Boiling Springs Middle,5/1/2017,014,Boiling Springs Middle,5/1/2017,18,995,501,72,3384,6249,800,SC,18,995,501,72,556,3660,254,Spartanburg County,Public
Spartanburg 02,4202,087,Carlisle -Foster's Grove Elem,8/1/2016,087,Carlisle -Foster's Grove Elem,8/1/2016,13,410,164,34,1094,1488,237,SC,13,410,164,34,143,673,147,Spartanburg County,Public
Spartanburg 02,4202,087,Carlisle -Foster's Grove Elem,9/1/2016,087,Carlisle -Foster's Grove Elem,9/1/2016,21,406,162,31,2045,2520,483,SC,21,406,162,31,370,1235,261,Spartanburg County,Public
Spartanburg 02,4202,087,Carlisle -Foster's Grove Elem,10/1/2016,087,Carlisle -Foster's Grove Elem,10/1/2016,20,409,167,29,2028,2401,461,SC,20,409,167,29,284,1148,229,Spartanburg County,Public
Spartanburg 02,4202,087,Carlisle -Foster's Grove Elem,11/1/2016,087,Carlisle -Foster's Grove Elem,11/1/2016,18,416,173,29,1847,2136,389,SC,18,416,173,29,254,962,196,Spartanburg County,Public
Spartanburg 02,4202,087,Carlisle -Foster's Grove Elem,12/1/2016,087,Carlisle -Foster's Grove Elem,12/1/2016,12,416,174,29,1143,1404,235,SC,12,416,174,29,171,647,118,Spartanburg County,Public
Spartanburg 02,4202,087,Carlisle -Foster's Grove Elem,1/1/2017,087,Carlisle -Foster's Grove Elem,1/1/2017,18,424,178,27,1934,2262,350,SC,18,424,178,27,266,958,173,Spartanburg County,Public
Spartanburg 02,4202,087,Carlisle -Foster's Grove Elem,2/1/2017,087,Carlisle -Foster's Grove Elem,2/1/2017,20,423,176,27,2099,2476,398,SC,20,423,176,27,335,1087,188,Spartanburg County,Public
Spartanburg 02,4202,087,Carlisle -Foster's Grove Elem,3/1/2017,087,Carlisle -Foster's Grove Elem,3/1/2017,23,420,177,27,2385,2736,458,SC,23,420,177,27,346,1257,221,Spartanburg County,Public
Spartanburg 02,4202,087,Carlisle -Foster's Grove Elem,4/1/2017,087,Carlisle -Foster's Grove Elem,4/1/2017,15,422,179,27,1534,1871,313,SC,15,422,179,27,193,847,139,Spartanburg County,Public
Spartanburg 02,4202,087,Carlisle -Foster's Grove Elem,5/1/2017,087,Carlisle -Foster's Grove Elem,5/1/2017,18,421,178,27,1890,2258,362,SC,18,421,178,27,221,1097,171,Spartanburg County,Public
Spartanburg 02,4202,018,Chesnee Elementary,8/1/2016,018,Chesnee Elementary,8/1/2016,13,550,337,34,913,3374,253,SC,13,550,337,34,232,1957,138,Spartanburg County,Public
Spartanburg 02,4202,018,Chesnee Elementary,9/1/2016,018,Chesnee Elementary,9/1/2016,21,547,342,31,1502,5710,483,SC,21,547,342,31,445,3571,330,Spartanburg County,Public
Spartanburg 02,4202,018,Chesnee Elementary,10/1/2016,018,Chesnee Elementary,10/1/2016,20,551,344,32,1448,5386,459,SC,20,551,344,32,347,3310,274,Spartanburg County,Public
Spartanburg 02,4202,018,Chesnee Elementary,11/1/2016,018,Chesnee Elementary,11/1/2016,18,546,344,31,1359,5004,383,SC,18,546,344,31,342,3136,209,Spartanburg County,Public
Spartanburg 02,4202,018,Chesnee Elementary,12/1/2016,018,Chesnee Elementary,12/1/2016,12,547,345,30,838,3070,217,SC,12,547,345,30,225,2026,143,Spartanburg County,Public
Spartanburg 02,4202,018,Chesnee Elementary,1/1/2017,018,Chesnee Elementary,1/1/2017,18,550,350,29,1387,5057,324,SC,18,550,350,29,329,3042,211,Spartanburg County,Public
Spartanburg 02,4202,018,Chesnee Elementary,2/1/2017,018,Chesnee Elementary,2/1/2017,20,552,353,29,1571,5559,362,SC,20,552,353,29,370,3360,208,Spartanburg County,Public
Spartanburg 02,4202,018,Chesnee Elementary,3/1/2017,018,Chesnee Elementary,3/1/2017,23,547,351,28,1841,6457,404,SC,23,547,351,28,372,3852,236,Spartanburg County,Public
Spartanburg 02,4202,018,Chesnee Elementary,4/1/2017,018,Chesnee Elementary,4/1/2017,15,544,348,28,1177,4271,277,SC,15,544,348,28,255,2498,160,Spartanburg County,Public
Spartanburg 02,4202,018,Chesnee Elementary,5/1/2017,018,Chesnee Elementary,5/1/2017,18,546,349,28,1475,5041,335,SC,18,546,349,28,322,3168,191,Spartanburg County,Public
Spartanburg 02,4202,013,Chesnee High,8/1/2016,013,Chesnee High,8/1/2016,13,637,346,45,1603,3149,284,SC,13,637,346,45,127,673,42,Spartanburg County,Public
Spartanburg 02,4202,013,Chesnee High,9/1/2016,013,Chesnee High,9/1/2016,21,645,314,46,2654,4796,586,SC,21,645,314,46,252,1323,83,Spartanburg County,Public
Spartanburg 02,4202,013,Chesnee High,10/1/2016,013,Chesnee High,10/1/2016,20,637,323,46,2459,4223,602,SC,20,637,323,46,222,1365,84,Spartanburg County,Public
Spartanburg 02,4202,013,Chesnee High,11/1/2016,013,Chesnee High,11/1/2016,18,626,312,44,2287,3840,521,SC,18,626,312,44,208,1312,77,Spartanburg County,Public
Spartanburg 02,4202,013,Chesnee High,12/1/2016,013,Chesnee High,12/1/2016,12,625,313,43,1245,2277,303,SC,12,625,313,43,122,775,59,Spartanburg County,Public
Spartanburg 02,4202,013,Chesnee High,1/1/2017,013,Chesnee High,1/1/2017,18,627,323,42,2023,3546,409,SC,18,627,323,42,190,997,62,Spartanburg County,Public
Spartanburg 02,4202,013,Chesnee High,2/1/2017,013,Chesnee High,2/1/2017,20,615,315,42,2137,3913,434,SC,20,615,315,42,223,1169,53,Spartanburg County,Public
Spartanburg 02,4202,013,Chesnee High,3/1/2017,013,Chesnee High,3/1/2017,23,610,312,40,2473,4632,484,SC,23,610,312,40,270,1573,72,Spartanburg County,Public
Spartanburg 02,4202,013,Chesnee High,4/1/2017,013,Chesnee High,4/1/2017,15,610,311,40,1520,2915,267,SC,15,610,311,40,167,1001,55,Spartanburg County,Public
Spartanburg 02,4202,013,Chesnee High,5/1/2017,013,Chesnee High,5/1/2017,18,606,309,40,1678,3320,322,SC,18,606,309,40,212,1287,73,Spartanburg County,Public
