School ID,School Name,State-Physical,City,Zip Code,Street Address-Line 1,Street Address-Line 2,School Level-Original,CEP (Y/N),Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Claim Date,Claim Month,Claim Year,Enrollment-Total,Enrollment-Paid,Enrollment-Free,Enrollment-Reduced,Enrollment-Free and Reduced,Lunch Meals-Free and Reduced,Breakfast Meals-Free and Reduced,Operating Days,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,Unique ID,NCES ID,School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data,District Name,District ID,Operating Days-Lunch Only,Lunch Meals-Paid,Lunch Meals-Free,Lunch Meals-Reduced,State-Reporting,Operating Days-Breakfast Only,Breakfast Meals-Paid,Breakfast Meals-Free,Breakfast Meals-Reduced,County,School Type-Original
030,Darlington High,,,,,,,,,,,,8/1/2016,8,2016,1143,,1021,0,,,,,,,,,,,,,6921,532.384615385,2326,178.923076923,SC@30@1601,450186000095,SY16-17,,1021,0.893263342,,Public,,,,,,,Darlington 01,1601,13,829,6921,0,SC,13,279,2326,0,Darlington County,Public
030,Darlington High,,,,,,,,,,,,9/1/2016,9,2016,1144,,1022,0,,,,,,,,,,,,,11476,573.8,4305,215.25,SC@30@1601,450186000095,SY16-17,,1022,0.893356643,,Public,,,,,,,Darlington 01,1601,20,1375,11476,0,SC,20,516,4305,0,Darlington County,Public
030,Darlington High,,,,,,,,,,,,10/1/2016,10,2016,1143,,1021,0,,,,,,,,,,,,,7169,551.461538462,2750,211.538461538,SC@30@1601,450186000095,SY16-17,,1021,0.893263342,,Public,,,,,,,Darlington 01,1601,13,859,7169,0,SC,13,330,2750,0,Darlington County,Public
030,Darlington High,,,,,,,,,,,,11/1/2016,11,2016,1140,,1018,0,,,,,,,,,,,,,9921,551.166666667,4280,237.777777778,SC@30@1601,450186000095,SY16-17,,1018,0.892982456,,Public,,,,,,,Darlington 01,1601,18,1189,9921,0,SC,18,513,4280,0,Darlington County,Public
030,Darlington High,,,,,,,,,,,,12/1/2016,12,2016,1134,,1013,0,,,,,,,,,,,,,6666,555.5,2907,242.25,SC@30@1601,450186000095,SY16-17,,1013,0.893298060,,Public,,,,,,,Darlington 01,1601,12,799,6666,0,SC,12,348,2907,0,Darlington County,Public
030,Darlington High,,,,,,,,,,,,1/1/2017,1,2017,1123,,1003,0,,,,,,,,,,,,,11102,528.666666667,4728,225.142857143,SC@30@1601,450186000095,SY16-17,,1003,0.893143366,,Public,,,,,,,Darlington 01,1601,21,1330,11102,0,SC,21,566,4728,0,Darlington County,Public
030,Darlington High,,,,,,,,,,,,2/1/2017,2,2017,1112,,993,0,,,,,,,,,,,,,10186,509.3,4889,244.45,SC@30@1601,450186000095,SY16-17,,993,0.892985612,,Public,,,,,,,Darlington 01,1601,20,1220,10186,0,SC,20,586,4889,0,Darlington County,Public
030,Darlington High,,,,,,,,,,,,3/1/2017,3,2017,1104,,986,0,,,,,,,,,,,,,11263,489.695652174,5200,226.086956522,SC@30@1601,450186000095,SY16-17,,986,0.893115942,,Public,,,,,,,Darlington 01,1601,23,1349,11263,0,SC,23,623,5200,0,Darlington County,Public
030,Darlington High,,,,,,,,,,,,4/1/2017,4,2017,1100,,982,0,,,,,,,,,,,,,7233,482.2,3292,219.466666667,SC@30@1601,450186000095,SY16-17,,982,0.892727273,,Public,,,,,,,Darlington 01,1601,15,867,7233,0,SC,15,395,3292,0,Darlington County,Public
030,Darlington High,,,,,,,,,,,,5/1/2017,5,2017,1095,,978,0,,,,,,,,,,,,,9552,454.857142857,4832,230.095238095,SC@30@1601,450186000095,SY16-17,,978,0.893150685,,Public,,,,,,,Darlington 01,1601,21,1145,9552,0,SC,21,579,4832,0,Darlington County,Public
030,Darlington High,,,,,,,,,,,,6/1/2017,6,2017,1094,,977,0,,,,,,,,,,,,,,,146,7.891891892,SC@30@1601,450186000095,SY16-17,,977,0.893053016,,Public,,,,,,,Darlington 01,1601,18.5,,,,SC,18.5,17,146,0,Darlington County,Public
031,Darlington Junior High,,,,,,,,,,,,8/1/2016,8,2016,996,,889,0,,,,,,,,,,,,,9547,734.384615385,3720,286.153846154,SC@31@1601,450186000098,SY16-17,,889,0.892570281,,Public,,,,,,,Darlington 01,1601,13,1144,9547,0,SC,13,446,3720,0,Darlington County,Public
031,Darlington Junior High,,,,,,,,,,,,9/1/2016,9,2016,987,,881,0,,,,,,,,,,,,,14432,721.6,6138,306.9,SC@31@1601,450186000098,SY16-17,,881,0.892603850,,Public,,,,,,,Darlington 01,1601,20,1729,14432,0,SC,20,736,6138,0,Darlington County,Public
031,Darlington Junior High,,,,,,,,,,,,10/1/2016,10,2016,997,,890,0,,,,,,,,,,,,,9316,716.615384615,3843,295.615384615,SC@31@1601,450186000098,SY16-17,,890,0.892678034,,Public,,,,,,,Darlington 01,1601,13,1116,9316,0,SC,13,460,3843,0,Darlington County,Public
031,Darlington Junior High,,,,,,,,,,,,11/1/2016,11,2016,992,,886,0,,,,,,,,,,,,,12973,720.722222222,5697,316.5,SC@31@1601,450186000098,SY16-17,,886,0.893145161,,Public,,,,,,,Darlington 01,1601,18,1554,12973,0,SC,18,683,5697,0,Darlington County,Public
031,Darlington Junior High,,,,,,,,,,,,12/1/2016,12,2016,992,,886,0,,,,,,,,,,,,,8442,703.5,3663,305.25,SC@31@1601,450186000098,SY16-17,,886,0.893145161,,Public,,,,,,,Darlington 01,1601,12,1012,8442,0,SC,12,439,3663,0,Darlington County,Public
031,Darlington Junior High,,,,,,,,,,,,1/1/2017,1,2017,994,,888,0,,,,,,,,,,,,,14906,709.809523810,6564,312.571428571,SC@31@1601,450186000098,SY16-17,,888,0.893360161,,Public,,,,,,,Darlington 01,1601,21,1786,14906,0,SC,21,786,6564,0,Darlington County,Public
031,Darlington Junior High,,,,,,,,,,,,2/1/2017,2,2017,995,,889,0,,,,,,,,,,,,,13708,685.4,6711,335.55,SC@31@1601,450186000098,SY16-17,,889,0.893467337,,Public,,,,,,,Darlington 01,1601,20,1642,13708,0,SC,20,804,6711,0,Darlington County,Public
031,Darlington Junior High,,,,,,,,,,,,3/1/2017,3,2017,997,,890,0,,,,,,,,,,,,,16244,706.260869565,7369,320.391304348,SC@31@1601,450186000098,SY16-17,,890,0.892678034,,Public,,,,,,,Darlington 01,1601,23,1946,16244,0,SC,23,883,7369,0,Darlington County,Public
031,Darlington Junior High,,,,,,,,,,,,4/1/2017,4,2017,994,,888,0,,,,,,,,,,,,,10391,692.733333333,4873,324.866666667,SC@31@1601,450186000098,SY16-17,,888,0.893360161,,Public,,,,,,,Darlington 01,1601,15,1245,10391,0,SC,15,584,4873,0,Darlington County,Public
031,Darlington Junior High,,,,,,,,,,,,5/1/2017,5,2017,988,,882,0,,,,,,,,,,,,,13679,651.380952381,7406,352.666666667,SC@31@1601,450186000098,SY16-17,,882,0.892712551,,Public,,,,,,,Darlington 01,1601,21,1639,13679,0,SC,21,887,7406,0,Darlington County,Public
031,Darlington Junior High,,,,,,,,,,,,6/1/2017,6,2017,989,,883,0,,,,,,,,,,,,,,,208,11.243243243,SC@31@1601,450186000098,SY16-17,,883,0.892821031,,Public,,,,,,,Darlington 01,1601,18.5,,,,SC,18.5,25,208,0,Darlington County,Public
005,Hartsville High,,,,,,,,,,,,8/1/2016,8,2016,1227,,1096,0,,,,,,,,,,,,,7807,600.538461538,1725,132.692307692,SC@5@1601,450186000370,SY16-17,,1096,0.893235534,,Public,,,,,,,Darlington 01,1601,13,935,7807,0,SC,13,207,1725,0,Darlington County,Public
005,Hartsville High,,,,,,,,,,,,9/1/2016,9,2016,1250,,1116,0,,,,,,,,,,,,,12791,639.55,3576,178.8,SC@5@1601,450186000370,SY16-17,,1116,0.8928,,Public,,,,,,,Darlington 01,1601,20,1533,12791,0,SC,20,428,3576,0,Darlington County,Public
005,Hartsville High,,,,,,,,,,,,10/1/2016,10,2016,1245,,1112,0,,,,,,,,,,,,,8284,637.230769231,2455,188.846153846,SC@5@1601,450186000370,SY16-17,,1112,0.893172691,,Public,,,,,,,Darlington 01,1601,13,993,8284,0,SC,13,294,2455,0,Darlington County,Public
005,Hartsville High,,,,,,,,,,,,11/1/2016,11,2016,1239,,1106,0,,,,,,,,,,,,,11494,638.555555556,3820,212.222222222,SC@5@1601,450186000370,SY16-17,,1106,0.892655367,,Public,,,,,,,Darlington 01,1601,18,1377,11494,0,SC,18,458,3820,0,Darlington County,Public
005,Hartsville High,,,,,,,,,,,,12/1/2016,12,2016,1229,,1098,0,,,,,,,,,,,,,7876,656.333333333,2626,218.833333333,SC@5@1601,450186000370,SY16-17,,1098,0.893409276,,Public,,,,,,,Darlington 01,1601,12,944,7876,0,SC,12,315,2626,0,Darlington County,Public
005,Hartsville High,,,,,,,,,,,,1/1/2017,1,2017,1221,,1090,0,,,,,,,,,,,,,13456,640.761904762,4597,218.904761905,SC@5@1601,450186000370,SY16-17,,1090,0.892710893,,Public,,,,,,,Darlington 01,1601,21,1612,13456,0,SC,21,551,4597,0,Darlington County,Public
005,Hartsville High,,,,,,,,,,,,2/1/2017,2,2017,1217,,1087,0,,,,,,,,,,,,,12736,636.8,4361,218.05,SC@5@1601,450186000370,SY16-17,,1087,0.893179951,,Public,,,,,,,Darlington 01,1601,20,1526,12736,0,SC,20,522,4361,0,Darlington County,Public
005,Hartsville High,,,,,,,,,,,,3/1/2017,3,2017,1213,,1083,0,,,,,,,,,,,,,14551,632.652173913,5002,217.478260870,SC@5@1601,450186000370,SY16-17,,1083,0.892827700,,Public,,,,,,,Darlington 01,1601,23,1744,14551,0,SC,23,599,5002,0,Darlington County,Public
005,Hartsville High,,,,,,,,,,,,4/1/2017,4,2017,1208,,1079,0,,,,,,,,,,,,,9218,614.533333333,3050,203.333333333,SC@5@1601,450186000370,SY16-17,,1079,0.893211921,,Public,,,,,,,Darlington 01,1601,15,1105,9218,0,SC,15,366,3050,0,Darlington County,Public
005,Hartsville High,,,,,,,,,,,,5/1/2017,5,2017,1200,,1072,0,,,,,,,,,,,,,11999,571.380952381,4339,206.619047619,SC@5@1601,450186000370,SY16-17,,1072,0.893333333,,Public,,,,,,,Darlington 01,1601,21,1438,11999,0,SC,21,520,4339,0,Darlington County,Public
005,Hartsville High,,,,,,,,,,,,6/1/2017,6,2017,1196,,1068,0,,,,,,,,,,,,,,,123,6.648648649,SC@5@1601,450186000370,SY16-17,,1068,0.892976589,,Public,,,,,,,Darlington 01,1601,18.5,,,,SC,18.5,15,123,0,Darlington County,Public
004,Hartsville Jr High,,,,,,,,,,,,8/1/2016,8,2016,1023,,914,0,,,,,,,,,,,,,8047,619,1919,147.615384615,SC@4@1601,450186000369,SY16-17,,914,0.893450635,,Public,,,,,,,Darlington 01,1601,13,964,8047,0,SC,13,230,1919,0,Darlington County,Public
004,Hartsville Jr High,,,,,,,,,,,,9/1/2016,9,2016,1005,,897,0,,,,,,,,,,,,,12780,639,3865,193.25,SC@4@1601,450186000369,SY16-17,,897,0.892537313,,Public,,,,,,,Darlington 01,1601,20,1531,12780,0,SC,20,463,3865,0,Darlington County,Public
004,Hartsville Jr High,,,,,,,,,,,,10/1/2016,10,2016,1006,,898,0,,,,,,,,,,,,,8280,636.923076923,2444,188,SC@4@1601,450186000369,SY16-17,,898,0.892644135,,Public,,,,,,,Darlington 01,1601,13,992,8280,0,SC,13,293,2444,0,Darlington County,Public
004,Hartsville Jr High,,,,,,,,,,,,11/1/2016,11,2016,1007,,899,0,,,,,,,,,,,,,11358,631,3878,215.444444444,SC@4@1601,450186000369,SY16-17,,899,0.892750745,,Public,,,,,,,Darlington 01,1601,18,1361,11358,0,SC,18,465,3878,0,Darlington County,Public
004,Hartsville Jr High,,,,,,,,,,,,12/1/2016,12,2016,1002,,895,0,,,,,,,,,,,,,7579,631.583333333,2330,194.166666667,SC@4@1601,450186000369,SY16-17,,895,0.893213573,,Public,,,,,,,Darlington 01,1601,12,908,7579,0,SC,12,279,2330,0,Darlington County,Public
004,Hartsville Jr High,,,,,,,,,,,,1/1/2017,1,2017,997,,890,0,,,,,,,,,,,,,12967,617.476190476,3547,168.904761905,SC@4@1601,450186000369,SY16-17,,890,0.892678034,,Public,,,,,,,Darlington 01,1601,21,1554,12967,0,SC,21,425,3547,0,Darlington County,Public
004,Hartsville Jr High,,,,,,,,,,,,2/1/2017,2,2017,1001,,894,0,,,,,,,,,,,,,11852,592.6,3816,190.8,SC@4@1601,450186000369,SY16-17,,894,0.893106893,,Public,,,,,,,Darlington 01,1601,20,1420,11852,0,SC,20,457,3816,0,Darlington County,Public
004,Hartsville Jr High,,,,,,,,,,,,3/1/2017,3,2017,1001,,894,0,,,,,,,,,,,,,13883,603.608695652,4428,192.521739130,SC@4@1601,450186000369,SY16-17,,894,0.893106893,,Public,,,,,,,Darlington 01,1601,23,1664,13883,0,SC,23,531,4428,0,Darlington County,Public
004,Hartsville Jr High,,,,,,,,,,,,4/1/2017,4,2017,998,,891,0,,,,,,,,,,,,,8884,592.266666667,2792,186.133333333,SC@4@1601,450186000369,SY16-17,,891,0.892785571,,Public,,,,,,,Darlington 01,1601,15,1064,8884,0,SC,15,334,2792,0,Darlington County,Public
004,Hartsville Jr High,,,,,,,,,,,,5/1/2017,5,2017,996,,889,0,,,,,,,,,,,,,10350,492.857142857,3693,175.857142857,SC@4@1601,450186000369,SY16-17,,889,0.892570281,,Public,,,,,,,Darlington 01,1601,21,1240,10350,0,SC,21,443,3693,0,Darlington County,Public
004,Hartsville Jr High,,,,,,,,,,,,6/1/2017,6,2017,997,,890,0,,,,,,,,,,,,,,,135,7.297297297,SC@4@1601,450186000369,SY16-17,,890,0.892678034,,Public,,,,,,,Darlington 01,1601,18.5,,,,SC,18.5,16,135,0,Darlington County,Public
006,Lamar Elementary & High,,,,,,,,,,,,8/1/2016,8,2016,570,,509,0,,,,,,,,,,,,,4761,366.230769231,3753,288.692307692,SC@6@1601,450186000371,SY16-17,,509,0.892982456,,Public,,,,,,,Darlington 01,1601,13,571,4761,0,SC,13,450,3753,0,Darlington County,Public
006,Lamar Elementary & High,,,,,,,,,,,,9/1/2016,9,2016,577,,515,0,,,,,,,,,,,,,7702,385.1,6256,312.8,SC@6@1601,450186000371,SY16-17,,515,0.892547660,,Public,,,,,,,Darlington 01,1601,20,923,7702,0,SC,20,750,6256,0,Darlington County,Public
006,Lamar Elementary & High,,,,,,,,,,,,10/1/2016,10,2016,575,,513,0,,,,,,,,,,,,,4995,384.230769231,4019,309.153846154,SC@6@1601,450186000371,SY16-17,,513,0.892173913,,Public,,,,,,,Darlington 01,1601,13,598,4995,0,SC,13,481,4019,0,Darlington County,Public
006,Lamar Elementary & High,,,,,,,,,,,,11/1/2016,11,2016,574,,513,0,,,,,,,,,,,,,7029,390.5,5758,319.888888889,SC@6@1601,450186000371,SY16-17,,513,0.893728223,,Public,,,,,,,Darlington 01,1601,18,842,7029,0,SC,18,690,5758,0,Darlington County,Public
006,Lamar Elementary & High,,,,,,,,,,,,12/1/2016,12,2016,565,,505,0,,,,,,,,,,,,,4442,370.166666667,3715,309.583333333,SC@6@1601,450186000371,SY16-17,,505,0.893805310,,Public,,,,,,,Darlington 01,1601,12,532,4442,0,SC,12,445,3715,0,Darlington County,Public
006,Lamar Elementary & High,,,,,,,,,,,,1/1/2017,1,2017,562,,502,0,,,,,,,,,,,,,8103,385.857142857,6393,304.428571429,SC@6@1601,450186000371,SY16-17,,502,0.893238434,,Public,,,,,,,Darlington 01,1601,21,971,8103,0,SC,21,766,6393,0,Darlington County,Public
006,Lamar Elementary & High,,,,,,,,,,,,2/1/2017,2,2017,562,,502,0,,,,,,,,,,,,,7497,374.85,6209,310.45,SC@6@1601,450186000371,SY16-17,,502,0.893238434,,Public,,,,,,,Darlington 01,1601,20,898,7497,0,SC,20,744,6209,0,Darlington County,Public
006,Lamar Elementary & High,,,,,,,,,,,,3/1/2017,3,2017,563,,503,0,,,,,,,,,,,,,8599,373.869565217,7019,305.173913043,SC@6@1601,450186000371,SY16-17,,503,0.893428064,,Public,,,,,,,Darlington 01,1601,23,1030,8599,0,SC,23,841,7019,0,Darlington County,Public
006,Lamar Elementary & High,,,,,,,,,,,,4/1/2017,4,2017,566,,505,0,,,,,,,,,,,,,5287,352.466666667,4572,304.8,SC@6@1601,450186000371,SY16-17,,505,0.892226148,,Public,,,,,,,Darlington 01,1601,15,634,5287,0,SC,15,548,4572,0,Darlington County,Public
006,Lamar Elementary & High,,,,,,,,,,,,5/1/2017,5,2017,562,,502,0,,,,,,,,,,,,,7432,353.904761905,6839,325.666666667,SC@6@1601,450186000371,SY16-17,,502,0.893238434,,Public,,,,,,,Darlington 01,1601,21,890,7432,0,SC,21,820,6839,0,Darlington County,Public
006,Lamar Elementary & High,,,,,,,,,,,,6/1/2017,6,2017,561,,501,0,,,,,,,,,,,,,,,187,10.108108108,SC@6@1601,450186000371,SY16-17,,501,0.893048128,,Public,,,,,,,Darlington 01,1601,18.5,,,,SC,18.5,22,187,0,Darlington County,Public
033,Mayo High For Ms&T,,,,,,,,,,,,8/1/2016,8,2016,368,,329,0,,,,,,,,,,,,,2954,227.230769231,1013,77.923076923,SC@33@1601,450186000190,SY16-17,,329,0.894021739,,Public,,,,,,,Darlington 01,1601,13,354,2954,0,SC,13,121,1013,0,Darlington County,Public
033,Mayo High For Ms&T,,,,,,,,,,,,9/1/2016,9,2016,376,,336,0,,,,,,,,,,,,,4732,236.6,2063,103.15,SC@33@1601,450186000190,SY16-17,,336,0.893617021,,Public,,,,,,,Darlington 01,1601,20,567,4732,0,SC,20,247,2063,0,Darlington County,Public
033,Mayo High For Ms&T,,,,,,,,,,,,10/1/2016,10,2016,385,,344,0,,,,,,,,,,,,,2804,215.692307692,1294,99.538461538,SC@33@1601,450186000190,SY16-17,,344,0.893506494,,Public,,,,,,,Darlington 01,1601,13,336,2804,0,SC,13,155,1294,0,Darlington County,Public
033,Mayo High For Ms&T,,,,,,,,,,,,11/1/2016,11,2016,388,,346,0,,,,,,,,,,,,,3921,217.833333333,1905,105.833333333,SC@33@1601,450186000190,SY16-17,,346,0.891752577,,Public,,,,,,,Darlington 01,1601,18,470,3921,0,SC,18,228,1905,0,Darlington County,Public
033,Mayo High For Ms&T,,,,,,,,,,,,12/1/2016,12,2016,388,,346,0,,,,,,,,,,,,,2664,222,1205,100.416666667,SC@33@1601,450186000190,SY16-17,,346,0.891752577,,Public,,,,,,,Darlington 01,1601,12,319,2664,0,SC,12,144,1205,0,Darlington County,Public
033,Mayo High For Ms&T,,,,,,,,,,,,1/1/2017,1,2017,383,,342,0,,,,,,,,,,,,,4496,214.095238095,1940,92.380952381,SC@33@1601,450186000190,SY16-17,,342,0.892950392,,Public,,,,,,,Darlington 01,1601,21,539,4496,0,SC,21,233,1940,0,Darlington County,Public
033,Mayo High For Ms&T,,,,,,,,,,,,2/1/2017,2,2017,381,,340,0,,,,,,,,,,,,,3993,199.65,1854,92.7,SC@33@1601,450186000190,SY16-17,,340,0.892388451,,Public,,,,,,,Darlington 01,1601,20,478,3993,0,SC,20,222,1854,0,Darlington County,Public
033,Mayo High For Ms&T,,,,,,,,,,,,3/1/2017,3,2017,385,,344,0,,,,,,,,,,,,,4822,209.652173913,2249,97.782608696,SC@33@1601,450186000190,SY16-17,,344,0.893506494,,Public,,,,,,,Darlington 01,1601,23,578,4822,0,SC,23,269,2249,0,Darlington County,Public
033,Mayo High For Ms&T,,,,,,,,,,,,4/1/2017,4,2017,395,,353,0,,,,,,,,,,,,,3135,209,1564,104.266666667,SC@33@1601,450186000190,SY16-17,,353,0.893670886,,Public,,,,,,,Darlington 01,1601,15,376,3135,0,SC,15,187,1564,0,Darlington County,Public
033,Mayo High For Ms&T,,,,,,,,,,,,5/1/2017,5,2017,396,,354,0,,,,,,,,,,,,,4337,206.523809524,2211,105.285714286,SC@33@1601,450186000190,SY16-17,,354,0.893939394,,Public,,,,,,,Darlington 01,1601,21,520,4337,0,SC,21,265,2211,0,Darlington County,Public
033,Mayo High For Ms&T,,,,,,,,,,,,6/1/2017,6,2017,396,,354,0,,,,,,,,,,,,,,,78,4.216216216,SC@33@1601,450186000190,SY16-17,,354,0.893939394,,Public,,,,,,,Darlington 01,1601,18.5,,,,SC,18.5,9,78,0,Darlington County,Public
017,North Hartsville Elementary,,,,,,,,,,,,8/1/2016,8,2016,683,,610,0,,,,,,,,,,,,,5070,390,2007,154.384615385,SC@17@1601,450186000354,SY16-17,,610,0.893118594,,Public,,,,,,,Darlington 01,1601,13,607,5070,0,SC,13,241,2007,0,Darlington County,Public
017,North Hartsville Elementary,,,,,,,,,,,,9/1/2016,9,2016,681,,608,0,,,,,,,,,,,,,8375,418.75,3434,171.7,SC@17@1601,450186000354,SY16-17,,608,0.892804699,,Public,,,,,,,Darlington 01,1601,20,1004,8375,0,SC,20,411,3434,0,Darlington County,Public
017,North Hartsville Elementary,,,,,,,,,,,,10/1/2016,10,2016,680,,607,0,,,,,,,,,,,,,5364,412.615384615,2165,166.538461538,SC@17@1601,450186000354,SY16-17,,607,0.892647059,,Public,,,,,,,Darlington 01,1601,13,643,5364,0,SC,13,259,2165,0,Darlington County,Public
017,North Hartsville Elementary,,,,,,,,,,,,11/1/2016,11,2016,673,,601,0,,,,,,,,,,,,,7478,415.444444444,2930,162.777777778,SC@17@1601,450186000354,SY16-17,,601,0.893016345,,Public,,,,,,,Darlington 01,1601,18,896,7478,0,SC,18,351,2930,0,Darlington County,Public
017,North Hartsville Elementary,,,,,,,,,,,,12/1/2016,12,2016,669,,597,0,,,,,,,,,,,,,5043,420.25,1978,164.833333333,SC@17@1601,450186000354,SY16-17,,597,0.892376682,,Public,,,,,,,Darlington 01,1601,12,604,5043,0,SC,12,237,1978,0,Darlington County,Public
017,North Hartsville Elementary,,,,,,,,,,,,1/1/2017,1,2017,662,,591,0,,,,,,,,,,,,,8727,415.571428571,3471,165.285714286,SC@17@1601,450186000354,SY16-17,,591,0.892749245,,Public,,,,,,,Darlington 01,1601,21,1046,8727,0,SC,21,416,3471,0,Darlington County,Public
017,North Hartsville Elementary,,,,,,,,,,,,2/1/2017,2,2017,660,,589,0,,,,,,,,,,,,,7947,397.35,3224,161.2,SC@17@1601,450186000354,SY16-17,,589,0.892424242,,Public,,,,,,,Darlington 01,1601,20,952,7947,0,SC,20,386,3224,0,Darlington County,Public
017,North Hartsville Elementary,,,,,,,,,,,,3/1/2017,3,2017,663,,592,0,,,,,,,,,,,,,9261,402.652173913,3716,161.565217391,SC@17@1601,450186000354,SY16-17,,592,0.892911011,,Public,,,,,,,Darlington 01,1601,23,1110,9261,0,SC,23,445,3716,0,Darlington County,Public
017,North Hartsville Elementary,,,,,,,,,,,,4/1/2017,4,2017,665,,594,0,,,,,,,,,,,,,5830,388.666666667,2454,163.6,SC@17@1601,450186000354,SY16-17,,594,0.893233083,,Public,,,,,,,Darlington 01,1601,15,698,5830,0,SC,15,294,2454,0,Darlington County,Public
017,North Hartsville Elementary,,,,,,,,,,,,5/1/2017,5,2017,664,,593,0,,,,,,,,,,,,,7499,357.095238095,3475,165.476190476,SC@17@1601,450186000354,SY16-17,,593,0.893072289,,Public,,,,,,,Darlington 01,1601,21,898,7499,0,SC,21,416,3475,0,Darlington County,Public
017,North Hartsville Elementary,,,,,,,,,,,,6/1/2017,6,2017,663,,592,0,,,,,,,,,,,,,,,97,5.243243243,SC@17@1601,450186000354,SY16-17,,592,0.892911011,,Public,,,,,,,Darlington 01,1601,18.5,,,,SC,18.5,12,97,0,Darlington County,Public
018,Pate Elementary,,,,,,,,,,,,8/1/2016,8,2016,391,,349,0,,,,,,,,,,,,,3705,285,2401,184.692307692,SC@18@1601,450186000355,SY16-17,,349,0.892583120,,Public,,,,,,,Darlington 01,1601,13,444,3705,0,SC,13,288,2401,0,Darlington County,Public
018,Pate Elementary,,,,,,,,,,,,9/1/2016,9,2016,403,,360,0,,,,,,,,,,,,,6005,300.25,3883,194.15,SC@18@1601,450186000355,SY16-17,,360,0.893300248,,Public,,,,,,,Darlington 01,1601,20,719,6005,0,SC,20,465,3883,0,Darlington County,Public
018,Pate Elementary,,,,,,,,,,,,10/1/2016,10,2016,412,,368,0,,,,,,,,,,,,,4093,314.846153846,2550,196.153846154,SC@18@1601,450186000355,SY16-17,,368,0.893203883,,Public,,,,,,,Darlington 01,1601,13,490,4093,0,SC,13,306,2550,0,Darlington County,Public
018,Pate Elementary,,,,,,,,,,,,11/1/2016,11,2016,417,,372,0,,,,,,,,,,,,,5486,304.777777778,3769,209.388888889,SC@18@1601,450186000355,SY16-17,,372,0.892086331,,Public,,,,,,,Darlington 01,1601,18,657,5486,0,SC,18,452,3769,0,Darlington County,Public
018,Pate Elementary,,,,,,,,,,,,12/1/2016,12,2016,416,,371,0,,,,,,,,,,,,,3682,306.833333333,2327,193.916666667,SC@18@1601,450186000355,SY16-17,,371,0.891826923,,Public,,,,,,,Darlington 01,1601,12,441,3682,0,SC,12,279,2327,0,Darlington County,Public
018,Pate Elementary,,,,,,,,,,,,1/1/2017,1,2017,416,,371,0,,,,,,,,,,,,,6555,312.142857143,4209,200.428571429,SC@18@1601,450186000355,SY16-17,,371,0.891826923,,Public,,,,,,,Darlington 01,1601,21,785,6555,0,SC,21,504,4209,0,Darlington County,Public
018,Pate Elementary,,,,,,,,,,,,2/1/2017,2,2017,418,,373,0,,,,,,,,,,,,,6222,311.1,4019,200.95,SC@18@1601,450186000355,SY16-17,,373,0.892344498,,Public,,,,,,,Darlington 01,1601,20,746,6222,0,SC,20,482,4019,0,Darlington County,Public
018,Pate Elementary,,,,,,,,,,,,3/1/2017,3,2017,415,,371,0,,,,,,,,,,,,,7028,305.565217391,4301,187,SC@18@1601,450186000355,SY16-17,,371,0.893975904,,Public,,,,,,,Darlington 01,1601,23,842,7028,0,SC,23,515,4301,0,Darlington County,Public
018,Pate Elementary,,,,,,,,,,,,4/1/2017,4,2017,408,,364,0,,,,,,,,,,,,,4485,299,2795,186.333333333,SC@18@1601,450186000355,SY16-17,,364,0.892156863,,Public,,,,,,,Darlington 01,1601,15,537,4485,0,SC,15,335,2795,0,Darlington County,Public
018,Pate Elementary,,,,,,,,,,,,5/1/2017,5,2017,409,,365,0,,,,,,,,,,,,,6114,291.142857143,4152,197.714285714,SC@18@1601,450186000355,SY16-17,,365,0.892420538,,Public,,,,,,,Darlington 01,1601,21,733,6114,0,SC,21,497,4152,0,Darlington County,Public
018,Pate Elementary,,,,,,,,,,,,6/1/2017,6,2017,410,,366,0,,,,,,,,,,,,,,,122,6.594594595,SC@18@1601,450186000355,SY16-17,,366,0.892682927,,Public,,,,,,,Darlington 01,1601,18.5,,,,SC,18.5,15,122,0,Darlington County,Public
020,Rosenwald/St. David's Elem,,,,,,,,,,,,8/1/2016,8,2016,155,,138,0,,,,,,,,,,,,,1658,127.538461538,1630,125.384615385,SC@20@1601,450186000356,SY16-17,,138,0.890322581,,Public,,,,,,,Darlington 01,1601,13,199,1658,0,SC,13,195,1630,0,Darlington County,Public
