CEP (Y/N),Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data,School Type-Standardized,School Level-Standardized,FR Enrollment Percentage,FR Enrollment,Target Area,School Year,Unique ID,FR Breakfast ADP,FR Breakfast Meals,FR Lunch ADP,FR Lunch Meals,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",Operating Days,Breakfast Meals-Free and Reduced,Lunch Meals-Free and Reduced,Enrollment-Free and Reduced,Enrollment-Paid,Claim Year,Claim Month,Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),School Level-Original,Street Address-Line 2,Street Address-Line 1,Zip Code,City,State-Physical,Enrollment-Total,Enrollment-Reduced,School Name,School ID,District Name,District ID,Claim Date,State-Reporting,NCES ID,Operating Days-Lunch Only,Enrollment-Free,Lunch Meals-Paid,Lunch Meals-Free,Lunch Meals-Reduced,Operating Days-Breakfast Only,Breakfast Meals-Paid,Breakfast Meals-Free,Breakfast Meals-Reduced,County,School Type-Original,ISP
N,,,,,,,Public,,0.735849057,273,,SY18-19,SC@016@0160,148.5625,2377,236.5625,3785,,,,,,,,,,,,,,2019,4,,,,,,,,,,,371,31,Wright Middle,016,Abbeville County,0160,4/1/2019,SC,450069000010,16,242,1100,3400,385,16,471,2082,295,Abbeville County,Public,0.4401
N,,,,,,,Public,,0.735294118,275,,SY18-19,SC@016@0160,136.227272727,2997,219.772727273,4835,,,,,,,,,,,,,,2019,5,,,,,,,,,,,374,31,Wright Middle,016,Abbeville County,0160,5/1/2019,SC,450069000010,22,244,1371,4301,534,22,606,2631,366,Abbeville County,Public,0.4401
N,,,,,,,Public,,0.735294118,275,,SY18-19,SC@016@0160,97,194,85,170,,,,,,,,,,,,,,2019,6,,,,,,,,,,,374,31,Wright Middle,016,Abbeville County,0160,6/1/2019,SC,450069000010,2,244,26,156,14,2,28,181,13,Abbeville County,Public,0.4401
N,,,,,,,Charter,,0.937931034,136,,SY18-19,SC@001@6292,67.571428571,473,93.571428571,655,,,,,,,,,,,,,,2018,7,,,,,,,,,,,145,6,Academy of Hope,001,"Academy of Hope, Inc.",6292,7/1/2018,SC,,7,130,21,623,32,7,21,458,15,Horry County,Charter,0.8881
N,,,,,,,Charter,,0.937931034,136,,SY18-19,SC@001@6292,80.086956522,1842,106.521739130,2450,,,,,,,,,,,,,,2018,8,,,,,,,,,,,145,6,Academy of Hope,001,"Academy of Hope, Inc.",6292,8/1/2018,SC,,23,130,79,2331,119,23,61,1780,62,Horry County,Charter,0.8881
N,,,,,,,Charter,,0.935714286,131,,SY18-19,SC@001@6292,59.2,296,110.8,554,,,,,,,,,,,,,,2018,9,,,,,,,,,,,140,6,Academy of Hope,001,"Academy of Hope, Inc.",6292,9/1/2018,SC,,5,125,12,528,26,5,7,285,11,Horry County,Charter,0.8881
N,,,,,,,Charter,,0.923076923,132,,SY18-19,SC@001@6292,74.769230769,972,108,1404,,,,,,,,,,,,,,2018,10,,,,,,,,,,,143,6,Academy of Hope,001,"Academy of Hope, Inc.",6292,10/1/2018,SC,,13,126,32,1347,57,13,14,945,27,Horry County,Charter,0.8881
N,,,,,,,Charter,,0.809859155,115,,SY18-19,SC@001@6292,71.421052632,1357,100.421052632,1908,,,,,,,,,,,,,,2018,11,,,,,,,,,,,142,5,Academy of Hope,001,"Academy of Hope, Inc.",6292,11/1/2018,SC,,19,110,189,1828,80,19,129,1294,63,Horry County,Charter,0.8881
N,,,,,,,Charter,,0.809859155,115,,SY18-19,SC@001@6292,57.727272727,635,93.181818182,1025,,,,,,,,,,,,,,2018,12,,,,,,,,,,,142,5,Academy of Hope,001,"Academy of Hope, Inc.",6292,12/1/2018,SC,,11,110,157,976,49,11,110,589,46,Horry County,Charter,0.8881
N,,,,,,,Charter,,0.809859155,115,,SY18-19,SC@001@6292,68.666666667,1236,97.222222222,1750,,,,,,,,,,,,,,2019,1,,,,,,,,,,,142,5,Academy of Hope,001,"Academy of Hope, Inc.",6292,1/1/2019,SC,,18,110,269,1699,51,18,196,1197,39,Horry County,Charter,0.8881
N,,,,,,,Charter,,0.809859155,115,,SY18-19,SC@001@6292,68.263157895,1297,97.736842105,1857,,,,,,,,,,,,,,2019,2,,,,,,,,,,,142,5,Academy of Hope,001,"Academy of Hope, Inc.",6292,2/1/2019,SC,,19,110,247,1805,52,19,203,1256,41,Horry County,Charter,0.8881
N,,,,,,,Charter,,0.931506849,136,,SY18-19,SC@001@6292,75.238095238,1580,102.857142857,2160,,,,,,,,,,,,,,2019,3,,,,,,,,,,,146,5,Academy of Hope,001,"Academy of Hope, Inc.",6292,3/1/2019,SC,,21,131,95,2093,67,21,60,1531,49,Horry County,Charter,0.8881
N,,,,,,,Charter,,0.931506849,136,,SY18-19,SC@001@6292,82.666666667,992,112.666666667,1352,,,,,,,,,,,,,,2019,4,,,,,,,,,,,146,5,Academy of Hope,001,"Academy of Hope, Inc.",6292,4/1/2019,SC,,12,131,38,1304,48,12,7,960,32,Horry County,Charter,0.8881
N,,,,,,,Charter,,0.930555556,134,,SY18-19,SC@001@6292,83.227272727,1831,109.727272727,2414,,,,,,,,,,,,,,2019,5,,,,,,,,,,,144,5,Academy of Hope,001,"Academy of Hope, Inc.",6292,5/1/2019,SC,,22,129,67,2315,99,22,19,1758,73,Horry County,Charter,0.8881
N,,,,,,,Charter,,0.930555556,134,,SY18-19,SC@001@6292,61.75,247,95,380,,,,,,,,,,,,,,2019,6,,,,,,,,,,,144,5,Academy of Hope,001,"Academy of Hope, Inc.",6292,6/1/2019,SC,,4,129,12,366,14,4,4,237,10,Horry County,Charter,0.8881
Y,,,,,,,Public,,0.898989899,178,,SY18-19,SC@063@0201,24.1,241,102.6,1026,,,,,,,,,,,,,,2018,8,,,,,,,,,,,198,0,A L Corbett Middle,063,Aiken County,0201,8/1/2018,SC,,10,178,118,1026,0,10,28,241,0,Aiken County,Public,0
Y,,,,,,,Public,,0.898477157,177,,SY18-19,SC@063@0201,29.294117647,498,110.176470588,1873,,,,,,,,,,,,,,2018,9,,,,,,,,,,,197,0,A L Corbett Middle,063,Aiken County,0201,9/1/2018,SC,,17,177,216,1873,0,17,57,498,0,Aiken County,Public,0
Y,,,,,,,Public,,0.897959184,176,,SY18-19,SC@063@0201,27.476190476,577,117.047619048,2458,,,,,,,,,,,,,,2018,10,,,,,,,,,,,196,0,A L Corbett Middle,063,Aiken County,0201,10/1/2018,SC,,21,176,284,2458,0,21,67,577,0,Aiken County,Public,0
Y,,,,,,,Public,,0.896907216,174,,SY18-19,SC@063@0201,29.166666667,525,118.055555556,2125,,,,,,,,,,,,,,2018,11,,,,,,,,,,,194,0,A L Corbett Middle,063,Aiken County,0201,11/1/2018,SC,,18,174,245,2125,0,18,61,525,0,Aiken County,Public,0
Y,,,,,,,Public,,0.896373057,173,,SY18-19,SC@063@0201,28.785714286,403,116,1624,,,,,,,,,,,,,,2018,12,,,,,,,,,,,193,0,A L Corbett Middle,063,Aiken County,0201,12/1/2018,SC,,14,173,187,1624,0,14,47,403,0,Aiken County,Public,0
Y,,,,,,,Public,,0.896373057,173,,SY18-19,SC@063@0201,25.823529412,439,112.411764706,1911,,,,,,,,,,,,,,2019,1,,,,,,,,,,,193,0,A L Corbett Middle,063,Aiken County,0201,1/1/2019,SC,,17,173,220,1911,0,17,51,439,0,Aiken County,Public,0
Y,,,,,,,Public,,0.894736842,170,,SY18-19,SC@063@0201,29.55,591,109.85,2197,,,,,,,,,,,,,,2019,2,,,,,,,,,,,190,0,A L Corbett Middle,063,Aiken County,0201,2/1/2019,SC,,20,170,253,2197,0,20,68,591,0,Aiken County,Public,0
Y,,,,,,,Public,,0.896373057,173,,SY18-19,SC@063@0201,27.047619048,568,100.571428571,2112,,,,,,,,,,,,,,2019,3,,,,,,,,,,,193,0,A L Corbett Middle,063,Aiken County,0201,3/1/2019,SC,,21,173,244,2112,0,21,66,568,0,Aiken County,Public,0
Y,,,,,,,Public,,0.896373057,173,,SY18-19,SC@063@0201,28.25,452,105.375,1686,,,,,,,,,,,,,,2019,4,,,,,,,,,,,193,0,A L Corbett Middle,063,Aiken County,0201,4/1/2019,SC,,16,173,194,1686,0,16,52,452,0,Aiken County,Public,0
Y,,,,,,,Public,,0.896373057,173,,SY18-19,SC@063@0201,35.772727273,787,112.545454545,2476,,,,,,,,,,,,,,2019,5,,,,,,,,,,,193,0,A L Corbett Middle,063,Aiken County,0201,5/1/2019,SC,,22,173,285,2476,0,22,91,787,0,Aiken County,Public,0
Y,,,,,,,Public,,0.896373057,173,,SY18-19,SC@063@0201,82,82,85,85,,,,,,,,,,,,,,2019,6,,,,,,,,,,,193,0,A L Corbett Middle,063,Aiken County,0201,6/1/2019,SC,,1,173,10,85,0,1,9,82,0,Aiken County,Public,0
N,,,,,,,Public,,0.611405836,461,,SY18-19,SC@016@0201,142.9,1429,286.8,2868,,,,,,,,,,,,,,2018,8,,,,,,,,,,,754,31,Aiken Elementary,016,Aiken County,0201,8/1/2018,SC,450072001189,10,430,523,2679,189,10,197,1386,43,Aiken County,Public,0.451
N,,,,,,,Public,,0.636363636,469,,SY18-19,SC@016@0201,178.058823529,3027,314.647058824,5349,,,,,,,,,,,,,,2018,9,,,,,,,,,,,737,34,Aiken Elementary,016,Aiken County,0201,9/1/2018,SC,450072001189,17,435,880,4990,359,17,250,2957,70,Aiken County,Public,0.451
N,,,,,,,Public,,0.623841060,471,,SY18-19,SC@016@0201,175.952380952,3695,323.761904762,6799,,,,,,,,,,,,,,2018,10,,,,,,,,,,,755,32,Aiken Elementary,016,Aiken County,0201,10/1/2018,SC,450072001189,21,439,1308,6393,406,21,412,3580,115,Aiken County,Public,0.451
N,,,,,,,Public,,0.621803499,462,,SY18-19,SC@016@0201,191.611111111,3449,345.611111111,6221,,,,,,,,,,,,,,2018,11,,,,,,,,,,,743,24,Aiken Elementary,016,Aiken County,0201,11/1/2018,SC,450072001189,18,438,1082,5901,320,18,319,3333,116,Aiken County,Public,0.451
N,,,,,,,Public,,0.623641304,459,,SY18-19,SC@016@0201,175.071428571,2451,334.857142857,4688,,,,,,,,,,,,,,2018,12,,,,,,,,,,,736,24,Aiken Elementary,016,Aiken County,0201,12/1/2018,SC,450072001189,14,435,776,4437,251,14,246,2355,96,Aiken County,Public,0.451
N,,,,,,,Public,,0.621438263,458,,SY18-19,SC@016@0201,180.941176471,3076,333.411764706,5668,,,,,,,,,,,,,,2019,1,,,,,,,,,,,737,22,Aiken Elementary,016,Aiken County,0201,1/1/2019,SC,450072001189,17,436,874,5392,276,17,294,2955,121,Aiken County,Public,0.451
N,,,,,,,Public,,0.622100955,456,,SY18-19,SC@016@0201,174.95,3499,337.1,6742,,,,,,,,,,,,,,2019,2,,,,,,,,,,,733,22,Aiken Elementary,016,Aiken County,0201,2/1/2019,SC,450072001189,20,434,1088,6414,328,20,320,3364,135,Aiken County,Public,0.451
N,,,,,,,Public,,0.621067031,454,,SY18-19,SC@016@0201,172.952380952,3632,331.380952381,6959,,,,,,,,,,,,,,2019,3,,,,,,,,,,,731,22,Aiken Elementary,016,Aiken County,0201,3/1/2019,SC,450072001189,21,432,1096,6622,337,21,364,3506,126,Aiken County,Public,0.451
N,,,,,,,Public,,0.622100955,456,,SY18-19,SC@016@0201,166.9375,2671,333,5328,,,,,,,,,,,,,,2019,4,,,,,,,,,,,733,22,Aiken Elementary,016,Aiken County,0201,4/1/2019,SC,450072001189,16,434,883,5066,262,16,297,2598,73,Aiken County,Public,0.451
N,,,,,,,Public,,0.619372442,454,,SY18-19,SC@016@0201,171.590909091,3775,346.681818182,7627,,,,,,,,,,,,,,2019,5,,,,,,,,,,,733,22,Aiken Elementary,016,Aiken County,0201,5/1/2019,SC,450072001189,22,432,1235,7227,400,22,370,3664,111,Aiken County,Public,0.451
N,,,,,,,Public,,0.618852459,453,,SY18-19,SC@016@0201,480,480,335,335,,,,,,,,,,,,,,2019,6,,,,,,,,,,,732,22,Aiken Elementary,016,Aiken County,0201,6/1/2019,SC,450072001189,1,431,61,317,18,1,42,466,14,Aiken County,Public,0.451
N,,,,,,,Public,,0.579439252,806,,SY18-19,SC@002@0201,55,550,380.3,3803,,,,,,,,,,,,,,2018,8,,,,,,,,,,,1391,62,Aiken High,002,Aiken County,0201,8/1/2018,SC,450072000046,10,744,761,3600,203,10,47,536,14,Aiken County,Public,0.3718
N,,,,,,,Public,,0.586580087,813,,SY18-19,SC@002@0201,73.176470588,1244,435.647058824,7406,,,,,,,,,,,,,,2018,9,,,,,,,,,,,1386,76,Aiken High,002,Aiken County,0201,9/1/2018,SC,450072000046,17,737,1326,6920,486,17,84,1211,33,Aiken County,Public,0.3718
N,,,,,,,Public,,0.589762611,795,,SY18-19,SC@002@0201,74.428571429,1563,422.666666667,8876,,,,,,,,,,,,,,2018,10,,,,,,,,,,,1348,76,Aiken High,002,Aiken County,0201,10/1/2018,SC,450072000046,21,719,1991,8194,682,21,188,1494,69,Aiken County,Public,0.3718
N,,,,,,,Public,,0.556547619,748,,SY18-19,SC@002@0201,85.611111111,1541,438.388888889,7891,,,,,,,,,,,,,,2018,11,,,,,,,,,,,1344,64,Aiken High,002,Aiken County,0201,11/1/2018,SC,450072000046,18,684,1571,7273,618,18,167,1449,92,Aiken County,Public,0.3718
N,,,,,,,Public,,0.548069644,724,,SY18-19,SC@002@0201,84.5,1183,419.214285714,5869,,,,,,,,,,,,,,2018,12,,,,,,,,,,,1321,57,Aiken High,002,Aiken County,0201,12/1/2018,SC,450072000046,14,667,1131,5436,433,14,107,1100,83,Aiken County,Public,0.3718
N,,,,,,,Public,,0.548048048,730,,SY18-19,SC@002@0201,95.411764706,1622,407.941176471,6935,,,,,,,,,,,,,,2019,1,,,,,,,,,,,1332,58,Aiken High,002,Aiken County,0201,1/1/2019,SC,450072000046,17,672,1221,6404,531,17,133,1524,98,Aiken County,Public,0.3718
N,,,,,,,Public,,0.551617874,716,,SY18-19,SC@002@0201,98.35,1967,381.7,7634,,,,,,,,,,,,,,2019,2,,,,,,,,,,,1298,58,Aiken High,002,Aiken County,0201,2/1/2019,SC,450072000046,20,658,1374,7009,625,20,115,1839,128,Aiken County,Public,0.3718
N,,,,,,,Public,,0.559413580,725,,SY18-19,SC@002@0201,92.285714286,1938,371.761904762,7807,,,,,,,,,,,,,,2019,3,,,,,,,,,,,1296,56,Aiken High,002,Aiken County,0201,3/1/2019,SC,450072000046,21,669,1319,7216,591,21,121,1802,136,Aiken County,Public,0.3718
N,,,,,,,Public,,0.557993730,712,,SY18-19,SC@002@0201,87.1875,1395,365.5625,5849,,,,,,,,,,,,,,2019,4,,,,,,,,,,,1276,54,Aiken High,002,Aiken County,0201,4/1/2019,SC,450072000046,16,658,1003,5457,392,16,78,1310,85,Aiken County,Public,0.3718
N,,,,,,,Public,,0.554588608,701,,SY18-19,SC@002@0201,84.545454545,1860,326.454545455,7182,,,,,,,,,,,,,,2019,5,,,,,,,,,,,1264,52,Aiken High,002,Aiken County,0201,5/1/2019,SC,450072000046,22,649,1112,6695,487,22,89,1747,113,Aiken County,Public,0.3718
N,,,,,,,Public,,0.551724138,688,,SY18-19,SC@002@0201,228,228,234,234,,,,,,,,,,,,,,2019,6,,,,,,,,,,,1247,54,Aiken High,002,Aiken County,0201,6/1/2019,SC,450072000046,1,634,35,217,17,1,9,209,19,Aiken County,Public,0.3718
N,,,,,,,Public,,0.876247505,439,,SY18-19,SC@067@0201,120.8,1208,292.3,2923,,,,,,,,,,,,,,2018,8,,,,,,,,,,,501,21,Aiken Intermediate,067,Aiken County,0201,8/1/2018,SC,,10,418,368,2837,86,10,105,1173,35,Aiken County,Public,0.5509
N,,,,,,,Public,,0.880658436,428,,SY18-19,SC@067@0201,159.352941176,2709,307.647058824,5230,,,,,,,,,,,,,,2018,9,,,,,,,,,,,486,33,Aiken Intermediate,067,Aiken County,0201,9/1/2018,SC,,17,395,484,4990,240,17,216,2573,136,Aiken County,Public,0.5509
N,,,,,,,Public,,0.856850716,419,,SY18-19,SC@067@0201,169.666666667,3563,299.523809524,6290,,,,,,,,,,,,,,2018,10,,,,,,,,,,,489,32,Aiken Intermediate,067,Aiken County,0201,10/1/2018,SC,,21,387,1049,5954,336,21,474,3377,186,Aiken County,Public,0.5509
N,,,,,,,Public,,0.816326531,400,,SY18-19,SC@067@0201,174.777777778,3146,304.555555556,5482,,,,,,,,,,,,,,2018,11,,,,,,,,,,,490,23,Aiken Intermediate,067,Aiken County,0201,11/1/2018,SC,,18,377,791,5206,276,18,330,2974,172,Aiken County,Public,0.5509
N,,,,,,,Public,,0.811594203,392,,SY18-19,SC@067@0201,163.214285714,2285,300.857142857,4212,,,,,,,,,,,,,,2018,12,,,,,,,,,,,483,22,Aiken Intermediate,067,Aiken County,0201,12/1/2018,SC,,14,370,557,4008,204,14,197,2160,125,Aiken County,Public,0.5509
N,,,,,,,Public,,0.814814815,396,,SY18-19,SC@067@0201,160.058823529,2721,299.823529412,5097,,,,,,,,,,,,,,2019,1,,,,,,,,,,,486,21,Aiken Intermediate,067,Aiken County,0201,1/1/2019,SC,,17,375,561,4857,240,17,236,2578,143,Aiken County,Public,0.5509
N,,,,,,,Public,,0.827800830,399,,SY18-19,SC@067@0201,156.1,3122,290.95,5819,,,,,,,,,,,,,,2019,2,,,,,,,,,,,482,23,Aiken Intermediate,067,Aiken County,0201,2/1/2019,SC,,20,376,705,5523,296,20,243,2937,185,Aiken County,Public,0.5509
N,,,,,,,Public,,0.837894737,398,,SY18-19,SC@067@0201,153.952380952,3233,294.238095238,6179,,,,,,,,,,,,,,2019,3,,,,,,,,,,,475,23,Aiken Intermediate,067,Aiken County,0201,3/1/2019,SC,,21,375,662,5866,313,21,202,3053,180,Aiken County,Public,0.5509
N,,,,,,,Public,,0.837953092,393,,SY18-19,SC@067@0201,152.375,2438,290.5,4648,,,,,,,,,,,,,,2019,4,,,,,,,,,,,469,21,Aiken Intermediate,067,Aiken County,0201,4/1/2019,SC,,16,372,438,4416,232,16,150,2302,136,Aiken County,Public,0.5509
N,,,,,,,Public,,0.836909871,390,,SY18-19,SC@067@0201,154.590909091,3401,282.636363636,6218,,,,,,,,,,,,,,2019,5,,,,,,,,,,,466,21,Aiken Intermediate,067,Aiken County,0201,5/1/2019,SC,,22,369,624,5901,317,22,224,3235,166,Aiken County,Public,0.5509
N,,,,,,,Public,,0.834051724,387,,SY18-19,SC@067@0201,434,434,226,226,,,,,,,,,,,,,,2019,6,,,,,,,,,,,464,21,Aiken Intermediate,067,Aiken County,0201,6/1/2019,SC,,1,366,22,213,13,1,41,405,29,Aiken County,Public,0.5509
N,,,,,,,Public,,0.34,17,,SY18-19,SC@061@0201,2.3,23,7.1,71,,,,,,,,,,,,,,2018,8,,,,,,,,,,,50,3,Aiken Scholars Academy,061,Aiken County,0201,8/1/2018,SC,,10,14,67,48,23,10,13,23,0,Aiken County,Public,
N,,,,,,,Public,,0.32,16,,SY18-19,SC@061@0201,1.705882353,29,7.235294118,123,,,,,,,,,,,,,,2018,9,,,,,,,,,,,50,4,Aiken Scholars Academy,061,Aiken County,0201,9/1/2018,SC,,17,12,122,74,49,17,24,27,2,Aiken County,Public,
N,,,,,,,Public,,0.32,16,,SY18-19,SC@061@0201,3.666666667,77,6.857142857,144,,,,,,,,,,,,,,2018,10,,,,,,,,,,,50,4,Aiken Scholars Academy,061,Aiken County,0201,10/1/2018,SC,,21,12,131,96,48,21,25,57,20,Aiken County,Public,
N,,,,,,,Public,,0.244897959,12,,SY18-19,SC@061@0201,3.529411765,60,6.352941176,108,,,,,,,,,,,,,,2018,11,,,,,,,,,,,49,3,Aiken Scholars Academy,061,Aiken County,0201,11/1/2018,SC,,17,9,100,75,33,17,14,50,10,Aiken County,Public,
N,,,,,,,Public,,0.244897959,12,,SY18-19,SC@061@0201,3.428571429,48,7,98,,,,,,,,,,,,,,2018,12,,,,,,,,,,,49,3,Aiken Scholars Academy,061,Aiken County,0201,12/1/2018,SC,,14,9,79,66,32,14,1,42,6,Aiken County,Public,
N,,,,,,,Public,,0.244897959,12,,SY18-19,SC@061@0201,3.411764706,58,8.117647059,138,,,,,,,,,,,,,,2019,1,,,,,,,,,,,49,3,Aiken Scholars Academy,061,Aiken County,0201,1/1/2019,SC,,17,9,99,100,38,17,8,54,4,Aiken County,Public,
N,,,,,,,Public,,0.244897959,12,,SY18-19,SC@061@0201,3.15,63,7,140,,,,,,,,,,,,,,2019,2,,,,,,,,,,,49,3,Aiken Scholars Academy,061,Aiken County,0201,2/1/2019,SC,,20,9,119,98,42,20,9,61,2,Aiken County,Public,
N,,,,,,,Public,,0.244897959,12,,SY18-19,SC@061@0201,3.619047619,76,6.857142857,144,,,,,,,,,,,,,,2019,3,,,,,,,,,,,49,3,Aiken Scholars Academy,061,Aiken County,0201,3/1/2019,SC,,21,9,150,110,34,21,21,66,10,Aiken County,Public,
N,,,,,,,Public,,0.244897959,12,,SY18-19,SC@061@0201,4.0625,65,7.125,114,,,,,,,,,,,,,,2019,4,,,,,,,,,,,49,3,Aiken Scholars Academy,061,Aiken County,0201,4/1/2019,SC,,16,9,89,84,30,16,14,52,13,Aiken County,Public,
N,,,,,,,Public,,0.244897959,12,,SY18-19,SC@061@0201,2.5,55,6.045454545,133,,,,,,,,,,,,,,2019,5,,,,,,,,,,,49,3,Aiken Scholars Academy,061,Aiken County,0201,5/1/2019,SC,,22,9,127,99,34,22,20,38,17,Aiken County,Public,
N,,,,,,,Public,,0.244897959,12,,SY18-19,SC@061@0201,9,9,8,8,,,,,,,,,,,,,,2019,6,,,,,,,,,,,49,3,Aiken Scholars Academy,061,Aiken County,0201,6/1/2019,SC,,1,9,6,6,2,1,3,5,4,Aiken County,Public,
N,,,,,,,Public,,0.5,306,,SY18-19,SC@019@0201,75.3,753,160.7,1607,,,,,,,,,,,,,,2018,8,,,,,,,,,,,612,33,Belvedere Elementary,019,Aiken County,0201,8/1/2018,SC,450072000016,10,273,498,1480,127,10,193,719,34,Aiken County,Public,0.3116
N,,,,,,,Public,,0.510887772,305,,SY18-19,SC@019@0201,105.705882353,1797,187.117647059,3181,,,,,,,,,,,,,,2018,9,,,,,,,,,,,597,33,Belvedere Elementary,019,Aiken County,0201,9/1/2018,SC,450072000016,17,272,989,2898,283,17,321,1712,85,Aiken County,Public,0.3116
N,,,,,,,Public,,0.510101010,303,,SY18-19,SC@019@0201,101.285714286,2127,186.047619048,3907,,,,,,,,,,,,,,2018,10,,,,,,,,,,,594,33,Belvedere Elementary,019,Aiken County,0201,10/1/2018,SC,450072000016,21,270,1623,3633,274,21,506,2032,95,Aiken County,Public,0.3116
N,,,,,,,Public,,0.506734007,301,,SY18-19,SC@019@0201,107,1926,201.055555556,3619,,,,,,,,,,,,,,2018,11,,,,,,,,,,,594,24,Belvedere Elementary,019,Aiken County,0201,11/1/2018,SC,450072000016,18,277,1243,3370,249,18,305,1825,101,Aiken County,Public,0.3116
N,,,,,,,Public,,0.507563025,302,,SY18-19,SC@019@0201,105.428571429,1476,214.785714286,3007,,,,,,,,,,,,,,2018,12,,,,,,,,,,,595,25,Belvedere Elementary,019,Aiken County,0201,12/1/2018,SC,450072000016,14,277,998,2779,228,14,246,1377,99,Aiken County,Public,0.3116
N,,,,,,,Public,,0.518272425,312,,SY18-19,SC@019@0201,114.588235294,1948,214,3638,,,,,,,,,,,,,,2019,1,,,,,,,,,,,602,26,Belvedere Elementary,019,Aiken County,0201,1/1/2019,SC,450072000016,17,286,1043,3367,271,17,340,1827,121,Aiken County,Public,0.3116
N,,,,,,,Public,,0.521594684,314,,SY18-19,SC@019@0201,116.85,2337,218.45,4369,,,,,,,,,,,,,,2019,2,,,,,,,,,,,602,26,Belvedere Elementary,019,Aiken County,0201,2/1/2019,SC,450072000016,20,288,1142,4050,319,20,335,2195,142,Aiken County,Public,0.3116
N,,,,,,,Public,,0.518333333,311,,SY18-19,SC@019@0201,107.571428571,2259,215.380952381,4523,,,,,,,,,,,,,,2019,3,,,,,,,,,,,600,27,Belvedere Elementary,019,Aiken County,0201,3/1/2019,SC,450072000016,21,284,1277,4162,361,21,366,2112,147,Aiken County,Public,0.3116
N,,,,,,,Public,,0.520798669,313,,SY18-19,SC@019@0201,110.8125,1773,214.625,3434,,,,,,,,,,,,,,2019,4,,,,,,,,,,,601,28,Belvedere Elementary,019,Aiken County,0201,4/1/2019,SC,450072000016,16,285,912,3141,293,16,270,1653,120,Aiken County,Public,0.3116
N,,,,,,,Public,,0.521666667,313,,SY18-19,SC@019@0201,115.954545455,2551,216.727272727,4768,,,,,,,,,,,,,,2019,5,,,,,,,,,,,600,28,Belvedere Elementary,019,Aiken County,0201,5/1/2019,SC,450072000016,22,285,1423,4376,392,22,437,2366,185,Aiken County,Public,0.3116
N,,,,,,,Public,,0.518456376,309,,SY18-19,SC@019@0201,305,305,197,197,,,,,,,,,,,,,,2019,6,,,,,,,,,,,596,28,Belvedere Elementary,019,Aiken County,0201,6/1/2019,SC,450072000016,1,281,63,179,18,1,41,277,28,Aiken County,Public,0.3116
Y,,,,,,,Public,,0.896,448,,SY18-19,SC@025@0201,186.4,1864,292.9,2929,,,,,,,,,,,,,,2018,8,,,,,,,,,,,500,0,Busbee-Corbett Elem/Mdl,025,Aiken County,0201,8/1/2018,SC,450072000021,10,448,338,2929,0,10,215,1864,0,Aiken County,Public,0.5692
Y,,,,,,,Public,,0.897489540,429,,SY18-19,SC@025@0201,192.352941176,3270,304.058823529,5169,,,,,,,,,,,,,,2018,9,,,,,,,,,,,478,0,Busbee-Corbett Elem/Mdl,025,Aiken County,0201,9/1/2018,SC,450072000021,17,429,596,5169,0,17,377,3270,0,Aiken County,Public,0.5692
Y,,,,,,,Public,,0.897489540,429,,SY18-19,SC@025@0201,205.952380952,4325,325.142857143,6828,,,,,,,,,,,,,,2018,10,,,,,,,,,,,478,0,Busbee-Corbett Elem/Mdl,025,Aiken County,0201,10/1/2018,SC,450072000021,21,429,787,6828,0,21,499,4325,0,Aiken County,Public,0.5692
Y,,,,,,,Public,,0.897058824,427,,SY18-19,SC@025@0201,204.111111111,3674,330.388888889,5947,,,,,,,,,,,,,,2018,11,,,,,,,,,,,476,0,Busbee-Corbett Elem/Mdl,025,Aiken County,0201,11/1/2018,SC,450072000021,18,427,686,5947,0,18,424,3674,0,Aiken County,Public,0.5692
Y,,,,,,,Public,,0.896186441,423,,SY18-19,SC@025@0201,198.5,2779,324.214285714,4539,,,,,,,,,,,,,,2018,12,,,,,,,,,,,472,0,Busbee-Corbett Elem/Mdl,025,Aiken County,0201,12/1/2018,SC,450072000021,14,423,523,4539,0,14,321,2779,0,Aiken County,Public,0.5692
Y,,,,,,,Public,,0.895615866,429,,SY18-19,SC@025@0201,205.294117647,3490,321.176470588,5460,,,,,,,,,,,,,,2019,1,,,,,,,,,,,479,0,Busbee-Corbett Elem/Mdl,025,Aiken County,0201,1/1/2019,SC,450072000021,17,429,630,5460,0,17,402,3490,0,Aiken County,Public,0.5692
Y,,,,,,,Public,,0.895615866,429,,SY18-19,SC@025@0201,208.2,4164,321.95,6439,,,,,,,,,,,,,,2019,2,,,,,,,,,,,479,0,Busbee-Corbett Elem/Mdl,025,Aiken County,0201,2/1/2019,SC,450072000021,20,429,743,6439,0,20,480,4164,0,Aiken County,Public,0.5692
