Lunch Meals-Reduced,Lunch Meals-Free,Enrollment-Reduced,Enrollment-Free,Breakfast Meals-Reduced,Breakfast Meals-Free,Enrollment-Paid,Breakfast Meals-Free and Reduced,State-Physical,CEP (Y/N),Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Claim Month,Claim Year,Breakfast Meals-Paid,Operating Days,Operating Days-Breakfast Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",State-Reporting,FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,Unique ID,NCES ID,School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data,District ID,District Name,School ID,School Name,Street Address-Line 1,Street Address-Line 2,City,Zip Code,County,School Type-Original,School Level-Original,Claim Date,Enrollment-Total,Enrollment-Free and Reduced,Operating Days-Lunch Only,Lunch Meals-Free and Reduced,Lunch Meals-Paid,ISP
,,,,,,,12,MT,N,,N,,,4,2019,129,,19,,Cafeteria ,,,,,,,MT,69,3.631578947,12,0.631578947,MT@0311@0228,302241000660,SY18-19,,,,High,Public,,,,Cafeteria ,,,0228,Richey Public Schools,0311,Richey High School,205 Royal Avenue,,Richey,59259,Dawson,Public,High,4/1/2019,26,,19,69,219,
,,,,,,,27,MT,N,,N,,,3,2019,190,,21,,Cafeteria ,,,,,,,MT,83,3.952380952,27,1.285714286,MT@0311@0228,302241000660,SY18-19,,,,High,Public,,,,Cafeteria ,,,0228,Richey Public Schools,0311,Richey High School,205 Royal Avenue,,Richey,59259,Dawson,Public,High,3/1/2019,26,,21,83,286,
,,,,,,,29,MT,N,,N,,,2,2019,143,,19,,Cafeteria ,,,,,,,MT,77,4.052631579,29,1.526315789,MT@0311@0228,302241000660,SY18-19,,6,0.214285714,High,Public,,,,Cafeteria ,,,0228,Richey Public Schools,0311,Richey High School,205 Royal Avenue,,Richey,59259,Dawson,Public,High,2/1/2019,28,6,19,77,261,
,,,,,,,40,MT,N,,N,,,1,2019,138,,19,,Cafeteria ,,,,,,,MT,96,5.052631579,40,2.105263158,MT@0311@0228,302241000660,SY18-19,,6,0.214285714,High,Public,,,,Cafeteria ,,,0228,Richey Public Schools,0311,Richey High School,205 Royal Avenue,,Richey,59259,Dawson,Public,High,1/1/2019,28,6,19,96,296,
,,,,,,,36,MT,N,,N,,,12,2018,111,,15,,Cafeteria ,,,,,,,MT,78,5.2,36,2.4,MT@0311@0228,302241000660,SY18-19,,6,0.214285714,High,Public,,,,Cafeteria ,,,0228,Richey Public Schools,0311,Richey High School,205 Royal Avenue,,Richey,59259,Dawson,Public,High,12/1/2018,28,6,15,78,250,
,,,,,,,45,MT,N,,N,,,11,2018,156,,20,,Cafeteria ,,,,,,,MT,102,5.1,45,2.25,MT@0311@0228,302241000660,SY18-19,,6,0.214285714,High,Public,,,,Cafeteria ,,,0228,Richey Public Schools,0311,Richey High School,205 Royal Avenue,,Richey,59259,Dawson,Public,High,11/1/2018,28,6,20,102,337,
,,,,,,,54,MT,N,,N,,,10,2018,165,,21,,Cafeteria ,,,,,,,MT,100,4.761904762,54,2.571428571,MT@0311@0228,302241000660,SY18-19,,8,0.285714286,High,Public,,,,Cafeteria ,,,0228,Richey Public Schools,0311,Richey High School,205 Royal Avenue,,Richey,59259,Dawson,Public,High,10/1/2018,28,8,21,100,335,
,,,,,,,64,MT,N,,N,,,9,2018,168,,18,,Cafeteria ,,,,,,,MT,113,6.277777778,64,3.555555556,MT@0311@0228,302241000660,SY18-19,,8,0.285714286,High,Public,,,,Cafeteria ,,,0228,Richey Public Schools,0311,Richey High School,205 Royal Avenue,,Richey,59259,Dawson,Public,High,9/1/2018,28,8,18,113,314,
,,,,,,,50,MT,N,,N,,,5,2019,202,,18,,Cafeteria ,,,,,,,MT,88,4.888888889,50,2.777777778,MT@0310@0228,,SY18-19,,6,0.166666667,Primary,Public,,,,Cafeteria ,,,0228,Richey Public Schools,0310,Richey School,205 Royal Avenue,,Richey,59259,Dawson,Public,Elementary,5/1/2019,36,6,18,88,367,
,,,,,,,49,MT,N,,N,,,4,2019,223,,19,,Cafeteria ,,,,,,,MT,91,4.789473684,49,2.578947368,MT@0310@0228,,SY18-19,,6,0.166666667,Primary,Public,,,,Cafeteria ,,,0228,Richey Public Schools,0310,Richey School,205 Royal Avenue,,Richey,59259,Dawson,Public,Elementary,4/1/2019,36,6,19,91,397,
,,,,,,,48,MT,N,,N,,,3,2019,195,,21,,Cafeteria ,,,,,,,MT,83,3.952380952,48,2.285714286,MT@0310@0228,,SY18-19,,6,0.166666667,Primary,Public,,,,Cafeteria ,,,0228,Richey Public Schools,0310,Richey School,205 Royal Avenue,,Richey,59259,Dawson,Public,Elementary,3/1/2019,36,6,21,83,403,
,,,,,,,33,MT,N,,N,,,2,2019,147,,19,,Cafeteria ,,,,,,,MT,68,3.578947368,33,1.736842105,MT@0310@0228,,SY18-19,,6,0.166666667,Primary,Public,,,,Cafeteria ,,,0228,Richey Public Schools,0310,Richey School,205 Royal Avenue,,Richey,59259,Dawson,Public,Elementary,2/1/2019,36,6,19,68,361,
,,,,,,,43,MT,N,,N,,,1,2019,168,,19,,Cafeteria ,,,,,,,MT,85,4.473684211,43,2.263157895,MT@0310@0228,,SY18-19,,6,0.166666667,Primary,Public,,,,Cafeteria ,,,0228,Richey Public Schools,0310,Richey School,205 Royal Avenue,,Richey,59259,Dawson,Public,Elementary,1/1/2019,36,6,19,85,384,
,,,,,,,30,MT,N,,N,,,12,2018,119,,15,,Cafeteria ,,,,,,,MT,67,4.466666667,30,2,MT@0310@0228,,SY18-19,,6,0.166666667,Primary,Public,,,,Cafeteria ,,,0228,Richey Public Schools,0310,Richey School,205 Royal Avenue,,Richey,59259,Dawson,Public,Elementary,12/1/2018,36,6,15,67,297,
,,,,,,,37,MT,N,,N,,,11,2018,184,,20,,Cafeteria ,,,,,,,MT,88,4.4,37,1.85,MT@0310@0228,,SY18-19,,6,0.166666667,Primary,Public,,,,Cafeteria ,,,0228,Richey Public Schools,0310,Richey School,205 Royal Avenue,,Richey,59259,Dawson,Public,Elementary,11/1/2018,36,6,20,88,403,
,,,,,,,36,MT,N,,N,,,10,2018,207,,21,,Cafeteria ,,,,,,,MT,95,4.523809524,36,1.714285714,MT@0310@0228,,SY18-19,,6,0.193548387,Primary,Public,,,,Cafeteria ,,,0228,Richey Public Schools,0310,Richey School,205 Royal Avenue,,Richey,59259,Dawson,Public,Elementary,10/1/2018,31,6,21,95,430,
,,,,,,,33,MT,N,,N,,,9,2018,221,,18,,Cafeteria ,,,,,,,MT,86,4.777777778,33,1.833333333,MT@0310@0228,,SY18-19,,6,0.162162162,Primary,Public,,,,Cafeteria ,,,0228,Richey Public Schools,0310,Richey School,205 Royal Avenue,,Richey,59259,Dawson,Public,Elementary,9/1/2018,37,6,18,86,387,
,,,,,,,,MT,N,,N,,,5,2019,0,,0,,NULL,,,,,,,MT,83,5.928571429,,,MT@1673@0069,302271000937,SY18-19,,7,0.411764706,Middle,Public,,,,,,,0069,Roberts K-12 Schools,1673,Roberts 7-8,106 Maple Street,,Roberts,59070,Carbon,Public,Middle,5/1/2019,17,7,14,83,106,0.36
,,,,,,,,MT,N,,N,,,4,2019,0,,0,,NULL,,,,,,,MT,113,6.277777778,,,MT@1673@0069,302271000937,SY18-19,,7,0.411764706,Middle,Public,,,,,,,0069,Roberts K-12 Schools,1673,Roberts 7-8,106 Maple Street,,Roberts,59070,Carbon,Public,Middle,4/1/2019,17,7,18,113,124,0.36
,,,,,,,,MT,N,,N,,,3,2019,0,,0,,NULL,,,,,,,MT,98,6.125,,,MT@1673@0069,302271000937,SY18-19,,7,0.411764706,Middle,Public,,,,,,,0069,Roberts K-12 Schools,1673,Roberts 7-8,106 Maple Street,,Roberts,59070,Carbon,Public,Middle,3/1/2019,17,7,16,98,123,0.36
,,,,,,,,MT,N,,N,,,2,2019,0,,0,,NULL,,,,,,,MT,97,6.0625,,,MT@1673@0069,302271000937,SY18-19,,7,0.411764706,Middle,Public,,,,,,,0069,Roberts K-12 Schools,1673,Roberts 7-8,106 Maple Street,,Roberts,59070,Carbon,Public,Middle,2/1/2019,17,7,16,97,102,0.36
,,,,,,,,MT,N,,N,,,1,2019,0,,0,,NULL,,,,,,,MT,116,5.8,,,MT@1673@0069,302271000937,SY18-19,,7,0.411764706,Middle,Public,,,,,,,0069,Roberts K-12 Schools,1673,Roberts 7-8,106 Maple Street,,Roberts,59070,Carbon,Public,Middle,1/1/2019,17,7,20,116,129,0.36
,,,,,,,,MT,N,,N,,,12,2018,0,,0,,NULL,,,,,,,MT,71,5.461538462,,,MT@1673@0069,302271000937,SY18-19,,7,0.411764706,Middle,Public,,,,,,,0069,Roberts K-12 Schools,1673,Roberts 7-8,106 Maple Street,,Roberts,59070,Carbon,Public,Middle,12/1/2018,17,7,13,71,101,0.36
,,,,,,,,MT,N,,N,,,11,2018,0,,0,,NULL,,,,,,,MT,99,6.1875,,,MT@1673@0069,302271000937,SY18-19,,7,0.411764706,Middle,Public,,,,,,,0069,Roberts K-12 Schools,1673,Roberts 7-8,106 Maple Street,,Roberts,59070,Carbon,Public,Middle,11/1/2018,17,7,16,99,127,0.36
,,,,,,,,MT,N,,N,,,10,2018,0,,0,,NULL,,,,,,,MT,99,5.5,,,MT@1673@0069,302271000937,SY18-19,,7,0.388888889,Middle,Public,,,,,,,0069,Roberts K-12 Schools,1673,Roberts 7-8,106 Maple Street,,Roberts,59070,Carbon,Public,Middle,10/1/2018,18,7,18,99,137,0.36
,,,,,,,,MT,N,,N,,,9,2018,0,,0,,NULL,,,,,,,MT,89,5.5625,,,MT@1673@0069,302271000937,SY18-19,,6,0.352941176,Middle,Public,,,,,,,0069,Roberts K-12 Schools,1673,Roberts 7-8,106 Maple Street,,Roberts,59070,Carbon,Public,Middle,9/1/2018,17,6,16,89,132,0.36
,,,,,,,,MT,N,,N,,,5,2019,0,,0,,NULL,,,,,,,MT,216,15.428571429,,,MT@0096@0069,302271000665,SY18-19,,19,0.513513514,High,Public,,,,,,,0069,Roberts K-12 Schools,0096,Roberts High School,106 Maple Street,,Roberts,59070,Carbon,Public,High,5/1/2019,37,19,14,216,171,0.3939
,,,,,,,,MT,N,,N,,,4,2019,0,,0,,NULL,,,,,,,MT,278,15.444444444,,,MT@0096@0069,302271000665,SY18-19,,19,0.513513514,High,Public,,,,,,,0069,Roberts K-12 Schools,0096,Roberts High School,106 Maple Street,,Roberts,59070,Carbon,Public,High,4/1/2019,37,19,18,278,247,0.3939
,,,,,,,,MT,N,,N,,,3,2019,0,,0,,NULL,,,,,,,MT,241,15.0625,,,MT@0096@0069,302271000665,SY18-19,,19,0.487179487,High,Public,,,,,,,0069,Roberts K-12 Schools,0096,Roberts High School,106 Maple Street,,Roberts,59070,Carbon,Public,High,3/1/2019,39,19,16,241,241,0.3939
,,,,,,,,MT,N,,N,,,2,2019,0,,0,,NULL,,,,,,,MT,230,14.375,,,MT@0096@0069,302271000665,SY18-19,,19,0.487179487,High,Public,,,,,,,0069,Roberts K-12 Schools,0096,Roberts High School,106 Maple Street,,Roberts,59070,Carbon,Public,High,2/1/2019,39,19,16,230,239,0.3939
,,,,,,,,MT,N,,N,,,1,2019,0,,0,,NULL,,,,,,,MT,276,13.8,,,MT@0096@0069,302271000665,SY18-19,,19,0.487179487,High,Public,,,,,,,0069,Roberts K-12 Schools,0096,Roberts High School,106 Maple Street,,Roberts,59070,Carbon,Public,High,1/1/2019,39,19,20,276,300,0.3939
,,,,,,,,MT,N,,N,,,12,2018,0,,0,,NULL,,,,,,,MT,201,15.461538462,,,MT@0096@0069,302271000665,SY18-19,,18,0.473684211,High,Public,,,,,,,0069,Roberts K-12 Schools,0096,Roberts High School,106 Maple Street,,Roberts,59070,Carbon,Public,High,12/1/2018,38,18,13,201,215,0.3939
,,,,,,,,MT,N,,N,,,11,2018,0,,0,,NULL,,,,,,,MT,224,14,,,MT@0096@0069,302271000665,SY18-19,,17,0.459459459,High,Public,,,,,,,0069,Roberts K-12 Schools,0096,Roberts High School,106 Maple Street,,Roberts,59070,Carbon,Public,High,11/1/2018,37,17,16,224,249,0.3939
,,,,,,,,MT,N,,N,,,10,2018,0,,0,,NULL,,,,,,,MT,246,13.666666667,,,MT@0096@0069,302271000665,SY18-19,,17,0.459459459,High,Public,,,,,,,0069,Roberts K-12 Schools,0096,Roberts High School,106 Maple Street,,Roberts,59070,Carbon,Public,High,10/1/2018,37,17,18,246,303,0.3939
,,,,,,,,MT,N,,N,,,9,2018,0,,0,,NULL,,,,,,,MT,193,12.0625,,,MT@0096@0069,302271000665,SY18-19,,16,0.444444444,High,Public,,,,,,,0069,Roberts K-12 Schools,0096,Roberts High School,106 Maple Street,,Roberts,59070,Carbon,Public,High,9/1/2018,36,16,16,193,255,0.3939
,,,,,,,,MT,N,,N,,,5,2019,0,,0,,NULL,,,,,,,MT,360,25.714285714,,,MT@0095@0069,302271000664,SY18-19,,30,0.535714286,Primary,Public,,,,,,,0069,Roberts K-12 Schools,0095,Roberts School,106 Maple Street,,Roberts,59070,Carbon,Public,Elementary,5/1/2019,56,30,14,360,265,0.3286
,,,,,,,,MT,N,,N,,,4,2019,0,,0,,NULL,,,,,,,MT,487,27.055555556,,,MT@0095@0069,302271000664,SY18-19,,30,0.535714286,Primary,Public,,,,,,,0069,Roberts K-12 Schools,0095,Roberts School,106 Maple Street,,Roberts,59070,Carbon,Public,Elementary,4/1/2019,56,30,18,487,332,0.3286
,,,,,,,,MT,N,,N,,,3,2019,0,,0,,NULL,,,,,,,MT,413,25.8125,,,MT@0095@0069,302271000664,SY18-19,,29,0.527272727,Primary,Public,,,,,,,0069,Roberts K-12 Schools,0095,Roberts School,106 Maple Street,,Roberts,59070,Carbon,Public,Elementary,3/1/2019,55,29,16,413,304,0.3286
,,,,,,,,MT,N,,N,,,2,2019,0,,0,,NULL,,,,,,,MT,400,25,,,MT@0095@0069,302271000664,SY18-19,,28,0.518518519,Primary,Public,,,,,,,0069,Roberts K-12 Schools,0095,Roberts School,106 Maple Street,,Roberts,59070,Carbon,Public,Elementary,2/1/2019,54,28,16,400,299,0.3286
,,,,,,,,MT,N,,N,,,1,2019,0,,0,,NULL,,,,,,,MT,474,23.7,,,MT@0095@0069,302271000664,SY18-19,,28,0.518518519,Primary,Public,,,,,,,0069,Roberts K-12 Schools,0095,Roberts School,106 Maple Street,,Roberts,59070,Carbon,Public,Elementary,1/1/2019,54,28,20,474,352,0.3286
,,,,,,,,MT,N,,N,,,12,2018,0,,0,,NULL,,,,,,,MT,346,26.615384615,,,MT@0095@0069,302271000664,SY18-19,,29,0.527272727,Primary,Public,,,,,,,0069,Roberts K-12 Schools,0095,Roberts School,106 Maple Street,,Roberts,59070,Carbon,Public,Elementary,12/1/2018,55,29,13,346,237,0.3286
,,,,,,,,MT,N,,N,,,11,2018,0,,0,,NULL,,,,,,,MT,398,24.875,,,MT@0095@0069,302271000664,SY18-19,,30,0.535714286,Primary,Public,,,,,,,0069,Roberts K-12 Schools,0095,Roberts School,106 Maple Street,,Roberts,59070,Carbon,Public,Elementary,11/1/2018,56,30,16,398,335,0.3286
,,,,,,,,MT,N,,N,,,10,2018,0,,0,,NULL,,,,,,,MT,460,25.555555556,,,MT@0095@0069,302271000664,SY18-19,,28,0.482758621,Primary,Public,,,,,,,0069,Roberts K-12 Schools,0095,Roberts School,106 Maple Street,,Roberts,59070,Carbon,Public,Elementary,10/1/2018,58,28,18,460,392,0.3286
,,,,,,,,MT,N,,N,,,9,2018,0,,0,,NULL,,,,,,,MT,431,26.9375,,,MT@0095@0069,302271000664,SY18-19,,29,0.5,Primary,Public,,,,,,,0069,Roberts K-12 Schools,0095,Roberts School,106 Maple Street,,Roberts,59070,Carbon,Public,Elementary,9/1/2018,58,29,16,431,331,0.3286
,,,,,,0,1753,MT,Y,,N,,,5,2019,0,,22,,Cafeteria ,,,,,,,MT,1753,79.681818182,1753,79.681818182,MT@1711@1207,302275000986,SY18-19,,89,1,Middle,Public,,,,Cafeteria ,,,1207,Rocky Boy Public Schools,1711,Rocky Boy 7-8,Rocky Boy School,,Box Elder,59521,Hill,Public,Middle,5/1/2019,89,89,22,1753,,0.5368
,,,,,,0,1667,MT,Y,,N,,,4,2019,0,,19,,Cafeteria ,,,,,,,MT,1667,87.736842105,1667,87.736842105,MT@1711@1207,302275000986,SY18-19,,92,1,Middle,Public,,,,Cafeteria ,,,1207,Rocky Boy Public Schools,1711,Rocky Boy 7-8,Rocky Boy School,,Box Elder,59521,Hill,Public,Middle,4/1/2019,92,92,19,1667,,0.5368
,,,,,,0,396,MT,Y,,N,,,3,2019,0,,19,,Cafeteria ,,,,,,,MT,1318,69.368421053,396,20.842105263,MT@1711@1207,302275000986,SY18-19,,91,1,Middle,Public,,,,Cafeteria ,,,1207,Rocky Boy Public Schools,1711,Rocky Boy 7-8,Rocky Boy School,,Box Elder,59521,Hill,Public,Middle,3/1/2019,91,91,19,1318,,0.5368
,,,,,,0,337,MT,Y,,N,,,2,2019,0,,17,,Cafeteria ,,,,,,,MT,965,56.764705882,337,19.823529412,MT@1711@1207,302275000986,SY18-19,,93,1,Middle,Public,,,,Cafeteria ,,,1207,Rocky Boy Public Schools,1711,Rocky Boy 7-8,Rocky Boy School,,Box Elder,59521,Hill,Public,Middle,2/1/2019,93,93,17,965,,0.5368
,,,,,,0,622,MT,Y,,N,,,1,2019,0,,20,,Cafeteria ,,,,,,,MT,1214,60.7,622,31.1,MT@1711@1207,302275000986,SY18-19,,89,1,Middle,Public,,,,Cafeteria ,,,1207,Rocky Boy Public Schools,1711,Rocky Boy 7-8,Rocky Boy School,,Box Elder,59521,Hill,Public,Middle,1/1/2019,89,89,20,1214,,0.5368
,,,,,,0,326,MT,Y,,N,,,12,2018,0,,14,,Cafeteria ,,,,,,,MT,788,56.285714286,326,23.285714286,MT@1711@1207,302275000986,SY18-19,,90,1,Middle,Public,,,,Cafeteria ,,,1207,Rocky Boy Public Schools,1711,Rocky Boy 7-8,Rocky Boy School,,Box Elder,59521,Hill,Public,Middle,12/1/2018,90,90,14,788,,0.5368
,,,,,,0,734,MT,Y,,N,,,11,2018,0,,20,,Cafeteria ,,,,,,,MT,1102,55.1,734,36.7,MT@1711@1207,302275000986,SY18-19,,92,1,Middle,Public,,,,Cafeteria ,,,1207,Rocky Boy Public Schools,1711,Rocky Boy 7-8,Rocky Boy School,,Box Elder,59521,Hill,Public,Middle,11/1/2018,92,92,20,1102,,0.5368
,,,,,,0,809,MT,Y,,N,,,10,2018,0,,23,,Cafeteria ,,,,,,,MT,1243,54.043478261,809,35.173913043,MT@1711@1207,302275000986,SY18-19,,97,1,Middle,Public,,,,Cafeteria ,,,1207,Rocky Boy Public Schools,1711,Rocky Boy 7-8,Rocky Boy School,,Box Elder,59521,Hill,Public,Middle,10/1/2018,97,97,23,1243,,0.5368
,,,,,,0,764,MT,Y,,N,,,9,2018,0,,19,,Cafeteria ,,,,,,,MT,1300,68.421052632,764,40.210526316,MT@1711@1207,302275000986,SY18-19,,102,1,Middle,Public,,,,Cafeteria ,,,1207,Rocky Boy Public Schools,1711,Rocky Boy 7-8,Rocky Boy School,,Box Elder,59521,Hill,Public,Middle,9/1/2018,102,102,19,1300,,0.5368
,,,,,,0,2499,MT,Y,,N,,,5,2019,0,,22,,Cafeteria ,,,,,,,MT,2499,113.590909091,2499,113.590909091,MT@1807@1207,,SY18-19,,122,1,High,Public,,,,Cafeteria ,,,1207,Rocky Boy Public Schools,1807,Rocky Boy High School,Rocky Boy School,,Box Elder,59521,Hill,Public,High,5/1/2019,122,122,22,2499,,0.5702
,,,,,,0,2325,MT,Y,,N,,,4,2019,0,,19,,Cafeteria ,,,,,,,MT,2325,122.368421053,2325,122.368421053,MT@1807@1207,,SY18-19,,126,1,High,Public,,,,Cafeteria ,,,1207,Rocky Boy Public Schools,1807,Rocky Boy High School,Rocky Boy School,,Box Elder,59521,Hill,Public,High,4/1/2019,126,126,19,2325,,0.5702
,,,,,,0,419,MT,Y,,N,,,3,2019,0,,19,,Cafeteria ,,,,,,,MT,1721,90.578947368,419,22.052631579,MT@1807@1207,,SY18-19,,128,1,High,Public,,,,Cafeteria ,,,1207,Rocky Boy Public Schools,1807,Rocky Boy High School,Rocky Boy School,,Box Elder,59521,Hill,Public,High,3/1/2019,128,128,19,1721,,0.5702
,,,,,,0,410,MT,Y,,N,,,2,2019,0,,17,,Cafeteria ,,,,,,,MT,983,57.823529412,410,24.117647059,MT@1807@1207,,SY18-19,,136,1,High,Public,,,,Cafeteria ,,,1207,Rocky Boy Public Schools,1807,Rocky Boy High School,Rocky Boy School,,Box Elder,59521,Hill,Public,High,2/1/2019,136,136,17,983,,0.5702
,,,,,,0,832,MT,Y,,N,,,1,2019,0,,20,,Cafeteria ,,,,,,,MT,1408,70.4,832,41.6,MT@1807@1207,,SY18-19,,125,1,High,Public,,,,Cafeteria ,,,1207,Rocky Boy Public Schools,1807,Rocky Boy High School,Rocky Boy School,,Box Elder,59521,Hill,Public,High,1/1/2019,125,125,20,1408,,0.5702
,,,,,,0,372,MT,Y,,N,,,12,2018,0,,14,,Cafeteria ,,,,,,,MT,940,67.142857143,372,26.571428571,MT@1807@1207,,SY18-19,,121,1,High,Public,,,,Cafeteria ,,,1207,Rocky Boy Public Schools,1807,Rocky Boy High School,Rocky Boy School,,Box Elder,59521,Hill,Public,High,12/1/2018,121,121,14,940,,0.5702
,,,,,,0,686,MT,Y,,N,,,11,2018,0,,20,,Cafeteria ,,,,,,,MT,1335,66.75,686,34.3,MT@1807@1207,,SY18-19,,121,1,High,Public,,,,Cafeteria ,,,1207,Rocky Boy Public Schools,1807,Rocky Boy High School,Rocky Boy School,,Box Elder,59521,Hill,Public,High,11/1/2018,121,121,20,1335,,0.5702
,,,,,,0,686,MT,Y,,N,,,10,2018,0,,23,,Cafeteria ,,,,,,,MT,1455,63.260869565,686,29.826086957,MT@1807@1207,,SY18-19,,120,1,High,Public,,,,Cafeteria ,,,1207,Rocky Boy Public Schools,1807,Rocky Boy High School,Rocky Boy School,,Box Elder,59521,Hill,Public,High,10/1/2018,120,120,23,1455,,0.5702
,,,,,,0,750,MT,Y,,N,,,9,2018,0,,19,,Cafeteria ,,,,,,,MT,1364,71.789473684,750,39.473684211,MT@1807@1207,,SY18-19,,119,1,High,Public,,,,Cafeteria ,,,1207,Rocky Boy Public Schools,1807,Rocky Boy High School,Rocky Boy School,,Box Elder,59521,Hill,Public,High,9/1/2018,119,119,19,1364,,0.5702
,,,,,,0,7795,MT,Y,,N,,,5,2019,0,,22,,Classroom,,,,,,,MT,7795,354.318181818,7795,354.318181818,MT@0579@1207,302275000666,SY18-19,,355,1,Primary,Public,,,,BIC,,,1207,Rocky Boy Public Schools,0579,Rocky Boy School,Rocky Boy School,,Box Elder,59521,Hill,Public,Elementary,5/1/2019,355,355,22,7795,,0.5614
,,,,,,0,6686,MT,Y,,N,,,4,2019,0,,19,,Classroom,,,,,,,MT,6686,351.894736842,6686,351.894736842,MT@0579@1207,302275000666,SY18-19,,374,1,Primary,Public,,,,BIC,,,1207,Rocky Boy Public Schools,0579,Rocky Boy School,Rocky Boy School,,Box Elder,59521,Hill,Public,Elementary,4/1/2019,374,374,19,6686,,0.5614
,,,,,,0,5700,MT,Y,,N,,,3,2019,0,,19,,Classroom,,,,,,,MT,5715,300.789473684,5700,300,MT@0579@1207,302275000666,SY18-19,,353,1,Primary,Public,,,,BIC,,,1207,Rocky Boy Public Schools,0579,Rocky Boy School,Rocky Boy School,,Box Elder,59521,Hill,Public,Elementary,3/1/2019,353,353,19,5715,,0.5614
,,,,,,0,4261,MT,Y,,N,,,2,2019,0,,17,,Classroom,,,,,,,MT,4411,259.470588235,4261,250.647058824,MT@0579@1207,302275000666,SY18-19,,345,1,Primary,Public,,,,BIC,,,1207,Rocky Boy Public Schools,0579,Rocky Boy School,Rocky Boy School,,Box Elder,59521,Hill,Public,Elementary,2/1/2019,345,345,17,4411,,0.5614
,,,,,,0,5387,MT,Y,,N,,,1,2019,0,,20,,Classroom,,,,,,,MT,5627,281.35,5387,269.35,MT@0579@1207,302275000666,SY18-19,,345,1,Primary,Public,,,,BIC,,,1207,Rocky Boy Public Schools,0579,Rocky Boy School,Rocky Boy School,,Box Elder,59521,Hill,Public,Elementary,1/1/2019,345,345,20,5627,,0.5614
,,,,,,0,3770,MT,Y,,N,,,12,2018,0,,14,,Classroom,,,,,,,MT,3757,268.357142857,3770,269.285714286,MT@0579@1207,302275000666,SY18-19,,346,1,Primary,Public,,,,BIC,,,1207,Rocky Boy Public Schools,0579,Rocky Boy School,Rocky Boy School,,Box Elder,59521,Hill,Public,Elementary,12/1/2018,346,346,14,3757,,0.5614
,,,,,,0,5486,MT,Y,,N,,,11,2018,0,,20,,Classroom,,,,,,,MT,5684,284.2,5486,274.3,MT@0579@1207,302275000666,SY18-19,,349,1,Primary,Public,,,,BIC,,,1207,Rocky Boy Public Schools,0579,Rocky Boy School,Rocky Boy School,,Box Elder,59521,Hill,Public,Elementary,11/1/2018,349,349,20,5684,,0.5614
,,,,,,0,5844,MT,Y,,N,,,10,2018,0,,23,,Classroom,,,,,,,MT,6000,260.869565217,5844,254.086956522,MT@0579@1207,302275000666,SY18-19,,370,1,Primary,Public,,,,BIC,,,1207,Rocky Boy Public Schools,0579,Rocky Boy School,Rocky Boy School,,Box Elder,59521,Hill,Public,Elementary,10/1/2018,370,370,23,6000,,0.5614
,,,,,,0,5314,MT,Y,,N,,,9,2018,0,,19,,Classroom,,,,,,,MT,5435,286.052631579,5314,279.684210526,MT@0579@1207,302275000666,SY18-19,,357,1,Primary,Public,,,,BIC,,,1207,Rocky Boy Public Schools,0579,Rocky Boy School,Rocky Boy School,,Box Elder,59521,Hill,Public,Elementary,9/1/2018,357,357,19,5435,,0.5614
,,,,,,0,142,MT,N,,N,,,6,2019,0,,30,,Family Style ,,,,,,,MT,96,3.2,142,4.733333333,MT@100013@6530,,SY18-19,,6,1,Other,Other,,,,,,,6530,Rocky Mtn Partner for Child,100013,Rosemary Gallagher Children's Home,2823 S. Third,,Missoula,59807,Missoula,RCCI,Ungraded,6/1/2019,6,6,30,96,,
,,,,,,0,81,MT,N,,N,,,5,2019,0,,31,,Family Style ,,,,,,,MT,64,2.064516129,81,2.612903226,MT@100013@6530,,SY18-19,,6,1,Other,Other,,,,,,,6530,Rocky Mtn Partner for Child,100013,Rosemary Gallagher Children's Home,2823 S. Third,,Missoula,59807,Missoula,RCCI,Ungraded,5/1/2019,6,6,31,64,,
,,,,,,0,54,MT,N,,N,,,4,2019,0,,30,,Family Style ,,,,,,,MT,,0,54,1.8,MT@100013@6530,,SY18-19,,,,Other,Other,,,,,,,6530,Rocky Mtn Partner for Child,100013,Rosemary Gallagher Children's Home,2823 S. Third,,Missoula,59807,Missoula,RCCI,Ungraded,4/1/2019,6,,30,,,
