School Name,District ID,School ID,District Name,State-Physical,County,City,Zip Code,Street Address-Line 1,Street Address-Line 2,School Level-Original,School Type-Original,CEP (Y/N),Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Claim Date,Claim Month,Claim Year,Enrollment-Total,Enrollment-Paid,Enrollment-Free,Enrollment-Reduced,Enrollment-Free and Reduced,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Lunch Meals-Free and Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Breakfast Meals-Free and Reduced,Operating Days,Operating Days-Breakfast Only,Operating Days-Lunch Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",State-Reporting,FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,Unique ID,NCES ID,School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data
Sonoran Science Academy - Phoenix,89914,80974,Daisy Education Corporation dba Sonoran Science Academy - Phoenix,,Maricopa,,85008,,,,Charter School,,,,,,,,,,,,,,39342,864,509,,,,,,167,167,167,,,,,,,,,AZ,40206,240.754491018,,,AZ@80974@89914,040077602387,SY16-17,,,0.99,,Charter,,,,,,
Paragon Science Academy,89917,89918,Daisy Education Corporation dba Paragon Science Academy,,Maricopa,,85224,,,,Charter School,,,,,,,,,,,,,,14828,1221,3849,,,,,,167,167,167,,,,,,,,,AZ,16049,96.101796407,,,AZ@89918@89917,040077802902,SY16-17,,,0.39,,Charter,,,,,,
Imagine Avondale Elementary,89784,89785,"Imagine Avondale Elementary, Inc.",,Maricopa,,85323,,,,Charter School,N,,,,,,,,,,,,,46743,7322,5024,,12929,1675,1066,,167,167,167,,Cafeteria,,,,,,,AZ,54065,323.742514970,14604,87.449101796,AZ@89785@89784,040078002928,SY16-17,,,0.78,,Charter,,,,Cafeteria,,
Math and Science Success Academy,89852,89853,"Math and Science Success Academy, Inc.",,Pima,,85706,,,,Charter School,,,,,,,,,,,,,,38086,7982,6779,,,,,,167,167,167,,,,,,,,,AZ,46068,275.856287425,,,AZ@89853@89852,040078102910,SY16-17,,,0.72,,Charter,,,,,,
Imagine Prep Superstition,89788,89789,"Imagine Prep Superstition, Inc.",,Pinal,,85120,,,,Charter School,N,,,,,,,,,,,,,14155,2663,3861,,5229,543,563,,167,167,167,,Cafeteria,,,,,,,AZ,16818,100.706586826,5772,34.562874251,AZ@89789@89788,040078302932,SY16-17,,,0.52,,Charter,,,,Cafeteria,,
Riverbend Prep,90036,90037,"West Valley Arts and Technology Academy, Inc.",,Maricopa,,85339,,,,Charter School,N,,,,,,,,,,,,,42165,1305,2204,,18966,223,206,,167,167,167,,Cafeteria,,,,,,,AZ,43470,260.299401198,19189,114.904191617,AZ@90037@90036,040078602885,SY16-17,,,0.86,,Charter,,,,Cafeteria,,
Kaizen Education Foundation dba Vista Grove Preparatory Academy Elementary,90330,89867,Kaizen Education Foundation dba Vista Grove Preparatory Academy Elementary,,Maricopa,,85213,,,,Charter School,Y,,N,N,,,,,,,,,,46468,0,0,,30010,0,0,,167,167,167,,Cafeteria,,,,,,,AZ,46468,278.251497006,30010,179.700598802,AZ@89867@90330,040078702898,SY16-17,,,0.99,,Charter,,,,Cafeteria,,
Phoenix Collegiate Academy Charter School,90273,90274,"Phoenix Collegiate Academy, Inc.",,Maricopa,,85040,,,,Charter School,N,,,,,,,,,,,,,25557,1937,752,,15132,1246,454,,167,167,167,,BIC GNG,,,,,,,AZ,27494,164.634730539,16378,98.071856287,AZ@90274@90273,040078802999,SY16-17,,,0.96,,Charter,,,,Other,,
Phoenix Collegiate Academy High School,90273,92248,"Phoenix Collegiate Academy, Inc.",,Maricopa,,85040,,,,Charter School,N,,,,,,,,,,,,,15635,1231,836,,3110,169,109,,167,167,167,,Cafeteria,,,,,,,AZ,16866,100.994011976,3279,19.634730539,AZ@92248@90273,040078803375,SY16-17,,,0.92,,Charter,,,,Cafeteria,,
Liberty Arts Academy,90334,89868,Kaizen Education Foundation dba Liberty Arts Academy,,Maricopa,,85212,,,,Charter School,N,,,,,,,,,,,,,17277,2035,1874,,14051,568,382,,167,167,167,,Cafeteria,,,,,,,AZ,19312,115.640718563,14619,87.538922156,AZ@89868@90334,040078902931,SY16-17,,,0.7,,Charter,,,,Cafeteria,,
Cactus Canyon Junior High,4443,5923,Apache Junction Unified District,,Pinal,,85220,,,,Regular School,N,,,,,,,,,,,,,31026,5851,5997,,9349,1520,871,,167,167,167,,Cafeteria,,,,,,,AZ,36877,220.820359281,10869,65.083832335,AZ@5923@4443,040079000040,SY16-17,,,0.67,,Public,,,,Cafeteria,,
Four Peaks Elementary School,4443,5920,Apache Junction Unified District,,Pinal,,85119,,,,Regular School,N,,,,,,,,,,,,,64871,6538,10183,,63039,6985,16503,,167,167,167,,BIC,,,,,,,AZ,71409,427.598802395,70024,419.305389222,AZ@5920@4443,040079000041,SY16-17,,,0.81,,Public,,,,BIC,,
Apache Junction High School,4443,5925,Apache Junction Unified District,,Pinal,,85120,,,,Regular School,N,,,,,,,,,,,,,37985,9292,9532,,9771,2563,1456,,167,167,167,,Cafeteria,,,,,,,AZ,47277,283.095808383,12334,73.856287425,AZ@5925@4443,040079000043,SY16-17,,,0.52,,Public,,,,Cafeteria,,
Desert Vista Elementary School,4443,5922,Apache Junction Unified District,,Pinal,,85119,,,,Regular School,N,,,,,,,,,,,,,46521,10190,12598,,50226,10675,24938,,167,167,167,,BIC,,,,,,,AZ,56711,339.586826347,60901,364.676646707,AZ@5922@4443,040079001461,SY16-17,,,0.69,,Public,,,,BIC,,
Peralta Trail Elementary School,4443,79631,Apache Junction Unified District,,Pinal,,85118,,,,Regular School,N,,,,,,,,,,,,,32827,6239,10955,,11891,2043,1700,,167,167,167,,Cafeteria,,,,,,,AZ,39066,233.928143713,13934,83.437125749,AZ@79631@4443,040079002212,SY16-17,,,0.6,,Public,,,,Cafeteria,,
Great Hearts Academies - Teleos Prep,90142,90143,Teleos Preparatory Academy,,Maricopa,,85034,,,,Charter School,N,,,,,,,,,,,,,17741,3089,1785,,8164,954,692,,167,167,167,,Cafeteria,,,,,,,AZ,20830,124.730538922,9118,54.598802395,AZ@90143@90142,040079102963,SY16-17,,,0.85,,Charter,,,,Cafeteria,,
Sun Valley Charter School,90192,90193,"Morrison Education Group, Inc.",,Maricopa,,85041,,,,Charter School,N,,,,,,,,,,,,,26809,4892,5303,,3588,361,485,,167,167,167,,Cafeteria,,,,,,,AZ,31701,189.826347305,3949,23.646706587,AZ@90193@90192,040079302984,SY16-17,,,0.75,,Charter,,,,Cafeteria,,
Learning Foundation and Performing Arts Alta Mesa,90328,88290,"CAFA, Inc. dba Learning Foundation and Performing Arts Alta Mesa",,Maricopa,,85205,,,,Charter School,N,,,,,,,,,,,,,24575,2764,2354,,15725,1227,741,,167,167,167,,Cafeteria,,,,,,,AZ,27339,163.706586826,16952,101.508982036,AZ@88290@90328,040079602645,SY16-17,,,0.75,,Charter,,,,Cafeteria,,
Academy Del Sol,90199,90200,"Academy Del Sol, Inc.",,Pima,,85757,,,,Charter School,,,,,,,,,,,,,,32144,6951,11329,,,,,,167,167,167,,,,,,,,,AZ,39095,234.101796407,,,AZ@90200@90199,040079702994,SY16-17,,,0.71,,Charter,,,,,,
Academy Del Sol - Hope,90199,90770,"Academy Del Sol, Inc.",,Pima,,85705,,,,Charter School,,,,,,,,,,,,,,14665,2928,4203,,,,,,167,167,167,,,,,,,,,AZ,17593,105.347305389,,,AZ@90770@90199,040079703230,SY16-17,,,0.82,,Charter,,,,,,
Pioneer Preparatory - A Challenge Foundation,90140,90141,Pioneer Preparatory School,,Maricopa,,85033,,,,Charter School,N,,,,,,,,,,,,,69150,2260,892,,23302,446,184,,167,167,167,,Cafeteria,,,,,,,AZ,71410,427.604790419,23748,142.203592814,AZ@90141@90140,040079803021,SY16-17,,,0.9,,Charter,,,,Cafeteria,,
Kaizen Education Foundation dba Gilbert Arts Academy,90333,89866,Kaizen Education Foundation dba Gilbert Arts Academy,,Maricopa,,85234,,,,Charter School,,,,,,,,,,,,,,10452,625,3651,,,,,,167,167,167,,,,,,,,,AZ,11077,66.329341317,,,AZ@89866@90333,040079902943,SY16-17,,,0.57,,Charter,,,,,,
Imagine Avondale Middle,90162,90163,"Imagine Avondale Middle, Inc.",,Maricopa,,85323,,,,Charter School,N,,,,,,,,,,,,,15200,1850,2176,,3591,318,143,,167,167,167,,Cafeteria,,,,,,,AZ,17050,102.095808383,3909,23.407185629,AZ@90163@90162,040080202962,SY16-17,,,0.72,,Charter,,,,Cafeteria,,
Learning Foundation and Performing Arts Gilbert,90327,88289,"CAFA, Inc. dba Learning Foundation and Performing Arts Gilbert",,Maricopa,,85296,,,,Charter School,N,,,,,,,,,,,,,12189,2271,3546,,6585,824,471,,167,167,167,,Cafeteria,,,,,,,AZ,14460,86.586826347,7409,44.365269461,AZ@88289@90327,040080302667,SY16-17,,,0.35,,Charter,,,,Cafeteria,,
Learning Foundation and Performing Arts Warner,90327,92235,"CAFA, Inc. dba Learning Foundation and Performing Arts Gilbert",,Maricopa,,85296,,,,Charter School,N,,,,,,,,,,,,,22366,4525,7043,,11808,1603,2554,,167,167,167,,Cafeteria,,,,,,,AZ,26891,161.023952096,13411,80.305389222,AZ@92235@90327,040080303416,SY16-17,,,0.42,,Charter,,,,Cafeteria,,
Adams Traditional Academy,90138,90139,"Choice Academies, Inc.",,Maricopa,,85027,,,,Charter School,N,,,,,,,,,,,,,3594,1002,29983,,136,74,776,,167,167,167,,Cafeteria,,,,,,,AZ,4596,27.520958084,210,1.257485030,AZ@90139@90138,040080503050,SY16-17,,,0.08,,Charter,,,,Cafeteria,,
Jefferson Preparatory High School,90138,92636,"Choice Academies, Inc.",,,,85806,,,,Charter School,,,,,,,,,,,,,,1031,519,3855,,,,,,167,167,167,,Cafeteria,,,,,,,AZ,1550,9.281437126,,,AZ@92636@90138,040080503444,SY16-17,,,0.32,,Charter,,,,Cafeteria,,
Sonoran Science Academy - Davis Monthan,90284,90285,Daisy Education Corporation dba. Sonoran Science Academy Davis Monthan,,Pima,,85708,,,,Charter School,,,,,,,,,,,,,,3006,2467,4897,,,,,,167,167,167,,,,,,,,,AZ,5473,32.772455090,,,AZ@90285@90284,040080702976,SY16-17,,,0.24,,Charter,,,,,,
Imagine Superstition Middle,90160,90161,"Imagine Superstition Middle, Inc.",,Pinal,,85120,,,,Charter School,N,,,,,,,,,,,,,9642,2193,3488,,1866,348,185,,167,167,167,,Cafeteria,,,,,,,AZ,11835,70.868263473,2214,13.257485030,AZ@90161@90160,040081003026,SY16-17,,,0.62,,Charter,,,,Cafeteria,,
Envision High School,90331,87412,CPLC Community Schools dba Hiaki High School,,Pima,,85757,,,,Charter School,,,,,,,,,,,,,,5786,346,580,,,,,,167,167,167,,,,,,,,,AZ,6132,36.718562874,,,AZ@87412@90331,040081402554,SY16-17,,,0.92,,Charter,,,,,,
Paulden Community School,90275,90276,Research Based Education Corporation,,Yavapai,,86334,,,,Charter School,Y,,N,N,,,,,,,,,,15080,0,2796,,13899,0,2578,,167,167,167,,Cafeteria,,,,,,,AZ,15080,90.299401198,13899,83.227544910,AZ@90276@90275,040081503023,SY16-17,,,0.82,,Charter,,,,Cafeteria,,
Academy Adventures Midtown,90506,90507,Ed Ahead,,Pima,,85716,,,,Charter School,Y,,N,N,,,,,,,,,,10782,0,0,,5763,0,0,,167,167,167,,Cafeteria,,,,,,,AZ,10782,64.562874251,5763,34.508982036,AZ@90507@90506,040081703191,SY16-17,,,0.95,,Charter,,,,Cafeteria,,
Arizona Collegiate High School,90536,90907,Pima Prevention Partnership,,Maricopa,,85017,,,,Charter School,N,,Y,N,,,,,,,,,,16910,1021,270,,4126,153,45,,167,167,167,,Cafeteria,,,,,,,AZ,17931,107.371257485,4279,25.622754491,AZ@90907@90536,040082103226,SY16-17,,,0.96,,Charter,,,,Cafeteria,,
Sonoran Science Academy-Peoria,90541,90639,Daisy Education Corporation dba. Sonoran Science Academy Peoria,,Maricopa,,85382,,,,Charter School,,,,,,,,,,,,,,15929,2742,2596,,,,,,167,167,167,,,,,,,,,AZ,18671,111.802395210,,,AZ@90639@90541,040082203221,SY16-17,,,0.77,,Charter,,,,,,
Mission Heights Preparatory High School,90548,91158,Kaizen Education Foundation dba Mission Heights Preparatory High School,,Pinal,,85122,,,,Charter School,,,,,,,,,,,,,,10589,1770,5226,,,,,,167,167,167,,,,,,,,,AZ,12359,74.005988024,,,AZ@91158@90548,040082303296,SY16-17,,,0.39,,Charter,,,,,,
Leading Edge Academy Maricopa,90637,90638,Leading Edge Academy Maricopa,,Pinal,,85138,,,,Charter School,N,,,,,,,,,,,,,23667,9227,7964,,9154,2757,2622,,167,167,167,,Cafeteria,,,,,,,AZ,32894,196.970059880,11911,71.323353293,AZ@90638@90637,040082403178,SY16-17,,,0.5,,Charter,,,,Cafeteria,,
Arlington Elementary School,4274,5354,Arlington Elementary District,,Maricopa,,85322,,,,Regular School,N,,,,,,,,,,,,,24481,2719,4515,,16216,1805,2224,,167,167,167,,Cafeteria GNG,,,,,,,AZ,27200,162.874251497,18021,107.910179641,AZ@5354@4274,040084000044,SY16-17,,,0.76,,Public,,,,Other,,
Leading Edge Academy Mountain View,91174,91175,LEAD Charter Schools dba Leading Edge Academy Queen Creek,,Maricopa,,85142,,,,Charter School,,,,,,,,,,,,,,9130,1848,4008,,,,,,167,167,167,,,,,,,,,AZ,10978,65.736526946,,,AZ@91175@91174,040084503242,SY16-17,,,0.4,,Charter,,,,,,
Leading Edge Academy San Tan,91174,91765,LEAD Charter Schools dba Leading Edge Academy Queen Creek,,Maricopa,,85142,,,,Charter School,,,,,,,,,,,,,,1905,153,287,,,,,,167,167,167,,,,,,,,,AZ,2058,12.323353293,,,AZ@91765@91174,040084503338,SY16-17,,,0.42,,Charter,,,,,,
"PLC Arts Academy at Scottsdale, Inc.",91053,91054,"PLC Arts Academy at Scottsdale, Inc.",,Maricopa,,85254,,,,Charter School,N,,,,,,,,,,,,,1430,470,7061,,411,18,42,,167,167,167,,Cafeteria,,,,,,,AZ,1900,11.377245509,429,2.568862275,AZ@91054@91053,040084803293,SY16-17,,,0.12,,Charter,,,,Cafeteria,,
EAGLE College Prep Harmony,91170,91171,"EAGLE College Prep Harmony, LLC",,Maricopa,,85040,,,,Charter School,N,,,,,,,,,,,,,32063,2907,4701,,17201,1695,1988,,167,167,167,,BIC,,,,,,,AZ,34970,209.401197605,18896,113.149700599,AZ@91171@91170,040084903266,SY16-17,,,0.81,,Charter,,,,BIC,,
Havasu Preparatory Academy,90535,91157,Kaizen Education Foundation dba Havasu Preparatory Academy,,Mohave,,86406,,,,Charter School,,,,,,,,,,,,,,12936,1822,5228,,,,,,167,167,167,,,,,,,,,AZ,14758,88.371257485,,,AZ@91157@90535,040085203257,SY16-17,,,0.52,,Charter,,,,,,
ASU Preparatory Academy- Phoenix High School,91303,91304,ASU Preparatory Academy,,Maricopa,,85006,,,,Charter School,N,,,,,,,,,,,,,24209,2933,6366,,8024,685,1004,,167,167,167,,Cafeteria,,,,,,,AZ,27142,162.526946108,8709,52.149700599,AZ@91304@91303,040085803286,SY16-17,,,0.62,,Charter,,,,Cafeteria,,
Arizona College Prep Academy,91773,10733,"Collaborative Pathways, Inc.",,Pima,,85716,,,,Charter School,N,,,,,,,,,,,,,9178,1078,1568,,4773,371,395,,167,167,167,,Cafeteria,,,,,,,AZ,10256,61.413173653,5144,30.802395210,AZ@10733@91773,040086201783,SY16-17,,,0.72,,Charter,,,,Cafeteria,,
The Paideia Academy of South Phoenix,91250,91775,"The Paideia Academies, Inc",,Maricopa,,85042,,,,Charter School,N,,,,,,,,,,,,,73884,7683,9117,,28060,2892,1829,,167,167,167,,Cafeteria,,,,,,,AZ,81567,488.425149701,30952,185.341317365,AZ@91775@91250,040086303355,SY16-17,,,0.8,,Charter,,,,Cafeteria,,
Happy Valley School East Campus,90906,91818,Happy Valley East,,Pinal,,85140,,,,Charter School,,,,,,,,,,,,,,30807,7175,11937,,,,,,167,167,167,,,,,,,,,AZ,37982,227.437125749,,,AZ@91818@90906,040086403315,SY16-17,,,0.52,,Charter,,,,,,
Ash Creek Elementary,4187,4797,Ash Creek Elementary District,,Cochise,,85625,,,,Regular School,Y,,N,N,,,,,,,,,,2334,0,0,,2083,0,0,,167,167,167,,Cafeteria,,,,,,,AZ,2334,13.976047904,2083,12.473053892,AZ@4797@4187,040087000046,SY16-17,,,0.8,,Public,,,,Cafeteria,,
Changemaker High School,90876,91782,"Institute for Transformative Education, Inc.",,Pima,,85711,,,,Charter School,N,,,,,,,,,,,,,6522,450,519,,3173,173,168,,167,167,167,,Cafeteria,,,,,,,AZ,6972,41.748502994,3346,20.035928144,AZ@91782@90876,040087203346,SY16-17,,,0.87,,Charter,,,,Cafeteria,,
Great Hearts Academies - Maryvale Prep,90861,91781,Maryvale Preparatory Academy,,Maricopa,,85033,,,,Charter School,N,,,,,,,,,,,,,38431,8874,12563,,11043,1623,2645,,167,167,167,,Cafeteria GNG,,,,,,,AZ,47305,283.263473054,12666,75.844311377,AZ@91781@90861,040087503345,SY16-17,,,0.69,,Charter,,,,Other,,
George Gervin Prep Academy,90884,91712,"George Gervin Youth Center, Inc.",,Maricopa,,85042,,,,Charter School,N,,,,,,,,,,,,,29466,1088,2321,,23478,839,1159,,167,167,167,,Cafeteria,,,,,,,AZ,30554,182.958083832,24317,145.610778443,AZ@91712@90884,040087603352,SY16-17,,,0.84,,Charter,,,,Cafeteria,,
Empower College Prep,91277,91783,Empower College Prep,,Maricopa,,85012,,,,Charter School,N,,,,,,,,,,,,,83810,5298,2808,,81365,5221,2756,,167,167,167,,BIC,,,,,,,AZ,89108,533.580838323,86586,518.479041916,AZ@91783@91277,040087703354,SY16-17,,,0.97,,Charter,,,,BIC,,
Southwest Leadership Academy,92043,92044,Southwest Leadership Academy,,Maricopa,,85043,,,,Charter School,N,,,,,,,,,,,,,17465,264,4879,,6342,97,1136,,167,167,167,,Cafeteria,,,,,,,AZ,17729,106.161676647,6439,38.556886228,AZ@92044@92043,040088003398,SY16-17,,,0.68,,Charter,,,,Cafeteria,,
South Mountain Preparatory Academy,91329,92225,Kaizen Education Foundation dba Advance U,,Maricopa,,85040,,,,Charter School,Y,,N,N,,,,,,,,,,9731,0,1999,,9716,0,1996,,167,167,167,,Cafeteria,,,,,,,AZ,9731,58.269461078,9716,58.179640719,AZ@92225@91329,040088203409,SY16-17,,,0.82,,Charter,,,,Cafeteria,,
Incito Schools,91326,92230,Incito Schools,,Maricopa,,85338,,,,Charter School,N,,,,,,,,,,,,,16028,4307,6507,,7066,1838,1155,,167,167,167,,Cafeteria,,,,,,,AZ,20335,121.766467066,8904,53.317365269,AZ@92230@91326,040088503410,SY16-17,,,0.48,,Charter,,,,Cafeteria,,
Vista College Preparatory,91948,92177,"Vista College Preparatory, Inc.",,Maricopa,,85003,,,,Charter School,Y,,N,N,,,,,,,,,,37107,0,2997,,29093,0,2348,,167,167,167,,BIC,,,,,,,AZ,37107,222.197604790,29093,174.209580838,AZ@92177@91948,040088703415,SY16-17,,,0.92,,Charter,,,,BIC,,
The Rising School,92049,92050,"Rising Schools, Inc.",,Pima,,85710,,,,Charter School,,,,,,,,,,,,,,4922,1825,1765,,,,,,167,167,167,,,,,,,,,AZ,6747,40.401197605,,,AZ@92050@92049,040088903459,SY16-17,,,0.57,,Charter,,,,,,
ASU Preparatory Academy - Phoenix Middle School,92325,92326,ASU Preparatory Academy,,Maricopa,,85006,,,,Charter School,N,,,,,,,,,,,,,20432,2246,5404,,9419,832,2207,,167,167,167,,Cafeteria,,,,,,,AZ,22678,135.796407186,10251,61.383233533,AZ@92326@92325,040089003367,SY16-17,,,0.64,,Charter,,,,Cafeteria,,
Academy of Mathematics and Science South,90878,92197,"Academy of Mathematics and Science South, Inc.",,Maricopa,,85017,,,,Charter School,N,,,,,,,,,,,,,62389,4099,17394,,20441,1487,7226,,167,167,167,,Cafeteria,,,,,,,AZ,66488,398.131736527,21928,131.305389222,AZ@92197@90878,040089103399,SY16-17,,,0.87,,Charter,,,,Cafeteria,,
Hirsch Academy A Challenge Foundation,91275,92223,Hirsch Academy A Challenge Foundation,,Maricopa,,85251,,,,Charter School,N,,,,,,,,,,,,,24527,1496,465,,9986,238,226,,167,167,167,,Cafeteria,,,,,,,AZ,26023,155.826347305,10224,61.221556886,AZ@92223@91275,040089303382,SY16-17,,,0.98,,Charter,,,,Cafeteria,,
Desert Mirage Preparatory Academy,91328,92224,Kaizen Education Foundation dba Discover U Elementary School,,Maricopa,,85363,,,,Charter School,N,,,,,,,,,,,,,11301,1845,5682,,6449,967,1938,,167,167,167,,Cafeteria,,,,,,,AZ,13146,78.718562874,7416,44.407185629,AZ@92224@91328,040089403379,SY16-17,,,0.56,,Charter,,,,Cafeteria,,
Reyes Maria Ruiz Leadership Academy,92250,85886,Espiritu Community Development Corp.,,Maricopa,,85040,,,,Charter School,N,,Y,N,,,,,,,,,,82532,4629,7165,,82469,4671,7160,,167,167,167,,Cafeteria BIC,,,,,,,AZ,87161,521.922155689,87140,521.796407186,AZ@85886@92250,040089502450,SY16-17,,,0.96,,Charter,,,,Other,,
Las Puertas Community School,91992,92497,StrengthBuilding Partners,,Pima,,85714,,,,Charter School,N,,,,,,,,,,,,,8036,532,1400,,7162,501,1310,,167,167,167,,Cafeteria BIC,,,,,,,AZ,8568,51.305389222,7663,45.886227545,AZ@92497@91992,040090703427,SY16-17,,,0.77,,Charter,,,,Other,,
Ash Fork Elementary School,4471,6101,Ash Fork Joint Unified District,,Yavapai,,86320,,,,Regular School,N,,Y,N,,,,,,,,,,13360,2883,11008,,6799,1092,6160,,167,167,167,,Cafeteria,,,,,,,AZ,16243,97.263473054,7891,47.251497006,AZ@6101@4471,040091000047,SY16-17,,,0.56,,Public,,,,Cafeteria,,
EAGLE College Preparatory School- Mesa,91939,92601,"EAGLE College Prep Mesa, LLC.",,Maricopa,,85203,,,,Charter School,N,,,,,,,,,,,,,26191,577,1266,,12060,299,498,,167,167,167,,Cafeteria,,,,,,,AZ,26768,160.287425150,12359,74.005988024,AZ@92601@91939,040091203443,SY16-17,,,0.92,,Charter,,,,Cafeteria,,
CASA Academy,91934,92498,CASA Academy,,Maricopa,,85015,,,,Charter School,N,,,,,,,,,,,,,24634,1917,1001,,21868,1692,811,,167,167,167,,BIC,,,,,,,AZ,26551,158.988023952,23560,141.077844311,AZ@92498@91934,040091503422,SY16-17,,,0.98,,Charter,,,,BIC,,
EAGLE College Prep Maryvale,91938,92563,"EAGLE College Prep Maryvale, LLC",,Maricopa,,85031,,,,Charter School,N,,,,,,,,,,,,,37185,4613,1632,,18726,2116,567,,167,167,167,,BIC,,,,,,,AZ,41798,250.287425150,20842,124.802395210,AZ@92563@91938,040091603437,SY16-17,,,0.94,,Charter,,,,BIC,,
Copper Point High School,92499,92500,Innovative Humanities Education Corporation,,Pima,,85705,,,,Charter School,N,,,,,,,,,,,,,15894,374,1352,,7447,213,594,,167,167,167,,Cafeteria BIC,,,,,,,AZ,16268,97.413173653,7660,45.868263473,AZ@92500@92499,040091703433,SY16-17,,,0.82,,Charter,,,,Other,,
SySTEM Phoenix,91933,92594,SySTEM Schools,,Maricopa,,85006,,,,Charter School,N,,,,,,,,,,,,,13324,1055,1476,,13329,1024,1475,,167,167,167,,GNG,,,,,,,AZ,14379,86.101796407,14353,85.946107784,AZ@92594@91933,040092303453,SY16-17,,,0.92,,Charter,,,,GNG,,
Western School of Science and Technology,91937,92619,"Western School of Science and Technology, Inc.",,Maricopa,,85033,,,,Charter School,N,,,,,,,,,,,,,40263,4585,8594,,9402,698,1289,,167,167,167,,Cafeteria,,,,,,,AZ,44848,268.550898204,10100,60.479041916,AZ@92619@91937,040092403436,SY16-17,,,0.87,,Charter,,,,Cafeteria,,
Noah Webster Schools-Pima,92374,92345,Noah Webster Schools-Pima,,Maricopa,,85250,,,,Charter School,N,,,,,,,,,,,,,24712,4772,14853,,16725,3191,9145,,167,167,167,,Cafeteria,,,,,,,AZ,29484,176.550898204,19916,119.257485030,AZ@92345@92374,040092903406,SY16-17,,,0.51,,Charter,,,,Cafeteria,,
The Early Career Academy,92783,92921,"ECA - Arizona, Inc.",,Maricopa,,85282,,,,Charter School,,,,,,,,,,,,,,765,9,574,,,,,,167,167,167,,,,,,,,,AZ,774,4.634730539,,,AZ@92921@92783,040093103501,SY16-17,,,0.42,,Charter,,,,,,
Self Development Academy-Phoenix,92381,92890,Self Development Academy-Phoenix,,Maricopa,,85014,,,,Charter School,N,,,,,,,,,,,,,42638,1510,1268,,14832,330,203,,167,167,167,,Cafeteria,,,,,,,AZ,44148,264.359281437,15162,90.790419162,AZ@92890@92381,040093403493,SY16-17,,,0.95,,Charter,,,,Cafeteria,,
Create Academy,92369,92906,Create Academy,,Maricopa,,85008,,,,Charter School,Y,,N,N,,,,,,,,,,15731,0,0,,14942,0,0,,167,167,167,,BIC,,,,,,,AZ,15731,94.197604790,14942,89.473053892,AZ@92906@92369,040093803476,SY16-17,,,0.95,,Charter,,,,BIC,,
AIM Higher College Prep Academy,92902,92903,Espiritu Schools,,Maricopa,,85040,,,,Charter School,N,,,,,,,,,,,,,5573,17,1023,,5885,18,1076,,167,167,167,,Cafeteria,,,,,,,AZ,5590,33.473053892,5903,35.347305389,AZ@92903@92902,040093903495,SY16-17,,,0.84,,Charter,,,,Cafeteria,,
Academy of Math and Science Camelback,92768,92769,"Academy of Mathematics and Science, Inc.",,Maricopa,,85033,,,,Charter School,N,,,,,,,,,,,,,77578,9911,18206,,72662,9270,16733,,167,167,167,,BIC,,,,,,,AZ,87489,523.886227545,81932,490.610778443,AZ@92769@92768,040094003499,SY16-17,,,0.88,,Charter,,,,BIC,,
Ethos Academy- A Challenge Foundation Academy,92379,92893,Ethos Academy - A Challenge Foundation Academy,,Maricopa,,85302,,,,Charter School,N,,,,,,,,,,,,,16042,3074,2432,,6773,1028,442,,167,167,167,,Cafeteria,,,,,,,AZ,19116,114.467065868,7801,46.712574850,AZ@92893@92379,040094203497,SY16-17,,,0.87,,Charter,,,,Cafeteria,,
Michael Anderson,4272,5347,Avondale Elementary District,,Maricopa,,85323,,,,Regular School,N,,,,,,,,,,,,,131557,8367,6286,,47617,3550,2368,,167,167,167,,Cafeteria,,,,,,,AZ,139924,837.868263473,51167,306.389221557,AZ@5347@4272,040096000049,SY16-17,,,0.92,,Public,,,,Cafeteria,,
Lattie Coor,4272,5349,Avondale Elementary District,,Maricopa,,85323,,,,Regular School,N,,,,,,,,,,,,,47583,4465,3995,,43922,4203,4110,,167,167,167,,Cafeteria BIC,,,,,,,AZ,52048,311.664670659,48125,288.173652695,AZ@5349@4272,040096000051,SY16-17,,,0.87,,Public,,,,Other,,
Eliseo C. Felix School,4272,5348,Avondale Elementary District,,Maricopa,,85338,,,,Regular School,N,,,,,,,,,,,,,78124,5301,3030,,67449,4616,3232,,167,167,167,,BIC,,,,,,,AZ,83425,499.550898204,72065,431.526946108,AZ@5348@4272,040096001154,SY16-17,,,0.9,,Public,,,,BIC,,
