School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data,ISP,NCES ID,State-Physical,School Level-Original,School Type-Original,CEP (Y/N),Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Claim Month,Claim Year,Enrollment-Paid,Enrollment-Free and Reduced,Lunch Meals-Free and Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Breakfast Meals-Free and Reduced,Operating Days,Operating Days-Breakfast Only,Operating Days-Lunch Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",State-Reporting,FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,Unique ID,District ID,District Name,School ID,School Name,Claim Date,Enrollment-Free,Enrollment-Reduced,Enrollment-Total,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Street Address-Line 1,Street Address-Line 2,City,Zip Code,County
SY18-19,,555,0.903676188,Other,,,,,,,,,210174000337,,Other,,Y,,N,,,4,2019,,,,5059,0,539,,,17,17,,,,,,,,,KY,7055,415,5059,297.588235294,KY@1005@10072,10072,Erlanger-Elsmere Board of Education,1005,Lloyd High School,4/1/2019,555,0,614,7055,0,752,450 BARTLETT AVE,,ERLANGER,41018-1686,KENTON COUNTY
SY18-19,,557,0.903651562,Other,,,,,,,,,210174000337,,Other,,Y,,N,,,3,2019,,,,6076,0,648,,,20,20,,,,,,,,,KY,8216,410.8,6076,303.8,KY@1005@10072,10072,Erlanger-Elsmere Board of Education,1005,Lloyd High School,3/1/2019,557,0,616,8216,0,876,450 BARTLETT AVE,,ERLANGER,41018-1686,KENTON COUNTY
SY18-19,,555,0.903739612,Other,,,,,,,,,210174000337,,Other,,Y,,N,,,2,2019,,,,5496,0,586,,,19,19,,,,,,,,,KY,7830,412.105263158,5496,289.263157895,KY@1005@10072,10072,Erlanger-Elsmere Board of Education,1005,Lloyd High School,2/1/2019,555,0,614,7830,0,834,450 BARTLETT AVE,,ERLANGER,41018-1686,KENTON COUNTY
SY18-19,,557,0.903734545,Other,,,,,,,,,210174000337,,Other,,Y,,N,,,1,2019,,,,4500,0,480,,,17,17,,,,,,,,,KY,7163,421.352941176,4500,264.705882353,KY@1005@10072,10072,Erlanger-Elsmere Board of Education,1005,Lloyd High School,1/1/2019,557,0,616,7163,0,763,450 BARTLETT AVE,,ERLANGER,41018-1686,KENTON COUNTY
SY18-19,,556,0.903692066,Other,,,,,,,,,210174000337,,Other,,Y,,N,,,12,2018,,,,3665,0,390,,,13,13,,,,,,,,,KY,5752,442.461538462,3665,281.923076923,KY@1005@10072,10072,Erlanger-Elsmere Board of Education,1005,Lloyd High School,12/1/2018,556,0,615,5752,0,613,450 BARTLETT AVE,,ERLANGER,41018-1686,KENTON COUNTY
SY18-19,,561,0.903660179,Other,,,,,,,,,210174000337,,Other,,Y,,N,,,11,2018,,,,4702,0,501,,,17,17,,,,,,,,,KY,7382,434.235294118,4702,276.588235294,KY@1005@10072,10072,Erlanger-Elsmere Board of Education,1005,Lloyd High School,11/1/2018,561,0,621,7382,0,787,450 BARTLETT AVE,,ERLANGER,41018-1686,KENTON COUNTY
SY18-19,,572,0.903716583,Other,,,,,,,,,210174000337,,Other,,Y,,N,,,10,2018,,,,5077,0,541,,,18,18,,,,,,,,,KY,8316,462,5077,282.055555556,KY@1005@10072,10072,Erlanger-Elsmere Board of Education,1005,Lloyd High School,10/1/2018,572,0,633,8316,0,886,450 BARTLETT AVE,,ERLANGER,41018-1686,KENTON COUNTY
SY18-19,,624,0.981409105,Other,,,,,,,,,210174000337,,Other,,Y,,N,,,9,2018,,,,5385,0,102,,,19,19,,,,,,,,,KY,9291,489,5385,283.421052632,KY@1005@10072,10072,Erlanger-Elsmere Board of Education,1005,Lloyd High School,9/1/2018,624,0,636,9291,0,176,450 BARTLETT AVE,,ERLANGER,41018-1686,KENTON COUNTY
SY18-19,,622,0.981467754,Other,,,,,,,,,210174000337,,Other,,Y,,N,,,8,2018,,,,2149,0,41,,,12,12,,,,,,,,,KY,5296,441.333333333,2149,179.083333333,KY@1005@10072,10072,Erlanger-Elsmere Board of Education,1005,Lloyd High School,8/1/2018,622,0,634,5296,0,100,450 BARTLETT AVE,,ERLANGER,41018-1686,KENTON COUNTY
SY18-19,,249,0.903730759,Primary,,,,,,,,,210174000338,,Primary,,Y,,N,,,5,2019,,,,2401,0,256,,,18,18,,,,,,,,,KY,3464,192.444444444,2401,133.388888889,KY@1000@10072,10072,Erlanger-Elsmere Board of Education,1000,Miles Elementary School,5/1/2019,249,0,276,3464,0,369,208 SUNSET AVE,,ERLANGER,41018-1526,KENTON COUNTY
SY18-19,,251,0.903705707,Primary,,,,,,,,,210174000338,,Primary,,Y,,N,,,4,2019,,,,2157,0,230,,,17,17,,,,,,,,,KY,3341,196.529411765,2157,126.882352941,KY@1000@10072,10072,Erlanger-Elsmere Board of Education,1000,Miles Elementary School,4/1/2019,251,0,278,3341,0,356,208 SUNSET AVE,,ERLANGER,41018-1526,KENTON COUNTY
SY18-19,,251,0.903710448,Primary,,,,,,,,,210174000338,,Primary,,Y,,N,,,3,2019,,,,2426,0,259,,,20,20,,,,,,,,,KY,3970,198.5,2426,121.3,KY@1000@10072,10072,Erlanger-Elsmere Board of Education,1000,Miles Elementary School,3/1/2019,251,0,278,3970,0,423,208 SUNSET AVE,,ERLANGER,41018-1526,KENTON COUNTY
SY18-19,,250,0.903740648,Primary,,,,,,,,,210174000338,,Primary,,Y,,N,,,2,2019,,,,2202,0,235,,,19,19,,,,,,,,,KY,3624,190.736842105,2202,115.894736842,KY@1000@10072,10072,Erlanger-Elsmere Board of Education,1000,Miles Elementary School,2/1/2019,250,0,277,3624,0,386,208 SUNSET AVE,,ERLANGER,41018-1526,KENTON COUNTY
SY18-19,,250,0.903584329,Primary,,,,,,,,,210174000338,,Primary,,Y,,N,,,1,2019,,,,1983,0,211,,,17,17,,,,,,,,,KY,3252,191.294117647,1983,116.647058824,KY@1000@10072,10072,Erlanger-Elsmere Board of Education,1000,Miles Elementary School,1/1/2019,250,0,277,3252,0,347,208 SUNSET AVE,,ERLANGER,41018-1526,KENTON COUNTY
SY18-19,,253,0.903839502,Primary,,,,,,,,,210174000338,,Primary,,Y,,N,,,12,2018,,,,1550,0,165,,,13,13,,,,,,,,,KY,2613,201,1550,119.230769231,KY@1000@10072,10072,Erlanger-Elsmere Board of Education,1000,Miles Elementary School,12/1/2018,253,0,280,2613,0,278,208 SUNSET AVE,,ERLANGER,41018-1526,KENTON COUNTY
SY18-19,,251,0.903611187,Primary,,,,,,,,,210174000338,,Primary,,Y,,N,,,11,2018,,,,1999,0,213,,,17,17,,,,,,,,,KY,3328,195.764705882,1999,117.588235294,KY@1000@10072,10072,Erlanger-Elsmere Board of Education,1000,Miles Elementary School,11/1/2018,251,0,278,3328,0,355,208 SUNSET AVE,,ERLANGER,41018-1526,KENTON COUNTY
SY18-19,,252,0.903614458,Primary,,,,,,,,,210174000338,,Primary,,Y,,N,,,10,2018,,,,2132,0,227,,,18,18,,,,,,,,,KY,3450,191.666666667,2132,118.444444444,KY@1000@10072,10072,Erlanger-Elsmere Board of Education,1000,Miles Elementary School,10/1/2018,252,0,279,3450,0,368,208 SUNSET AVE,,ERLANGER,41018-1526,KENTON COUNTY
SY18-19,,274,0.981287425,Primary,,,,,,,,,210174000338,,Primary,,Y,,N,,,9,2018,,,,2639,0,50,,,19,19,,,,,,,,,KY,3933,207,2639,138.894736842,KY@1000@10072,10072,Erlanger-Elsmere Board of Education,1000,Miles Elementary School,9/1/2018,274,0,279,3933,0,75,208 SUNSET AVE,,ERLANGER,41018-1526,KENTON COUNTY
SY18-19,,268,0.981296758,Primary,,,,,,,,,210174000338,,Primary,,Y,,N,,,8,2018,,,,1324,0,25,,,12,12,,,,,,,,,KY,2361,196.75,1324,110.333333333,KY@1000@10072,10072,Erlanger-Elsmere Board of Education,1000,Miles Elementary School,8/1/2018,268,0,273,2361,0,45,208 SUNSET AVE,,ERLANGER,41018-1526,KENTON COUNTY
SY18-19,,592,0.903715274,Other,,,,,,,,,210174000339,,Other,,Y,,N,,,5,2019,,,,3005,0,320,,,18,18,,,,,,,,,KY,8100,450,3005,166.944444444,KY@1001@10072,10072,Erlanger-Elsmere Board of Education,1001,Tichenor Middle School,5/1/2019,592,0,655,8100,0,863,305 BARTLETT AVE,,ERLANGER,41018-1678,KENTON COUNTY
SY18-19,,598,0.903667020,Other,,,,,,,,,210174000339,,Other,,Y,,N,,,4,2019,,,,2748,0,293,,,17,17,,,,,,,,,KY,7664,450.823529412,2748,161.647058824,KY@1001@10072,10072,Erlanger-Elsmere Board of Education,1001,Tichenor Middle School,4/1/2019,598,0,662,7664,0,817,305 BARTLETT AVE,,ERLANGER,41018-1678,KENTON COUNTY
SY18-19,,603,0.903712647,Other,,,,,,,,,210174000339,,Other,,Y,,N,,,3,2019,,,,2989,0,319,,,20,20,,,,,,,,,KY,8982,449.1,2989,149.45,KY@1001@10072,10072,Erlanger-Elsmere Board of Education,1001,Tichenor Middle School,3/1/2019,603,0,667,8982,0,957,305 BARTLETT AVE,,ERLANGER,41018-1678,KENTON COUNTY
SY18-19,,603,0.903728321,Other,,,,,,,,,210174000339,,Other,,Y,,N,,,2,2019,,,,2845,0,303,,,19,19,,,,,,,,,KY,8702,458,2845,149.736842105,KY@1001@10072,10072,Erlanger-Elsmere Board of Education,1001,Tichenor Middle School,2/1/2019,603,0,667,8702,0,927,305 BARTLETT AVE,,ERLANGER,41018-1678,KENTON COUNTY
