School Name,District ID,School ID,District Name,State-Physical,County,City,Zip Code,Street Address-Line 1,Street Address-Line 2,School Level-Original,School Type-Original,CEP (Y/N),Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Claim Date,Claim Month,Claim Year,Enrollment-Total,Enrollment-Paid,Enrollment-Free,Enrollment-Reduced,Enrollment-Free and Reduced,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Lunch Meals-Free and Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Breakfast Meals-Free and Reduced,Operating Days,Operating Days-Breakfast Only,Operating Days-Lunch Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",State-Reporting,FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,Unique ID,NCES ID,School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data
Jackson County Middle School,10178,1000,Jackson County,KY,JACKSON COUNTY,MCKEE,40447,139 Highway 587,,,,Y,,,,,1/1/2017,1,2017,457,,450,0,,5987,0,91,,3008,0,46,,,16,16,,,,,,,,,KY,5987,374.1875,3008,188,KY@1000@10178,210294001674,SY16-17,,450,0.985027970,,,,,,,,
Sand Gap Elementary School,10178,1001,Jackson County,KY,JACKSON COUNTY,SAND GAP,40481,"6783 Highway 421, Noth",,,,Y,,,,,1/1/2017,1,2017,292,,288,0,,3865,0,59,,3345,0,51,,,16,16,,,,,,,,,KY,3865,241.5625,3345,209.0625,KY@1001@10178,210294000619,SY16-17,,288,0.984964322,,,,,,,,
Jackson County High School,10178,1004,Jackson County,KY,JACKSON COUNTY,MCKEE,40447,560 ST 1001,,,,Y,,,,,1/1/2017,1,2017,624,,615,0,,7497,0,114,,3601,0,55,,,16,16,,,,,,,,,KY,7497,468.5625,3601,225.0625,KY@1004@10178,210294000615,SY16-17,,615,0.985021679,,,,,,,,
Tyner Elementary School,10178,1005,Jackson County,KY,JACKSON COUNTY,TYNER,40486,"1340 Highway 30, West",,,,Y,,,,,1/1/2017,1,2017,509,,501,0,,6989,0,106,,5916,0,90,,,16,16,,,,,,,,,KY,6989,436.8125,5916,369.75,KY@1005@10178,210294000620,SY16-17,,501,0.985059901,,,,,,,,
McKee Elementary School,10178,1006,Jackson County,KY,JACKSON COUNTY,MCKEE,40447,"1005 Highway 89, North",,,,Y,,,,,1/1/2017,1,2017,397,,391,0,,5097,0,78,,4639,0,71,,,16,16,,,,,,,,,KY,5097,318.5625,4639,289.9375,KY@1006@10178,210294000617,SY16-17,,391,0.984927536,,,,,,,,
Jackson County Middle School,10178,1000,Jackson County,KY,JACKSON COUNTY,MCKEE,40447,139 Highway 587,,,,Y,,,,,2/1/2017,2,2017,447,,440,0,,5427,0,83,,2717,0,41,,,15,15,,,,,,,,,KY,5427,361.8,2717,181.133333333,KY@1000@10178,210294001674,SY16-17,,440,0.984936479,,,,,,,,
Sand Gap Elementary School,10178,1001,Jackson County,KY,JACKSON COUNTY,SAND GAP,40481,"6783 Highway 421, Noth",,,,Y,,,,,2/1/2017,2,2017,292,,288,0,,3387,0,52,,2958,0,45,,,15,15,,,,,,,,,KY,3387,225.8,2958,197.2,KY@1001@10178,210294000619,SY16-17,,288,0.984879325,,,,,,,,
Jackson County High School,10178,1004,Jackson County,KY,JACKSON COUNTY,MCKEE,40447,560 ST 1001,,,,Y,,,,,2/1/2017,2,2017,616,,607,0,,7190,0,109,,3712,0,57,,,15,15,,,,,,,,,KY,7190,479.333333333,3712,247.466666667,KY@1004@10178,210294000615,SY16-17,,607,0.985066447,,,,,,,,
Tyner Elementary School,10178,1005,Jackson County,KY,JACKSON COUNTY,TYNER,40486,"1340 Highway 30, West",,,,Y,,,,,2/1/2017,2,2017,509,,501,0,,6224,0,95,,5175,0,79,,,15,15,,,,,,,,,KY,6224,414.933333333,5175,345,KY@1005@10178,210294000620,SY16-17,,501,0.984965976,,,,,,,,
McKee Elementary School,10178,1006,Jackson County,KY,JACKSON COUNTY,MCKEE,40447,"1005 Highway 89, North",,,,Y,,,,,2/1/2017,2,2017,393,,387,0,,4770,0,73,,4270,0,65,,,15,15,,,,,,,,,KY,4770,318,4270,284.666666667,KY@1006@10178,210294000617,SY16-17,,387,0.984926698,,,,,,,,
Jackson County Middle School,10178,1000,Jackson County,KY,JACKSON COUNTY,MCKEE,40447,139 Highway 587,,,,Y,,,,,3/1/2017,3,2017,444,,437,0,,7887,0,120,,3868,0,59,,,22,22,,,,,,,,,KY,7887,358.5,3868,175.818181818,KY@1000@10178,210294001674,SY16-17,,437,0.985013114,,,,,,,,
Sand Gap Elementary School,10178,1001,Jackson County,KY,JACKSON COUNTY,SAND GAP,40481,"6783 Highway 421, Noth",,,,Y,,,,,3/1/2017,3,2017,288,,284,0,,5066,0,77,,4472,0,68,,,22,22,,,,,,,,,KY,5066,230.272727273,4472,203.272727273,KY@1001@10178,210294000619,SY16-17,,284,0.985028194,,,,,,,,
Jackson County High School,10178,1004,Jackson County,KY,JACKSON COUNTY,MCKEE,40447,560 ST 1001,,,,Y,,,,,3/1/2017,3,2017,613,,604,0,,10453,0,159,,5367,0,82,,,22,22,,,,,,,,,KY,10453,475.136363636,5367,243.954545455,KY@1004@10178,210294000615,SY16-17,,604,0.985016962,,,,,,,,
Tyner Elementary School,10178,1005,Jackson County,KY,JACKSON COUNTY,TYNER,40486,"1340 Highway 30, West",,,,Y,,,,,3/1/2017,3,2017,509,,501,0,,9158,0,139,,7602,0,116,,,22,22,,,,,,,,,KY,9158,416.272727273,7602,345.545454545,KY@1005@10178,210294000620,SY16-17,,501,0.985048941,,,,,,,,
McKee Elementary School,10178,1006,Jackson County,KY,JACKSON COUNTY,MCKEE,40447,"1005 Highway 89, North",,,,Y,,,,,3/1/2017,3,2017,391,,385,0,,6723,0,102,,5955,0,91,,,22,22,,,,,,,,,KY,6723,305.590909091,5955,270.681818182,KY@1006@10178,210294000617,SY16-17,,385,0.985054945,,,,,,,,
Jackson County Middle School,10178,1000,Jackson County,KY,JACKSON COUNTY,MCKEE,40447,139 Highway 587,,,,Y,,,,,4/1/2017,4,2017,443,,436,0,,5375,0,82,,2546,0,39,,,15,15,,,,,,,,,KY,5375,358.333333333,2546,169.733333333,KY@1000@10178,210294001674,SY16-17,,436,0.984973429,,,,,,,,
Sand Gap Elementary School,10178,1001,Jackson County,KY,JACKSON COUNTY,SAND GAP,40481,"6783 Highway 421, Noth",,,,Y,,,,,4/1/2017,4,2017,286,,282,0,,3677,0,56,,3095,0,47,,,15,15,,,,,,,,,KY,3677,245.133333333,3095,206.333333333,KY@1001@10178,210294000619,SY16-17,,282,0.984998661,,,,,,,,
Jackson County High School,10178,1004,Jackson County,KY,JACKSON COUNTY,MCKEE,40447,560 ST 1001,,,,Y,,,,,4/1/2017,4,2017,606,,597,0,,7288,0,111,,3527,0,54,,,15,15,,,,,,,,,KY,7288,485.866666667,3527,235.133333333,KY@1004@10178,210294000615,SY16-17,,597,0.984997973,,,,,,,,
Tyner Elementary School,10178,1005,Jackson County,KY,JACKSON COUNTY,TYNER,40486,"1340 Highway 30, West",,,,Y,,,,,4/1/2017,4,2017,515,,507,0,,6651,0,101,,5659,0,86,,,15,15,,,,,,,,,KY,6651,443.4,5659,377.266666667,KY@1005@10178,210294000620,SY16-17,,507,0.985041469,,,,,,,,
McKee Elementary School,10178,1006,Jackson County,KY,JACKSON COUNTY,MCKEE,40447,"1005 Highway 89, North",,,,Y,,,,,4/1/2017,4,2017,396,,390,0,,4876,0,74,,4376,0,67,,,15,15,,,,,,,,,KY,4876,325.066666667,4376,291.733333333,KY@1006@10178,210294000617,SY16-17,,390,0.985050505,,,,,,,,
Jackson City School,10137,1000,Jackson Independent,KY,BREATHITT COUNTY,JACKSON,41339-1124,940 HIGHLAND AVE,,,,Y,,,,,8/1/2016,8,2016,354,,294,0,,5420,0,1102,,4410,0,897,,,21,21,,,,,,,,,KY,5420,258.095238095,4410,210,KY@1000@10137,210291001719,SY16-17,,294,0.831033425,,,,,,,,
Jackson City School,10137,1000,Jackson Independent,KY,BREATHITT COUNTY,JACKSON,41339-1124,940 HIGHLAND AVE,,,,Y,,,,,9/1/2016,9,2016,359,,298,0,,5213,0,1060,,4098,0,834,,,20,20,,,,,,,,,KY,5213,260.65,4098,204.9,KY@1000@10137,210291001719,SY16-17,,298,0.831021840,,,,,,,,
Jackson City School,10137,1000,Jackson Independent,KY,BREATHITT COUNTY,JACKSON,41339-1124,940 HIGHLAND AVE,,,,Y,,,,,10/1/2016,10,2016,353,,293,0,,4039,0,821,,3440,0,699,,,16,16,,,,,,,,,KY,4039,252.4375,3440,215,KY@1000@10137,210291001719,SY16-17,,293,0.831069959,,,,,,,,
Jackson City School,10137,1000,Jackson Independent,KY,BREATHITT COUNTY,JACKSON,41339-1124,940 HIGHLAND AVE,,,,Y,,,,,11/1/2016,11,2016,351,,292,0,,3838,0,780,,3512,0,714,,,15,15,,,,,,,,,KY,3838,255.866666667,3512,234.133333333,KY@1000@10137,210291001719,SY16-17,,292,0.831095712,,,,,,,,
Jackson City School,10137,1000,Jackson Independent,KY,BREATHITT COUNTY,JACKSON,41339-1124,940 HIGHLAND AVE,,,,Y,,,,,12/1/2016,12,2016,354,,294,0,,2902,0,590,,2958,0,602,,,12,12,,,,,,,,,KY,2902,241.833333333,2958,246.5,KY@1000@10137,210291001719,SY16-17,,294,0.831042383,,,,,,,,
Jackson City School,10137,1000,Jackson Independent,KY,BREATHITT COUNTY,JACKSON,41339-1124,940 HIGHLAND AVE,,,,Y,,,,,1/1/2017,1,2017,354,,294,0,,4005,0,814,,3713,0,755,,,19,19,,,,,,,,,KY,4005,210.789473684,3713,195.421052632,KY@1000@10137,210291001719,SY16-17,,294,0.831085287,,,,,,,,
Jackson City School,10137,1000,Jackson Independent,KY,BREATHITT COUNTY,JACKSON,41339-1124,940 HIGHLAND AVE,,,,Y,,,,,2/1/2017,2,2017,355,,295,0,,4952,0,1007,,5195,0,1057,,,20,20,,,,,,,,,KY,4952,247.6,5195,259.75,KY@1000@10137,210291001719,SY16-17,,295,0.831011915,,,,,,,,
Jackson City School,10137,1000,Jackson Independent,KY,BREATHITT COUNTY,JACKSON,41339-1124,940 HIGHLAND AVE,,,,Y,,,,,3/1/2017,3,2017,356,,296,0,,3984,0,810,,4191,0,852,,,16,16,,,,,,,,,KY,3984,249,4191,261.9375,KY@1000@10137,210291001719,SY16-17,,296,0.831038798,,,,,,,,
Jackson City School,10137,1000,Jackson Independent,KY,BREATHITT COUNTY,JACKSON,41339-1124,940 HIGHLAND AVE,,,,Y,,,,,4/1/2017,4,2017,355,,295,0,,4854,0,987,,5008,0,1019,,,19,19,,,,,,,,,KY,4854,255.473684211,5008,263.578947368,KY@1000@10137,210291001719,SY16-17,,295,0.831022085,,,,,,,,
Fairdale Elementary School,10185,1000,Jefferson County Public Schools,KY,JEFFERSON COUNTY,FAIRDALE,40118-9409,10104 MITCHELL HILL RD,,,,Y,,,,,8/1/2016,8,2016,624,,624,0,,7605,0,0,,6467,0,0,,,16,16,,,,,,,,,KY,7605,475.3125,6467,404.1875,KY@1000@10185,,SY16-17,,624,1,,,,,,,,
Dixie Elementary,10185,1003,Jefferson County Public Schools,KY,JEFFERSON COUNTY,LOUISVILLE,40272-3821,10201 CASALANDA DR,,,,Y,,,,,8/1/2016,8,2016,478,,478,0,,6172,0,0,,6927,0,0,,,16,16,,,,,,,,,KY,6172,385.75,6927,432.9375,KY@1003@10185,,SY16-17,,478,1,,,,,,,,
Audubon Traditional Elem,10185,1004,Jefferson County Public Schools,KY,JEFFERSON COUNTY,LOUISVILLE,40217-1758,1051 HESS LN,,,,N,,,,,8/1/2016,8,2016,622,,222,27,,2031,180,1579,,1400,105,811,,,16,16,,,,,,,,,KY,2211,138.1875,1505,94.0625,KY@1004@10185,,SY16-17,,249,0.400321543,,,,,,,,
Heuser Hearing and Language Academy,10185,1006,Jefferson County Public Schools,KY,JEFFERSON COUNTY,LOUISVILLE,40203-2793,111 E KENTUCKY ST,,,,Y,,,,,8/1/2016,8,2016,38,,38,0,,400,0,0,,393,0,0,,,16,16,,,,,,,,,KY,400,25,393,24.5625,KY@1006@10185,,SY16-17,,38,1,,,,,,,,
DuPont Manual High,10185,1008,Jefferson County Public Schools,KY,JEFFERSON COUNTY,LOUISVILLE,40208-1954,120 W LEE ST,,,,N,,,,,8/1/2016,8,2016,1915,,356,74,,2845,606,3122,,862,133,190,,,16,16,,,,,,,,,KY,3451,215.6875,995,62.1875,KY@1008@10185,,SY16-17,,430,0.224543081,,,,,,,,
Noe Middle,10185,1009,Jefferson County Public Schools,KY,JEFFERSON COUNTY,LOUISVILLE,40208-1953,121 W LEE ST,,,,Y,,,,,8/1/2016,8,2016,1360,,1360,0,,12892,0,0,,2710,0,0,,,16,16,,,,,,,,,KY,12892,805.75,2710,169.375,KY@1009@10185,,SY16-17,,1360,1,,,,,,,,
Hite Elementary School,10185,1010,Jefferson County Public Schools,KY,JEFFERSON COUNTY,MIDDLETOWN,40243-1506,12408 OLD SHELBYVILLE RD,,,,N,,,,,8/1/2016,8,2016,524,,172,19,,1527,158,1050,,680,76,507,,,16,16,,,,,,,,,KY,1685,105.3125,756,47.25,KY@1010@10185,,SY16-17,,191,0.364503817,,,,,,,,
Maupin Elementary,10185,1011,Jefferson County Public Schools,KY,JEFFERSON COUNTY,LOUISVILLE,40211-1731,1312 CATALPA ST,,,,Y,,,,,8/1/2016,8,2016,386,,386,0,,5163,0,0,,4021,0,0,,,16,16,,,,,,,,,KY,5163,322.6875,4021,251.3125,KY@1011@10185,,SY16-17,,386,1,,,,,,,,
Breckinridge/Franklin Elementary,10185,1012,Jefferson County Public Schools,KY,JEFFERSON COUNTY,LOUISVILLE,40206-1934,1351 PAYNE ST,,,,Y,,,,,8/1/2016,8,2016,503,,503,0,,6290,0,0,,5100,0,0,,,16,16,,,,,,,,,KY,6290,393.125,5100,318.75,KY@1012@10185,,SY16-17,,503,1,,,,,,,,
Jefferson County Traditional Middle,10185,1013,Jefferson County Public Schools,KY,JEFFERSON COUNTY,LOUISVILLE,40204-2033,1418 MORTON AVE,,,,N,,,,,8/1/2016,8,2016,921,,319,53,,3407,504,2998,,1272,132,427,,,16,16,,,,,,,,,KY,3911,244.4375,1404,87.75,KY@1013@10185,,SY16-17,,372,0.403908795,,,,,,,,
Camp Taylor Elementary,10185,1014,Jefferson County Public Schools,KY,JEFFERSON COUNTY,LOUISVILLE,40213-1775,1446 BELMAR DR,,,,Y,,,,,8/1/2016,8,2016,456,,456,0,,6029,0,0,,4854,0,0,,,16,16,,,,,,,,,KY,6029,376.8125,4854,303.375,KY@1014@10185,,SY16-17,,456,1,,,,,,,,
Wilder Elementary,10185,1017,Jefferson County Public Schools,KY,JEFFERSON COUNTY,LOUISVILLE,40222-6549,1913 HERR LN,,,,Y,,,,,8/1/2016,8,2016,563,,563,0,,6142,0,0,,4540,0,0,,,16,16,,,,,,,,,KY,6142,383.875,4540,283.75,KY@1017@10185,,SY16-17,,563,1,,,,,,,,
Butler Traditional High School,10185,1019,Jefferson County Public Schools,KY,JEFFERSON COUNTY,LOUISVILLE,40216,2222 CRUMS LN,,,,Y,,,,,8/1/2016,8,2016,1703,,1703,0,,17321,0,0,,4534,0,0,,,16,16,,,,,,,,,KY,17321,1082.5625,4534,283.375,KY@1019@10185,,SY16-17,,1703,1,,,,,,,,
Byck Elementary,10185,1020,Jefferson County Public Schools,KY,JEFFERSON COUNTY,LOUISVILLE,40212-1625,2328 CEDAR ST,,,,Y,,,,,8/1/2016,8,2016,536,,536,0,,7332,0,0,,7717,0,0,,,16,16,,,,,,,,,KY,7332,458.25,7717,482.3125,KY@1020@10185,,SY16-17,,536,1,,,,,,,,
Waller Environmental,10185,1021,Jefferson County Public Schools,KY,JEFFERSON COUNTY,LOUISVILLE,40216-2353,2415 ROCKFORD LN,,,,Y,,,,,8/1/2016,8,2016,87,,87,0,,1266,0,0,,1290,0,0,,,16,16,,,,,,,,,KY,1266,79.125,1290,80.625,KY@1021@10185,,SY16-17,,87,1,,,,,,,,
Cochrane Elementary,10185,1023,Jefferson County Public Schools,KY,JEFFERSON COUNTY,LOUISVILLE,40299-2640,2511 TREGARON AVE,,,,Y,,,,,8/1/2016,8,2016,458,,458,0,,5335,0,0,,3988,0,0,,,16,16,,,,,,,,,KY,5335,333.4375,3988,249.25,KY@1023@10185,,SY16-17,,458,1,,,,,,,,
Schaffner Elementary,10185,1024,Jefferson County Public Schools,KY,JEFFERSON COUNTY,LOUISVILLE,40216-3607,2701 CRUMS LN,,,,N,,,,,8/1/2016,8,2016,610,,247,53,,2676,489,1389,,1664,273,637,,,16,16,,,,,,,,,KY,3165,197.8125,1937,121.0625,KY@1024@10185,,SY16-17,,300,0.491803279,,,,,,,,
Atkinson Academy,10185,1025,Jefferson County Public Schools,KY,JEFFERSON COUNTY,LOUISVILLE,40212-1825,2811 DUNCAN ST,,,,Y,,,,,8/1/2016,8,2016,464,,464,0,,6122,0,0,,5326,0,0,,,16,16,,,,,,,,,KY,6122,382.625,5326,332.875,KY@1025@10185,,SY16-17,,464,1,,,,,,,,
Brandeis Elementary,10185,1026,Jefferson County Public Schools,KY,JEFFERSON COUNTY,LOUISVILLE,40211-1407,2817 W KENTUCKY ST,,,,N,,,,,8/1/2016,8,2016,581,,203,23,,2105,116,1195,,1426,78,470,,,16,16,,,,,,,,,KY,2221,138.8125,1504,94,KY@1026@10185,,SY16-17,,226,0.388984509,,,,,,,,
Portland Elementary,10185,1027,Jefferson County Public Schools,KY,JEFFERSON COUNTY,LOUISVILLE,40212-2046,3410 NORTHWESTERN PKWY,,,,Y,,,,,8/1/2016,8,2016,298,,298,0,,4385,0,0,,3621,0,0,,,16,16,,,,,,,,,KY,4385,274.0625,3621,226.3125,KY@1027@10185,,SY16-17,,298,1,,,,,,,,
