BAB Implementation Date from Grants Data,Breakfast Delivery Model from Other Source-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Grants Data-Standardized,School Type-Standardized,School Level-Standardized,FR Enrollment Percentage,FR Enrollment,Target Area,NCES ID,District ID,District Name,Unique ID,FR Breakfast ADP,FR Breakfast Meals,FR Lunch ADP,FR Lunch Meals,State-Reporting,"BAB Implementation Date Other Source, Note Source Here",BAB Implementation Date from Other Source,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Campaign Tracking Data,"Breakfast Delivery Model from Other Source, Note Source Here",Breakfast Delivery Model from Other Source-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Meals-Paid,Lunch Meals-Paid,Enrollment-Paid,Enrollment-Total,Claim Year,Claim Month,Claim Date,Universal Free (Y/N),Provision 3 (Y/N),Provision 2 (Y/N),Provision 1 (Y/N),CEP (Y/N),School Type-Original,School Level-Original,Street Address-Line 2,Street Address-Line 1,Zip Code,City,County,State-Physical,School Name,School ID,School Year,Operating Days-Breakfast Only,Operating Days-Lunch Only,Enrollment-Free,Enrollment-Reduced,Breakfast Meals-Free,Lunch Meals-Free,Breakfast Meals-Reduced,Lunch Meals-Reduced,Enrollment-Free and Reduced,Operating Days,Breakfast Meals-Free and Reduced,Lunch Meals-Free and Reduced
,,,,,,,,,646,,,3212-000,CEDAR RIDGE,AR@000@3212-000,269.497297297,49857,390.859459459,72309,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY16-17,,,,,,,,,646,185,49857,72309
,,,,,,,,,1450,,,0104-000,STUTTGART,AR@000@0104-000,584.036458333,112135,822.390625,157899,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY16-17,,,,,,,,,1450,192,112135,157899
,,,,,,,,,1039,,,6802-000,CAVE CITY,AR@000@6802-000,587.134831461,104510,764.949438202,136161,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY16-17,,,,,,,,,1039,178,104510,136161
,,,,,,,,,2097,,,5204-000,CAMDEN-FAIRVIEW,AR@000@5204-000,995.443820225,177189,1581.893258427,281577,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY16-17,,,,,,,,,2097,178,177189,281577
,,,,,,,,,2875,,,6201-000,FORREST CITY,AR@000@6201-000,1715.387640449,305339,2125.966292135,378422,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY16-17,,,,,,,,,2875,178,305339,378422
,,,,,,,,,1600,,,7504-000,DARDANELLE,AR@000@7504-000,869.189944134,155585,1061.821229050,190066,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY16-17,,,,,,,,,1600,179,155585,190066
,,,,,,,,,1091,,,1602-000,WESTSIDE CON,AR@000@1602-000,574.820224719,102318,810.230337079,144221,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY16-17,,,,,,,,,1091,178,102318,144221
,,,,,,,,,2544,,,3502-000,DOLLARWAY,AR@000@3502-000,634.872222222,114277,951.783333333,171321,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY16-17,,,,,,,,,2544,180,114277,171321
,,,,,,,,,1483,,,0801-000,BERRYVILLE,AR@000@0801-000,644.915730337,114795,1107.797752809,197188,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY16-17,,,,,,,,,1483,178,114795,197188
,,,,,,,,,1120,,,2104-000,DUMAS SPECIAL,AR@000@2104-000,404.050561798,71921,655.584269663,116694,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY16-17,,,,,,,,,1120,178,71921,116694
,,,,,,,,,837,,,7503-000,DANVILLE,AR@000@7503-000,391.960674157,69769,459.224719101,81742,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY16-17,,,,,,,,,837,178,69769,81742
,,,,,,,,,11188,,,6003-000,PULASKI COUNTY SPECI,AR@000@6003-000,2879.761111111,518357,4937.733333333,888792,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY16-17,,,,,,,,,11188,180,518357,888792
,,,,,,,,,950,,,0403-000,GENTRY,AR@000@0403-000,413.393442623,75651,628.054644809,114934,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY16-17,,,,,,,,,950,183,75651,114934
,,,,,,,,,19865,,,6001-000,LITTLE ROCK,AR@000@6001-000,8975.264044944,1597597,11582.679775281,2061717,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY16-17,,,,,,,,,19865,178,1597597,2061717
,,,,,,,,,43,,,6640-000,FUTURE SCHOOL,AR@000@6640-000,0,0,11.394444444,2051,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY16-17,,,,,,,,,43,180,0,2051
,,,,,,,,,3332,,,6004-000,JACKSONVILLE NORTH PULASKI,AR@000@6004-000,2112.893258427,376095,2213.219101124,393953,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY16-17,,,,,,,,,3332,178,376095,393953
,,,,,,,,,109,,,6092-000,AR DEAF SCHOOL,AR@000@6092-000,65.708333333,12616,79.557291667,15275,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,109,192,12616,15275
,,,,,,,,,307,,,0440-000,BENTON CO CHARTER,AR@000@0440-000,54.556179775,9711,200.612359551,35709,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,307,178,9711,35709
,,,,,,,,,476,,,6045-000,ESTEM ELEM PUBL CHAR,AR@000@6045-000,48.686440678,5745,106.754237288,12597,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,476,118,5745,12597
,,,,,,,,,476,,,6046-000,ESTEM MID PUB CHART,AR@000@6046-000,25.593220339,3020,60.135593220,7096,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,476,118,3020,7096
,,,,,,,,,313,,,6202-000,HUGHES,AR@000@6202-000,159.237037037,21497,173.503703704,23423,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,313,135,21497,23423
,,,,,,,,,682,,,6041-000,LISA ACADEMY,AR@000@6041-000,106.982954545,18829,316.034090909,55622,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,682,176,18829,55622
,,,,,,,,,179,,,6040-000,PULASKI CHARTER INC,AR@000@6040-000,52.569060773,9515,88.839779006,16080,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,179,181,9515,16080
,,,,,,,,,261,,,2503-000,VIOLA,AR@000@2503-000,153.073033708,27247,184.410112360,32825,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,261,178,27247,32825
,,,,,,,,,3114,,,7001-000,EL DORADO,AR@000@7001-000,1054.647668394,203547,1960.243523316,378327,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,3114,193,203547,378327
,,,,,,,,,1396,,,3105-000,NASHVILLE,AR@000@3105-000,499.244186047,85870,1105.430232558,190134,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,1396,172,85870,190134
,,,,,,,,,3931,,,5805-000,RUSSELLVILLE,AR@000@5805-000,1196.325842697,212946,2567.735955056,457057,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,3931,178,212946,457057
,,,,,,,,,2602,,,1611-000,NETTLETON,AR@000@1611-000,833.033707865,148280,1805.882022472,321447,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,2602,178,148280,321447
,,,,,,,,,11455,,,6601-000,FORT SMITH,AR@000@6601-000,3641.028089888,648103,7805.432584270,1389367,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,11455,178,648103,1389367
,,,,,,,,,7103,,,6002-000,NORTH LITTLE ROCK,AR@000@6002-000,2790.286549708,477139,4745.865497076,811543,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,7103,171,477139,811543
,,,,,,,,,16530,,,7207-000,SPRINGDALE,AR@000@7207-000,8142.573033708,1449378,12799.544943820,2278319,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,16530,178,1449378,2278319
,,,,,,,,,5590,,,1608-000,JONESBORO,AR@000@1608-000,2559.089887640,455518,3758.949438202,669093,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,5590,178,455518,669093
,,,,,,,,,983,,,7205-000,LINCOLN CONSOLIDATED,AR@000@7205-000,547.982857143,95897,663.394285714,116094,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,983,175,95897,116094
,,,,,,,,,1239,,,5440-000,KIPP DELTA,AR@000@5440-000,791.558659218,141689,1003.156424581,179565,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,1239,179,141689,179565
,,,,,,,,,1201,,,6804-000,HIGHLAND,AR@000@6804-000,550.943820225,98068,858.741573034,152856,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,1201,178,98068,152856
,,,,,,,,,1226,,,5602-000,HARRISBURG,AR@000@5602-000,418.056179775,74414,637.674157303,113506,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,1226,178,74414,113506
,,,,,,,,,2960,,,1804-000,MARION,AR@000@1804-000,1005.702247191,179015,1997.977528090,355640,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,2960,178,179015,355640
,,,,,,,,,1112,,,4003-000,STAR CITY,AR@000@4003-000,503.287356322,87572,763.5,132849,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,1112,174,87572,132849
,,,,,,,,,1193,,,6103-000,POCAHONTAS,AR@000@6103-000,453.338983051,80241,866.508474576,153372,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,1193,177,80241,153372
,,,,,,,,,3865,,,6303-000,BRYANT,AR@000@6303-000,1410.166666667,253830,2165.661111111,389819,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,3865,180,253830,389819
,,,,,,,,,2232,,,1402-000,MAGNOLIA,AR@000@1402-000,915.384180791,162023,1601.960451977,283547,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,2232,177,162023,283547
,,,,,,,,,1096,,,0404-000,GRAVETTE,AR@000@0404-000,421.353932584,75001,709.404494382,126274,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,1096,178,75001,126274
,,,,,,,,,730,,,0502-000,BERGMAN,AR@000@0502-000,305.538888889,54997,499.594444444,89927,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,730,180,54997,89927
,,,,,,,,,378,,,0504-000,OMAHA,AR@000@0504-000,154.259668508,27921,285.928176796,51753,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,378,181,27921,51753
,,,,,,,,,407,,,6049-000,COLLEGIATE CHOICES,AR@000@6049-000,119.807291667,23003,295.796875,56793,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,407,192,23003,56793
,,,,,,,,,1924,,,1701-000,ALMA,AR@000@1701-000,884.441340782,158315,1297.888268156,232322,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,1924,179,158315,232322
,,,,,,,,,1109,,,7307-000,RIVERVIEW,AR@000@7307-000,496.825842697,88435,851.398876404,151549,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,1109,178,88435,151549
,,,,,,,,,1209,,,3403-000,NEWPORT,AR@000@3403-000,594.831460674,105880,881.084269663,156833,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,1209,178,105880,156833
,,,,,,,,,1008,,,4708-000,GOSNELL,AR@000@4708-000,350.286516854,62351,715.612359551,127379,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,1008,178,62351,127379
,,,,,,,,,997,,,0903-000,LAKESIDE-CHICOT,AR@000@0903-000,717.973262032,134261,756.096256684,141390,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,997,187,134261,141390
,,,,,,,,,601,,,4502-000,YELLVILLE-SUMMIT,AR@000@4502-000,140.342696629,24981,321.213483146,57176,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,601,178,24981,57176
,,,,,,,,,394,,,3003-000,MAGNET COVE,AR@000@3003-000,105.529069767,18151,227.325581395,39100,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,394,172,18151,39100
,,,,,,,,,1466,,,5605-000,TRUMANN,AR@000@5605-000,500.7,90126,868.216666667,156279,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,1466,180,90126,156279
,,,,,,,,,2449,,,3509-000,WATSON CHAPEL,AR@000@3509-000,662.581920904,117277,1440.892655367,255038,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,2449,177,117277,255038
,,,,,,,,,875,,,5707-000,COSSATOT RIVER,AR@000@5707-000,630.140449438,112165,733.668539326,130593,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,875,178,112165,130593
,,,,,,,,,375,,,1201-000,CONCORD,AR@000@1201-000,141.117977528,25119,252.005617978,44857,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,375,178,25119,44857
,,,,,,,,,1313,,,4713-000,OSCEOLA,AR@000@4713-000,672.028089888,119621,1018.061797753,181215,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,1313,178,119621,181215
,,,,,,,,,2468,,,2807-000,GREENE COUNTY TECH,AR@000@2807-000,823.662921348,146612,1420.455056180,252841,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,2468,178,146612,252841
,,,,,,,,,421,,,5201-000,BEARDEN,AR@000@5201-000,219.269662921,39030,324.848314607,57823,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,421,178,39030,57823
,,,,,,,,,2279,,,6302-000,BENTON,AR@000@6302-000,584.994382022,104129,1491.264044944,265445,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,2279,178,104129,265445
,,,,,,,,,2715,,,2605-000,LAKE HAMILTON,AR@000@2605-000,941.592178771,168545,1937.279329609,346773,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,2715,179,168545,346773
,,,,,,,,,1576,,,5403-000,HELENA-WEST HELENA,AR@000@5403-000,744.21875,142890,1156.671875,222081,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,1576,192,142890,222081
,,,,,,,,,2936,,,0406-000,SILOAM SPRINGS,AR@000@0406-000,975.292134831,173602,1971.382022472,350906,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,2936,178,173602,350906
,,,,,,,,,865,,,4203-000,PARIS,AR@000@4203-000,339.556179775,60441,605.230337079,107731,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,865,178,60441,107731
,,,,,,,,,439,,,4801-000,BRINKLEY,AR@000@4801-000,241.123529412,40991,332.576470588,56538,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,439,170,40991,56538
,,,,,,,,,426,,,7403-000,MCCRORY,AR@000@7403-000,108.634831461,19337,287.365168539,51151,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,426,178,19337,51151
,,,,,,,,,772,,,5608-000,EAST POINSETT COUNTY,AR@000@5608-000,221.101123596,39356,379.544943820,67559,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,772,178,39356,67559
,,,,,,,,,597,,,1613-000,RIVERSIDE,AR@000@1613-000,223.817142857,39168,423.36,74088,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,597,175,39168,74088
,,,,,,,,,1201,,,2606-000,LAKESIDE-GARLAND,AR@000@2606-000,380.053475936,71070,975.336898396,182388,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,1201,187,71070,182388
,,,,,,,,,506,,,2607-000,MOUNTAIN PINE,AR@000@2607-000,148.835294118,25302,316.176470588,53750,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,506,170,25302,53750
,,,,,,,,,542,,,2502-000,SALEM,AR@000@2502-000,221.488764045,39425,414.095505618,73709,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,542,178,39425,73709
,,,,,,,,,727,,,7208-000,WEST FORK,AR@000@7208-000,256.195402299,44578,467.028735632,81263,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,727,174,44578,81263
,,,,,,,,,2033,,,4702-000,BLYTHEVILLE,AR@000@4702-000,977.982758621,170169,1395.402298851,242800,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,2033,174,170169,242800
,,,,,,,,,111,,,6055-000,EXALT ACADEMY OF SW,AR@000@6055-000,43.65625,8382,83.411458333,16015,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,111,192,8382,16015
,,,,,,,,,306,,,1704-000,MULBERRY,AR@000@1704-000,195.743016760,35038,228.100558659,40830,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,306,179,35038,40830
,,,,,,,,,493,,,2601-000,CUTTER STAR,AR@000@2601-000,245.550561798,43708,327.786516854,58346,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,493,178,43708,58346
,,,,,,,,,1155,,,2404-000,OZARK,AR@000@2404-000,617.477528090,109911,776.691011236,138251,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,1155,178,109911,138251
,,,,,,,,,2000,,,7302-000,BEEBE,AR@000@7302-000,800.734104046,138527,1243.763005780,215171,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,2000,173,138527,215171
,,,,,,,,,403,,,1601-000,BAY,AR@000@1601-000,138.770588235,23591,268.041176471,45567,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,403,170,23591,45567
,,,,,,,,,912,,,5006-000,PRESCOTT,AR@000@5006-000,401.463276836,71059,620.378531073,109807,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,912,177,71059,109807
,,,,,,,,,486,,,0802-000,EUREKA SPRINGS,AR@000@0802-000,195.837078652,34859,335.207865169,59667,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,486,178,34859,59667
,,,,,,,,,928,,,2105-000,MCGEHEE SPECIAL,AR@000@2105-000,511.836158192,90595,703.435028249,124508,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,928,177,90595,124508
,,,,,,,,,736,,,1101-000,CORNING,AR@000@1101-000,296.468208092,51289,536.491329480,92813,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,736,173,51289,92813
,,,,,,,,,410,,,5604-000,MARKED TREE,AR@000@5604-000,243.308988764,43309,331.162921348,58947,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,410,178,43309,58947
,,,,,,,,,476,,,6047-000,ESTEM HIGH PUB CHART,AR@000@6047-000,21.908045977,3812,74.804597701,13016,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,476,174,3812,13016
,,,,,,,,,543,,,3806-000,SLOAN-HENDRIX,AR@000@3806-000,215.772727273,37976,368.948863636,64935,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,543,176,37976,64935
,,,,,,,,,10405,,,0405-000,ROGERS,AR@000@0405-000,4758.312820513,927871,7273.220512821,1418278,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,10405,195,927871,1418278
,,,,,,,,,316,,,0506-000,LEAD HILL,AR@000@0506-000,155.022727273,27284,255.869318182,45033,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,316,176,27284,45033
,,,,,,,,,1103,,,1603-000,BROOKLAND,AR@000@1603-000,274.103260870,50435,511.288043478,94077,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,1103,184,50435,94077
,,,,,,,,,389,,,7509-000,WESTERN YELL COUNTY,AR@000@7509-000,206.719101124,36796,298.382022472,53112,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,389,178,36796,53112
,,,,,,,,,615,,,7204-000,GREENLAND,AR@000@7204-000,263.702247191,46939,428.966292135,76356,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,615,178,46939,76356
,,,,,,,,,666,,,3001-000,BISMARCK,AR@000@3001-000,162.630681818,28623,452.221590909,79591,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,666,176,28623,79591
,,,,,,,,,2125,,,1905-000,WYNNE,AR@000@1905-000,926.589887640,164933,1288.971910112,229437,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,2125,178,164933,229437
,,,,,,,,,333,,,2403-000,COUNTY LINE,AR@000@2403-000,188.832402235,33801,235.407821229,42138,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,333,179,33801,42138
,,,,,,,,,1018,,,3604-000,LAMAR,AR@000@3604-000,288.809782609,53141,528.336956522,97214,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,1018,184,53141,97214
,,,,,,,,,554,,,0302-000,COTTER,AR@000@0302-000,221.882022472,39495,332.797752809,59238,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,554,178,39495,59238
,,,,,,,,,639,,,7201-000,ELKINS,AR@000@7201-000,233.297752809,41527,377.280898876,67156,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,639,178,41527,67156
,,,,,,,,,702,,,2604-000,JESSIEVILLE,AR@000@2604-000,489.232954545,86105,486.1875,85569,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,702,176,86105,85569
,,,,,,,,,763,,,1605-000,BUFFALO ISLAND CENTR,AR@000@1605-000,159.028571429,27830,334.988571429,58623,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,763,175,27830,58623
,,,,,,,,,713,,,3002-000,GLEN ROSE,AR@000@3002-000,173.595505618,30900,414.297752809,73745,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,713,178,30900,73745
,,,,,,,,,1337,,,2203-000,MONTICELLO,AR@000@2203-000,435.674157303,77550,740.601123596,131827,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,1337,178,77550,131827
,,,,,,,,,1043,,,4706-000,RIVERCREST,AR@000@4706-000,496.016949153,87795,741.926553672,131321,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,1043,177,87795,131321
,,,,,,,,,316,,,2306-000,MOUNT VERNON-ENOLA,AR@000@2306-000,166.040229885,28891,222.201149425,38663,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,316,174,28891,38663
,,,,,,,,,648,,,3405-000,JACKSON COUNTY,AR@000@3405-000,352.639534884,60654,467.720930233,80448,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,648,172,60654,80448
,,,,,,,,,370,,,3809-000,HILLCREST,AR@000@3809-000,188.079096045,33290,245.768361582,43501,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,370,177,33290,43501
,,,,,,,,,531,,,5706-000,OUACHITA RIVER,AR@000@5706-000,204.623595506,36423,386.707865169,68834,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,531,178,36423,68834
,,,,,,,,,531,,,4303-000,CARLISLE,AR@000@4303-000,157.353932584,28009,321.808988764,57282,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,531,178,28009,57282
,,,,,,,,,916,,,5804-000,POTTSVILLE,AR@000@5804-000,225.831460674,40198,529.213483146,94200,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,916,178,40198,94200
,,,,,,,,,54,,,6091-000,AR BLIND SCHOOL,AR@000@6091-000,28.466292135,5067,40.320224719,7177,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,54,178,5067,7177
,,,,,,,,,4213,,,7203-000,FAYETTEVILLE,AR@000@7203-000,1520.502590674,293457,2675.849740933,516439,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,4213,193,293457,516439
,,,,,,,,,547,,,5102-000,JASPER,AR@000@5102-000,429.944134078,76960,457.770949721,81941,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,547,179,76960,81941
,,,,,,,,,380,,,0601-000,HERMITAGE,AR@000@0601-000,175.731843575,31456,229.966480447,41164,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,380,179,31456,41164
,,,,,,,,,660,,,2002-000,FORDYCE,AR@000@2002-000,274.084269663,48787,414.241573034,73735,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,660,178,48787,73735
,,,,,,,,,601,,,7310-000,ROSE BUD,AR@000@7310-000,211.52,37016,399.88,69979,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,601,175,37016,69979
,,,,,,,,,259,,,4204-000,SCRANTON,AR@000@4204-000,57.833333333,10410,164.533333333,29616,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,259,180,10410,29616
,,,,,,,,,456,,,1106-000,RECTOR,AR@000@1106-000,199.155440415,38437,302.466321244,58376,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY14-15,,,,,,,,,456,193,38437,58376
