Unique ID,School ID,District ID,School Name,District Name,State-Physical,County,City,Zip Code,Street Address-Line 1,Street Address-Line 2,School Level-Original,School Type-Original,CEP (Y/N),Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Claim Date,Claim Month,Claim Year,Enrollment-Total,Enrollment-Paid,Enrollment-Free,Enrollment-Reduced,Enrollment-Free and Reduced,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Lunch Meals-Free and Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Breakfast Meals-Free and Reduced,Operating Days,Operating Days-Breakfast Only,Operating Days-Lunch Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",State-Reporting,FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,NCES ID,School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data
ME@167@166,167,166,Edgecomb Eddy School,Edgecomb Public Schools,ME,Lincoln,Edgecomb,04556,157 Boothbay Road Edgecomb,,PR-6,Public,,,,,,1/1/2018,1,2018,84,,24,6,,321,96,232,,64,32,12,,,19,19,,,,,,,,,ME,417,21.947368421,96,5.052631579,230540000140,SY17-18,,30,,Primary,Public,,,,,,
ME@1463@1663,1463,1663,Ellsworth Elementary-Middle School,Ellsworth Public Schools,ME,Hancock,Ellsworth,04605,20 Forrest Avenue Ellsworth,,PR-8,Public,,,,,,1/1/2018,1,2018,833,,251,43,,3992,683,3822,,2665,448,1382,,,18,18,,,,,,,,,ME,4675,259.722222222,3113,172.944444444,230550023117,SY17-18,,294,,Primary/Middle,Public,,,,,,
ME@172@1663,172,1663,Ellsworth High School,Ellsworth Public Schools,ME,Hancock,Ellsworth,04605,299 State Street Ellsworth,,9-12,Public,,,,,,1/1/2018,1,2018,485,,117,25,,1217,209,1339,,470,48,244,,,18,18,,,,,,,,,ME,1426,79.222222222,518,28.777777778,230550000270,SY17-18,,142,,High,Public,,,,,,
ME@1149@1148,1149,1148,Erskine Academy,Erskine Academy,ME,Kennebec,China,04358,309 Windsor Road South China,,9-12,Nonpublic,,,,,,1/1/2018,1,2018,595,,129,55,,1331,485,1243,,796,196,657,,,17,17,,,,,,,,,ME,1816,106.823529412,992,58.352941176,,SY17-18,,184,,High,Nonpublic,,,,,,
ME@899@1627,899,1627,Stratton Elementary School,Eustis Public Schools,ME,Franklin,Stratton,04982,65 School Street Stratton,,PR-8,Public,,,Y,,,1/1/2018,1,2018,82,,38,7,,500,152,556,,429,67,215,,,19,19,,,,,,,,,ME,652,34.315789474,496,26.105263158,,SY17-18,,45,,Primary/Middle,Public,,,,,,
ME@179@174,179,174,Falmouth Elementary School,Falmouth Public Schools,ME,Cumberland,Falmouth,04105,58 Woodville Road Falmouth,,KG-5,Public,,,,,,1/1/2018,1,2018,907,,48,7,,628,121,7091,,173,28,756,,,19,19,,,,,,,,,ME,749,39.421052632,201,10.578947368,230567023132,SY17-18,,55,,Primary,Public,,,,,,
ME@178@174,178,174,Falmouth Middle School,Falmouth Public Schools,ME,Cumberland,Falmouth,04105,52 Woodville Road Falmouth,,6-8,Public,,,,,,1/1/2018,1,2018,498,,24,11,,223,167,4006,,77,34,36,,,19,19,,,,,,,,,ME,390,20.526315789,111,5.842105263,230567000914,SY17-18,,35,,Middle,Public,,,,,,
ME@181@180,181,180,Fayette Central School,Fayette Public Schools,ME,Kennebec,Fayette,04349,2023 Main Street Fayette,,PR-5,Public,,,,,,1/1/2018,1,2018,74,,17,9,,255,94,401,,205,100,267,,,17,17,,,,,,,,,ME,349,20.529411765,305,17.941176471,230000800455,SY17-18,,26,,Primary,Public,,,,,,
ME@1066@1065,1066,1065,Camden Hills Regional H S,Five Town CSD,ME,Knox,Rockport,04856,25 Keelson Drive Rockport,,9-12,Public,,,,,,1/1/2018,1,2018,696,,103,49,,1108,570,4346,,528,230,517,,,19,19,,,,,,,,,ME,1678,88.315789474,758,39.894736842,230005300504,SY17-18,,152,,High,Public,,,,,,
ME@1155@1154,1155,1154,Foxcroft Academy,Foxcroft Academy,ME,Piscataquis,Dover-Foxcroft,04426,975 West Main Street Dover-Foxcroft,,9-12,Nonpublic,,,,,,1/1/2018,1,2018,421,,118,28,,1466,267,2224,,691,59,276,,,18,18,,,,,,,,,ME,1733,96.277777778,750,41.666666667,,SY17-18,,146,,High,Nonpublic,,,,,,
ME@1181@1180,1181,1180,Fryeburg Academy,Fryeburg Academy,ME,Oxford,Fryeburg,04037,745 Main Street Fryeburg,,9-12,Nonpublic,,,,,,1/1/2018,1,2018,574,,108,39,,1042,290,1981,,484,62,52,,,19,19,,,,,,,,,ME,1332,70.105263158,546,28.736842105,,SY17-18,,147,,High,Nonpublic,,,,,,
ME@189@188,189,188,Georgetown Central School,Georgetown Public Schools,ME,Sagadahoc,Georgetown,04548,PO Box 469 Georgetown,,PR-6,Public,,,,,,1/1/2018,1,2018,57,,11,2,,228,6,415,,147,11,318,,,17,19,,,,,,,,,ME,234,12.315789474,158,9.294117647,230597000154,SY17-18,,13,,Primary,Public,,,,,,
ME@192@191,192,191,Glenburn Elementary School,Glenburn Public Schools,ME,Penobscot,Glenburn,04401,991 Hudson Road Glenburn,,PR-8,Public,,,,,,1/1/2018,1,2018,436,,122,30,,1527,346,1746,,769,91,266,,,19,19,,,,,,,,,ME,1873,98.578947368,860,45.263157895,230600000155,SY17-18,,152,,Primary/Middle,Public,,,,,,
ME@1165@1164,1165,1164,Glenn Stratton Learning Center,Glenn Stratton Learning Center,ME,Somerset,Hinckley,04944,PO Box 159 Hinckley,,KG-12,Nonpublic,,,,,,1/1/2018,1,2018,27,,26,0,,314,0,13,,254,2,1,,,20,20,,,,,,,,,ME,314,15.7,256,12.8,,SY17-18,,26,,Other,Nonpublic,,,,,,
ME@199@194,199,194,Gorham High School,Gorham Public Schools,ME,Cumberland,Gorham,04038,41 Morrill Avenue Gorham,,9-12,Public,,,,,,1/1/2018,1,2018,900,,110,23,,776,188,1199,,317,81,231,,,13,13,,,,,,,,,ME,964,74.153846154,398,30.615384615,230606000158,SY17-18,,133,,High,Public,,,,,,
ME@201@194,201,194,Gorham Middle School,Gorham Public Schools,ME,Cumberland,Gorham,04038,106 Weeks Road Gorham,,6-8,Public,,,,,,1/1/2018,1,2018,701,,109,28,,1203,284,1724,,357,113,218,,,18,17,,,,,,,,,ME,1487,87.470588235,470,26.111111111,230606000688,SY17-18,,137,,Middle,Public,,,,,,
ME@202@194,202,194,Great Falls Elementary School,Gorham Public Schools,ME,Cumberland,Gorham,04038,73 Justice Way Gorham,,KG-5,Public,,,,,,1/1/2018,1,2018,545,,86,31,,1167,448,3421,,440,218,366,,,18,18,,,,,,,,,ME,1615,89.722222222,658,36.555555556,230606023126,SY17-18,,117,,Primary,Public,,,,,,
ME@200@194,200,194,Narragansett Elementary School,Gorham Public Schools,ME,Cumberland,Gorham,04038,284 Main Street Gorham,,KG-5,Public,,,,,,1/1/2018,1,2018,263,,38,9,,507,148,2264,,196,29,403,,,18,18,,,,,,,,,ME,655,36.388888889,225,12.5,230606000915,SY17-18,,47,,Primary,Public,,,,,,
ME@197@194,197,194,Village Elementary School-Gorham,Gorham Public Schools,ME,Cumberland,Gorham,04038,12 Robie Street Gorham,,KG-5,Public,,,,,,1/1/2018,1,2018,449,,72,7,,898,113,2829,,558,63,967,,,18,18,,,,,,,,,ME,1011,56.166666667,621,34.5,230606000160,SY17-18,,79,,Primary,Public,,,,,,
ME@1055@1054,1055,1054,Great Salt Bay Community School,Great Salt Bay CSD,ME,Lincoln,Damariscotta,04543,559 Main Street Damariscotta,,KG-8,Public,,,,,,1/1/2018,1,2018,446,,145,16,,1684,205,2455,,658,123,370,,,17,19,,,,,,,,,ME,1889,99.421052632,781,45.941176471,230616000916,SY17-18,,161,,Primary/Middle,Public,,,,,,
ME@209@208,209,208,Helen S Dunn Elementary School,Greenbush Public Schools,ME,Penobscot,Greenbush,04418,129 Military Road Greenbush,,PR-8,Public,,,,,,1/1/2018,1,2018,139,,91,4,,1480,26,329,,1035,17,301,,,19,19,,,,,,,,,ME,1506,79.263157895,1052,55.368421053,230618000165,SY17-18,,95,,Primary/Middle,Public,,,,,,
ME@213@210,213,210,Greenville Consolidated School,Greenville Public Schools,ME,Piscataquis,Greenville,04441,PO Box 100 Greenville,,KG-12,Public,,,,,,1/1/2018,1,2018,211,,77,31,,891,349,760,,483,188,460,,,19,19,,,,,,,,,ME,1240,65.263157895,671,35.315789474,230625023138,SY17-18,,108,,Other,Public,,,,,,
ME@215@1664,215,1664,Hancock Grammar School,Hancock Public Schools,ME,Hancock,Hancock,04640,33 Cemetary Road Hancock,,KG-8,Public,,,,,,1/1/2018,1,2018,219,,75,34,,881,395,876,,419,159,239,,,18,18,,,,,,,,,ME,1276,70.888888889,578,32.111111111,230626000166,SY17-18,,109,,Primary/Middle,Public,,,,,,
ME@218@217,218,217,Harmony Elementary,Harmony Public Schools,ME,Somerset,Harmony,04942,PO Box 100 Harmony,,PR-8,Public,Y,,,,,1/1/2018,1,2018,66,,32,9,,573,0,319,,517,0,285,,,19,19,,,,,,,,,ME,573,30.157894737,517,27.210526316,230633000167,SY17-18,,41,0.642376682,Primary/Middle,Public,,,,,,
ME@222@219,222,219,Hermon High School,Hermon Public Schools,ME,Penobscot,Hermon,04401,2415 Route 2 Hermon,,9-12,Public,,,,,,1/1/2018,1,2018,517,,112,28,,1304,252,1124,,391,57,43,,,20,20,,,,,,,,,ME,1556,77.8,448,22.4,230651000281,SY17-18,,140,,High,Public,,,,,,
ME@221@219,221,219,Hermon Middle School,Hermon Public Schools,ME,Penobscot,Hermon,04401,29 Billings Road Hermon,,5-8,Public,,,,,,1/1/2018,1,2018,301,,48,28,,465,297,1431,,147,38,235,,,20,20,,,,,,,,,ME,762,38.1,185,9.25,230651000169,SY17-18,,76,,Middle,Public,,,,,,
ME@220@219,220,219,Patricia A Duran School,Hermon Public Schools,ME,Penobscot,Hermon,04401,235 Billings Road Hermon,,PR-4,Public,,,,,,1/1/2018,1,2018,439,,75,28,,1134,219,2449,,411,40,448,,,20,20,,,,,,,,,ME,1353,67.65,451,22.55,,SY17-18,,103,,Primary,Public,,,,,,
ME@1314@1313,1314,1313,Holy Cross School-S Portland,Holy Cross School-S Portland,ME,Cumberland,Portland,04106,436 Broadway South Portland,,PR-8,Nonpublic,,,,,,1/1/2018,1,2018,130,,12,1,,188,15,731,,,,,,,18,19,,,,,,,,,ME,203,10.684210526,,,,SY17-18,,13,,Primary/Middle,Nonpublic,,,,,,
ME@SD258@GD373,SD258,GD373,Holy Savior School,Holy Savior School,,,,,,,,,,,,,,1/1/2018,1,2018,59,,3,0,,36,0,55,,,,,,,18,18,,,,,,,,,ME,36,2,,,,SY17-18,,3,,,,,,,,,
ME@226@225,226,225,Hope Elementary School,Hope Public Schools,ME,Knox,Hope,04847,34 Highfield Road Hope,,PK-8,Public,,,,,,1/1/2018,1,2018,154,,35,15,,440,206,805,,240,114,237,,,17,18,,,,,,,,,ME,646,35.888888889,354,20.823529412,230661000980,SY17-18,,50,,Primary/Middle,Public,,,,,,
ME@1010@1009,1010,1009,Indian Island School,Indian Island,ME,Penobscot,Island,04468,10 Wabanaki Way Indian Island,,PR-8,Public,,,Y,,,1/1/2018,1,2018,111,,71,4,,1101,55,669,,1004,43,548,,,21,21,,,,,,,,,ME,1156,55.047619048,1047,49.857142857,,SY17-18,,75,,Primary/Middle,Public,,,,,,
ME@1012@1011,1012,1011,Indian Township School,Indian Township,ME,Washington,Princeton,04668,13 School Drive Peter Dana Point Princeton,,PR-8,Public,,,Y,,,1/1/2018,1,2018,127,,102,14,,1254,27,416,,1254,27,416,,,18,18,,,,,,,,,ME,1281,71.166666667,1281,71.166666667,,SY17-18,,116,,Primary/Middle,Public,,,,,,
ME@230@229,230,229,Islesboro Central School,Islesboro Public Schools,ME,Waldo,Islesboro,04848,PO Box 118 Islesboro,,KG-12,Public,,,,,,1/1/2018,1,2018,91,,16,3,,218,57,967,,,,,,,18,19,,,,,,,,,ME,275,14.473684211,,,230681000171,SY17-18,,19,,Other,Public,,,,,,
ME@236@235,236,235,Jefferson Village School,Jefferson Public Schools,ME,Lincoln,Jefferson,04348,48 Washington Road Jefferson,,KG-8,Public,,,,,,1/1/2018,1,2018,203,,78,15,,1097,186,1228,,487,67,123,,,17,19,,,,,,,,,ME,1283,67.526315789,554,32.588235294,230687000175,SY17-18,,93,,Primary/Middle,Public,,,,,,
ME@238@237,238,237,Jonesboro Elementary School,Jonesboro Public Schools,ME,Washington,Jonesboro,04648,57 School Road Jonesboro,,PR-8,Public,,,,,,1/1/2018,1,2018,60,,29,6,,478,129,152,,315,69,91,,,17,19,,,,,,,,,ME,607,31.947368421,384,22.588235294,230690000177,SY17-18,,35,,Primary/Middle,Public,,,,,,
ME@240@239,240,239,Jonesport Elementary School,Jonesport Public Schools,ME,Washington,Jonesport,04649,139 Snare Creek Lane Jonesport,,PR-8,Public,,,,,,1/1/2018,1,2018,131,,62,9,,756,115,518,,334,50,191,,,16,19,,,,,,,,,ME,871,45.842105263,384,24,230710000917,SY17-18,,71,,Primary/Middle,Public,,,,,,
ME@1163@1162,1163,1162,Graham Lake School,Kids Peace-New England,ME,Hancock,Ellsworth,04605,16 Kids Peace Way Ellsworth,,PK-12,Nonpublic,,,,,,1/1/2018,1,2018,50,,38,0,,803,0,237,,746,0,196,,,21,21,,,,,,,,,ME,803,38.238095238,746,35.523809524,,SY17-18,,38,,Other,Nonpublic,,,,,,
ME@243@242,243,242,Horace Mitchell Primary School,Kittery Public Schools,ME,York,Point,03905,7 School Lane Kittery Point,,KG-3,Public,,,,,,1/1/2018,1,2018,365,,78,16,,1062,220,2528,,370,79,505,,,19,19,,,,,,,,,ME,1282,67.473684211,449,23.631578947,230714000183,SY17-18,,94,,Primary,Public,,,,,,
ME@246@242,246,242,Robert W Traip Academy,Kittery Public Schools,ME,York,Kittery,03904,12 Williams Avenue Kittery,,9-12,Public,,,,,,1/1/2018,1,2018,254,,60,24,,487,238,1637,,246,124,167,,,19,19,,,,,,,,,ME,725,38.157894737,370,19.473684211,230714000184,SY17-18,,84,,High,Public,,,,,,
ME@244@242,244,242,Shapleigh School,Kittery Public Schools,ME,York,Kittery,03904,43 Stevenson Road Kittery,,4-8,Public,,,,,,1/1/2018,1,2018,422,,96,35,,1127,456,2614,,538,248,447,,,19,19,,,,,,,,,ME,1583,83.315789474,786,41.368421053,230714000182,SY17-18,,131,,Primary/Middle,Public,,,,,,
ME@249@1665,249,1665,Lamoine Consolidated School,Lamoine Public Schools,ME,Hancock,Lamoine,04605,53 Lamoine Beach Road Lamoine,,KG-8,Public,,,,,,1/1/2018,1,2018,121,,32,10,,388,89,481,,188,69,67,,,18,18,,,,,,,,,ME,477,26.5,257,14.277777778,230725000186,SY17-18,,42,,Primary/Middle,Public,,,,,,
ME@1198@1197,1198,1197,Lee Academy,Lee Academy,ME,Penobscot,Lee,04455,26 Winn Road Lee,,9-12,Nonpublic,,,,,,1/1/2018,1,2018,213,,63,17,,572,149,1485,,335,40,593,,,18,18,,,,,,,,,ME,721,40.055555556,375,20.833333333,,SY17-18,,80,,High,Nonpublic,,,,,,
ME@251@250,251,250,Farwell Elementary School,Lewiston Public Schools,ME,Androscoggin,Lewiston,04240,84-110 Farwell Street Lewiston,,PR-6,Public,Y,,,,,1/1/2018,1,2018,433,,429,0,,6051,0,52,,3326,0,29,,,17,17,,,,,,,,,ME,6051,355.941176471,3326,195.647058824,230732000187,SY17-18,,429,0.991479600,Primary,Public,,,,,,
ME@258@250,258,250,Governor James B Longley Elem Sch,Lewiston Public Schools,ME,Androscoggin,Lewiston,04240,145 Birch Street Lewiston,,PR-6,Public,Y,,,,,1/1/2018,1,2018,397,,394,0,,5814,0,50,,5063,0,43,,,17,17,,,,,,,,,ME,5814,342,5063,297.823529412,230732000194,SY17-18,,394,0.991473397,Primary,Public,,,,,,
ME@255@250,255,250,Lewiston High School,Lewiston Public Schools,ME,Androscoggin,Lewiston,04240,156 East Avenue Lewiston,,9-12,Public,Y,,,,,1/1/2018,1,2018,1418,,1406,0,,14325,0,123,,5048,0,43,,,17,17,,,,,,,,,ME,14325,842.647058824,5048,296.941176471,230732000190,SY17-18,,1406,0.991486711,High,Public,,,,,,
ME@257@250,257,250,Lewiston Middle School,Lewiston Public Schools,ME,Androscoggin,Lewiston,04240,75 Central Avenue Lewiston,,7-8,Public,Y,,,,,1/1/2018,1,2018,772,,765,0,,9661,0,83,,4470,0,38,,,17,17,,,,,,,,,ME,9661,568.294117647,4470,262.941176471,230732000191,SY17-18,,765,0.991481938,Middle,Public,,,,,,
ME@252@250,252,250,Martel School,Lewiston Public Schools,ME,Androscoggin,Lewiston,04240,880 Lisbon Street Lewiston,,KG-6,Public,Y,,,,,1/1/2018,1,2018,298,,295,0,,3942,0,34,,1620,0,14,,,17,17,,,,,,,,,ME,3942,231.882352941,1620,95.294117647,230732000192,SY17-18,,295,0.991448692,Primary,Public,,,,,,
ME@254@250,254,250,Montello School,Lewiston Public Schools,ME,Androscoggin,Lewiston,04240,407 East Avenue Lewiston,,PR-6,Public,Y,,,,,1/1/2018,1,2018,713,,707,0,,10152,0,87,,7890,0,68,,,17,17,,,,,,,,,ME,10152,597.176470588,7890,464.117647059,230732000193,SY17-18,,707,0.991503076,Primary,Public,,,,,,
ME@260@250,260,250,Raymond A. Geiger Elementary School,Lewiston Public Schools,ME,Androscoggin,Lewiston,04240,601 College Street Lewiston,,PR-6,Public,Y,,,,,1/1/2018,1,2018,705,,699,0,,9539,0,82,,4441,0,38,,,17,17,,,,,,,,,ME,9539,561.117647059,4441,261.235294118,230732023113,SY17-18,,699,0.991476977,Primary,Public,,,,,,
ME@256@250,256,250,Thomas J McMahon Elementary Sch,Lewiston Public Schools,ME,Androscoggin,Lewiston,04240,151 North Temple Street Lewiston,,PR-6,Public,Y,,,,,1/1/2018,1,2018,683,,677,0,,7992,0,69,,5779,0,50,,,17,17,,,,,,,,,ME,7992,470.117647059,5779,339.941176471,230732000196,SY17-18,,677,0.991440268,Primary,Public,,,,,,
ME@1214@1213,1214,1213,Lincoln Academy,Lincoln Academy,ME,Lincoln,Newcastle,04553,81 Academy Hill Road Newcastle,,9-12,Nonpublic,,,,,,1/1/2018,1,2018,529,,126,23,,805,180,1914,,329,68,364,,,18,18,,,,,,,,,ME,985,54.722222222,397,22.055555556,,SY17-18,,149,,High,Nonpublic,,,,,,
ME@1022@1021,1022,1021,No Penobscot Tech-Region 3,Lincoln-Region 3,ME,Penobscot,Lincoln,04457,35 West Broadway Lincoln,,9-12,Public,,,,,,1/1/2018,1,2018,174,,75,20,,489,107,310,,,,,,,18,17,,,,,,,,,ME,596,35.058823529,,,230910000233,SY17-18,,95,,High,Public,,,,,,
ME@265@264,265,264,Lincolnville Central School,Lincolnville Public Schools,ME,Waldo,Lincolnville,04849,523 Hope Road Lincolnville,,KG-8,Public,,,,,,1/1/2018,1,2018,219,,54,12,,861,61,1381,,,,,,,18,19,,,,,,,,,ME,922,48.526315789,,,230745000601,SY17-18,,66,,Primary/Middle,Public,,,,,,
ME@271@266,271,266,Lisbon Community School,Lisbon Public Schools,ME,Androscoggin,Lisbon,04250,33 Mill Street Lisbon,,PR-5,Public,,,,,,1/1/2018,1,2018,666,,248,51,,3169,666,2328,,2049,307,652,,,18,18,,,,,,,,,ME,3835,213.055555556,2356,130.888888889,230753000583,SY17-18,,299,,Primary,Public,,,,,,
ME@270@266,270,266,Lisbon High School,Lisbon Public Schools,ME,Androscoggin,Falls,04252,2 Sugg Drive Lisbon Falls,,9-12,Public,,,,,,1/1/2018,1,2018,341,,103,34,,1112,408,1554,,282,59,98,,,18,18,,,,,,,,,ME,1520,84.444444444,341,18.944444444,230753000202,SY17-18,,137,,High,Public,,,,,,
ME@269@266,269,266,Philip W Sugg Middle School,Lisbon Public Schools,ME,Androscoggin,Falls,04252,4 Sugg Drive Lisbon Falls,,6-8,Public,,,,,,1/1/2018,1,2018,287,,115,37,,1469,399,815,,695,242,199,,,18,18,,,,,,,,,ME,1868,103.777777778,937,52.055555556,230753000204,SY17-18,,152,,Middle,Public,,,,,,
ME@388@387,388,387,Long Island Elementary School,Long Island Public Schools,ME,Cumberland,Island,04050,33 Fern Avenue Long Island,,KG-5,Public,,,,,,1/1/2018,1,2018,17,,2,0,,30,0,113,,,,,,,18,15,,,,,,,,,ME,30,2,,,230000900032,SY17-18,,2,,Primary,Public,,,,,,
ME@279@277,279,277,Machias Memorial High School,Machias Public Schools,ME,Washington,Machias,04654,1 Bulldog Lane Machias,,9-12,Public,,,,,,1/1/2018,1,2018,112,,54,16,,432,184,230,,326,125,151,,,18,19,,,,,,,,,ME,616,32.421052632,451,25.055555556,230771000209,SY17-18,,70,,High,Public,,,,,,
ME@278@277,278,277,Rose M Gaffney School,Machias Public Schools,ME,Washington,Machias,04654,15 Rose Gaffney Rd Machias,,PR-8,Public,,,,,,1/1/2018,1,2018,368,,208,34,,2908,404,1327,,1463,173,469,,,19,19,,,,,,,,,ME,3312,174.315789474,1636,86.105263158,230771000210,SY17-18,,242,,Primary/Middle,Public,,,,,,
ME@1000@1412,1000,1412,Fort O'Brien School,Machiasport Public Schools,ME,Washington,Machiasport,04655,PO Box 37 Machiasport,,PR-8,Public,,,,,,1/1/2018,1,2018,46,,34,6,,542,67,79,,136,1,0,,,17,20,,,,,,,,,ME,609,30.45,137,8.058823529,230006700561,SY17-18,,40,,Primary/Middle,Public,,,,,,
ME@284@282,284,282,Madawaska Elementary School,Madawaska Public Schools,ME,Aroostook,Madawaska,04756,353 Eleventh Avenue Madawaska,,PR-6,Public,,,,,,1/1/2018,1,2018,213,,95,16,,1360,266,1236,,635,70,196,,,20,20,,,,,,,,,ME,1626,81.3,705,35.25,230780000282,SY17-18,,111,,Primary,Public,,,,,,
ME@283@282,283,282,Madawaska Middle/High School,Madawaska Public Schools,ME,Aroostook,Madawaska,04756,135 Seventh Avenue Madawaska,,7-12,Public,,,,,,1/1/2018,1,2018,218,,93,12,,1306,177,1575,,545,41,160,,,20,20,,,,,,,,,ME,1483,74.15,586,29.3,230780000214,SY17-18,,105,,Middle/High,Public,,,,,,
ME@1502@1501,1502,1501,Maine Academy of Natural Sciences,Maine Academy of Natural Sciences,ME,Somerset,Hinckley,04944,PO Box 159 Hinckley,,9-12,Charter,,,,,,1/1/2018,1,2018,180,,84,21,,366,118,190,,299,99,134,,,15,15,,,,,,,,,ME,484,32.266666667,398,26.533333333,231480823134,SY17-18,,105,,High,Charter,,,,,,
ME@1224@1223,1224,1223,Maine Central Institute,Maine Central Institute,ME,Somerset,Pittsfield,04967,295 Main Street Pittsfield,,9-12,Nonpublic,,,,,,1/1/2018,1,2018,443,,105,21,,887,202,2132,,2,0,0,,,18,18,,,,,,,,,ME,1089,60.5,2,0.111111111,,SY17-18,,126,,High,Nonpublic,,,,,,
ME@295@294,295,294,Medway Middle School,Medway Public Schools,ME,Penobscot,Medway,04460,25 Middle School Drive Medway,,5-8,Public,,,,,,1/1/2018,1,2018,114,,53,17,,724,174,265,,409,91,64,,,18,18,,,,,,,,,ME,898,49.888888889,500,27.777777778,230816000220,SY17-18,,70,,Middle,Public,,,,,,
ME@297@296,297,296,Dr Lewis S Libby School,Milford Public Schools,ME,Penobscot,Milford,04461,13 School Street Milford,,PR-8,Public,,,,,,1/1/2018,1,2018,316,,150,32,,1537,180,961,,482,123,214,,,19,19,,,,,,,,,ME,1717,90.368421053,605,31.842105263,230825000222,SY17-18,,182,,Primary/Middle,Public,,,,,,
ME@299@298,299,298,Granite Street School,Millinocket Public Schools,ME,Penobscot,Millinocket,04462,191 Granite Street Millinocket,,PR-5,Public,,,,,,1/1/2018,1,2018,229,,136,19,,1613,178,499,,1313,158,493,,,14,14,,,,,,,,,ME,1791,127.928571429,1471,105.071428571,230828000224,SY17-18,,155,,Primary,Public,,,,,,
ME@301@298,301,298,Stearns Jr-Sr High School,Millinocket Public Schools,ME,Penobscot,Millinocket,04462,199 State Street Millinocket,,6-12,Public,,,,,,1/1/2018,1,2018,280,,125,32,,1117,225,362,,935,232,221,,,14,14,,,,,,,,,ME,1342,95.857142857,1167,83.357142857,230828000227,SY17-18,,157,,Middle/High,Public,,,,,,
ME@1059@1058,1059,1058,Jonesport-Beals High School,Moosabec CSD,ME,Washington,Jonesport,04649,180 Snare Creek Lane Jonesport,,9-12,Public,,,,,,1/1/2018,1,2018,78,,38,11,,473,116,314,,,,,,,18,19,,,,,,,,,ME,589,31,,,230840000920,SY17-18,,49,,High,Public,,,,,,
ME@312@311,312,311,Mt Desert Elementary School,Mount Desert Public Schools,ME,Hancock,Harbor,04662,PO Box 308 Northeast Harbor,,KG-8,Public,,,,,,1/1/2018,1,2018,183,,14,8,,226,110,2085,,118,85,737,,,19,19,,,,,,,,,ME,336,17.684210526,203,10.684210526,230849000232,SY17-18,,22,,Primary/Middle,Public,,,,,,
ME@1328@1327,1328,1327,Mount Merici Academy,Mount Merici Academy,ME,Kennebec,Waterville,04901,18 Mount Merici Ave Waterville,,PR-8,Nonpublic,,,,,,1/1/2018,1,2018,196,,12,5,,170,58,0,,,,,,,18,18,,,,,,,,,ME,228,12.666666667,,,,SY17-18,,17,,Primary/Middle,Nonpublic,,,,,,
ME@699@696,699,696,Fort Kent Community High School,MSAD 27,ME,Aroostook,Kent,04743,84 Pleasant Street Fort Kent,,9-12,Public,,,,,,1/1/2018,1,2018,259,,86,18,,1081,250,1317,,394,84,142,,,20,20,,,,,,,,,ME,1331,66.55,478,23.9,231110000405,SY17-18,,104,,High,Public,,,,,,
ME@698@696,698,696,Fort Kent Elementary School,MSAD 27,ME,Aroostook,Kent,04743,108 Pleasant Street Fort Kent,,PR-6,Public,,,,,,1/1/2018,1,2018,489,,177,35,,3005,624,3196,,1148,140,419,,,20,20,,,,,,,,,ME,3629,181.45,1288,64.4,231110000406,SY17-18,,212,,Primary,Public,,,,,,
ME@1636@696,1636,696,Valley Rivers Middle School,MSAD 27,ME,Aroostook,Kent,04743,84 Pleasant Street Fort Kent,,7-8,Public,,,,,,1/1/2018,1,2018,129,,45,9,,684,196,671,,238,59,99,,,20,20,,,,,,,,,ME,880,44,297,14.85,231110023137,SY17-18,,54,,Middle,Public,,,,,,
ME@799@798,799,798,Dexter Regional High School,MSAD 46,ME,Penobscot,Dexter,04930,12 Abbott Hill Rd Dexter,,9-12,Public,,,,,,1/1/2018,1,2018,449,,245,34,,2051,239,704,,789,99,176,,,19,19,,,,,,,,,ME,2290,120.526315789,888,46.736842105,231453000734,SY17-18,,279,,High,Public,,,,,,
