BAB Implementation Date from Grants Data,Breakfast Delivery Model from Other Source-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Grants Data-Standardized,School Type-Standardized,School Level-Standardized,FR Enrollment Percentage,FR Enrollment,Target Area,School Year,District ID,District Name,School ID,School Name,Unique ID,FR Breakfast ADP,FR Breakfast Meals,FR Lunch ADP,FR Lunch Meals,State-Reporting,"BAB Implementation Date Other Source, Note Source Here",BAB Implementation Date from Other Source,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Campaign Tracking Data,"Breakfast Delivery Model from Other Source, Note Source Here",Breakfast Delivery Model from Other Source-Original,Breakfast Delivery Model from Campaign Tracking Data-Original,Operating Days,Breakfast Meals-Free and Reduced,Lunch Meals-Free and Reduced,Enrollment-Free and Reduced,Claim Year,Claim Month,Universal Free (Y/N),Provision 3 (Y/N),Provision 2 (Y/N),Provision 1 (Y/N),School Type-Original,Street Address-Line 2,School Level-Original,Breakfast Delivery Model from State Agency Tracking-Original,Street Address-Line 1,City,State-Physical,Zip Code,County,CEP (Y/N),Claim Date,Enrollment-Free,Enrollment-Reduced,Enrollment-Total,Enrollment-Paid,Operating Days-Lunch Only,Operating Days-Breakfast Only,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,NCES ID
,,Cafeteria,,,,,Primary,0.631911532,400,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-111,COLUMBIA ELEMENTARY,UT@ 14-111@14,112.421052632,2136,331.578947368,6300,UT,,,,,,,,,,,,2018,2,,,,,,,Elementary,Traditional,3505 W 7800 S,WEST JORDAN,UT,84088,Salt Lake,N,2/1/2018,309,91,633,233,19,19,4877,1423,2611,1713,423,430,490042000813
,,Cafeteria,,,,,Primary,0.632653061,403,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-111,COLUMBIA ELEMENTARY,UT@ 14-111@14,115.9,2318,342.2,6844,UT,,,,,,,,,,,,2018,3,,,,,,,Elementary,Traditional,3505 W 7800 S,WEST JORDAN,UT,84088,Salt Lake,N,3/1/2018,315,88,637,234,20,20,5402,1442,2823,1896,422,481,490042000813
,,Cafeteria,,,,,Primary,0.637958533,400,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-111,COLUMBIA ELEMENTARY,UT@ 14-111@14,113.375,1814,351.5625,5625,UT,,,,,,,,,,,,2018,4,,,,,,,Elementary,Traditional,3505 W 7800 S,WEST JORDAN,UT,84088,Salt Lake,N,4/1/2018,318,82,627,227,16,16,4517,1108,2269,1556,258,334,490042000813
,,Cafeteria,,,,,Primary,0.638844302,398,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-111,COLUMBIA ELEMENTARY,UT@ 14-111@14,107.227272727,2359,336.5,7403,UT,,,,,,,,,,,,2018,5,,,,,,,Elementary,Traditional,3505 W 7800 S,WEST JORDAN,UT,84088,Salt Lake,N,5/1/2018,318,80,623,225,22,22,5877,1526,3221,1969,390,434,490042000813
,,Cafeteria,,,,,Primary,0.635922330,393,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-111,COLUMBIA ELEMENTARY,UT@ 14-111@14,74,74,,0,UT,,,,,,,,,,,,2018,6,,,,,,,Elementary,Traditional,3505 W 7800 S,WEST JORDAN,UT,84088,Salt Lake,N,6/1/2018,313,80,618,225,0,1,0,0,0,65,9,13,490042000813
,,Cafeteria,,,,,Primary,0.398956975,306,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-175,COPPER CANYON ELEMENTARY,UT@ 14-175@14,49.857142857,349,204.857142857,1434,UT,,,,,,,,,,,,2017,8,,,,,,,Elementary,Traditional,8917 S COPPERWOOD DR,WEST JORDAN,UT,84088,Salt Lake,N,8/1/2017,230,76,767,461,7,7,1065,369,1412,254,95,172,490042001067
,,Cafeteria,,,,,Primary,0.422764228,312,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-175,COPPER CANYON ELEMENTARY,UT@ 14-175@14,66.5,1330,223.95,4479,UT,,,,,,,,,,,,2017,9,,,,,,,Elementary,Traditional,8917 S COPPERWOOD DR,WEST JORDAN,UT,84088,Salt Lake,N,9/1/2017,232,80,738,426,20,20,3332,1147,4270,1000,330,751,490042001067
,,Cafeteria,,,,,Primary,0.409622887,315,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-175,COPPER CANYON ELEMENTARY,UT@ 14-175@14,71.5,1430,223.15,4463,UT,,,,,,,,,,,,2017,10,,,,,,,Elementary,Traditional,8917 S COPPERWOOD DR,WEST JORDAN,UT,84088,Salt Lake,N,10/1/2017,238,77,769,454,20,20,3292,1171,4898,1093,337,917,490042001067
,,Cafeteria,,,,,Primary,0.404924761,296,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-175,COPPER CANYON ELEMENTARY,UT@ 14-175@14,72.117647059,1226,224.882352941,3823,UT,,,,,,,,,,,,2017,11,,,,,,,Elementary,Traditional,8917 S COPPERWOOD DR,WEST JORDAN,UT,84088,Salt Lake,N,11/1/2017,219,77,731,435,17,17,2816,1007,4049,933,293,750,490042001067
,,Cafeteria,,,,,Primary,0.413605442,304,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-175,COPPER CANYON ELEMENTARY,UT@ 14-175@14,77.133333333,1157,233.066666667,3496,UT,,,,,,,,,,,,2017,12,,,,,,,Elementary,Traditional,8917 S COPPERWOOD DR,WEST JORDAN,UT,84088,Salt Lake,N,12/1/2017,225,79,735,431,15,15,2584,912,3614,897,260,665,490042001067
,,Cafeteria,,,,,Primary,0.418732782,304,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-175,COPPER CANYON ELEMENTARY,UT@ 14-175@14,76.1,1522,227.85,4557,UT,,,,,,,,,,,,2018,1,,,,,,,Elementary,Traditional,8917 S COPPERWOOD DR,WEST JORDAN,UT,84088,Salt Lake,N,1/1/2018,226,78,726,422,20,20,3349,1208,4499,1205,317,843,490042001067
,,Cafeteria,,,,,Primary,0.412413793,299,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-175,COPPER CANYON ELEMENTARY,UT@ 14-175@14,70.210526316,1334,221.263157895,4204,UT,,,,,,,,,,,,2018,2,,,,,,,Elementary,Traditional,8917 S COPPERWOOD DR,WEST JORDAN,UT,84088,Salt Lake,N,2/1/2018,223,76,725,426,19,19,3085,1119,4352,1049,285,722,490042001067
,,Cafeteria,,,,,Primary,0.414701803,299,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-175,COPPER CANYON ELEMENTARY,UT@ 14-175@14,67.85,1357,222.5,4450,UT,,,,,,,,,,,,2018,3,,,,,,,Elementary,Traditional,8917 S COPPERWOOD DR,WEST JORDAN,UT,84088,Salt Lake,N,3/1/2018,222,77,721,422,20,20,3287,1163,4602,1074,283,754,490042001067
,,Cafeteria,,,,,Primary,0.416434540,299,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-175,COPPER CANYON ELEMENTARY,UT@ 14-175@14,66.8125,1069,231.75,3708,UT,,,,,,,,,,,,2018,4,,,,,,,Elementary,Traditional,8917 S COPPERWOOD DR,WEST JORDAN,UT,84088,Salt Lake,N,4/1/2018,224,75,718,419,16,16,2806,902,3827,876,193,636,490042001067
,,Cafeteria,,,,,Primary,0.418309859,297,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-175,COPPER CANYON ELEMENTARY,UT@ 14-175@14,58.954545455,1297,227.409090909,5003,UT,,,,,,,,,,,,2018,5,,,,,,,Elementary,Traditional,8917 S COPPERWOOD DR,WEST JORDAN,UT,84088,Salt Lake,N,5/1/2018,223,74,710,413,22,22,3739,1264,5046,1054,243,673,490042001067
,,Cafeteria,,,,,Primary,0.416193182,293,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-175,COPPER CANYON ELEMENTARY,UT@ 14-175@14,32,32,,0,UT,,,,,,,,,,,,2018,6,,,,,,,Elementary,Traditional,8917 S COPPERWOOD DR,WEST JORDAN,UT,84088,Salt Lake,N,6/1/2018,219,74,704,411,0,1,0,0,0,29,3,14,490042001067
,,Cafeteria,,,,,High,0.263065591,750,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-703,COPPER HILLS HIGH,UT@ 14-703@14,61.625,493,365.25,2922,UT,,,,,,,,,,,,2017,8,,,,,,,High,Traditional,5445 W NEW BINGHAM HWY,WEST JORDAN,UT,84088,Salt Lake,N,8/1/2017,499,251,2851,2101,8,8,1906,1016,6952,375,118,252,490042000346
,,Cafeteria,,,,,High,0.268485284,748,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-703,COPPER HILLS HIGH,UT@ 14-703@14,90.631578947,1722,397.842105263,7559,UT,,,,,,,,,,,,2017,9,,,,,,,High,Traditional,5445 W NEW BINGHAM HWY,WEST JORDAN,UT,84088,Salt Lake,N,9/1/2017,481,267,2786,2038,19,19,4802,2757,16558,1237,485,1124,490042000346
,,Cafeteria,,,,,High,0.253448276,735,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-703,COPPER HILLS HIGH,UT@ 14-703@14,85,1615,343.473684211,6526,UT,,,,,,,,,,,,2017,10,,,,,,,High,Traditional,5445 W NEW BINGHAM HWY,WEST JORDAN,UT,84088,Salt Lake,N,10/1/2017,470,265,2900,2165,19,19,4242,2284,16983,1165,450,1503,490042000346
,,Cafeteria,,,,,High,0.222344322,607,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-703,COPPER HILLS HIGH,UT@ 14-703@14,78.105263158,1484,307.684210526,5846,UT,,,,,,,,,,,,2017,11,,,,,,,High,Traditional,5445 W NEW BINGHAM HWY,WEST JORDAN,UT,84088,Salt Lake,N,11/1/2017,392,215,2730,2123,19,19,3746,2100,15486,1008,476,1322,490042000346
,,Cafeteria,,,,,High,0.225238445,614,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-703,COPPER HILLS HIGH,UT@ 14-703@14,81.6,1224,305.733333333,4586,UT,,,,,,,,,,,,2017,12,,,,,,,High,Traditional,5445 W NEW BINGHAM HWY,WEST JORDAN,UT,84088,Salt Lake,N,12/1/2017,398,216,2726,2112,15,15,2974,1612,11450,861,363,1057,490042000346
,,Cafeteria,,,,,High,0.225663717,612,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-703,COPPER HILLS HIGH,UT@ 14-703@14,80.8,1616,323.25,6465,UT,,,,,,,,,,,,2018,1,,,,,,,High,Traditional,5445 W NEW BINGHAM HWY,WEST JORDAN,UT,84088,Salt Lake,N,1/1/2018,399,213,2712,2100,20,20,4186,2279,16373,1137,479,1323,490042000346
,,Cafeteria,,,,,High,0.231629989,621,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-703,COPPER HILLS HIGH,UT@ 14-703@14,80.111111111,1442,312.277777778,5621,UT,,,,,,,,,,,,2018,2,,,,,,,High,Traditional,5445 W NEW BINGHAM HWY,WEST JORDAN,UT,84088,Salt Lake,N,2/1/2018,412,209,2681,2060,18,18,3643,1978,13789,1010,432,1282,490042000346
,,Cafeteria,,,,,High,0.230653077,611,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-703,COPPER HILLS HIGH,UT@ 14-703@14,83.666666667,1757,325.333333333,6832,UT,,,,,,,,,,,,2018,3,,,,,,,High,Traditional,5445 W NEW BINGHAM HWY,WEST JORDAN,UT,84088,Salt Lake,N,3/1/2018,410,201,2649,2038,21,21,4554,2278,16739,1204,553,1712,490042000346
,,Cafeteria,,,,,High,0.230798479,607,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-703,COPPER HILLS HIGH,UT@ 14-703@14,84.875,1358,313.625,5018,UT,,,,,,,,,,,,2018,4,,,,,,,High,Traditional,5445 W NEW BINGHAM HWY,WEST JORDAN,UT,84088,Salt Lake,N,4/1/2018,410,197,2630,2023,16,16,3354,1664,12372,943,415,1278,490042000346
,,Cafeteria,,,,,High,0.226784344,591,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-703,COPPER HILLS HIGH,UT@ 14-703@14,72.318181818,1591,266.545454545,5864,UT,,,,,,,,,,,,2018,5,,,,,,,High,Traditional,5445 W NEW BINGHAM HWY,WEST JORDAN,UT,84088,Salt Lake,N,5/1/2018,398,193,2606,2015,22,22,3829,2035,14417,1129,462,1520,490042000346
,,Cafeteria,,,,,High,,0,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-703,COPPER HILLS HIGH,UT@ 14-703@14,,0,,0,UT,,,,,,,,,,,,2018,6,,,,,,,High,Traditional,5445 W NEW BINGHAM HWY,WEST JORDAN,UT,84088,Salt Lake,N,6/1/2018,0,0,0,0,0,0,0,0,0,0,0,0,490042000346
,,,,,,,Middle/Jr,0.199142157,325,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-419,COPPER MOUNTAIN MIDDLE SCHOOL,UT@ 14-419@14,,0,234.714285714,1643,UT,,,,,,,,,,,,2017,8,,,,,,,Middle/Jr,,12106 S. ANTHEM PARK BLVD.,HERRIMAN,UT,84096,Salt Lake,N,8/1/2017,250,75,1632,1307,7,0,1231,412,5562,0,0,0,490042001459
,,,,,,,Middle/Jr,0.205078125,315,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-419,COPPER MOUNTAIN MIDDLE SCHOOL,UT@ 14-419@14,,0,241.05,4821,UT,,,,,,,,,,,,2017,9,,,,,,,Middle/Jr,,12106 S. ANTHEM PARK BLVD.,HERRIMAN,UT,84096,Salt Lake,N,9/1/2017,235,80,1536,1221,20,0,3530,1291,15730,0,0,0,490042001459
,,,,,,,Middle/Jr,0.198734177,314,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-419,COPPER MOUNTAIN MIDDLE SCHOOL,UT@ 14-419@14,,0,209.222222222,3766,UT,,,,,,,,,,,,2017,10,,,,,,,Middle/Jr,,12106 S. ANTHEM PARK BLVD.,HERRIMAN,UT,84096,Salt Lake,N,10/1/2017,234,80,1580,1266,18,0,2746,1020,14532,0,0,0,490042001459
,,,,,,,Middle/Jr,0.175931982,269,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-419,COPPER MOUNTAIN MIDDLE SCHOOL,UT@ 14-419@14,,0,209.842105263,3987,UT,,,,,,,,,,,,2017,11,,,,,,,Middle/Jr,,12106 S. ANTHEM PARK BLVD.,HERRIMAN,UT,84096,Salt Lake,N,11/1/2017,196,73,1529,1260,19,0,2851,1136,15396,0,0,0,490042001459
,,,,,,,Middle/Jr,0.177545692,272,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-419,COPPER MOUNTAIN MIDDLE SCHOOL,UT@ 14-419@14,,0,208.266666667,3124,UT,,,,,,,,,,,,2017,12,,,,,,,Middle/Jr,,12106 S. ANTHEM PARK BLVD.,HERRIMAN,UT,84096,Salt Lake,N,12/1/2017,199,73,1532,1260,15,0,2246,878,12178,0,0,0,490042001459
,,,,,,,Middle/Jr,0.177691310,274,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-419,COPPER MOUNTAIN MIDDLE SCHOOL,UT@ 14-419@14,,0,205.45,4109,UT,,,,,,,,,,,,2018,1,,,,,,,Middle/Jr,,12106 S. ANTHEM PARK BLVD.,HERRIMAN,UT,84096,Salt Lake,N,1/1/2018,201,73,1542,1268,20,0,3011,1098,16070,0,0,0,490042001459
,,,,,,,Middle/Jr,0.177157690,273,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-419,COPPER MOUNTAIN MIDDLE SCHOOL,UT@ 14-419@14,,0,202.277777778,3641,UT,,,,,,,,,,,,2018,2,,,,,,,Middle/Jr,,12106 S. ANTHEM PARK BLVD.,HERRIMAN,UT,84096,Salt Lake,N,2/1/2018,204,69,1541,1268,18,0,2667,974,13964,0,0,0,490042001459
,,,,,,,Middle/Jr,0.176165803,272,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-419,COPPER MOUNTAIN MIDDLE SCHOOL,UT@ 14-419@14,,0,204.476190476,4294,UT,,,,,,,,,,,,2018,3,,,,,,,Middle/Jr,,12106 S. ANTHEM PARK BLVD.,HERRIMAN,UT,84096,Salt Lake,N,3/1/2018,203,69,1544,1272,21,0,3159,1135,16529,0,0,0,490042001459
,,,,,,,Middle/Jr,0.176623377,272,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-419,COPPER MOUNTAIN MIDDLE SCHOOL,UT@ 14-419@14,,0,206.75,3308,UT,,,,,,,,,,,,2018,4,,,,,,,Middle/Jr,,12106 S. ANTHEM PARK BLVD.,HERRIMAN,UT,84096,Salt Lake,N,4/1/2018,203,69,1540,1268,16,0,2405,903,12877,0,0,0,490042001459
,,,,,,,Middle/Jr,0.178803641,275,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-419,COPPER MOUNTAIN MIDDLE SCHOOL,UT@ 14-419@14,,0,191.363636364,4210,UT,,,,,,,,,,,,2018,5,,,,,,,Middle/Jr,,12106 S. ANTHEM PARK BLVD.,HERRIMAN,UT,84096,Salt Lake,N,5/1/2018,206,69,1538,1263,22,0,3102,1108,16446,0,0,0,490042001459
,,,,,,,Middle/Jr,,0,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-419,COPPER MOUNTAIN MIDDLE SCHOOL,UT@ 14-419@14,,0,,0,UT,,,,,,,,,,,,2018,6,,,,,,,Middle/Jr,,12106 S. ANTHEM PARK BLVD.,HERRIMAN,UT,84096,Salt Lake,N,6/1/2018,0,0,0,0,0,0,0,0,0,0,0,0,490042001459
,,,,,,,Primary,0.206944444,149,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-115,DAYBREAK ELEMENTARY,UT@ 14-115@14,,0,72.285714286,506,UT,,,,,,,,,,,,2017,8,,,,,,,Elementary,,4544 HARVEST MOON DRIVE,SOUTH JORDAN,UT,84095,Salt Lake,N,8/1/2017,111,38,720,571,7,0,383,123,1394,0,0,0,490042001069
,,,,,,,Primary,0.216691069,148,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-115,DAYBREAK ELEMENTARY,UT@ 14-115@14,,0,96.2,1924,UT,,,,,,,,,,,,2017,9,,,,,,,Elementary,,4544 HARVEST MOON DRIVE,SOUTH JORDAN,UT,84095,Salt Lake,N,9/1/2017,108,40,683,535,20,0,1420,504,4251,0,0,0,490042001069
,,,,,,,Primary,0.210601719,147,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-115,DAYBREAK ELEMENTARY,UT@ 14-115@14,,0,87.7,1754,UT,,,,,,,,,,,,2017,10,,,,,,,Elementary,,4544 HARVEST MOON DRIVE,SOUTH JORDAN,UT,84095,Salt Lake,N,10/1/2017,107,40,698,551,20,0,1317,437,4766,0,0,0,490042001069
,,,,,,,Primary,0.197657394,135,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-115,DAYBREAK ELEMENTARY,UT@ 14-115@14,,0,90.705882353,1542,UT,,,,,,,,,,,,2017,11,,,,,,,Elementary,,4544 HARVEST MOON DRIVE,SOUTH JORDAN,UT,84095,Salt Lake,N,11/1/2017,101,34,683,548,17,0,1152,390,3952,0,0,0,490042001069
,,,,,,,Primary,0.198529412,135,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-115,DAYBREAK ELEMENTARY,UT@ 14-115@14,,0,90.2,1353,UT,,,,,,,,,,,,2017,12,,,,,,,Elementary,,4544 HARVEST MOON DRIVE,SOUTH JORDAN,UT,84095,Salt Lake,N,12/1/2017,101,34,680,545,15,0,1012,341,3613,0,0,0,490042001069
,,,,,,,Primary,0.201754386,138,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-115,DAYBREAK ELEMENTARY,UT@ 14-115@14,,0,93,1860,UT,,,,,,,,,,,,2018,1,,,,,,,Elementary,,4544 HARVEST MOON DRIVE,SOUTH JORDAN,UT,84095,Salt Lake,N,1/1/2018,104,34,684,546,20,0,1396,464,4849,0,0,0,490042001069
,,,,,,,Primary,0.198540146,136,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-115,DAYBREAK ELEMENTARY,UT@ 14-115@14,,0,92,1748,UT,,,,,,,,,,,,2018,2,,,,,,,Elementary,,4544 HARVEST MOON DRIVE,SOUTH JORDAN,UT,84095,Salt Lake,N,2/1/2018,102,34,685,549,19,0,1275,473,4441,0,0,0,490042001069
,,,,,,,Primary,0.195301028,133,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-115,DAYBREAK ELEMENTARY,UT@ 14-115@14,,0,92.7,1854,UT,,,,,,,,,,,,2018,3,,,,,,,Elementary,,4544 HARVEST MOON DRIVE,SOUTH JORDAN,UT,84095,Salt Lake,N,3/1/2018,97,36,681,548,20,0,1330,524,5026,0,0,0,490042001069
,,,,,,,Primary,0.195588235,133,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-115,DAYBREAK ELEMENTARY,UT@ 14-115@14,,0,92.75,1484,UT,,,,,,,,,,,,2018,4,,,,,,,Elementary,,4544 HARVEST MOON DRIVE,SOUTH JORDAN,UT,84095,Salt Lake,N,4/1/2018,99,34,680,547,16,0,1099,385,4003,0,0,0,490042001069
,,,,,,,Primary,0.197349043,134,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-115,DAYBREAK ELEMENTARY,UT@ 14-115@14,,0,92.318181818,2031,UT,,,,,,,,,,,,2018,5,,,,,,,Elementary,,4544 HARVEST MOON DRIVE,SOUTH JORDAN,UT,84095,Salt Lake,N,5/1/2018,100,34,679,545,22,0,1511,520,5582,0,0,0,490042001069
,,,,,,,Primary,,0,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-115,DAYBREAK ELEMENTARY,UT@ 14-115@14,,0,,0,UT,,,,,,,,,,,,2018,6,,,,,,,Elementary,,4544 HARVEST MOON DRIVE,SOUTH JORDAN,UT,84095,Salt Lake,N,6/1/2018,0,0,0,0,0,0,0,0,0,0,0,0,490042001069
,,Cafeteria,,,,,Primary,0.084493965,91,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-118,EASTLAKE ELEMENTARY,UT@ 14-118@14,3,21,60.428571429,423,UT,,,,,,,,,,,,2017,8,,,,,,,Elementary,Traditional,14341  W   ISLA DAYBREAK RD,SOUTH JORDAN,UT,84095,Salt Lake,N,8/1/2017,73,18,1077,986,7,7,331,92,2771,17,4,118,490042001225
,,Cafeteria,,,,,Primary,0.110056926,116,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-118,EASTLAKE ELEMENTARY,UT@ 14-118@14,6.4,128,72.95,1459,UT,,,,,,,,,,,,2017,9,,,,,,,Elementary,Traditional,14341  W   ISLA DAYBREAK RD,SOUTH JORDAN,UT,84095,Salt Lake,N,9/1/2017,88,28,1054,938,20,20,1126,333,8264,103,25,522,490042001225
,,Cafeteria,,,,,Primary,0.115128449,121,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-118,EASTLAKE ELEMENTARY,UT@ 14-118@14,8.4,168,75.05,1501,UT,,,,,,,,,,,,2017,10,,,,,,,Elementary,Traditional,14341  W   ISLA DAYBREAK RD,SOUTH JORDAN,UT,84095,Salt Lake,N,10/1/2017,93,28,1051,930,20,20,1110,391,8809,134,34,540,490042001225
,,Cafeteria,,,,,Primary,0.107485605,112,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-118,EASTLAKE ELEMENTARY,UT@ 14-118@14,8,136,72,1224,UT,,,,,,,,,,,,2017,11,,,,,,,Elementary,Traditional,14341  W   ISLA DAYBREAK RD,SOUTH JORDAN,UT,84095,Salt Lake,N,11/1/2017,84,28,1042,930,17,17,923,301,7415,119,17,463,490042001225
,,Cafeteria,,,,,Primary,0.110047847,115,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-118,EASTLAKE ELEMENTARY,UT@ 14-118@14,7,105,74.6,1119,UT,,,,,,,,,,,,2017,12,,,,,,,Elementary,Traditional,14341  W   ISLA DAYBREAK RD,SOUTH JORDAN,UT,84095,Salt Lake,N,12/1/2017,87,28,1045,930,15,15,855,264,6827,76,29,416,490042001225
,,Cafeteria,,,,,Primary,0.109090909,114,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-118,EASTLAKE ELEMENTARY,UT@ 14-118@14,8.2,164,71.75,1435,UT,,,,,,,,,,,,2018,1,,,,,,,Elementary,Traditional,14341  W   ISLA DAYBREAK RD,SOUTH JORDAN,UT,84095,Salt Lake,N,1/1/2018,85,29,1045,931,20,20,1046,389,8790,126,38,574,490042001225
,,Cafeteria,,,,,Primary,0.114909782,121,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-118,EASTLAKE ELEMENTARY,UT@ 14-118@14,10.578947368,201,76.842105263,1460,UT,,,,,,,,,,,,2018,2,,,,,,,Elementary,Traditional,14341  W   ISLA DAYBREAK RD,SOUTH JORDAN,UT,84095,Salt Lake,N,2/1/2018,92,29,1053,932,19,19,1082,378,8166,147,54,549,490042001225
,,Cafeteria,,,,,Primary,0.120722433,127,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-118,EASTLAKE ELEMENTARY,UT@ 14-118@14,16.75,335,79.25,1585,UT,,,,,,,,,,,,2018,3,,,,,,,Elementary,Traditional,14341  W   ISLA DAYBREAK RD,SOUTH JORDAN,UT,84095,Salt Lake,N,3/1/2018,99,28,1052,925,20,20,1205,380,8563,278,57,633,490042001225
,,Cafeteria,,,,,Primary,0.121647510,127,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-118,EASTLAKE ELEMENTARY,UT@ 14-118@14,18.25,292,80.5,1288,UT,,,,,,,,,,,,2018,4,,,,,,,Elementary,Traditional,14341  W   ISLA DAYBREAK RD,SOUTH JORDAN,UT,84095,Salt Lake,N,4/1/2018,99,28,1044,917,16,16,972,316,6773,240,52,469,490042001225
,,Cafeteria,,,,,Primary,0.120076849,125,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-118,EASTLAKE ELEMENTARY,UT@ 14-118@14,18.954545455,417,77.909090909,1714,UT,,,,,,,,,,,,2018,5,,,,,,,Elementary,Traditional,14341  W   ISLA DAYBREAK RD,SOUTH JORDAN,UT,84095,Salt Lake,N,5/1/2018,98,27,1041,916,22,22,1385,329,9479,365,52,627,490042001225
,,Cafeteria,,,,,Primary,0.117533719,122,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-118,EASTLAKE ELEMENTARY,UT@ 14-118@14,13,13,,0,UT,,,,,,,,,,,,2018,6,,,,,,,Elementary,Traditional,14341  W   ISLA DAYBREAK RD,SOUTH JORDAN,UT,84095,Salt Lake,N,6/1/2018,98,24,1038,916,0,1,0,0,0,12,1,18,490042001225
,,Cafeteria,,,,,Primary,0.193181818,170,,SY17-18,14,JORDAN DISTRICT NUTRITION SERVICES,14-126,ELK MEADOWS ELEMENTARY,UT@ 14-126@14,20.428571429,143,90.857142857,636,UT,,,,,,,,,,,,2017,8,,,,,,,Elementary,Traditional,9800 S 3448 W,SOUTH JORDAN,UT,84095,Salt Lake,N,8/1/2017,133,37,880,710,7,7,502,134,1945,129,14,63,490042000508
