Unique ID,District Name,School ID,District ID,School Name,BAB Implementation Date from Grants Data,Breakfast Delivery Model from Other Source-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Grants Data-Standardized,School Type-Standardized,School Level-Standardized,FR Enrollment Percentage,FR Enrollment,Target Area,FR Breakfast ADP,FR Breakfast Meals,FR Lunch ADP,FR Lunch Meals,State-Reporting,"BAB Implementation Date Other Source, Note Source Here",BAB Implementation Date from Other Source,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Campaign Tracking Data,"Breakfast Delivery Model from Other Source, Note Source Here",Breakfast Delivery Model from Other Source-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Campaign Tracking Data-Original,Operating Days,Breakfast Meals-Free and Reduced,Lunch Meals-Free and Reduced,Enrollment-Free and Reduced,Enrollment-Paid,Claim Year,Claim Month,Claim Date,Universal Free (Y/N),School Type-Original,Street Address-Line 2,State-Physical,Enrollment-Reduced,Enrollment-Free,Enrollment-Total,School Year,School Level-Original,Street Address-Line 1,City,Zip Code,CEP (Y/N),Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Operating Days-Lunch Only,Operating Days-Breakfast Only,Breakfast Meals-Paid,Breakfast Meals-Free,Breakfast Meals-Reduced,Lunch Meals-Paid,Lunch Meals-Free,Lunch Meals-Reduced,NCES ID,County
GA@0200@616,Bulloch County,0200,616,Brooklet Elementary School,,,,,,,,Primary,0.399416910,274,,204.590643275,34985,216.678362573,37052,GA,,,,,,,,,,,,,,,,,,,,,29,245,686,SY17-18,Elementary,600 W Lane St,Brooklet,30415-6283,N,N,Y,N,171,171,6840,32573,2412,20865,33782,3270,130063000277,Bulloch County
GA@0203@616,Bulloch County,0203,616,Southeast Bulloch High School,,,,,,,,High,0.438923395,424,,338.660818713,57911,294.573099415,50372,GA,,,,,,,,,,,,,,,,,,,,,68,356,966,SY17-18,High,9184 Brooklet Denmark Rd,Brooklet,30415-6477,N,N,Y,N,171,171,11252,53941,3970,24878,42814,7558,130063003550,Bulloch County
GA@0299@616,Bulloch County,0299,616,Langston Chapel Middle School,,,,,,,,Middle,0.793002915,544,,517.994152047,88577,855.456140351,146283,GA,,,,,,,,,,,,,,,,,,,,,31,513,686,SY17-18,Middle,156 Langston Chapel Rd,Statesboro,30458-3412,N,N,Y,N,171,171,17201,82506,6071,13630,140107,6176,130063002238,Bulloch County
GA@0300@616,Bulloch County,0300,616,Southeast Bulloch Middle School,,,,,,,,Middle,0.465432099,377,,124.660818713,21317,283.508771930,48480,GA,,,,,,,,,,,,,,,,,,,,,75,302,810,SY17-18,Middle,9124 Brooklet Denmark Rd,Brooklet,30415-6477,N,N,Y,N,171,171,4125,19863,1454,20889,40146,8334,130063002297,Bulloch County
GA@0399@616,Bulloch County,0399,616,Portal Elementary School,,,,,,,,Primary,0.762430939,276,,119.076023392,20362,234.415204678,40085,GA,,,,,,,,,,,,,,,,,,,,,24,252,362,SY17-18,Elementary,328 Grady St S,Portal,30450-5009,N,N,Y,N,171,171,3954,18966,1396,6425,36622,3463,130063002298,Bulloch County
GA@2050@616,Bulloch County,2050,616,Julia P. Bryant Elementary School,,,,,,,,Primary,0.545197740,386,,273.070175439,46695,423.497076023,72418,GA,,,,,,,,,,,,,,,,,,,,,34,352,708,SY17-18,Elementary,421 W Main St,Statesboro,30458-1328,N,N,Y,N,171,171,8514,43690,3005,20695,67873,4545,130063000287,Bulloch County
GA@2054@616,Bulloch County,2054,616,Statesboro High School,,,,,,,,High,0.595744681,980,,394.783625731,67508,636.017543860,108759,GA,,,,,,,,,,,,,,,,,,,,,83,897,1645,SY17-18,High,10 Lester Rd,Statesboro,30458-4786,N,N,Y,N,171,171,13067,62896,4612,25945,100524,8235,130063000285,Bulloch County
GA@3054@616,Bulloch County,3054,616,Stilson Elementary School,,,,,,,,Primary,0.564327485,193,,173.157894737,29610,173.444444444,29659,GA,,,,,,,,,,,,,,,,,,,,,23,170,342,SY17-18,Elementary,15569 Ga Highway 119,Brooklet,30415-5604,N,N,Y,N,171,171,5770,27574,2036,12584,26742,2917,130063000283,Bulloch County
GA@4052@616,Bulloch County,4052,616,Portal Middle/High School,,,,,,,,Other,0.600907029,265,,176.450292398,30173,252.976608187,43259,GA,,,,,,,,,,,,,,,,,,,,,22,243,441,SY17-18,PreK 12 / Other,27245 US Highway 80 W,Portal,30450-9703,N,N,Y,N,171,171,5846,28112,2061,13504,40261,2998,130063000281,Bulloch County
GA@5050@616,Bulloch County,5050,616,Mattie Lively Elementary School,,,,,,,,Primary,0.792233010,408,,196.900584795,33670,394.865497076,67522,GA,,,,,,,,,,,,,,,,,,,,,33,375,515,SY17-18,Elementary,204 Debbie Dr,Statesboro,30458-0029,N,N,Y,N,171,171,6559,31354,2316,11101,62864,4658,130063000290,Bulloch County
GA@5054@616,Bulloch County,5054,616,Sallie Zetterower Elementary School,,,,,,,,Primary,0.634730539,424,,249.263157895,42624,380.947368421,65142,GA,,,,,,,,,,,,,,,,,,,,,29,395,668,SY17-18,Elementary,1200 Cawana Rd,Statesboro,30461-6837,N,N,Y,N,171,171,8285,39700,2924,18458,60703,4439,130063000288,Bulloch County
GA@0104@617,Burke County,0104,617,Blakeney Elementary,,,,,,,,Primary,1,779,,614.560975610,125985,667.980487805,136936,GA,,,,,,,,,,,,,,,,,,,,,0,779,779,SY17-18,Elementary,100 Olympic Dr,Waynesboro,30830-4509,Y,N,N,N,205,205,0,125985,0,0,136936,0,130066002817,Burke County
GA@0188@617,Burke County,0188,617,Burke County Middle School,,,,,,,,Middle,1,989,,526.505681818,92665,929.625,163614,GA,,,,,,,,,,,,,,,,,,,,,0,989,989,SY17-18,Middle,356 Southside Dr,Waynesboro,30830-4561,Y,N,N,N,176,176,0,92665,0,0,163614,0,130066001990,Burke County
GA@0196@617,Burke County,0196,617,S G A Elementary School,,,,,,,,Primary,1,242,,216.397727273,38086,231.545454545,40752,GA,,,,,,,,,,,,,,,,,,,,,0,242,242,SY17-18,Elementary,1265 Charles Perry Ave,Sardis,30456-2854,Y,N,N,N,176,176,0,38086,0,0,40752,0,130066001992,Burke County
GA@0288@617,Burke County,0288,617,Burke County High School,,,,,,,,High,1,1191,,584.005681818,102785,718.829545455,126514,GA,,,,,,,,,,,,,,,,,,,,,0,1191,1191,SY17-18,High,1057 Burke Veterans Pkwy,Waynesboro,30830-4598,Y,N,N,N,176,176,0,102785,0,0,126514,0,130066001991,Burke County
GA@2056@617,Burke County,2056,617,Waynesboro Primary School,,,,,,,,Primary,1,731,,824.403409091,145095,841.982954545,148189,GA,,,,,,,,,,,,,,,,,,,,,0,731,731,SY17-18,Elementary,352 Southside Dr,Waynesboro,30830-4561,Y,N,N,N,176,176,0,145095,0,0,148189,0,130066000293,Burke County
GA@0100@618,Butts County,0100,618,Henderson Middle School,,,,,,,,Middle,0.869706506,707,,269.6,44484,564.460606061,93136,GA,,,,,,,,,,,,,,,,,,,,,0,707,813,SY17-18,Middle,494 George Tate Dr,Jackson,30233-1861,Y,N,N,N,165,165,6663,44484,0,13953,93136,0,130069002353,Butts County
GA@0104@618,Butts County,0104,618,Hampton L. Daughtry Elementary School,,,,,,,,Primary,0.869705370,428,,323.787878788,53425,420.236363636,69339,GA,,,,,,,,,,,,,,,,,,,,,0,428,492,SY17-18,Elementary,150 Shiloh Rd,Jackson,30233-4900,Y,N,N,N,165,165,8005,53425,0,10388,69339,0,130069002819,Butts County
GA@0108@618,Butts County,0108,618,Stark Elementary School,,,,,,,,Primary,0.872270578,470,,381.539393939,62954,457.339393939,75461,GA,,,,,,,,,,,,,,,,,,,,,0,470,540,SY17-18,Elementary,209 Stark Rd,Jackson,30233-4629,Y,N,N,N,165,165,9204,62954,0,11050,75461,0,130069003818,Butts County
GA@0111@618,Butts County,0111,618,Jackson Elementary School,,,,,,,,Primary,0.872497470,446,,376.006060606,62041,428.412121212,70688,GA,,,,,,,,,,,,,,,,,,,,,0,446,513,SY17-18,Elementary,1105 Brownlee Rd,Jackson,30233-2485,Y,N,N,N,165,165,8725,62041,0,10330,70688,0,130069003846,Butts County
GA@0190@618,Butts County,0190,618,Jackson High School,,,,,,,,High,0.869713488,837,,261.751515152,43189,604.345454545,99717,GA,,,,,,,,,,,,,,,,,,,,,0,837,962,SY17-18,High,717 S Harkness St,Jackson,30233-1869,Y,N,N,N,165,165,6472,43189,0,14938,99717,0,130069000301,Butts County
GA@0113@619,Calhoun County,0113,619,Calhoun County High School,,,,,,,,High,1,198,,131.056818182,23066,269.960227273,47513,GA,,,,,,,,,,,,,,,,,,,,,0,198,198,SY17-18,High,700 Manry St,Edison,39846-5633,Y,N,N,N,176,176,0,23066,0,0,47513,0,130075004081,Calhoun County
GA@0179@619,Calhoun County,0179,619,Calhoun County Elementary School,,,,,,,,Primary,1,246,,204.443181818,35982,256.267045455,45103,GA,,,,,,,,,,,,,,,,,,,,,0,246,246,SY17-18,Elementary,18904 Morgan Rd,Arlington,39813-6710,Y,N,N,N,176,176,0,35982,0,0,45103,0,130075000311,Calhoun County
GA@0100@620,Camden County,0100,620,Mamie Lou Gross Elementary School,,,,,,,,Primary,0.580270793,300,,260.132947977,45003,309.526011561,53548,GA,,,,,,,,,,,,,,,,,,,,,21,279,517,SY17-18,Elementary,277 Roberts Path,Woodbine,31569-2747,N,N,Y,N,173,173,14121,42369,2634,15949,50455,3093,130078002355,Camden County
GA@0105@620,Camden County,0105,620,Saint Marys Middle School,,,,,,,,Middle,0.472481828,455,,250.976878613,43419,429.982658960,74387,GA,,,,,,,,,,,,,,,,,,,,,106,349,963,SY17-18,Middle,205 Martha Dr,Saint Marys,31558-8953,N,N,Y,N,173,173,19394,37008,6411,36844,64718,9669,130078003299,Camden County
GA@0110@620,Camden County,0110,620,Saint Marys Elementary School,,,,,,,,Primary,0.5265625,337,,256.329479769,44345,329.040462428,56924,GA,,,,,,,,,,,,,,,,,,,,,39,298,640,SY17-18,Elementary,600 Osborne St,Saint Marys,31558-8256,N,N,Y,N,173,173,14440,40648,3697,20167,52559,4365,130078000313,Camden County
GA@0182@620,Camden County,0182,620,Camden Middle School,,,,,,,,Middle,0.553379040,565,,249.612716763,43183,509.786127168,88193,GA,,,,,,,,,,,,,,,,,,,,,83,482,1021,SY17-18,Middle,1300 Middle School Rd,Kingsland,31548-6208,N,N,Y,N,173,173,17657,37902,5281,31730,79336,8857,130078001875,Camden County
GA@0187@620,Camden County,0187,620,Crooked River Elementary School,,,,,,,,Primary,0.490942029,271,,213.936416185,37011,272.554913295,47152,GA,,,,,,,,,,,,,,,,,,,,,74,197,552,SY17-18,Elementary,3570 Charlie Smith Sr Hwy,Saint Marys,31558-3500,N,N,Y,N,173,173,18519,29603,7408,18194,40127,7025,130078001969,Camden County
GA@0189@620,Camden County,0189,620,Matilda Harris Elementary School,,,,,,,,Primary,0.493827160,280,,153.410404624,26540,270.843930636,46856,GA,,,,,,,,,,,,,,,,,,,,,79,201,567,SY17-18,Elementary,1100 Lakes Blvd,Kingsland,31548-5710,N,N,Y,N,173,173,20495,21784,4756,21452,37467,9389,130078002063,Camden County
GA@0192@620,Camden County,0192,620,Woodbine Elementary School,,,,,,,,Primary,0.655826558,242,,196.849710983,34055,230.982658960,39960,GA,,,,,,,,,,,,,,,,,,,,,26,216,369,SY17-18,Elementary,495 Broadwood Dr,Woodbine,31569-3549,N,N,Y,N,173,173,9520,28712,5343,9180,36924,3036,130078000236,Camden County
GA@0193@620,Camden County,0193,620,Kingsland Elementary School,,,,,,,,Primary,0.567010309,220,,158.508670520,27422,208.433526012,36059,GA,,,,,,,,,,,,,,,,,,,,,23,197,388,SY17-18,Elementary,900 W King Ave,Kingsland,31548-3336,N,N,Y,N,173,173,10403,23504,3918,13015,33497,2562,130078000237,Camden County
GA@0195@620,Camden County,0195,620,David L Rainer Elementary School,,,,,,,,Primary,0.588235294,250,,181.635838150,31423,247.583815029,42832,GA,,,,,,,,,,,,,,,,,,,,,44,206,425,SY17-18,Elementary,850 May Creek Dr,Kingsland,31548-5563,N,N,Y,N,173,173,14490,27122,4301,14703,37846,4986,130078000791,Camden County
GA@0197@620,Camden County,0197,620,Sugarmill Elementary,,,,,,,,Primary,0.433333333,221,,147.213872832,25468,233.953757225,40474,GA,,,,,,,,,,,,,,,,,,,,,57,164,510,SY17-18,Elementary,2885 Winding Rd,Saint Marys,31558-4843,N,N,Y,N,173,173,13887,21123,4345,19343,34101,6373,130078001941,Camden County
GA@0295@620,Camden County,0295,620,Camden County High School,,,,,,,,High,0.428796844,1087,,748.728323699,129530,823.115606936,142399,GA,,,,,,,,,,,,,,,,,,,,,159,928,2535,SY17-18,High,6300 Laurel Island Pkwy,Kingsland,31548-6080,N,N,Y,N,173,173,68092,113242,16288,60840,129517,12882,130078000315,Camden County
GA@0495@620,Camden County,0495,620,Mary Lee Clark Elementary School,,,,,,,,Primary,0.521042084,260,,185,32005,258.335260116,44692,GA,,,,,,,,,,,,,,,,,,,,,47,213,499,SY17-18,Elementary,2900 Mickler Dr,Saint Marys,31558-3916,N,N,Y,N,173,173,12876,28753,3252,14972,39716,4976,130078000794,Camden County
GA@0101@621,Candler County,0101,621,Metter High School,,,,,,,,High,0.906325463,513,,130.615819209,23119,305.344632768,54046,GA,,,,,,,,,,,,,,,,,,,,,0,513,570,SY17-18,High,34905 Ga Highway 129 S,Metter,30439-6364,Y,N,N,N,177,177,2433,23119,0,5586,54046,0,130081000317,Candler County
GA@0302@621,Candler County,0302,621,Metter Elementary School,,,,,,,,Primary,0.905744347,876,,647.762711864,114654,1180.875706215,209015,GA,,,,,,,,,,,,,,,,,,,,,0,876,973,SY17-18,Elementary,33661 Ga Highway 129 S,Metter,30439-6459,Y,N,N,N,177,177,11985,114654,0,21751,209015,0,130081000316,Candler County
GA@0100@622,Carroll County,0100,622,Sharp Creek Elementary School,,,,,,,,Primary,0.778611632,415,,310.24,54292,381.697142857,66797,GA,,,,,,,,,,,,,,,,,,,,,52,363,533,SY17-18,Elementary,115 Old Muse Rd,Carrollton,30116-9311,N,,N,,175,175,5806,48764,5528,9570,58459,8338,130084002299,Carroll County
GA@0101@622,Carroll County,0101,622,Bowdon Middle School,,,,,,,,Middle,0.625827815,189,,93.017142857,16278,168.742857143,29530,GA,,,,,,,,,,,,,,,,,,,,,39,150,302,SY17-18,Middle,129 N Jonesville Rd,Bowdon,30108-2492,N,,N,,175,175,3607,13311,2967,11752,23650,5880,130084002356,Carroll County
GA@0102@622,Carroll County,0102,622,Temple Middle School,,,,,,,,Middle,0.680180180,302,,162.382857143,28417,250.211428571,43787,GA,,,,,,,,,,,,,,,,,,,,,56,246,444,SY17-18,Middle,275 Rainey Rd,Temple,30179-3929,N,,N,,175,175,5818,24028,4389,14530,35490,8297,130084002452,Carroll County
GA@0115@622,Carroll County,0115,622,Providence Elementary School,,,,,,,,Primary,0.600961538,250,,124.84,21847,212.514285714,37190,GA,,,,,,,,,,,,,,,,,,,,,52,198,416,SY17-18,Elementary,287 Rainey Rd,Temple,30179-3929,N,,N,,175,175,7082,17812,4035,15407,29674,7516,130084003982,Carroll County
GA@0176@622,Carroll County,0176,622,Mount Zion Elementary School,,,,,,,,Primary,0.763665595,475,,312.422857143,54674,451.708571429,79049,GA,,,,,,,,,,,,,,,,,,,,,47,428,622,SY17-18,Elementary,260 Eureka Church Rd,Carrollton,30117-6681,N,,N,,175,175,6884,51218,3456,14183,72199,6850,130084000319,Carroll County
GA@0177@622,Carroll County,0177,622,Central Middle School,,,,,,,,Middle,0.521640091,458,,216.988571429,37973,356.897142857,62457,GA,,,,,,,,,,,,,,,,,,,,,70,388,878,SY17-18,Middle,155 Whooping Creek Rd,Carrollton,30116-4800,N,,N,,175,175,9782,33144,4829,24457,53858,8599,130084000321,Carroll County
GA@0189@622,Carroll County,0189,622,Temple High School,,,,,,,,High,0.565749235,370,,133.274285714,23323,281.234285714,49216,GA,,,,,,,,,,,,,,,,,,,,,67,303,654,SY17-18,High,589 Sage St,Temple,30179-3724,N,,N,,175,175,4913,20191,3132,24267,41089,8127,130084002097,Carroll County
GA@0198@622,Carroll County,0198,622,Bay Springs Middle School,,,,,,,,Middle,0.577120823,449,,185.982857143,32547,377.422857143,66049,GA,,,,,,,,,,,,,,,,,,,,,83,366,778,SY17-18,Middle,122 Bay Springs Rd,Villa Rica,30180-3733,N,,N,,175,175,6479,28306,4241,27409,54070,11979,130084002239,Carroll County
GA@0208@622,Carroll County,0208,622,Mt. Zion Middle School,,,,,,,,Middle,0.686520376,219,,134.8,23590,192.297142857,33652,GA,,,,,,,,,,,,,,,,,,,,,30,189,319,SY17-18,Middle,132 Mount Zion St,Carrollton,30117-4965,N,,N,,175,175,5280,20630,2960,11120,29078,4574,130084003562,Carroll County
GA@0212@622,Carroll County,0212,622,Mt. Zion High School,,,,,,,,High,0.6225,249,,117.954285714,20642,187.702857143,32848,GA,,,,,,,,,,,,,,,,,,,,,42,207,400,SY17-18,High,280 Eureka Church Rd,Carrollton,30117,N,,N,,175,175,4058,17562,3080,12376,27729,5119,130084003582,Carroll County
GA@0305@622,Carroll County,0305,622,Villa Rica Middle,,,,,,,,Middle,0.665987780,327,,142.4,24920,270.64,47362,GA,,,,,,,,,,,,,,,,,,,,,62,265,491,SY17-18,Middle,614 Tumlin Lake Rd,Temple,30179-3200,N,,N,,175,175,4056,20973,3947,14630,38693,8669,130084003301,Carroll County
GA@0377@622,Carroll County,0377,622,Roopville Elementary School,,,,,,,,Primary,0.478134111,164,,95.897142857,16782,143.508571429,25114,GA,,,,,,,,,,,,,,,,,,,,,28,136,343,SY17-18,Elementary,60 Old Carrollton Rd,Roopville,30170-2125,N,,N,,175,175,6046,14724,2058,15100,21731,3383,130084000328,Carroll County
GA@0405@622,Carroll County,0405,622,Ithica Elementary,,,,,,,,Primary,0.512056738,361,,159.92,27986,284.131428571,49723,GA,,,,,,,,,,,,,,,,,,,,,66,295,705,SY17-18,Elementary,75 Whitworth Rd,Villa Rica,30180-3732,N,,N,,175,175,8490,24074,3912,24561,41430,8293,130084003302,Carroll County
GA@0477@622,Carroll County,0477,622,Whitesburg Elementary School,,,,,,,,Primary,0.645161290,180,,145.88,25529,177.074285714,30988,GA,,,,,,,,,,,,,,,,,,,,,38,142,279,SY17-18,Elementary,868 Main St,Whitesburg,30185-3111,N,,N,,175,175,6820,21420,4109,8626,25242,5746,130084000333,Carroll County
GA@0605@622,Carroll County,0605,622,Glanton-Hindsman Elementary,,,,,,,,Primary,0.670033670,398,,227.794285714,39864,357.325714286,62532,GA,,,,,,,,,,,,,,,,,,,,,65,333,594,SY17-18,Elementary,118 Glanton St,Villa Rica,30180-2706,N,,N,,175,175,6372,33638,6226,15491,50992,11540,130084003303,Carroll County
GA@0705@622,Carroll County,0705,622,Villa Rica Elementary School,,,,,,,,Primary,0.701834862,306,,197.988571429,34648,272.828571429,47745,GA,,,,,,,,,,,,,,,,,,,,,41,265,436,SY17-18,Elementary,314 Peachtree St,Villa Rica,30180-1705,N,,N,,175,175,5695,30498,4150,10193,41436,6309,130084002240,Carroll County
GA@1054@622,Carroll County,1054,622,Temple Elementary School,,,,,,,,Primary,0.706204380,387,,240.645714286,42113,334.828571429,58595,GA,,,,,,,,,,,,,,,,,,,,,60,327,548,SY17-18,Elementary,95 Otis St,Temple,30179-3722,N,,N,,175,175,9691,37013,5100,15873,50416,8179,130084000320,Carroll County
GA@2050@622,Carroll County,2050,622,Bowdon Elementary School,,,,,,,,Primary,0.668367347,393,,255.811428571,44767,360.508571429,63089,GA,,,,,,,,,,,,,,,,,,,,,71,322,588,SY17-18,Elementary,223 Kent Ave,Bowdon,30108-1607,N,,N,,175,175,7097,38317,6450,15525,54372,8717,130084000332,Carroll County
GA@2052@622,Carroll County,2052,622,Central High School,,,,,,,,High,0.535439795,627,,218.84,38297,456.108571429,79819,GA,,,,,,,,,,,,,,,,,,,,,99,528,1171,SY17-18,High,113 Central High Rd,Carrollton,30116-4452,N,,N,,175,175,6584,34485,3812,26913,71394,8425,130084000331,Carroll County
GA@3050@622,Carroll County,3050,622,Bowdon High School,,,,,,,,High,0.494089835,209,,91.234285714,15966,187.234285714,32766,GA,,,,,,,,,,,,,,,,,,,,,41,168,423,SY17-18,High,504 W College St,Bowdon,30108-1314,N,,N,,175,175,2646,13859,2107,12436,28753,4013,130084000330,Carroll County
GA@5050@622,Carroll County,5050,622,Central Elementary School,,,,,,,,Primary,0.508875740,516,,301.822857143,52819,439.377142857,76891,GA,,,,,,,,,,,,,,,,,,,,,69,447,1014,SY17-18,Elementary,175 Primary School Rd,Carrollton,30116,N,,N,,175,175,15075,47345,5474,36332,68312,8579,130084000326,Carroll County
GA@5052@622,Carroll County,5052,622,Sand Hill Elementary School,,,,,,,,Primary,0.568914956,388,,179.782857143,31462,328.725714286,57527,GA,,,,,,,,,,,,,,,,,,,,,58,330,682,SY17-18,Elementary,45 Sandhill School Rd,Carrollton,30116-9736,N,,N,,175,175,6132,28438,3024,25781,49880,7647,130084000325,Carroll County
GA@5054@622,Carroll County,5054,622,Villa Rica High School,,,,,,,,High,0.530625,849,,294.754285714,51582,667.131428571,116748,GA,,,,,,,,,,,,,,,,,,,,,157,692,1600,SY17-18,High,600 Rocky Branch Rd,Villa Rica,30180-2208,N,,N,,175,175,9098,44771,6811,45296,98815,17933,130084000324,Carroll County
GA@0102@623,Catoosa County,0102,623,Battlefield Primary,,,,,,,,Primary,0.536324786,251,,131.520710059,22227,207.650887574,35093,GA,,,,,,,,,,,,,,,,,,,,,42,209,468,SY17-18,Elementary,2204 Battlefield Pkwy,Ft Oglethorpe,30742-4026,N,,N,,169,169,11362,19670,2557,19931,30280,4813,130093002496,Catoosa County
GA@0103@623,Catoosa County,0103,623,Battlefield Elementary School,,,,,,,,Primary,0.539393939,267,,105.556213018,17839,215.497041420,36419,GA,,,,,,,,,,,,,,,,,,,,,49,218,495,SY17-18,Elementary,2206 Battlefield Pkwy,Fort Oglethorpe,30742-4026,N,,N,,169,169,4176,15433,2406,18217,29975,6444,130093000346,Catoosa County
GA@0105@623,Catoosa County,0105,623,Woodstation Elementary School,,,,,,,,Primary,0.496385542,206,,118.017751479,19945,190.053254438,32119,GA,,,,,,,,,,,,,,,,,,,,,42,164,415,SY17-18,Elementary,3404 Colbert Hollow Rd,Rock Spring,30739-4061,N,,N,,169,169,9515,16665,3280,22427,25850,6269,130093003304,Catoosa County
GA@0109@623,Catoosa County,0109,623,Heritage High School,,,,,,,,High,0.305785124,407,,121.076923077,20462,219.059171598,37021,GA,,,,,,,,,,,,,,,,,,,,,112,295,1331,SY17-18,High,3960 Poplar Springs Rd,Ringgold,30736-5811,N,,N,,169,169,9990,15853,4609,41700,27365,9656,130093003688,Catoosa County
GA@0185@623,Catoosa County,0185,623,Tiger Creek Elementary School,,,,,,,,Primary,0.672686230,298,,176.775147929,29875,259.597633136,43872,GA,,,,,,,,,,,,,,,,,,,,,48,250,443,SY17-18,Elementary,134 Rhea McClanahan Dr,Tunnel Hill,30755-7328,N,,N,,169,169,5888,26390,3485,11973,37540,6332,130093001934,Catoosa County
GA@0205@623,Catoosa County,0205,623,Heritage Middle School,,,,,,,,Middle,0.347116431,319,,100.082840237,16914,237.698224852,40171,GA,,,,,,,,,,,,,,,,,,,,,86,233,919,SY17-18,Middle,4005 Poplar Springs Rd,Ringgold,30736-5814,N,,N,,169,169,7398,13631,3283,44865,30142,10029,130093003305,Catoosa County
GA@1050@623,Catoosa County,1050,623,Boynton Elementary School,,,,,,,,Primary,0.349745331,206,,89.420118343,15112,171.047337278,28907,GA,,,,,,,,,,,,,,,,,,,,,52,154,589,SY17-18,Elementary,3938 Boynton Dr,Ringgold,30736-3509,N,,N,,169,169,9998,12359,2753,33020,22532,6375,130093000845,Catoosa County
GA@1052@623,Catoosa County,1052,623,Lakeview-Fort Oglethorpe High School,,,,,,,,High,0.568825911,562,,186.461538462,31512,365.136094675,61708,GA,,,,,,,,,,,,,,,,,,,,,99,463,988,SY17-18,High,1850 Battlefield Pkwy,Fort Oglethorpe,30742-4020,N,,N,,169,169,6030,27363,4149,24947,51484,10224,130093000350,Catoosa County
GA@1054@623,Catoosa County,1054,623,West Side Elementary School,,,,,,,,Primary,0.756696429,339,,224.260355030,37900,318.946745562,53902,GA,,,,,,,,,,,,,,,,,,,,,36,303,448,SY17-18,Elementary,72 Braves Ln,Rossville,30741-8719,N,,N,,169,169,5864,34588,3312,10644,48701,5201,130093000349,Catoosa County
GA@2552@623,Catoosa County,2552,623,Lakeview Middle School,,,,,,,,Middle,0.6796875,522,,214.094674556,36182,412.142011834,69652,GA,,,,,,,,,,,,,,,,,,,,,77,445,768,SY17-18,Middle,416 Cross St,Rossville,30741-3093,N,,N,,169,169,4568,31648,4534,20880,59608,10044,130093000348,Catoosa County
GA@3050@623,Catoosa County,3050,623,Cloud Springs Elementary School,,,,,,,,Primary,0.693333333,260,,136.881656805,23133,212.337278107,35885,GA,,,,,,,,,,,,,,,,,,,,,19,241,375,SY17-18,Elementary,163 Fernwood Dr,Rossville,30741-3481,N,,N,,169,169,4475,21866,1267,9017,33206,2679,130093000347,Catoosa County
GA@3052@623,Catoosa County,3052,623,Ringgold Elementary School,,,,,,,,Primary,0.504237288,238,,220.958579882,37342,388.952662722,65733,GA,,,,,,,,,,,,,,,,,,,,,53,185,472,SY17-18,Elementary,322 Evitt Ln,Ringgold,30736-2820,N,,N,,169,169,16945,31408,5934,46504,52919,12814,130093000355,Catoosa County
GA@4052@623,Catoosa County,4052,623,Ringgold High School,,,,,,,,High,0.417530631,443,,93.798816568,15852,273.047337278,46145,GA,,,,,,,,,,,,,,,,,,,,,78,365,1061,SY17-18,High,29 Tiger Trl,Ringgold,30736-2024,N,,N,,169,169,4190,14078,1774,32716,36903,9242,130093000353,Catoosa County
GA@5050@623,Catoosa County,5050,623,Graysville Elementary School,,,,,,,,Primary,0.463035019,238,,115.745562130,19561,196.242603550,33165,GA,,,,,,,,,,,,,,,,,,,,,42,196,514,SY17-18,Elementary,944 Graysville Rd,Ringgold,30736-6938,N,,N,,169,169,6472,17452,2109,20827,27931,5234,130093000352,Catoosa County
GA@5052@623,Catoosa County,5052,623,Ringgold Middle School,,,,,,,,Middle,0.471204188,360,,119.982248521,20277,258.272189349,43648,GA,,,,,,,,,,,,,,,,,,,,,74,286,764,SY17-18,Middle,217 Tiger Trl,Ringgold,30736-2024,N,,N,,169,169,5727,17276,3001,26004,35591,8057,130093000351,Catoosa County
GA@0112@624,Charlton County,0112,624,Bethune Middle School,,,,,,,,Middle,0.742753623,410,,175.488505747,30535,336.068965517,58476,GA,,,,,,,,,,,,,,,,,,,,,49,361,552,SY17-18,Middle,285 Little Phoebe Church Rd,Folkston,31537-7447,N,N,Y,N,174,174,4711,27090,3445,8296,52861,5615,130099004016,Charlton County
GA@0199@624,Charlton County,0199,624,Folkston Elementary School,,,,,,,,Primary,0.779166667,374,,265.787356322,46247,315.908045977,54968,GA,,,,,,,,,,,,,,,,,,,,,41,333,480,SY17-18,Elementary,34754 Okefenokee Dr,Folkston,31537-7822,N,N,Y,N,174,174,7208,40968,5279,7735,51364,3604,130099002241,Charlton County
