Claim Year,Claim Month,Street Address-Line 1,Zip Code,Operating Days-Lunch Only,Claim Date,County,ISP,School Level-Original,State-Physical,City,Breakfast Meals-Reduced,Breakfast Meals-Paid,Breakfast Meals-Free,Enrollment-Total,Enrollment-Free,Operating Days,School Name,School ID,District ID,District Name,CEP (Y/N),Lunch Meals-Reduced,Lunch Meals-Free,Lunch Meals-Paid,School Type-Original,Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Enrollment-Free and Reduced,Lunch Meals-Free and Reduced,Breakfast Meals-Free and Reduced,Operating Days-Breakfast Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",State-Reporting,FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,Unique ID,School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data,Street Address-Line 2,NCES ID,Enrollment-Reduced,Enrollment-Paid
2019,03,3728  Williams  Mill RD,37853,15,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Rockford,0,1422,2891,443,297,15,Rockford Elementary,0110,00050,Blount County,Y,0,3610,1777,,,,,,,,,15,,,,,,,,,TN,3610,240.666666667,2891,192.733333333,TN@0110@00050,SY18-19,,297,0.670131799,Primary,,,,,,,,,470030000081,0,146
2019,03,1500 Jett RD,37802,15,3/1/2019,,,"6,7,8,9,10,11,12",TN,Maryville,117,190,501,203,84,15,Samuel Everett School of Innovation,0123,00050,Blount County,,126,666,227,,,,,,,,,15,,,,,,,,,TN,792,52.8,618,41.2,TN@0123@00050,SY18-19,,101,,Other,,,,,,,,,470030002557,17,102
2019,03,140 Tiger DR,37882,15,3/1/2019,,,"K,1,2,3,4,5",TN,Townsend,0,305,620,142,95,15,Townsend Elementary,0125,00050,Blount County,Y,0,1050,517,,,,,,,,,15,,,,,,,,,TN,1050,70,620,41.333333333,TN@0125@00050,SY18-19,,95,0.670070198,Primary,,,,,,,,,470030000084,0,47
2019,03,330 South Old Grey Ridge RD,37737,15,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Friendsville,327,466,879,301,93,15,Union Grove Ele.,0138,00050,Blount County,,230,1066,873,,,,,,,,,15,,,,,,,,,TN,1296,86.4,1206,80.4,TN@0138@00050,SY18-19,,127,,Primary,,,,,,,,,470030002164,34,174
2019,03,247  E  Millers Cove RD,37886,15,3/1/2019,,,"K,1,2,3,4,5",TN,Walland,86,313,916,285,140,15,Walland Elementary School,0145,00050,Blount County,,283,1598,844,,,,,,,,,15,,,,,,,,,TN,1881,125.4,1002,66.8,TN@0145@00050,SY18-19,,166,,Primary,,,,,,,,,470030000086,26,119
2019,03,219  County  Farm RD,37801,15,3/1/2019,,,"9,10,11,12",TN,Maryville,588,1565,3129,1505,456,15,William Blount High,0155,00050,Blount County,,956,4474,4774,,,,,,,,,15,,,,,,,,,TN,5430,362,3717,247.8,TN@0155@00050,SY18-19,,562,,High,,,,,,,,,470030001830,106,943
2019,03,1535 Burnett Station RD,37865,15,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Seymour,171,418,1114,418,144,15,Prospect Elementary School,0160,00050,Blount County,,376,1722,1235,,,,,,,,,15,,,,,,,,,TN,2098,139.866666667,1285,85.666666667,TN@0160@00050,SY18-19,,178,,Primary,,,,,,,,,470030002266,34,240
2019,03,1200  Springbrook  RD,37701,11,3/1/2019,,,"PK,K,1,2",TN,Alcoa,146,498,1155,497,240,11,Alcoa Elementary,0005,00051,Alcoa City,,308,1954,906,,,,,,,,,11,,,,,,,,,TN,2262,205.636363636,1301,118.272727273,TN@0005@00051,SY18-19,,282,,Primary,,,,,,,,,470006000234,42,215
2019,03,532 Faraday ST,37701,11,3/1/2019,,,"6,7,8",TN,Alcoa,140,460,631,486,185,11,Alcoa Middle,0006,00051,Alcoa City,,414,1573,1222,,,,,,,,,11,,,,,,,,,TN,1987,180.636363636,771,70.090909091,TN@0006@00051,SY18-19,,232,,Middle,,,,,,,,,470006000236,47,254
2019,03,1205 Lodge ST,37701,11,3/1/2019,,,"9,10,11,12",TN,Alcoa,232,923,885,644,207,11,Alcoa High,0010,00051,Alcoa City,,369,1576,1795,,,,,,,,,11,,,,,,,,,TN,1945,176.818181818,1117,101.545454545,TN@0010@00051,SY18-19,,254,,High,,,,,,,,,470006000235,47,390
2019,03,1325 Springbrook RD,37701,11,3/1/2019,,,"3,4,5",TN,Alcoa,196,734,1045,432,180,11,Alcoa Intermediate School,0012,00051,Alcoa City,,294,1441,1103,,,,,,,,,11,,,,,,,,,TN,1735,157.727272727,1241,112.818181818,TN@0012@00051,SY18-19,,217,,Primary,,,,,,,,,470006002445,37,215
2019,03,2001  Sequoyah  Avenue,37804,14,3/1/2019,,,"PK,K,1,2,3",TN,Maryville,211,415,1203,566,204,14,John Sevier Elementary,0010,00052,Maryville City,,411,1897,2336,,,,,,,,,14,,,,,,,,,TN,2308,164.857142857,1414,101,TN@0010@00052,SY18-19,,252,,Primary,,,,,,,,,470270000957,48,314
2019,03,825  Lawrence  AVE,37803,14,3/1/2019,,,"10,11,12",TN,Maryville,407,2980,1208,1197,193,14,Maryville High School,0015,00052,Maryville City,,619,1741,4607,,,,,,,,,14,,,,,,,,,TN,2360,168.571428571,1615,115.357142857,TN@0015@00052,SY18-19,,263,,High,,,,,,,,,470270000958,70,934
2019,03,835 Montgomery LN,37803,14,3/1/2019,,,"4,5,6,7",TN,Maryville,64,251,1036,792,206,14,Montgomery Ridge Intermediate,0018,00052,Maryville City,,300,2204,2726,,,,,,,,,14,,,,,,,,,TN,2504,178.857142857,1100,78.571428571,TN@0018@00052,SY18-19,,240,,Other,,,,,,,,,470270001242,34,552
2019,03,805  Montvale  Sta RD,37803,14,3/1/2019,,,"8,9",TN,Maryville,171,1122,820,784,163,14,Maryville Junior High School,0020,00052,Maryville City,,378,1384,2428,,,,,,,,,14,,,,,,,,,TN,1762,125.857142857,991,70.785714286,TN@0020@00052,SY18-19,,211,,Middle,,,,,,,,,470270000959,48,573
2019,03,330  Melrose  ST,37803,14,3/1/2019,,,"PK,K,1,2,3",TN,Maryville,82,301,1007,497,147,14,Sam Houston Elementary,0025,00052,Maryville City,,147,1681,1896,,,,,,,,,14,,,,,,,,,TN,1828,130.571428571,1089,77.785714286,TN@0025@00052,SY18-19,,165,,Primary,,,,,,,,,470270000960,18,332
2019,03,520 Sandy Springs RD,37803,14,3/1/2019,,,"K,1,2,3",TN,Maryville,99,239,934,547,170,14,Foothills Elementary,0030,00052,Maryville City,,184,1537,2348,,,,,,,,,14,,,,,,,,,TN,1721,122.928571429,1033,73.785714286,TN@0030@00052,SY18-19,,189,,Primary,,,,,,,,,470270000360,19,358
2019,03,2025 Sevierville RD,37804,14,3/1/2019,,,"4,5,6,7",TN,Maryville,447,1833,1733,790,305,14,Coulter Grove Intermediate,0035,00052,Maryville City,,563,2061,2319,,,,,,,,,14,,,,,,,,,TN,2624,187.428571429,2180,155.714285714,TN@0035@00052,SY18-19,,369,,Other,,,,,,,,,470270002306,64,421
2019,03,3119 Varnell RD,37311,16,3/1/2019,,,"HS,PK,K,1,2,3,4,5",TN,Cleveland,0,1356,4372,575,439,16,Black Fox Elementary,0010,00060,Bradley County,Y,0,5967,1851,,,,,,,,,16,,,,,,,,,TN,5967,372.9375,4372,273.25,TN@0010@00060,SY18-19,,439,0.763238680,Primary,,,,,,,,,470033000087,0,136
2019,03,2250  N  Ocoee ST,37311,16,3/1/2019,,,"6,7,8",TN,Cleveland,540,580,2601,1239,502,16,Ocoee Middle School,0018,00060,Bradley County,,1764,6696,5323,,,,,,,,,16,,,,,,,,,TN,8460,528.75,3141,196.3125,TN@0018@00060,SY18-19,,641,,Middle,,,,,,,,,470033000089,139,598
2019,03,1000  South  Lee Highway,37311,16,3/1/2019,,,"9,10,11,12",TN,Cleveland,327,327,2516,1715,717,16,Bradley Central High School,0020,00060,Bradley County,,1807,7393,4614,,,,,,,,,16,,,,,,,,,TN,9200,575,2843,177.6875,TN@0020@00060,SY18-19,,891,,High,,,,,,,,,470033000090,174,824
2019,03,8797 Hiwassee ST,37310,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Charleston,153,104,1237,324,166,16,Charleston School,0030,00060,Bradley County,,438,2225,942,,,,,,,,,16,,,,,,,,,TN,2663,166.4375,1390,86.875,TN@0030@00060,SY18-19,,202,,Primary,,,,,,,,,470033000092,36,122
2019,03,5350 Freewill  Road NW,37312,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Cleveland,305,606,1630,447,186,16,Hopewell,0040,00060,Bradley County,,473,2357,1657,,,,,,,,,16,,,,,,,,,TN,2830,176.875,1935,120.9375,TN@0040@00060,SY18-19,,227,,Primary,,,,,,,,,470033000094,41,220
2019,03,188 Michigan Ave School RD,37323,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Cleveland,359,475,1482,505,193,16,Michigan Avenue,0050,00060,Bradley County,,710,2593,1794,,,,,,,,,16,,,,,,,,,TN,3303,206.4375,1841,115.0625,TN@0050@00060,SY18-19,,254,,Primary,,,,,,,,,470033000096,61,251
2019,03,209 Sunset DR,37312,18.5,3/1/2019,,,,TN,Cleveland,,,,,,,Goal Academy,0053,00060,Bradley County,,,,,,,,,,,,,18.5,,,,,,,,,TN,,,,,TN@0053@00060,SY18-19,,,,,,,,,,,,,470033000293,,
2019,03,205 Sequoia DR,37312,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Cleveland,125,335,808,492,139,16,North Lee Elementary,0055,00060,Bradley County,,484,1888,2875,,,,,,,,,16,,,,,,,,,TN,2372,148.25,933,58.3125,TN@0055@00060,SY18-19,,177,,Primary,,,,,,,,,470033000098,38,315
2019,03,400 Durkee Road SE,37323,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Cleveland,0,657,2995,377,309,16,Oak Grove Elementary,0060,00060,Bradley County,Y,0,4139,909,,,,,,,,,16,,,,,,,,,TN,4139,258.6875,2995,187.1875,TN@0060@00060,SY18-19,,309,0.819928685,Primary,,,,,,,,,470033000099,0,68
2019,03,2450 Prospect School RD,37311,16,3/1/2019,,,"HS,PK,K,1,2,3,4,5",TN,Cleveland,314,421,1993,433,232,16,Prospect Elementary,0065,00060,Bradley County,,540,3107,1300,,,,,,,,,16,,,,,,,,,TN,3647,227.9375,2307,144.1875,TN@0065@00060,SY18-19,,275,,Primary,,,,,,,,,470033000100,43,158
2019,03,5265 Bates PIKE,37323,16,3/1/2019,,,"K,1,2,3,4,5",TN,Cleveland,0,540,2459,234,192,16,Taylor Elementary,0070,00060,Bradley County,Y,0,2508,551,,,,,,,,,16,,,,,,,,,TN,2508,156.75,2459,153.6875,TN@0070@00060,SY18-19,,192,0.819875776,Primary,,,,,,,,,470033000101,0,42
2019,03,610 Kile  Lake RD,37323,16,3/1/2019,,,"6,7,8",TN,Cleveland,0,869,3957,1091,895,16,Lake Forest Middle School,0072,00060,Bradley County,Y,0,12021,2639,,,,,,,,,16,,,,,,,,,TN,12021,751.3125,3957,247.3125,TN@0072@00060,SY18-19,,895,0.819986357,Middle,,,,,,,,,470033000104,0,196
2019,03,5607 Spring Place RD,37323,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Cleveland,241,278,1304,283,148,16,Valley View Elementary,0075,00060,Bradley County,,419,1977,929,,,,,,,,,16,,,,,,,,,TN,2396,149.75,1545,96.5625,TN@0075@00060,SY18-19,,180,,Primary,,,,,,,,,470033000105,32,103
2019,03,750 Lauderdale Memorial Hwy. N. W.,37312,16,3/1/2019,,,"9,10,11,12",TN,Cleveland,479,687,2028,1489,396,16,Walker Valley High School,0078,00060,Bradley County,,1570,4833,9355,,,,,,,,,16,,,,,,,,,TN,6403,400.1875,2507,156.6875,TN@0078@00060,SY18-19,,524,,High,,,,,,,,,470033001388,128,965
2019,03,4081 Dalton Pike,37323,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Cleveland,0,849,3867,683,560,16,Waterville  Community School,0100,00060,Bradley County,Y,0,7827,1718,,,,,,,,,16,,,,,,,,,TN,7827,489.1875,3867,241.6875,TN@0100@00060,SY18-19,,560,0.820010477,Primary,,,,,,,,,470033000106,0,123
2019,03,300 Minnis RD,37323,16,3/1/2019,,,"HS,PK,K,1,2,3,4",TN,Cleveland,0,782,3561,476,390,16,Park View,0102,00060,Bradley County,Y,0,4641,1019,,,,,,,,,16,,,,,,,,,TN,4641,290.0625,3561,222.5625,TN@0102@00060,SY18-19,,390,0.819964664,Primary,,,,,,,,,470033002224,0,86
2019,03,473  8th  N W ST,37311,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Cleveland,0,652,3536,369,312,16,Arnold Elementary,0010,00061,Cleveland City,Y,0,4455,821,,,,,,,,,16,,,,,,,,,TN,4455,278.4375,3536,221,TN@0010@00061,SY18-19,,312,0.844389689,Primary,,,,,,,,,470069000263,0,57
2019,03,604 20th  St SE,37311,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Cleveland,0,809,4388,572,483,16,Blythe Bower Elementary,0012,00061,Cleveland City,Y,0,6722,1240,,,,,,,,,16,,,,,,,,,TN,6722,420.125,4388,274.25,TN@0012@00061,SY18-19,,483,0.844260236,Primary,,,,,,,,,470069000270,0,89
2019,03,"3635 Georgetown Road, N. W.",37312,16,3/1/2019,,,"6,7,8",TN,Cleveland,0,2728,14794,1368,1155,16,Cleveland Middle School,0018,00061,Cleveland City,Y,0,12610,2325,,,,,,,,,16,,,,,,,,,TN,12610,788.125,14794,924.625,TN@0018@00061,SY18-19,,1155,0.844325410,Middle,,,,,,,,,470069000266,0,213
2019,03,850  Raider  DR,37312,16,3/1/2019,,,"9,10,11,12",TN,Cleveland,232,419,3812,1654,708,16,Cleveland High,0020,00061,Cleveland City,,768,6865,2766,,,,,,,,,16,,,,,,,,,TN,7633,477.0625,4044,252.75,TN@0020@00061,SY18-19,,791,,High,,,,,,,,,470069000265,83,863
2019,03,750 Mouse Creek RD,37312,16,3/1/2019,,,"PK,K,1,2",TN,Cleveland,0,434,2351,326,275,16,Donald  P. Yates Primary,0021,00061,Cleveland City,Y,0,3040,561,,,,,,,,,16,,,,,,,,,TN,3040,190,2351,146.9375,TN@0021@00061,SY18-19,,275,0.844209942,Primary,,,,,,,,,470069000061,0,51
2019,03,4340  Mouse  Creek RD,37312,16,3/1/2019,,,"3,4,5",TN,Cleveland,0,541,2931,368,311,16,Ernest Dell Ross,0022,00061,Cleveland City,Y,0,3192,589,,,,,,,,,16,,,,,,,,,TN,3192,199.5,2931,183.1875,TN@0022@00061,SY18-19,,311,0.844221106,Primary,,,,,,,,,470069000267,0,57
2019,03,802  20th  Nw ST,37311,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Cleveland,0,394,2139,357,301,16,George R. Stuart Elementary,0025,00061,Cleveland City,Y,0,3774,696,,,,,,,,,16,,,,,,,,,TN,3774,235.875,2139,133.6875,TN@0025@00061,SY18-19,,301,0.844295302,Primary,,,,,,,,,470069000268,0,56
2019,03,"501 20th Street, NE",37311,16,3/1/2019,,,"K,1,2,3,4,5",TN,Cleveland,0,621,3366,507,428,16,Mayfield Elementary,0030,00061,Cleveland City,Y,0,5626,1038,,,,,,,,,16,,,,,,,,,TN,5626,351.625,3366,210.375,TN@0030@00061,SY18-19,,428,0.844237695,Primary,,,,,,,,,470069000269,0,79
2019,03,,37311,18.5,3/1/2019,,,,TN,,,,,,,,Candy's Creek Cherokee Elementary,0045,00061,Cleveland City,,,,,,,,,,,,,18.5,,,,,,,,,TN,,,,,TN@0045@00061,SY18-19,,,,,,,,,,,,,,,
2019,03,150  Cougar  LN,37757,16,3/1/2019,,,"9,10,11,12",TN,Jacksboro,0,93,6027,1255,1236,16,Campbell County High,0003,00070,Campbell County,Y,0,12823,198,,,,,,,,,16,,,,,,,,,TN,12823,801.4375,6027,376.6875,TN@0003@00070,SY18-19,,1236,0.984793795,High,,,,,,,,,470042000117,0,19
2019,03,120 Cardinal CIR,37714,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Caryville,0,53,3415,506,498,16,Caryville Elementary,0005,00070,Campbell County,Y,0,5931,92,,,,,,,,,16,,,,,,,,,TN,5931,370.6875,3415,213.4375,TN@0005@00070,SY18-19,,498,0.984725220,Primary,,,,,,,,,470042000118,0,8
2019,03,6691  Hwy  297,37847,16,3/1/2019,,,"K,1,2,3,4,5,6,7,8",TN,Pioneer,0,17,1122,121,119,16,Elk Valley Elementary,0040,00070,Campbell County,Y,0,1759,27,,,,,,,,,16,,,,,,,,,TN,1759,109.9375,1122,70.125,TN@0040@00070,SY18-19,,119,0.984882419,Other,,,,,,,,,470042000121,0,2
2019,03,164 Jacksboro Elem School RD,37757,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Jacksboro,0,68,4419,552,544,16,Jacksboro Elementary,0060,00070,Campbell County,Y,0,7644,118,,,,,,,,,16,,,,,,,,,TN,7644,477.75,4419,276.1875,TN@0060@00070,SY18-19,,544,0.984797733,Primary,,,,,,,,,470042000122,0,8
2019,03,150 Eagle CIR,37757,16,3/1/2019,,,"6,7,8",TN,Jacksboro,0,51,3275,514,506,16,Jacksboro Middle School,0065,00070,Campbell County,Y,0,6750,104,,,,,,,,,16,,,,,,,,,TN,6750,421.875,3275,204.6875,TN@0065@00070,SY18-19,,506,0.984826379,Middle,,,,,,,,,470042000123,0,8
2019,03,551  Sunset  TRL,37762,16,3/1/2019,,,"PK,K,1,2,3,4,5,6,7,8",TN,Jellico,0,35,2268,254,250,16,Jellico Elementary,0070,00070,Campbell County,Y,0,3586,55,,,,,,,,,16,,,,,,,,,TN,3586,224.125,2268,141.75,TN@0070@00070,SY18-19,,250,0.984894260,Other,,,,,,,,,470042000124,0,4
2019,03,141 High  School LN,37762,16,3/1/2019,,,"9,10,11,12",TN,Jellico,0,24,1570,289,285,16,Jellico High,0075,00070,Campbell County,Y,0,3127,48,,,,,,,,,16,,,,,,,,,TN,3127,195.4375,1570,98.125,TN@0075@00070,SY18-19,,285,0.984881890,High,,,,,,,,,470042000125,0,4
2019,03,195 Myers LN,37766,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,LaFollette,0,86,5570,565,556,16,LaFollette Elementary,0077,00070,Campbell County,Y,0,8114,125,,,,,,,,,16,,,,,,,,,TN,8114,507.125,5570,348.125,TN@0077@00070,SY18-19,,556,0.984828256,Primary,,,,,,,,,470042002128,0,9
2019,03,1309 East Central AVE,37766,16,3/1/2019,,,"6,7,8",TN,La Follette,0,49,3184,506,498,16,Lafollette Middle School,0080,00070,Campbell County,Y,0,6490,100,,,,,,,,,16,,,,,,,,,TN,6490,405.625,3184,199,TN@0080@00070,SY18-19,,498,0.984825493,Middle,,,,,,,,,470042000127,0,8
2019,03,1187 Old  Middlesboro HWY,37766,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,LaFollette,0,43,2791,419,413,16,Valley View,0135,00070,Campbell County,Y,0,5583,86,,,,,,,,,16,,,,,,,,,TN,5583,348.9375,2791,174.4375,TN@0135@00070,SY18-19,,413,0.984829776,Primary,,,,,,,,,470042000135,0,6
2019,03,5634  White  Oak RD,37729,16,3/1/2019,,,"PK,K,1,2,3,4,5,6,7,8",TN,Duff,0,24,1576,139,137,16,White Oak,0140,00070,Campbell County,Y,0,2051,32,,,,,,,,,16,,,,,,,,,TN,2051,128.1875,1576,98.5,TN@0140@00070,SY18-19,,137,0.984637542,Other,,,,,,,,,470042000136,0,2
2019,03,174  Habersham  RD,37729,16,3/1/2019,,,"PK,K,1,2,3,4,5,6,7,8",TN,Duff,0,25,1629,153,151,16,Wynn Habersham Elementary,0150,00070,Campbell County,Y,0,2212,34,,,,,,,,,16,,,,,,,,,TN,2212,138.25,1629,101.8125,TN@0150@00070,SY18-19,,151,0.984861977,Other,,,,,,,,,470042000138,0,2
2019,03,141 High School RD,37762,18.5,3/1/2019,,,,TN,Jellico,,,,,,,Jellico Learning Acedemy,0155,00070,Campbell County,Y,,,,,,,,,,,,18.5,,,,,,,,,TN,,,,,TN@0155@00070,SY18-19,,,,,,,,,,,,,470042002399,,
2019,03,860 East Chestnut,37766,18.5,3/1/2019,,,,TN,LaFollette,,,,,,,East LaFollette Learning Academy,0160,00070,Campbell County,Y,,,,,,,,,,,,18.5,,,,,,,,,TN,,,,,TN@0160@00070,SY18-19,,,,,,,,,,,,,470042002416,,
2019,03,150  Vantrease  AVE,37016,16,3/1/2019,,,"K,1,2,3,4,5,6,7,8",TN,Auburntown,142,320,469,127,57,16,Auburn Elementary,0005,00080,Cannon County,,194,772,638,,,,,,,,,16,,,,,,,,,TN,966,60.375,611,38.1875,TN@0005@00080,SY18-19,,74,,Other,,,,,,,,,470045000139,17,53
2019,03,1  Lion  DR,37190,16,3/1/2019,,,"9,10,11,12",TN,Woodbury,160,373,1251,570,235,16,Cannon County High School,0016,00080,Cannon County,,397,1951,987,,,,,,,,,16,,,,,,,,,TN,2348,146.75,1411,88.1875,TN@0016@00080,SY18-19,,287,,High,,,,,,,,,470045000140,52,283
2019,03,5658  McMinnville  HWY,37190,16,3/1/2019,,,"K,1,2,3,4,5,6,7,8",TN,Woodbury,69,309,571,130,58,16,East Side,0020,00080,Cannon County,,103,757,664,,,,,,,,,16,,,,,,,,,TN,860,53.75,640,40,TN@0020@00080,SY18-19,,66,,Other,,,,,,,,,470045000141,8,64
2019,03,5988 Short Mountain RD,37190,16,3/1/2019,,,"K,1,2,3,4,5,6,7,8",TN,Woodbury,79,276,659,131,73,16,Short Mountain,0030,00080,Cannon County,,99,957,496,,,,,,,,,16,,,,,,,,,TN,1056,66,738,46.125,TN@0030@00080,SY18-19,,82,,Other,,,,,,,,,470045000142,9,49
2019,03,3714  Murfreesboro  RD,37149,16,3/1/2019,,,"PK,K,1,2,3,4,5,6,7,8",TN,Readyville,213,326,944,254,107,16,West Side,0035,00080,Cannon County,,371,1247,608,,,,,,,,,16,,,,,,,,,TN,1618,101.125,1157,72.3125,TN@0035@00080,SY18-19,,141,,Other,,,,,,,,,470045000143,34,113
2019,03,530 West Adams ST,37190,16,3/1/2019,,,"PK,K,1,2,3,4,5,6,7,8",TN,Woodbury,216,602,1955,399,275,16,Woodbury Grammar,0040,00080,Cannon County,,440,3007,790,,,,,,,,,16,,,,,,,,,TN,3447,215.4375,2171,135.6875,TN@0040@00080,SY18-19,,313,,Other,,,,,,,,,470045000144,38,86
2019,03,8383 Jim Cummings HWY,37026,16,3/1/2019,,,"PK,K,1,2,3,4,5,6,7,8",TN,Bradyville,148,264,1135,355,189,16,Woodland,0045,00080,Cannon County,,349,2276,922,,,,,,,,,16,,,,,,,,,TN,2625,164.0625,1283,80.1875,TN@0045@00080,SY18-19,,216,,Other,,,,,,,,,470045000145,27,139
2019,03,29590 Broad ST,38317,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Bruceton,0,668,3299,330,274,16,Central Elementary School,0005,00092,Hollow Rock Bruceton SSD,Y,0,3150,637,,,,,,,,,16,,,,,,,,,TN,3150,196.875,3299,206.1875,TN@0005@00092,SY18-19,,274,0.831792976,Primary,,,,,,,,,470189000627,0,56
2019,03,29590 Broad ST,38317,16,3/1/2019,,,"6,7,8,9,10,11,12",TN,Bruceton,0,240,1186,331,275,16,Central High School,0010,00092,Hollow Rock Bruceton SSD,Y,0,2669,540,,,,,,,,,16,,,,,,,,,TN,2669,166.8125,1186,74.125,TN@0010@00092,SY18-19,,275,0.831723278,Other,,,,,,,,,470189000628,0,56
2019,03,199  Browning  AVE,38344,16,3/1/2019,,,"4,5,6,7,8",TN,Huntingdon,351,861,2495,522,273,16,Huntingdon Middle School,0005,00093,Huntingdon SSD,,526,3476,1576,,,,,,,,,16,,,,,,,,,TN,4002,250.125,2846,177.875,TN@0005@00093,SY18-19,,320,,Middle,,,,,,,,,470201000645,47,202
2019,03,475  Mustang  DR,38344,16,3/1/2019,,,"9,10,11,12",TN,Huntingdon,258,1372,1736,361,154,16,Huntingdon High School,0010,00093,Huntingdon SSD,,248,1796,743,,,,,,,,,16,,,,,,,,,TN,2044,127.75,1994,124.625,TN@0010@00093,SY18-19,,179,,High,,,,,,,,,470201000646,25,182
2019,03,191 Cox ST,38344,16,3/1/2019,,,"PK,K,1,2,3",TN,Huntingdon,336,1372,2112,427,198,16,Huntingdon Primary,0015,00093,Huntingdon SSD,,459,2773,1929,,,,,,,,,16,,,,,,,,,TN,3232,202,2448,153,TN@0015@00093,SY18-19,,235,,Primary,,,,,,,,,470201000647,37,192
2019,03,165  Brooks  AVE,38201,15,3/1/2019,,,"PK,K,1,2,3,4",TN,McKenzie,254,566,2706,482,307,15,McKenzie Elementary School,0005,00094,Mckenzie SSD,,396,4036,1695,,,,,,,,,15,,,,,,,,,TN,4432,295.466666667,2960,197.333333333,TN@0005@00094,SY18-19,,345,,Primary,,,,,,,,,470279000983,38,137
2019,03,23292  Highway  22,38201,15,3/1/2019,,,"9,10,11,12",TN,McKenzie,174,560,980,363,138,15,McKenzie High School,0010,00094,Mckenzie SSD,,300,1335,1089,,,,,,,,,15,,,,,,,,,TN,1635,109,1154,76.933333333,TN@0010@00094,SY18-19,,168,,High,,,,,,,,,470279000984,30,195
2019,03,80 West Woodrow AVE,38201,15,3/1/2019,,,"5,6,7,8",TN,McKenzie,270,488,1407,368,177,15,McKenzie Middle School,0015,00094,Mckenzie SSD,,505,2345,1439,,,,,,,,,15,,,,,,,,,TN,2850,190,1677,111.8,TN@0015@00094,SY18-19,,218,,Middle,,,,,,,,,470279000985,41,150
2019,03,145 Clarksburg RD,38324,16,3/1/2019,,,"PK,K,1,2,3,4,5,6,7,8,9,10,11,12",TN,Clarksburg,477,1852,1808,347,154,16,Clarksburg School,0005,00095,South Carroll Co SSD,,467,2058,1579,,,,,,,,,16,,,,,,,,,TN,2525,157.8125,2285,142.8125,TN@0005@00095,SY18-19,,192,,Other,,,,,,,,,470390000064,38,155
2019,03,760 Highway 77,38220,16,3/1/2019,,,"7,8,9,10,11,12",TN,Atwood,222,962,2194,441,248,16,West Carroll High School,0005,00097,West Carroll Co SSD,,295,2776,1430,,,,,,,,,16,,,,,,,,,TN,3071,191.9375,2416,151,TN@0005@00097,SY18-19,,275,,Other,,,,,,,,,470449001913,27,166
2019,03,8725 Highway 105,38235,16,3/1/2019,,,"PK,K,1,2",TN,McLemoresville,201,501,1375,232,138,16,West Carroll Primary,0020,00097,West Carroll Co SSD,,266,1763,734,,,,,,,,,16,,,,,,,,,TN,2029,126.8125,1576,98.5,TN@0020@00097,SY18-19,,163,,Primary,,,,,,,,,470449000149,25,69
2019,03,100 Harber ST,38258,16,3/1/2019,,,"3,4,5,6",TN,Trezevant,246,314,1367,249,155,16,West Carroll Elementary,0025,00097,West Carroll Co SSD,,328,2152,710,,,,,,,,,16,,,,,,,,,TN,2480,155,1613,100.8125,TN@0025@00097,SY18-19,,181,,Primary,,,,,,,,,470449001914,26,68
