Enrollment-Paid,Provision 2 (Y/N),BAB Implementation Date from Grants Data,Breakfast Delivery Model from Other Source-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Grants Data-Standardized,School Type-Standardized,School Type-Original,School Level-Standardized,FR Enrollment Percentage,Enrollment-Reduced,Enrollment-Free,FR Enrollment,Target Area,Unique ID,FR Breakfast ADP,FR Breakfast Meals,FR Lunch ADP,FR Lunch Meals,"BAB Implementation Date Other Source, Note Source Here",BAB Implementation Date from Other Source,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Campaign Tracking Data,"Breakfast Delivery Model from Other Source, Note Source Here",Breakfast Delivery Model from Other Source-Original,Breakfast Delivery Model from Campaign Tracking Data-Original,Operating Days,Breakfast Meals-Free and Reduced,Lunch Meals-Free and Reduced,Claim Date,Universal Free (Y/N),Provision 3 (Y/N),Provision 1 (Y/N),School Level-Original,Street Address-Line 2,Street Address-Line 1,Zip Code,City,State-Physical,Claim Year,School Year,State-Reporting,Enrollment-Free and Reduced,ISP,District ID,District Name,School ID,School Name,County,Claim Month,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Operating Days-Breakfast Only,Operating Days-Lunch Only,Breakfast Delivery Model from State Agency Tracking-Original,Enrollment-Total,CEP (Y/N),NCES ID
,,,,Cafeteria,,,,,,,,,,302.88,,NE@0002@590002,39.133333333,587,276.466666667,4147,,,,,,,,,587,4147,12/1/2017,,,,,,,,,,2017,SY17-18,NE,302.88,,590002,Norfolk Public Schools,0002,Norfolk Jr. High School,Madison,12,507,80,119,3109,1038,3698,15,15,TRADITIONAL,631,,
,,,,Cafeteria,,,,,,,,,,339.15,,NE@0003@590002,48.0625,769,304.5625,4873,,,,,,,,,769,4873,1/1/2018,,,,,,,,,,2018,SY17-18,NE,339.15,,590002,Norfolk Public Schools,0003,Norfolk Middle School,Madison,1,643,126,89,3892,981,3826,16,16,TRADITIONAL,665,,317443000303
,,,,Cafeteria,,,,,,,,,,335.07,,NE@0003@590002,49.210526316,935,295.473684211,5614,,,,,,,,,935,5614,2/1/2018,,,,,,,,,,2018,SY17-18,NE,335.07,,590002,Norfolk Public Schools,0003,Norfolk Middle School,Madison,2,769,166,92,4491,1123,4226,19,19,TRADITIONAL,657,,317443000303
,,,,Cafeteria,,,,,,,,,,334.56,,NE@0003@590002,53.75,1075,304,6080,,,,,,,,,1075,6080,3/1/2018,,,,,,,,,,2018,SY17-18,NE,334.56,,590002,Norfolk Public Schools,0003,Norfolk Middle School,Madison,3,860,215,127,4872,1208,4728,20,20,TRADITIONAL,656,,317443000303
,,,,Cafeteria,,,,,,,,,,333.54,,NE@0003@590002,62.842105263,1194,316.473684211,6013,,,,,,,,,1194,6013,4/1/2018,,,,,,,,,,2018,SY17-18,NE,333.54,,590002,Norfolk Public Schools,0003,Norfolk Middle School,Madison,4,942,252,118,4808,1205,4586,19,19,TRADITIONAL,654,,317443000303
,,,,Cafeteria,,,,,,,,,,334.56,,NE@0003@590002,57.166666667,1029,291.5,5247,,,,,,,,,1029,5247,5/1/2018,,,,,,,,,,2018,SY17-18,NE,334.56,,590002,Norfolk Public Schools,0003,Norfolk Middle School,Madison,5,831,198,95,4213,1034,4006,18,18,TRADITIONAL,656,,317443000303
,,,,Cafeteria,,,,,,,,,,346.84,,NE@0003@590002,61.85,1237,309.5,6190,,,,,,,,,1237,6190,9/1/2017,,,,,,,,,,2017,SY17-18,NE,346.84,,590002,Norfolk Public Schools,0003,Norfolk Middle School,Madison,9,1097,140,146,4984,1206,4819,20,20,TRADITIONAL,667,,317443000303
,,,,Cafeteria,,,,,,,,,,330,,NE@0003@590002,57.9,1158,305.736842105,5809,,,,,,,,,1158,5809,10/1/2017,,,,,,,,,,2017,SY17-18,NE,330,,590002,Norfolk Public Schools,0003,Norfolk Middle School,Madison,10,978,180,156,4686,1123,4705,20,19,TRADITIONAL,660,,317443000303
,,,,Cafeteria,,,,,,,,,,333,,NE@0003@590002,59.631578947,1133,309.736842105,5885,,,,,,,,,1133,5885,11/1/2017,,,,,,,,,,2017,SY17-18,NE,333,,590002,Norfolk Public Schools,0003,Norfolk Middle School,Madison,11,956,177,158,4738,1147,4634,19,19,TRADITIONAL,666,,317443000303
,,,,Cafeteria,,,,,,,,,,333,,NE@0003@590002,53.066666667,796,305.8,4587,,,,,,,,,796,4587,12/1/2017,,,,,,,,,,2017,SY17-18,NE,333,,590002,Norfolk Public Schools,0003,Norfolk Middle School,Madison,12,671,125,102,3684,903,3705,15,15,TRADITIONAL,666,,317443000303
,,,,Cafeteria,,,,,,,,,,88.32,,NE@0004@590002,5.0625,81,67.0625,1073,,,,,,,,,81,1073,1/1/2018,,,,,,,,,,2018,SY17-18,NE,88.32,,590002,Norfolk Public Schools,0004,Bel Air Elementary,Madison,1,76,5,79,678,395,2552,16,16,TRADITIONAL,368,,
,,,,Cafeteria,,,,,,,,,,88.32,,NE@0004@590002,49.210526316,935,64,1216,,,,,,,,,935,1216,2/1/2018,,,,,,,,,,2018,SY17-18,NE,88.32,,590002,Norfolk Public Schools,0004,Bel Air Elementary,Madison,2,769,166,92,776,440,2974,19,19,TRADITIONAL,368,,
,,,,Cafeteria,,,,,,,,,,92.5,,NE@0004@590002,5.4,108,68,1360,,,,,,,,,108,1360,3/1/2018,,,,,,,,,,2018,SY17-18,NE,92.5,,590002,Norfolk Public Schools,0004,Bel Air Elementary,Madison,3,107,1,104,866,494,3275,20,20,TRADITIONAL,370,,
,,,,Cafeteria,,,,,,,,,,92.5,,NE@0004@590002,5.842105263,111,70.736842105,1344,,,,,,,,,111,1344,4/1/2018,,,,,,,,,,2018,SY17-18,NE,92.5,,590002,Norfolk Public Schools,0004,Bel Air Elementary,Madison,4,111,0,85,851,493,3209,19,19,TRADITIONAL,370,,
,,,,Cafeteria,,,,,,,,,,95.94,,NE@0004@590002,6.833333333,123,68.888888889,1240,,,,,,,,,123,1240,5/1/2018,,,,,,,,,,2018,SY17-18,NE,95.94,,590002,Norfolk Public Schools,0004,Bel Air Elementary,Madison,5,118,5,61,805,435,2835,18,18,TRADITIONAL,369,,
,,,,Cafeteria,,,,,,,,,,86.64,,NE@0004@590002,7,140,59.55,1191,,,,,,,,,140,1191,9/1/2017,,,,,,,,,,2017,SY17-18,NE,86.64,,590002,Norfolk Public Schools,0004,Bel Air Elementary,Madison,9,123,17,92,743,448,3266,20,20,TRADITIONAL,361,,
,,,,Cafeteria,,,,,,,,,,83.26,,NE@0004@590002,5.8,116,58.631578947,1114,,,,,,,,,116,1114,10/1/2017,,,,,,,,,,2017,SY17-18,NE,83.26,,590002,Norfolk Public Schools,0004,Bel Air Elementary,Madison,10,105,11,145,684,430,3289,20,19,TRADITIONAL,362,,
,,,,Cafeteria,,,,,,,,,,83.95,,NE@0004@590002,3.736842105,71,62.315789474,1184,,,,,,,,,71,1184,11/1/2017,,,,,,,,,,2017,SY17-18,NE,83.95,,590002,Norfolk Public Schools,0004,Bel Air Elementary,Madison,11,68,3,90,734,450,3151,19,19,TRADITIONAL,365,,
,,,,Cafeteria,,,,,,,,,,87.6,,NE@0004@590002,3.666666667,55,66.533333333,998,,,,,,,,,55,998,12/1/2017,,,,,,,,,,2017,SY17-18,NE,87.6,,590002,Norfolk Public Schools,0004,Bel Air Elementary,Madison,12,51,4,101,618,380,2491,15,15,TRADITIONAL,365,,
,,,,Cafeteria,,,,,,,,,,178.85,,NE@0005@590002,110.0625,1761,153.5,2456,,,,,,,,,1761,2456,1/1/2018,,,,,,,,,,2018,SY17-18,NE,178.85,,590002,Norfolk Public Schools,0005,Grant Elementary,Madison,1,1488,273,265,1950,506,569,16,16,TRADITIONAL,245,,
,,,,Cafeteria,,,,,,,,,,177.84,,NE@0005@590002,106.368421053,2021,147.421052632,2801,,,,,,,,,2021,2801,2/1/2018,,,,,,,,,,2018,SY17-18,NE,177.84,,590002,Norfolk Public Schools,0005,Grant Elementary,Madison,2,1681,340,301,2232,569,610,19,19,TRADITIONAL,247,,
,,,,Cafeteria,,,,,,,,,,184.69,,NE@0005@590002,115.95,2319,156.5,3130,,,,,,,,,2319,3130,3/1/2018,,,,,,,,,,2018,SY17-18,NE,184.69,,590002,Norfolk Public Schools,0005,Grant Elementary,Madison,3,1935,384,352,2484,646,706,20,20,TRADITIONAL,253,,
,,,,Cafeteria,,,,,,,,,,183.96,,NE@0005@590002,118.105263158,2244,159.842105263,3037,,,,,,,,,2244,3037,4/1/2018,,,,,,,,,,2018,SY17-18,NE,183.96,,590002,Norfolk Public Schools,0005,Grant Elementary,Madison,4,1902,342,356,2455,582,714,19,19,TRADITIONAL,252,,
,,,,Cafeteria,,,,,,,,,,183.96,,NE@0005@590002,115,2070,148.888888889,2680,,,,,,,,,2070,2680,5/1/2018,,,,,,,,,,2018,SY17-18,NE,183.96,,590002,Norfolk Public Schools,0005,Grant Elementary,Madison,5,1712,358,362,2156,524,657,18,18,TRADITIONAL,252,,
,,,,Cafeteria,,,,,,,,,,174.47,,NE@0005@590002,110.85,2217,142.85,2857,,,,,,,,,2217,2857,9/1/2017,,,,,,,,,,2017,SY17-18,NE,174.47,,590002,Norfolk Public Schools,0005,Grant Elementary,Madison,9,1927,290,378,2350,507,721,20,20,TRADITIONAL,239,,
,,,,Cafeteria,,,,,,,,,,170.8,,NE@0005@590002,115.2,2304,150.947368421,2868,,,,,,,,,2304,2868,10/1/2017,,,,,,,,,,2017,SY17-18,NE,170.8,,590002,Norfolk Public Schools,0005,Grant Elementary,Madison,10,1975,329,412,2354,514,719,20,19,TRADITIONAL,244,,
,,,,Cafeteria,,,,,,,,,,176.4,,NE@0005@590002,114.263157895,2171,151.473684211,2878,,,,,,,,,2171,2878,11/1/2017,,,,,,,,,,2017,SY17-18,NE,176.4,,590002,Norfolk Public Schools,0005,Grant Elementary,Madison,11,1872,299,326,2359,519,744,19,19,TRADITIONAL,245,,
,,,,Cafeteria,,,,,,,,,,171.11,,NE@0005@590002,119,1785,153.533333333,2303,,,,,,,,,1785,2303,12/1/2017,,,,,,,,,,2017,SY17-18,NE,171.11,,590002,Norfolk Public Schools,0005,Grant Elementary,Madison,12,1497,288,267,1832,471,564,15,15,TRADITIONAL,241,,
,,,,Cafeteria,,,,,,,,,,165.75,,NE@0006@590002,80.6875,1291,141.9375,2271,,,,,,,,,1291,2271,1/1/2018,,,,,,,,,,2018,SY17-18,NE,165.75,,590002,Norfolk Public Schools,0006,Jefferson Elementary,Madison,1,1101,190,333,1901,370,832,16,16,TRADITIONAL,255,,
,,,,Cafeteria,,,,,,,,,,167.64,,NE@0006@590002,85.842105263,1631,137.473684211,2612,,,,,,,,,1631,2612,2/1/2018,,,,,,,,,,2018,SY17-18,NE,167.64,,590002,Norfolk Public Schools,0006,Jefferson Elementary,Madison,2,1368,263,425,2174,438,960,19,19,TRADITIONAL,254,,
,,,,Cafeteria,,,,,,,,,,166.98,,NE@0006@590002,81.6,1632,143.45,2869,,,,,,,,,1632,2869,3/1/2018,,,,,,,,,,2018,SY17-18,NE,166.98,,590002,Norfolk Public Schools,0006,Jefferson Elementary,Madison,3,1376,256,417,2400,469,1033,20,20,TRADITIONAL,253,,
,,,,Cafeteria,,,,,,,,,,168.3,,NE@0006@590002,90.842105263,1726,145.894736842,2772,,,,,,,,,1726,2772,4/1/2018,,,,,,,,,,2018,SY17-18,NE,168.3,,590002,Norfolk Public Schools,0006,Jefferson Elementary,Madison,4,1428,298,397,2321,451,1008,19,19,TRADITIONAL,255,,
,,,,Cafeteria,,,,,,,,,,170.18,,NE@0006@590002,89.888888889,1618,144.055555556,2593,,,,,,,,,1618,2593,5/1/2018,,,,,,,,,,2018,SY17-18,NE,170.18,,590002,Norfolk Public Schools,0006,Jefferson Elementary,Madison,5,1329,289,344,2151,442,876,18,18,TRADITIONAL,254,,
,,,,Cafeteria,,,,,,,,,,167.5,,NE@0006@590002,82.2,1644,135.55,2711,,,,,,,,,1644,2711,9/1/2017,,,,,,,,,,2017,SY17-18,NE,167.5,,590002,Norfolk Public Schools,0006,Jefferson Elementary,Madison,9,1449,195,459,2258,453,1027,20,20,TRADITIONAL,250,,
,,,,Cafeteria,,,,,,,,,,162.56,,NE@0006@590002,81.55,1631,140.842105263,2676,,,,,,,,,1631,2676,10/1/2017,,,,,,,,,,2017,SY17-18,NE,162.56,,590002,Norfolk Public Schools,0006,Jefferson Elementary,Madison,10,1466,165,449,2269,407,995,20,19,TRADITIONAL,254,,
,,,,Cafeteria,,,,,,,,,,161.92,,NE@0006@590002,89.789473684,1706,141.684210526,2692,,,,,,,,,1706,2692,11/1/2017,,,,,,,,,,2017,SY17-18,NE,161.92,,590002,Norfolk Public Schools,0006,Jefferson Elementary,Madison,11,1506,200,379,2273,419,967,19,19,TRADITIONAL,253,,
,,,,Cafeteria,,,,,,,,,,161.28,,NE@0006@590002,88,1320,142.266666667,2134,,,,,,,,,1320,2134,12/1/2017,,,,,,,,,,2017,SY17-18,NE,161.28,,590002,Norfolk Public Schools,0006,Jefferson Elementary,Madison,12,1130,190,339,1794,340,790,15,15,TRADITIONAL,252,,
,,,,Cafeteria,,,,,,,,,,170.1,,NE@0008@590002,52.625,842,139.0625,2225,,,,,,,,,842,2225,1/1/2018,,,,,,,,,,2018,SY17-18,NE,170.1,,590002,Norfolk Public Schools,0008,Westside Elementary,Madison,1,716,126,68,1863,362,691,16,16,TRADITIONAL,243,,
,,,,Cafeteria,,,,,,,,,,171.82,,NE@0008@590002,48.947368421,930,137.736842105,2617,,,,,,,,,930,2617,2/1/2018,,,,,,,,,,2018,SY17-18,NE,171.82,,590002,Norfolk Public Schools,0008,Westside Elementary,Madison,2,780,150,79,2205,412,749,19,19,TRADITIONAL,242,,
,,,,Cafeteria,,,,,,,,,,172.53,,NE@0008@590002,55.9,1118,145.55,2911,,,,,,,,,1118,2911,3/1/2018,,,,,,,,,,2018,SY17-18,NE,172.53,,590002,Norfolk Public Schools,0008,Westside Elementary,Madison,3,921,197,91,2438,473,846,20,20,TRADITIONAL,243,,
,,,,Cafeteria,,,,,,,,,,170.4,,NE@0008@590002,57.315789474,1089,148.105263158,2814,,,,,,,,,1089,2814,4/1/2018,,,,,,,,,,2018,SY17-18,NE,170.4,,590002,Norfolk Public Schools,0008,Westside Elementary,Madison,4,895,194,76,2360,454,807,19,19,TRADITIONAL,240,,
,,,,Cafeteria,,,,,,,,,,177.84,,NE@0008@590002,51.555555556,928,137.333333333,2472,,,,,,,,,928,2472,5/1/2018,,,,,,,,,,2018,SY17-18,NE,177.84,,590002,Norfolk Public Schools,0008,Westside Elementary,Madison,5,781,147,87,2092,380,694,18,18,TRADITIONAL,247,,
,,,,Cafeteria,,,,,,,,,,166.29,,NE@0008@590002,50.8,1016,141.35,2827,,,,,,,,,1016,2827,9/1/2017,,,,,,,,,,2017,SY17-18,NE,166.29,,590002,Norfolk Public Schools,0008,Westside Elementary,Madison,9,863,153,71,2367,460,909,20,20,TRADITIONAL,241,,
,,,,Cafeteria,,,,,,,,,,162.14,,NE@0008@590002,57.25,1145,139.789473684,2656,,,,,,,,,1145,2656,10/1/2017,,,,,,,,,,2017,SY17-18,NE,162.14,,590002,Norfolk Public Schools,0008,Westside Elementary,Madison,10,987,158,75,2243,413,934,20,19,TRADITIONAL,242,,
,,,,Cafeteria,,,,,,,,,,165.24,,NE@0008@590002,57.894736842,1100,142.473684211,2707,,,,,,,,,1100,2707,11/1/2017,,,,,,,,,,2017,SY17-18,NE,165.24,,590002,Norfolk Public Schools,0008,Westside Elementary,Madison,11,930,170,80,2290,417,896,19,19,TRADITIONAL,243,,
,,,,Cafeteria,,,,,,,,,,164.56,,NE@0008@590002,58.133333333,872,139,2085,,,,,,,,,872,2085,12/1/2017,,,,,,,,,,2017,SY17-18,NE,164.56,,590002,Norfolk Public Schools,0008,Westside Elementary,Madison,12,736,136,73,1755,330,691,15,15,TRADITIONAL,242,,
,,,,Cafeteria,,,,,,,,,,105.42,,NE@0009@590002,71.0625,1137,86.75,1388,,,,,,,,,1137,1388,1/1/2018,,,,,,,,,,2018,SY17-18,NE,105.42,,590002,Norfolk Public Schools,0009,Woodland Park Elementary,Madison,1,941,196,248,1000,388,1317,16,16,TRADITIONAL,251,,
,,,,Cafeteria,,,,,,,,,,106.68,,NE@0009@590002,73,1387,88.631578947,1684,,,,,,,,,1387,1684,2/1/2018,,,,,,,,,,2018,SY17-18,NE,106.68,,590002,Norfolk Public Schools,0009,Woodland Park Elementary,Madison,2,1160,227,264,1229,455,1541,19,19,TRADITIONAL,254,,
,,,,Cafeteria,,,,,,,,,,107.93,,NE@0009@590002,78.05,1561,93.2,1864,,,,,,,,,1561,1864,3/1/2018,,,,,,,,,,2018,SY17-18,NE,107.93,,590002,Norfolk Public Schools,0009,Woodland Park Elementary,Madison,3,1281,280,297,1384,480,1666,20,20,TRADITIONAL,251,,
,,,,Cafeteria,,,,,,,,,,112.64,,NE@0009@590002,81.263157895,1544,96.947368421,1842,,,,,,,,,1544,1842,4/1/2018,,,,,,,,,,2018,SY17-18,NE,112.64,,590002,Norfolk Public Schools,0009,Woodland Park Elementary,Madison,4,1325,219,236,1403,439,1610,19,19,TRADITIONAL,256,,
,,,,Cafeteria,,,,,,,,,,112.2,,NE@0009@590002,81.5,1467,95.055555556,1711,,,,,,,,,1467,1711,5/1/2018,,,,,,,,,,2018,SY17-18,NE,112.2,,590002,Norfolk Public Schools,0009,Woodland Park Elementary,Madison,5,1233,234,216,1298,413,1451,18,18,TRADITIONAL,255,,
,,,,Cafeteria,,,,,,,,,,106.04,,NE@0009@590002,66.85,1337,86.25,1725,,,,,,,,,1337,1725,9/1/2017,,,,,,,,,,2017,SY17-18,NE,106.04,,590002,Norfolk Public Schools,0009,Woodland Park Elementary,Madison,9,1061,276,317,1193,532,1562,20,20,TRADITIONAL,241,,
,,,,Cafeteria,,,,,,,,,,109.8,,NE@0009@590002,74.9,1498,93,1767,,,,,,,,,1498,1767,10/1/2017,,,,,,,,,,2017,SY17-18,NE,109.8,,590002,Norfolk Public Schools,0009,Woodland Park Elementary,Madison,10,1238,260,349,1286,481,1534,20,19,TRADITIONAL,244,,
,,,,Cafeteria,,,,,,,,,,100.04,,NE@0009@590002,72.684210526,1381,88.578947368,1683,,,,,,,,,1381,1683,11/1/2017,,,,,,,,,,2017,SY17-18,NE,100.04,,590002,Norfolk Public Schools,0009,Woodland Park Elementary,Madison,11,1174,207,282,1217,466,1491,19,19,TRADITIONAL,244,,
,,,,Cafeteria,,,,,,,,,,105,,NE@0009@590002,72.4,1086,88.933333333,1334,,,,,,,,,1086,1334,12/1/2017,,,,,,,,,,2017,SY17-18,NE,105,,590002,Norfolk Public Schools,0009,Woodland Park Elementary,Madison,12,921,165,228,967,367,1298,15,15,TRADITIONAL,250,,
,,,,Cafeteria,,,,,,,,,,202.51,,NE@0011@590002,81.0625,1297,172,2752,,,,,,,,,1297,2752,1/1/2018,,,,,,,,,,2018,SY17-18,NE,202.51,,590002,Norfolk Public Schools,0011,Washington Elementary,Madison,1,1162,135,153,2189,563,574,16,16,TRADITIONAL,263,,
,,,,Cafeteria,,,,,,,,,,199.68,,NE@0011@590002,87.526315789,1663,170.578947368,3241,,,,,,,,,1663,3241,2/1/2018,,,,,,,,,,2018,SY17-18,NE,199.68,,590002,Norfolk Public Schools,0011,Washington Elementary,Madison,2,1485,178,184,2602,639,666,19,19,TRADITIONAL,256,,
,,,,Cafeteria,,,,,,,,,,200.46,,NE@0011@590002,89.9,1798,171.45,3429,,,,,,,,,1798,3429,3/1/2018,,,,,,,,,,2018,SY17-18,NE,200.46,,590002,Norfolk Public Schools,0011,Washington Elementary,Madison,3,1596,202,227,2751,678,711,20,20,TRADITIONAL,257,,
,,,,Cafeteria,,,,,,,,,,200.46,,NE@0011@590002,89.263157895,1696,176,3344,,,,,,,,,1696,3344,4/1/2018,,,,,,,,,,2018,SY17-18,NE,200.46,,590002,Norfolk Public Schools,0011,Washington Elementary,Madison,4,1476,220,216,2658,686,638,19,19,TRADITIONAL,257,,
,,,,Cafeteria,,,,,,,,,,198.9,,NE@0011@590002,99.222222222,1786,171.444444444,3086,,,,,,,,,1786,3086,5/1/2018,,,,,,,,,,2018,SY17-18,NE,198.9,,590002,Norfolk Public Schools,0011,Washington Elementary,Madison,5,1552,234,211,2457,629,587,18,18,TRADITIONAL,255,,
,,,,Cafeteria,,,,,,,,,,212.8,,NE@0011@590002,90.5,1810,178,3560,,,,,,,,,1810,3560,9/1/2017,,,,,,,,,,2017,SY17-18,NE,212.8,,590002,Norfolk Public Schools,0011,Washington Elementary,Madison,9,1508,302,323,2666,894,743,20,20,TRADITIONAL,266,,
,,,,Cafeteria,,,,,,,,,,201.74,,NE@0011@590002,89,1780,183.368421053,3484,,,,,,,,,1780,3484,10/1/2017,,,,,,,,,,2017,SY17-18,NE,201.74,,590002,Norfolk Public Schools,0011,Washington Elementary,Madison,10,1516,264,220,2699,785,754,20,19,TRADITIONAL,262,,
,,,,Cafeteria,,,,,,,,,,204.82,,NE@0011@590002,90.947368421,1728,177.052631579,3364,,,,,,,,,1728,3364,11/1/2017,,,,,,,,,,2017,SY17-18,NE,204.82,,590002,Norfolk Public Schools,0011,Washington Elementary,Madison,11,1490,238,206,2624,740,737,19,19,TRADITIONAL,266,,
,,,,Cafeteria,,,,,,,,,,204.82,,NE@0011@590002,83.2,1248,175.333333333,2630,,,,,,,,,1248,2630,12/1/2017,,,,,,,,,,2017,SY17-18,NE,204.82,,590002,Norfolk Public Schools,0011,Washington Elementary,Madison,12,1101,147,176,2087,543,596,15,15,TRADITIONAL,266,,
,,,,Cafeteria,,,,,,,,,,117.26,,NE@0012@590002,27.375,438,49.1875,787,,,,,,,,,438,787,1/1/2018,,,,,,,,,,2018,SY17-18,NE,117.26,,590002,Norfolk Public Schools,0012,Lincoln Elementary,Madison,1,332,106,284,571,216,1103,16,16,TRADITIONAL,286,,
,,,,Cafeteria,,,,,,,,,,112,,NE@0012@590002,28.157894737,535,49.578947368,942,,,,,,,,,535,942,2/1/2018,,,,,,,,,,2018,SY17-18,NE,112,,590002,Norfolk Public Schools,0012,Lincoln Elementary,Madison,2,408,127,317,685,257,1234,19,19,TRADITIONAL,280,,
,,,,Cafeteria,,,,,,,,,,122.22,,NE@0012@590002,28.5,570,51.55,1031,,,,,,,,,570,1031,3/1/2018,,,,,,,,,,2018,SY17-18,NE,122.22,,590002,Norfolk Public Schools,0012,Lincoln Elementary,Madison,3,423,147,361,755,276,1276,20,20,TRADITIONAL,291,,
,,,,Cafeteria,,,,,,,,,,120.96,,NE@0012@590002,26.315789474,500,47.421052632,901,,,,,,,,,500,901,4/1/2018,,,,,,,,,,2018,SY17-18,NE,120.96,,590002,Norfolk Public Schools,0012,Lincoln Elementary,Madison,4,378,122,341,656,245,1229,19,19,TRADITIONAL,288,,
,,,,Cafeteria,,,,,,,,,,119.31,,NE@0012@590002,28.722222222,517,46.944444444,845,,,,,,,,,517,845,5/1/2018,,,,,,,,,,2018,SY17-18,NE,119.31,,590002,Norfolk Public Schools,0012,Lincoln Elementary,Madison,5,398,119,363,611,234,1170,18,18,TRADITIONAL,291,,
,,,,Cafeteria,,,,,,,,,,115.92,,NE@0012@590002,28.8,576,49.75,995,,,,,,,,,576,995,9/1/2017,,,,,,,,,,2017,SY17-18,NE,115.92,,590002,Norfolk Public Schools,0012,Lincoln Elementary,Madison,9,399,177,400,682,313,1397,20,20,TRADITIONAL,276,,
,,,,Cafeteria,,,,,,,,,,112.75,,NE@0012@590002,31.35,627,49.631578947,943,,,,,,,,,627,943,10/1/2017,,,,,,,,,,2017,SY17-18,NE,112.75,,590002,Norfolk Public Schools,0012,Lincoln Elementary,Madison,10,434,193,422,671,272,1360,20,19,TRADITIONAL,275,,
,,,,Cafeteria,,,,,,,,,,117.6,,NE@0012@590002,31.473684211,598,50.894736842,967,,,,,,,,,598,967,11/1/2017,,,,,,,,,,2017,SY17-18,NE,117.6,,590002,Norfolk Public Schools,0012,Lincoln Elementary,Madison,11,424,174,381,699,268,1350,19,19,TRADITIONAL,280,,
,,,,Cafeteria,,,,,,,,,,115.21,,NE@0012@590002,28.2,423,49.2,738,,,,,,,,,423,738,12/1/2017,,,,,,,,,,2017,SY17-18,NE,115.21,,590002,Norfolk Public Schools,0012,Lincoln Elementary,Madison,12,319,104,286,543,195,1105,15,15,TRADITIONAL,281,,
,,,,Cafeteria,,,,,,,,,,52.5,,NE@0002@590005,22.333333333,402,49.055555556,883,,,,,,,,,402,883,1/1/2018,,,,,,,,,,2018,SY17-18,NE,52.5,,590005,Battle  Creek Public School,0002,Battle Creek Elementary,Madison,1,250,152,348,532,351,2130,18,18,TRADITIONAL,210,,
,,,,Cafeteria,,,,,,,,,,54.6,,NE@0002@590005,23.055555556,415,47.166666667,849,,,,,,,,,415,849,2/1/2018,,,,,,,,,,2018,SY17-18,NE,54.6,,590005,Battle  Creek Public School,0002,Battle Creek Elementary,Madison,2,250,165,322,506,343,2049,18,18,TRADITIONAL,210,,
,,,,Cafeteria,,,,,,,,,,52.5,,NE@0002@590005,23.105263158,439,46.894736842,891,,,,,,,,,439,891,3/1/2018,,,,,,,,,,2018,SY17-18,NE,52.5,,590005,Battle  Creek Public School,0002,Battle Creek Elementary,Madison,3,274,165,314,515,376,2211,19,19,TRADITIONAL,210,,
,,,,Cafeteria,,,,,,,,,,54.6,,NE@0002@590005,24.473684211,465,49.631578947,943,,,,,,,,,465,943,4/1/2018,,,,,,,,,,2018,SY17-18,NE,54.6,,590005,Battle  Creek Public School,0002,Battle Creek Elementary,Madison,4,298,167,318,547,396,2227,19,19,TRADITIONAL,210,,
,,,,Cafeteria,,,,,,,,,,54.6,,NE@0002@590005,18.230769231,237,43.230769231,562,,,,,,,,,237,562,5/1/2018,,,,,,,,,,2018,SY17-18,NE,54.6,,590005,Battle  Creek Public School,0002,Battle Creek Elementary,Madison,5,163,74,151,330,232,1416,13,13,TRADITIONAL,210,,
,,,,Cafeteria,,,,,,,,,,56.16,,NE@0002@590005,18.833333333,339,43.777777778,788,,,,,,,,,339,788,9/1/2017,,,,,,,,,,2017,SY17-18,NE,56.16,,590005,Battle  Creek Public School,0002,Battle Creek Elementary,Madison,9,196,143,368,494,294,2012,18,18,TRADITIONAL,208,,
,,,,Cafeteria,,,,,,,,,,51,,NE@0002@590005,19.523809524,410,44.333333333,931,,,,,,,,,410,931,10/1/2017,,,,,,,,,,2017,SY17-18,NE,51,,590005,Battle  Creek Public School,0002,Battle Creek Elementary,Madison,10,251,159,439,556,375,2454,21,21,TRADITIONAL,204,,
,,,,Cafeteria,,,,,,,,,,48.72,,NE@0002@590005,19.65,393,44.55,891,,,,,,,,,393,891,11/1/2017,,,,,,,,,,2017,SY17-18,NE,48.72,,590005,Battle  Creek Public School,0002,Battle Creek Elementary,Madison,11,215,178,422,510,381,2305,20,20,TRADITIONAL,203,,
,,,,Cafeteria,,,,,,,,,,53.3,,NE@0002@590005,22.5625,361,46.5625,745,,,,,,,,,361,745,12/1/2017,,,,,,,,,,2017,SY17-18,NE,53.3,,590005,Battle  Creek Public School,0002,Battle Creek Elementary,Madison,12,215,146,320,443,302,1840,16,16,TRADITIONAL,205,,
,,,,Cafeteria,,,,,,,,,,48.3,,NE@0003@590005,18.166666667,327,37.833333333,681,,,,,,,,,327,681,1/1/2018,,,,,,,,,,2018,SY17-18,NE,48.3,,590005,Battle  Creek Public School,0003,Battle Creek High School,Madison,1,257,70,183,453,228,2323,18,18,TRADITIONAL,230,,310354000055
