Street Address-Line 1,State-Physical,Street Address-Line 2,School Type-Original,Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Claim Month,Claim Year,Enrollment-Paid,Enrollment-Free and Reduced,Lunch Meals-Free and Reduced,Breakfast Meals-Free and Reduced,Operating Days-Breakfast Only,Operating Days-Lunch Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",State-Reporting,FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,Unique ID,NCES ID,School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data,District Name,District ID,School Name,School Level-Original,School ID,City,Zip Code,County,CEP (Y/N),Claim Date,Enrollment-Total,Enrollment-Free,Enrollment-Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Operating Days,Breakfast Delivery Model from State Agency Tracking-Original
,,,,,,,,8,2016,,,,,22,22,,Cafeteria,,,,,,,HI,7595,345.227272727,1706,77.545454545,HI@463@1434-6,150003000094,SY16-17,,454,0.541766110,Primary,,,,,,,Hawaii DOE,1434-6,Elsie H. Wilcox Elementary,Elementary,463,Lihue,96766,Kauai,N,8/1/2016,838,355,99,1460,246,527,6011,1584,6336,22,Cafeteria Breakfast
,,,,,,,,9,2016,,,,,21,21,,Cafeteria,,,,,,,HI,7266,346,1865,88.809523810,HI@463@1434-6,150003000094,SY16-17,,433,0.516706444,Primary,,,,,,,Hawaii DOE,1434-6,Elsie H. Wilcox Elementary,Elementary,463,Lihue,96766,Kauai,N,9/1/2016,838,334,99,1586,279,608,5756,1510,6394,21,Cafeteria Breakfast
,,,,,,,,10,2016,,,,,15,15,,Cafeteria,,,,,,,HI,5245,349.666666667,1257,83.8,HI@463@1434-6,150003000094,SY16-17,,415,0.495226730,Primary,,,,,,,Hawaii DOE,1434-6,Elsie H. Wilcox Elementary,Elementary,463,Lihue,96766,Kauai,N,10/1/2016,838,328,87,1123,134,322,4161,1084,4523,15,Cafeteria Breakfast
,,,,,,,,11,2016,,,,,18,18,,Cafeteria,,,,,,,HI,6300,350,1344,74.666666667,HI@463@1434-6,150003000094,SY16-17,,415,0.495226730,Primary,,,,,,,Hawaii DOE,1434-6,Elsie H. Wilcox Elementary,Elementary,463,Lihue,96766,Kauai,N,11/1/2016,838,332,83,1203,141,387,5021,1279,5528,18,Cafeteria Breakfast
,,,,,,,,12,2016,,,,,15,15,,Cafeteria,,,,,,,HI,5008,333.866666667,1026,68.4,HI@463@1434-6,150003000094,SY16-17,,413,0.492840095,Primary,,,,,,,Hawaii DOE,1434-6,Elsie H. Wilcox Elementary,Elementary,463,Lihue,96766,Kauai,N,12/1/2016,838,330,83,913,113,325,3972,1036,4465,15,Cafeteria Breakfast
,,,,,,,,1,2017,,,,,15,15,,Cafeteria,,,,,,,HI,5268,351.2,1028,68.533333333,HI@463@1434-6,150003000094,SY16-17,,428,0.510739857,Primary,,,,,,,Hawaii DOE,1434-6,Elsie H. Wilcox Elementary,Elementary,463,Lihue,96766,Kauai,N,1/1/2017,838,341,87,916,112,310,4162,1106,4511,15,Cafeteria Breakfast
,,,,,,,,2,2017,,,,,18,18,,Cafeteria,,,,,,,HI,5951,330.611111111,1539,85.5,HI@463@1434-6,150003000094,SY16-17,,426,0.508353222,Primary,,,,,,,Hawaii DOE,1434-6,Elsie H. Wilcox Elementary,Elementary,463,Lihue,96766,Kauai,N,2/1/2017,838,338,88,1313,226,681,4737,1214,4933,18,Cafeteria Breakfast
,,,,,,,,3,2017,,,,,17,17,,Cafeteria,,,,,,,HI,5864,344.941176471,1174,69.058823529,HI@463@1434-6,150003000094,SY16-17,,426,0.508353222,Primary,,,,,,,Hawaii DOE,1434-6,Elsie H. Wilcox Elementary,Elementary,463,Lihue,96766,Kauai,N,3/1/2017,838,338,88,1056,118,383,4640,1224,4903,17,Cafeteria Breakfast
,,,,,,,,4,2017,,,,,19,19,,Cafeteria,,,,,,,HI,6627,348.789473684,1376,72.421052632,HI@463@1434-6,150003000094,SY16-17,,426,0.508353222,Primary,,,,,,,Hawaii DOE,1434-6,Elsie H. Wilcox Elementary,Elementary,463,Lihue,96766,Kauai,N,4/1/2017,838,339,87,1213,163,458,5230,1397,5547,19,Cafeteria Breakfast
,,,,,,,,5,2017,,,,,20,20,,Cafeteria,,,,,,,HI,6675,333.75,1388,69.4,HI@463@1434-6,150003000094,SY16-17,,423,0.504773270,Primary,,,,,,,Hawaii DOE,1434-6,Elsie H. Wilcox Elementary,Elementary,463,Lihue,96766,Kauai,N,5/1/2017,838,336,87,1220,168,429,5297,1378,5496,20,Cafeteria Breakfast
,,,,,,,,8,2016,,,,,22,22,,Cafeteria,,,,,,,HI,3075,139.772727273,1399,63.590909091,HI@302@1434-6,150003000001,SY16-17,,194,0.442922374,Primary,,,,,,,Hawaii DOE,1434-6,Enchanted Lake Elementary,Elementary,302,Kailua,96734,Honolulu,N,8/1/2016,438,141,53,1100,299,1014,2376,699,3356,22,Cafeteria Breakfast
,,,,,,,,9,2016,,,,,20,20,,Cafeteria,,,,,,,HI,2768,138.4,1337,66.85,HI@302@1434-6,150003000001,SY16-17,,171,0.390410959,Primary,,,,,,,Hawaii DOE,1434-6,Enchanted Lake Elementary,Elementary,302,Kailua,96734,Honolulu,N,9/1/2016,438,122,49,953,384,999,2014,754,3120,20,Cafeteria Breakfast
,,,,,,,,10,2016,,,,,15,15,,Cafeteria,,,,,,,HI,2059,137.266666667,953,63.533333333,HI@302@1434-6,150003000001,SY16-17,,168,0.383561644,Primary,,,,,,,Hawaii DOE,1434-6,Enchanted Lake Elementary,Elementary,302,Kailua,96734,Honolulu,N,10/1/2016,438,121,47,682,271,713,1501,558,2431,15,Cafeteria Breakfast
,,,,,,,,11,2016,,,,,17,17,,Cafeteria,,,,,,,HI,2381,140.058823529,1056,62.117647059,HI@302@1434-6,150003000001,SY16-17,,166,0.378995434,Primary,,,,,,,Hawaii DOE,1434-6,Enchanted Lake Elementary,Elementary,302,Kailua,96734,Honolulu,N,11/1/2016,438,121,45,774,282,888,1759,622,2806,17,Cafeteria Breakfast
,,,,,,,,12,2016,,,,,15,15,,Cafeteria,,,,,,,HI,1909,127.266666667,928,61.866666667,HI@302@1434-6,150003000001,SY16-17,,165,0.376712329,Primary,,,,,,,Hawaii DOE,1434-6,Enchanted Lake Elementary,Elementary,302,Kailua,96734,Honolulu,N,12/1/2016,438,121,44,678,250,747,1407,502,2321,15,Cafeteria Breakfast
,,,,,,,,1,2017,,,,,15,15,,Cafeteria,,,,,,,HI,2294,152.933333333,1016,67.733333333,HI@302@1434-6,150003000001,SY16-17,,171,0.390410959,Primary,,,,,,,Hawaii DOE,1434-6,Enchanted Lake Elementary,Elementary,302,Kailua,96734,Honolulu,N,1/1/2017,438,127,44,790,226,768,1764,530,2660,15,Cafeteria Breakfast
,,,,,,,,2,2017,,,,,18,18,,Cafeteria,,,,,,,HI,2411,133.944444444,1143,63.5,HI@302@1434-6,150003000001,SY16-17,,168,0.383561644,Primary,,,,,,,Hawaii DOE,1434-6,Enchanted Lake Elementary,Elementary,302,Kailua,96734,Honolulu,N,2/1/2017,438,128,40,870,273,812,1859,552,2676,18,Cafeteria Breakfast
,,,,,,,,3,2017,,,,,17,17,,Cafeteria,,,,,,,HI,2252,132.470588235,1144,67.294117647,HI@302@1434-6,150003000001,SY16-17,,167,0.381278539,Primary,,,,,,,Hawaii DOE,1434-6,Enchanted Lake Elementary,Elementary,302,Kailua,96734,Honolulu,N,3/1/2017,438,129,38,893,251,827,1729,523,2634,17,Cafeteria Breakfast
,,,,,,,,4,2017,,,,,19,19,,Cafeteria,,,,,,,HI,2510,132.105263158,1331,70.052631579,HI@302@1434-6,150003000001,SY16-17,,167,0.381278539,Primary,,,,,,,Hawaii DOE,1434-6,Enchanted Lake Elementary,Elementary,302,Kailua,96734,Honolulu,N,4/1/2017,438,129,38,1020,311,930,1928,582,2859,19,Cafeteria Breakfast
,,,,,,,,5,2017,,,,,20,20,,Cafeteria,,,,,,,HI,2457,122.85,1246,62.3,HI@302@1434-6,150003000001,SY16-17,,161,0.367579909,Primary,,,,,,,Hawaii DOE,1434-6,Enchanted Lake Elementary,Elementary,302,Kailua,96734,Honolulu,N,5/1/2017,438,125,36,963,283,962,1895,562,2831,20,Cafeteria Breakfast
,,,,,,,,8,2016,,,,,21,21,,Cafeteria,,,,,,,HI,2915,138.809523810,952,45.333333333,HI@351@1434-6,150003000027,SY16-17,,202,0.429787234,Primary,,,,,,,Hawaii DOE,1434-6,Ernest Bowen de Silva Elementary,Elementary,351,Hilo,96720,Hawaii,N,8/1/2016,470,155,47,825,127,828,2406,509,3908,21,Cafeteria Breakfast
,,,,,,,,9,2016,,,,,20,20,,Cafeteria,,,,,,,HI,2883,144.15,961,48.05,HI@351@1434-6,150003000027,SY16-17,,179,0.380851064,Primary,,,,,,,Hawaii DOE,1434-6,Ernest Bowen de Silva Elementary,Elementary,351,Hilo,96720,Hawaii,N,9/1/2016,470,145,34,827,134,857,2350,533,4090,20,Cafeteria Breakfast
,,,,,,,,10,2016,,,,,14,14,,Cafeteria,,,,,,,HI,2046,146.142857143,658,47,HI@351@1434-6,150003000027,SY16-17,,167,0.355319149,Primary,,,,,,,Hawaii DOE,1434-6,Ernest Bowen de Silva Elementary,Elementary,351,Hilo,96720,Hawaii,N,10/1/2016,470,135,32,551,107,549,1653,393,2888,14,Cafeteria Breakfast
,,,,,,,,11,2016,,,,,18,18,,Cafeteria,,,,,,,HI,2614,145.222222222,834,46.333333333,HI@351@1434-6,150003000027,SY16-17,,168,0.357446809,Primary,,,,,,,Hawaii DOE,1434-6,Ernest Bowen de Silva Elementary,Elementary,351,Hilo,96720,Hawaii,N,11/1/2016,470,135,33,686,148,721,2110,504,3698,18,Cafeteria Breakfast
,,,,,,,,12,2016,,,,,15,15,,Cafeteria,,,,,,,HI,2052,136.8,690,46,HI@351@1434-6,150003000027,SY16-17,,170,0.361702128,Primary,,,,,,,Hawaii DOE,1434-6,Ernest Bowen de Silva Elementary,Elementary,351,Hilo,96720,Hawaii,N,12/1/2016,470,137,33,567,123,537,1661,391,2831,15,Cafeteria Breakfast
,,,,,,,,1,2017,,,,,15,15,,Cafeteria,,,,,,,HI,2263,150.866666667,710,47.333333333,HI@351@1434-6,150003000027,SY16-17,,170,0.361702128,Primary,,,,,,,Hawaii DOE,1434-6,Ernest Bowen de Silva Elementary,Elementary,351,Hilo,96720,Hawaii,N,1/1/2017,470,139,31,599,111,524,1844,419,3028,15,Cafeteria Breakfast
,,,,,,,,2,2017,,,,,18,18,,Cafeteria,,,,,,,HI,2712,150.666666667,864,48,HI@351@1434-6,150003000027,SY16-17,,172,0.365957447,Primary,,,,,,,Hawaii DOE,1434-6,Ernest Bowen de Silva Elementary,Elementary,351,Hilo,96720,Hawaii,N,2/1/2017,470,141,31,728,136,638,2218,494,3680,18,Cafeteria Breakfast
,,,,,,,,3,2017,,,,,17,17,,Cafeteria,,,,,,,HI,2493,146.647058824,823,48.411764706,HI@351@1434-6,150003000027,SY16-17,,172,0.365957447,Primary,,,,,,,Hawaii DOE,1434-6,Ernest Bowen de Silva Elementary,Elementary,351,Hilo,96720,Hawaii,N,3/1/2017,470,141,31,690,133,549,2036,457,3329,17,Cafeteria Breakfast
,,,,,,,,4,2017,,,,,19,19,,Cafeteria,,,,,,,HI,2751,144.789473684,960,50.526315789,HI@351@1434-6,150003000027,SY16-17,,169,0.359574468,Primary,,,,,,,Hawaii DOE,1434-6,Ernest Bowen de Silva Elementary,Elementary,351,Hilo,96720,Hawaii,N,4/1/2017,470,138,31,807,153,670,2246,505,3666,19,Cafeteria Breakfast
,,,,,,,,5,2017,,,,,20,20,,Cafeteria,,,,,,,HI,2761,138.05,956,47.8,HI@351@1434-6,150003000027,SY16-17,,170,0.361702128,Primary,,,,,,,Hawaii DOE,1434-6,Ernest Bowen de Silva Elementary,Elementary,351,Hilo,96720,Hawaii,N,5/1/2017,470,140,30,790,166,664,2273,488,3797,20,Cafeteria Breakfast
,,,,,,,,8,2016,,,,,22,22,,Cafeteria,,,,,,,HI,5729,260.409090909,1578,71.727272727,HI@254@1434-6,150003000132,SY16-17,,361,0.437046005,Primary,,,,,,,Hawaii DOE,1434-6,Ewa Beach Elementary,Elementary,254,Ewa Beach,96796,Honolulu,N,8/1/2016,826,272,89,1241,337,823,4560,1169,5475,22,Cafeteria Breakfast
,,,,,,,,9,2016,,,,,20,20,,Cafeteria,,,,,,,HI,4788,239.4,1364,68.2,HI@254@1434-6,150003000132,SY16-17,,337,0.407990315,Primary,,,,,,,Hawaii DOE,1434-6,Ewa Beach Elementary,Elementary,254,Ewa Beach,96796,Honolulu,N,9/1/2016,826,256,81,1157,207,972,3798,990,5288,20,Cafeteria Breakfast
,,,,,,,,10,2016,,,,,16,16,,Cafeteria,,,,,,,HI,3743,233.9375,1015,63.4375,HI@254@1434-6,150003000132,SY16-17,,291,0.352300242,Primary,,,,,,,Hawaii DOE,1434-6,Ewa Beach Elementary,Elementary,254,Ewa Beach,96796,Honolulu,N,10/1/2016,826,230,61,882,133,758,2935,808,4352,16,Cafeteria Breakfast
,,,,,,,,11,2016,,,,,18,18,,Cafeteria,,,,,,,HI,4449,247.166666667,1109,61.611111111,HI@254@1434-6,150003000132,SY16-17,,297,0.359564165,Primary,,,,,,,Hawaii DOE,1434-6,Ewa Beach Elementary,Elementary,254,Ewa Beach,96796,Honolulu,N,11/1/2016,826,235,62,929,180,723,3495,954,5028,18,Cafeteria Breakfast
,,,,,,,,12,2016,,,,,15,15,,Cafeteria,,,,,,,HI,3402,226.8,996,66.4,HI@254@1434-6,150003000132,SY16-17,,293,0.354721550,Primary,,,,,,,Hawaii DOE,1434-6,Ewa Beach Elementary,Elementary,254,Ewa Beach,96796,Honolulu,N,12/1/2016,826,234,59,859,137,598,2758,644,3894,15,Cafeteria Breakfast
,,,,,,,,1,2017,,,,,16,16,,Cafeteria,,,,,,,HI,3883,242.6875,1009,63.0625,HI@254@1434-6,150003000132,SY16-17,,298,0.360774818,Primary,,,,,,,Hawaii DOE,1434-6,Ewa Beach Elementary,Elementary,254,Ewa Beach,96796,Honolulu,N,1/1/2017,826,239,59,846,163,627,3127,756,4575,16,Cafeteria Breakfast
,,,,,,,,2,2017,,,,,18,18,,Cafeteria,,,,,,,HI,4221,234.5,1085,60.277777778,HI@254@1434-6,150003000132,SY16-17,,298,0.360774818,Primary,,,,,,,Hawaii DOE,1434-6,Ewa Beach Elementary,Elementary,254,Ewa Beach,96796,Honolulu,N,2/1/2017,826,239,59,903,182,726,3349,872,4697,18,Cafeteria Breakfast
,,,,,,,,3,2017,,,,,17,17,,Cafeteria,,,,,,,HI,3891,228.882352941,1019,59.941176471,HI@254@1434-6,150003000132,SY16-17,,301,0.364406780,Primary,,,,,,,Hawaii DOE,1434-6,Ewa Beach Elementary,Elementary,254,Ewa Beach,96796,Honolulu,N,3/1/2017,826,238,63,863,156,673,3072,819,4214,17,Cafeteria Breakfast
,,,,,,,,4,2017,,,,,19,19,,Cafeteria,,,,,,,HI,4817,253.526315789,1369,72.052631579,HI@254@1434-6,150003000132,SY16-17,,301,0.364406780,Primary,,,,,,,Hawaii DOE,1434-6,Ewa Beach Elementary,Elementary,254,Ewa Beach,96796,Honolulu,N,4/1/2017,826,238,63,1165,204,661,3768,1049,5099,19,Cafeteria Breakfast
,,,,,,,,5,2017,,,,,20,20,,Cafeteria,,,,,,,HI,4637,231.85,1336,66.8,HI@254@1434-6,150003000132,SY16-17,,290,0.351089588,Primary,,,,,,,Hawaii DOE,1434-6,Ewa Beach Elementary,Elementary,254,Ewa Beach,96796,Honolulu,N,5/1/2017,826,227,63,1104,232,682,3630,1007,4973,20,Cafeteria Breakfast
,,,,,,,,8,2016,,,,,22,22,,Cafeteria,,,,,,,HI,12066,548.454545455,2687,122.136363636,HI@253@1434-6,150003000133,SY16-17,,753,0.659947415,Primary,,,,,,,Hawaii DOE,1434-6,Ewa Elementary,Elementary,253,Ewa Beach,96796,Honolulu,N,8/1/2016,1141,578,175,2284,403,595,9717,2349,7750,22,Cafeteria Breakfast
,,,,,,,,9,2016,,,,,21,21,,Cafeteria,,,,,,,HI,11291,537.666666667,2607,124.142857143,HI@253@1434-6,150003000133,SY16-17,,689,0.603856266,Primary,,,,,,,Hawaii DOE,1434-6,Ewa Elementary,Elementary,253,Ewa Beach,96796,Honolulu,N,9/1/2016,1141,545,144,2204,403,534,9163,2128,7356,21,Cafeteria Breakfast
,,,,,,,,10,2016,,,,,15,15,,Cafeteria,,,,,,,HI,7956,530.4,1737,115.8,HI@253@1434-6,150003000133,SY16-17,,642,0.562664330,Primary,,,,,,,Hawaii DOE,1434-6,Ewa Elementary,Elementary,253,Ewa Beach,96796,Honolulu,N,10/1/2016,1141,513,129,1485,252,379,6435,1521,5263,15,Cafeteria Breakfast
,,,,,,,,11,2016,,,,,18,18,,Cafeteria,,,,,,,HI,9573,531.833333333,1918,106.555555556,HI@253@1434-6,150003000133,SY16-17,,643,0.563540754,Primary,,,,,,,Hawaii DOE,1434-6,Ewa Elementary,Elementary,253,Ewa Beach,96796,Honolulu,N,11/1/2016,1141,514,129,1649,269,412,7735,1838,6200,18,Cafeteria Breakfast
,,,,,,,,12,2016,,,,,15,15,,Cafeteria,,,,,,,HI,7608,507.2,1482,98.8,HI@253@1434-6,150003000133,SY16-17,,646,0.566170026,Primary,,,,,,,Hawaii DOE,1434-6,Ewa Elementary,Elementary,253,Ewa Beach,96796,Honolulu,N,12/1/2016,1141,519,127,1303,179,308,6204,1404,4850,15,Cafeteria Breakfast
,,,,,,,,1,2017,,,,,16,16,,Cafeteria,,,,,,,HI,8638,539.875,1733,108.3125,HI@253@1434-6,150003000133,SY16-17,,655,0.574057844,Primary,,,,,,,Hawaii DOE,1434-6,Ewa Elementary,Elementary,253,Ewa Beach,96796,Honolulu,N,1/1/2017,1141,528,127,1511,222,359,7003,1635,5303,16,Cafeteria Breakfast
,,,,,,,,2,2017,,,,,18,18,,Cafeteria,,,,,,,HI,8544,474.666666667,1717,95.388888889,HI@253@1434-6,150003000133,SY16-17,,657,0.575810692,Primary,,,,,,,Hawaii DOE,1434-6,Ewa Elementary,Elementary,253,Ewa Beach,96796,Honolulu,N,2/1/2017,1141,529,128,1532,185,343,6944,1600,5219,18,Cafeteria Breakfast
,,,,,,,,3,2017,,,,,17,17,,Cafeteria,,,,,,,HI,8718,512.823529412,1605,94.411764706,HI@253@1434-6,150003000133,SY16-17,,647,0.567046450,Primary,,,,,,,Hawaii DOE,1434-6,Ewa Elementary,Elementary,253,Ewa Beach,96796,Honolulu,N,3/1/2017,1141,524,123,1413,192,396,7113,1605,5387,17,Cafeteria Breakfast
,,,,,,,,4,2017,,,,,19,19,,Cafeteria,,,,,,,HI,9763,513.842105263,1980,104.210526316,HI@253@1434-6,150003000133,SY16-17,,648,0.567922875,Primary,,,,,,,Hawaii DOE,1434-6,Ewa Elementary,Elementary,253,Ewa Beach,96796,Honolulu,N,4/1/2017,1141,528,120,1696,284,480,8018,1745,5908,19,Cafeteria Breakfast
,,,,,,,,5,2017,,,,,20,20,,Cafeteria,,,,,,,HI,10054,502.7,1862,93.1,HI@253@1434-6,150003000133,SY16-17,,628,0.550394391,Primary,,,,,,,Hawaii DOE,1434-6,Ewa Elementary,Elementary,253,Ewa Beach,96796,Honolulu,N,5/1/2017,1141,514,114,1651,211,432,8301,1753,5816,20,Cafeteria Breakfast
,,,,,,,,8,2016,,,,,22,22,,Cafeteria,,,,,,,HI,5144,233.818181818,1401,63.681818182,HI@296@1434-6,150003000296,SY16-17,,404,0.416065911,Middle,,,,,,,Hawaii DOE,1434-6,Ewa Makai Middle School,Middle,296,Ewa Beach,96796,Honolulu,N,8/1/2016,971,289,115,1043,358,686,3856,1288,7105,22,Cafeteria Breakfast
,,,,,,,,9,2016,,,,,21,21,,Cafeteria,,,,,,,HI,4668,222.285714286,1538,73.238095238,HI@296@1434-6,150003000296,SY16-17,,371,0.382080330,Middle,,,,,,,Hawaii DOE,1434-6,Ewa Makai Middle School,Middle,296,Ewa Beach,96796,Honolulu,N,9/1/2016,971,261,110,1157,381,917,3475,1193,6393,21,Cafeteria Breakfast
,,,,,,,,10,2016,,,,,15,15,,Cafeteria,,,,,,,HI,3126,208.4,897,59.8,HI@296@1434-6,150003000296,SY16-17,,342,0.352214212,Middle,,,,,,,Hawaii DOE,1434-6,Ewa Makai Middle School,Middle,296,Ewa Beach,96796,Honolulu,N,10/1/2016,971,243,99,669,228,578,2276,850,4361,15,Cafeteria Breakfast
,,,,,,,,11,2016,,,,,18,18,,Cafeteria,,,,,,,HI,3662,203.444444444,1012,56.222222222,HI@296@1434-6,150003000296,SY16-17,,343,0.353244078,Middle,,,,,,,Hawaii DOE,1434-6,Ewa Makai Middle School,Middle,296,Ewa Beach,96796,Honolulu,N,11/1/2016,971,243,100,791,221,676,2688,974,5181,18,Cafeteria Breakfast
,,,,,,,,12,2016,,,,,15,15,,Cafeteria,,,,,,,HI,2848,189.866666667,849,56.6,HI@296@1434-6,150003000296,SY16-17,,338,0.348094748,Middle,,,,,,,Hawaii DOE,1434-6,Ewa Makai Middle School,Middle,296,Ewa Beach,96796,Honolulu,N,12/1/2016,971,241,97,645,204,505,2080,768,3893,15,Cafeteria Breakfast
,,,,,,,,1,2017,,,,,16,16,,Cafeteria,,,,,,,HI,3328,208,767,47.9375,HI@296@1434-6,150003000296,SY16-17,,343,0.353244078,Middle,,,,,,,Hawaii DOE,1434-6,Ewa Makai Middle School,Middle,296,Ewa Beach,96796,Honolulu,N,1/1/2017,971,244,99,586,181,443,2423,905,4407,16,Cafeteria Breakfast
,,,,,,,,2,2017,,,,,18,18,,Cafeteria,,,,,,,HI,4972,276.222222222,1273,70.722222222,HI@296@1434-6,150003000296,SY16-17,,344,0.354273944,Middle,,,,,,,Hawaii DOE,1434-6,Ewa Makai Middle School,Middle,296,Ewa Beach,96796,Honolulu,N,2/1/2017,971,246,98,945,328,676,3611,1361,6645,18,Cafeteria Breakfast
,,,,,,,,3,2017,,,,,17,17,,Cafeteria,,,,,,,HI,2977,175.117647059,869,51.117647059,HI@296@1434-6,150003000296,SY16-17,,339,0.349124614,Middle,,,,,,,Hawaii DOE,1434-6,Ewa Makai Middle School,Middle,296,Ewa Beach,96796,Honolulu,N,3/1/2017,971,242,97,658,211,494,2217,760,4145,17,Cafeteria Breakfast
,,,,,,,,4,2017,,,,,19,19,,Cafeteria,,,,,,,HI,3355,176.578947368,876,46.105263158,HI@296@1434-6,150003000296,SY16-17,,340,0.350154480,Middle,,,,,,,Hawaii DOE,1434-6,Ewa Makai Middle School,Middle,296,Ewa Beach,96796,Honolulu,N,4/1/2017,971,244,96,658,218,567,2485,870,4553,19,Cafeteria Breakfast
,,,,,,,,5,2017,,,,,20,20,,Cafeteria,,,,,,,HI,3372,168.6,853,42.65,HI@296@1434-6,150003000296,SY16-17,,339,0.349124614,Middle,,,,,,,Hawaii DOE,1434-6,Ewa Makai Middle School,Middle,296,Ewa Beach,96796,Honolulu,N,5/1/2017,971,246,93,659,194,551,2504,868,4445,20,Cafeteria Breakfast
,,,,,,,,8,2016,,,,,22,22,,Cafeteria,,,,,,,HI,6244,283.818181818,1491,67.772727273,HI@152@1434-6,150003000180,SY16-17,,617,0.718277066,Middle,,,,,,,Hawaii DOE,1434-6,George Washington Middle,Middle,152,Honolulu,96826,Honolulu,N,8/1/2016,859,461,156,1282,209,350,5014,1230,2788,22,Cafeteria Breakfast
,,,,,,,,9,2016,,,,,21,21,,Cafeteria,,,,,,,HI,5637,268.428571429,1501,71.476190476,HI@152@1434-6,150003000180,SY16-17,,545,0.634458673,Middle,,,,,,,Hawaii DOE,1434-6,George Washington Middle,Middle,152,Honolulu,96826,Honolulu,N,9/1/2016,859,414,131,1264,237,344,4514,1123,2362,21,Cafeteria Breakfast
,,,,,,,,10,2016,,,,,15,15,,Cafeteria,,,,,,,HI,3685,245.666666667,969,64.6,HI@152@1434-6,150003000180,SY16-17,,510,0.593713620,Middle,,,,,,,Hawaii DOE,1434-6,George Washington Middle,Middle,152,Honolulu,96826,Honolulu,N,10/1/2016,859,398,112,866,103,210,2947,738,1687,15,Cafeteria Breakfast
,,,,,,,,11,2016,,,,,18,18,,Cafeteria,,,,,,,HI,4101,227.833333333,1134,63,HI@152@1434-6,150003000180,SY16-17,,509,0.592549476,Middle,,,,,,,Hawaii DOE,1434-6,George Washington Middle,Middle,152,Honolulu,96826,Honolulu,N,11/1/2016,859,404,105,1029,105,252,3316,785,1929,18,Cafeteria Breakfast
,,,,,,,,12,2016,,,,,15,15,,Cafeteria,,,,,,,HI,3534,235.6,961,64.066666667,HI@152@1434-6,150003000180,SY16-17,,508,0.591385332,Middle,,,,,,,Hawaii DOE,1434-6,George Washington Middle,Middle,152,Honolulu,96826,Honolulu,N,12/1/2016,859,404,104,890,71,187,2904,630,1642,15,Cafeteria Breakfast
,,,,,,,,1,2017,,,,,16,16,,Cafeteria,,,,,,,HI,3665,229.0625,1003,62.6875,HI@152@1434-6,150003000180,SY16-17,,507,0.590221187,Middle,,,,,,,Hawaii DOE,1434-6,George Washington Middle,Middle,152,Honolulu,96826,Honolulu,N,1/1/2017,859,403,104,915,88,221,2964,701,1733,16,Cafeteria Breakfast
,,,,,,,,2,2017,,,,,18,18,,Cafeteria,,,,,,,HI,3785,210.277777778,1230,68.333333333,HI@152@1434-6,150003000180,SY16-17,,504,0.586728754,Middle,,,,,,,Hawaii DOE,1434-6,George Washington Middle,Middle,152,Honolulu,96826,Honolulu,N,2/1/2017,859,400,104,1082,148,226,3063,722,1772,18,Cafeteria Breakfast
,,,,,,,,3,2017,,,,,17,17,,Cafeteria,,,,,,,HI,3682,216.588235294,1227,72.176470588,HI@152@1434-6,150003000180,SY16-17,,503,0.585564610,Middle,,,,,,,Hawaii DOE,1434-6,George Washington Middle,Middle,152,Honolulu,96826,Honolulu,N,3/1/2017,859,399,104,1069,158,246,3008,674,1744,17,Cafeteria Breakfast
,,,,,,,,4,2017,,,,,19,19,,Cafeteria,,,,,,,HI,4155,218.684210526,1389,73.105263158,HI@152@1434-6,150003000180,SY16-17,,503,0.585564610,Middle,,,,,,,Hawaii DOE,1434-6,George Washington Middle,Middle,152,Honolulu,96826,Honolulu,N,4/1/2017,859,400,103,1226,163,255,3343,812,2097,19,Cafeteria Breakfast
,,,,,,,,5,2017,,,,,20,20,,Cafeteria,,,,,,,HI,4146,207.3,1375,68.75,HI@152@1434-6,150003000180,SY16-17,,503,0.585564610,Middle,,,,,,,Hawaii DOE,1434-6,George Washington Middle,Middle,152,Honolulu,96826,Honolulu,N,5/1/2017,859,402,101,1203,172,289,3361,785,1948,20,Cafeteria Breakfast
,,,,,,,,8,2016,,,,,22,22,,Cafeteria,,,,,,,HI,3116,141.636363636,1098,49.909090909,HI@235@1434-6,150003000139,SY16-17,,204,0.424116424,Primary,,,,,,,Hawaii DOE,1434-6,Gustav H. Webling Elementary,Elementary,235,Aiea,96701,Honolulu,N,8/1/2016,481,143,61,851,247,791,2325,791,3982,22,Cafeteria Breakfast
