Claim Year,Claim Month,NCES ID,ISP,Breakfast Delivery Model from State Agency Tracking-Original,Enrollment-Total,CEP (Y/N),Enrollment-Free and Reduced,Operating Days-Lunch Only,Operating Days-Breakfast Only,School Name,School ID,District ID,State-Reporting,School Year,Claim Date,District Name,Enrollment-Paid,Provision 2 (Y/N),BAB Implementation Date from Grants Data,Breakfast Delivery Model from Other Source-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Grants Data-Standardized,School Type-Standardized,School Type-Original,School Level-Standardized,FR Enrollment Percentage,Enrollment-Reduced,Enrollment-Free,FR Enrollment,Target Area,Unique ID,FR Breakfast ADP,FR Breakfast Meals,FR Lunch ADP,FR Lunch Meals,"BAB Implementation Date Other Source, Note Source Here",BAB Implementation Date from Other Source,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Campaign Tracking Data,"Breakfast Delivery Model from Other Source, Note Source Here",Breakfast Delivery Model from Other Source-Original,Breakfast Delivery Model from Campaign Tracking Data-Original,Operating Days,Breakfast Meals-Free and Reduced,Lunch Meals-Free and Reduced,Universal Free (Y/N),Provision 3 (Y/N),Provision 1 (Y/N),School Level-Original,Street Address-Line 2,State-Physical,Street Address-Line 1,City,Zip Code,County,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid
2017,12,,,,,,,18.5,18.5,,,0050,NH,SY17-18,12/1/2017,Greenland SAU Office,,,,,,,,,,,,,,,,,NH@000@0050,,,32.108108108,594,,,,,,,,18.5,,,,,,,,,48 Post Rd,Greenland,3840,Rockingham,501,93,5220,,,
2018,6,,,,,,,18.5,18.5,,,0084,NH,SY17-18,6/1/2018,Littleton SAU Office,,,,,,,,,,,,,,,,,NH@000@0084,56.270270270,1041,103.837837838,1921,,,,,,,,18.5,,,,,,,,,65 Maple Street,Littleton,3561,Grafton,1669,252,906,914,127,233
2018,5,,,,,,,18.5,18.5,,,0080,NH,SY17-18,5/1/2018,Shaker Regional SAU Office,,,,,,,,,,,,,,,,,NH@000@0080,162,2997,358.810810811,6638,,,,,,,,18.5,,,,,,,,,58 School Street,Belmont,3220,Belknap,5707,931,6564,2721,276,1065
2018,6,,,,,,,18.5,18.5,,,0069,NH,SY17-18,6/1/2018,Middleton SAU,,,,,,,,,,,,,,,,,NH@000@0069,14.216216216,263,32.270270270,597,,,,,,,,18.5,,,,,,,,,c/o Gov Wentworth School Dist,Wolfeboro,3894,Carroll,575,22,675,258,5,183
2017,9,,,,,,,18.5,18.5,,,0074,NH,SY17-18,9/1/2017,Barrington SAU Office,,,,,,,,,,,,,,,,,NH@000@0074,18.972972973,351,91.513513514,1693,,,,,,,,18.5,,,,,,,,,572 Calef HWY,Barrington,3825,Strafford,1367,326,4283,289,62,172
2017,9,,,,,,,18.5,18.5,,,0025,NH,SY17-18,9/1/2017,Bedford SAU Office,,,,,,,,,,,,,,,,,NH@000@0025,11.891891892,220,151.783783784,2808,,,,,,,,18.5,,,,,,,,,103 County Road,Bedford,3110,Hillsborough,2331,477,34785,191,29,763
2017,8,,,,,,,18.5,18.5,,,0066,NH,SY17-18,8/1/2017,Hopkinton SAU Office,,,,,,,,,,,,,,,,,NH@000@0066,5.945945946,110,7.513513514,139,,,,,,,,18.5,,,,,,,,,204 Maple Street,Contoocook,3229,Merrimack,125,14,539,97,13,148
2018,2,,,,,,,18.5,18.5,,,0060,NH,SY17-18,2/1/2018,Fall Mountain Regional SAU Office,,,,,,,,,,,,,,,,,NH@000@0060,204.162162162,3777,352.162162162,6515,,,,,,,,18.5,,,,,,,,,PO Box 720,Langdon,3602,Cheshire,5809,706,3437,3510,267,1053
2017,8,,,,,,,18.5,18.5,,,1063,NH,SY17-18,8/1/2017,Making Community Connections Charter,,,,,,,,,,,,,,,,,NH@000@1063,4.216216216,78,17.189189189,318,,,,,,,,18.5,,,,,,,,,,,,,277,41,107,70,8,17
2017,11,,,,,,,18.5,18.5,,,0028,NH,SY17-18,11/1/2017,Pelham SAU Office,,,,,,,,,,,,,,,,,NH@000@0028,23.729729730,439,130,2405,,,,,,,,18.5,,,,,,,,,59a Marsh Road,Pelham,3076,Hillsborough,1704,701,13817,323,116,618
2017,8,,,,,,,18.5,18.5,,,0031,NH,SY17-18,8/1/2017,Newmarket SAU Office,,,,,,,,,,,,,,,,,NH@000@0031,11.189189189,207,27.837837838,515,,,,,,,,18.5,,,,,,,,,186A Main St,Newmarket,3857,Rockingham,450,65,780,189,18,135
2018,1,,,,,,,18.5,18.5,,,0039,NH,SY17-18,1/1/2018,Amherst SAU Office,,,,,,,,,,,,,,,,,NH@000@0039,8.108108108,150,89.513513514,1656,,,,,,,,18.5,,,,,,,,,1 School Street,Amherst,3031,Hillsborough,1334,322,8914,139,11,9
2017,12,,,,,,,18.5,18.5,,,0001,NH,SY17-18,12/1/2017,Contoocook Valley SAU Office,,,,,,,,,,,,,,,,,NH@000@0001,135.729729730,2511,287.135135135,5312,,,,,,,,18.5,,,,,,,,,106 Hancock Road,Peterborough,3458,Hillsborough,4385,927,7452,2198,313,1408
2017,9,,,,,,,18.5,18.5,,,0021,NH,SY17-18,9/1/2017,Winnacunnet SAU Office,,,,,,,,,,,,,,,,,NH@000@0021,161.459459459,2987,370.216216216,6849,,,,,,,,18.5,,,,,,,,,2 Alumni Drive,Hampton,3844,Rockingham,5942,907,12057,2803,184,3997
2018,3,,,,,,,18.5,18.5,,,0069,NH,SY17-18,3/1/2018,Middleton SAU,,,,,,,,,,,,,,,,,NH@000@0069,19.243243243,356,37.945945946,702,,,,,,,,18.5,,,,,,,,,c/o Gov Wentworth School Dist,Wolfeboro,3894,Carroll,670,32,808,341,15,164
2017,11,,,,,,,18.5,18.5,,,0013,NH,SY17-18,11/1/2017,Tamworth SAU Office,,,,,,,,,,,,,,,,,NH@000@0013,50.972972973,943,124.810810811,2309,,,,,,,,18.5,,,,,,,,,881a Tamworth RD,Tamworth,3849,Carroll,1749,560,1336,750,193,400
2018,3,,,,,,,18.5,18.5,,,0050,NH,SY17-18,3/1/2018,Greenland SAU Office,,,,,,,,,,,,,,,,,NH@000@0050,,,32.810810811,607,,,,,,,,18.5,,,,,,,,,48 Post Rd,Greenland,3840,Rockingham,568,39,5768,,,
2018,6,,,,,,,18.5,18.5,,,0586,NH,SY17-18,6/1/2018,Pike School,,,,,,,,,,,,,,,,,NH@000@0586,110.864864865,2051,110.972972973,2053,,,,,,,,18.5,,,,,,,,,231 NH Rt 10,Orford,3264,Grafton,2053,0,44,2051,0,0
2017,9,,,,,,,18.5,18.5,,,0061,NH,SY17-18,9/1/2017,Farmington SAU Office,,,,,,,,,,,,,,,,,NH@000@0061,115.675675676,2140,314.162162162,5812,,,,,,,,18.5,,,,,,,,,35 School Street,Farmington,3835,Strafford,4934,878,2551,1901,239,413
2018,4,,,,,,,18.5,18.5,,,0026,NH,SY17-18,4/1/2018,Merrimack SAU Office,,,,,,,,,,,,,,,,,NH@000@0026,19.297297297,357,208.648648649,3860,,,,,,,,18.5,,,,,,,,,36 McElwain Street,Merrimack,3054,Hillsborough,3120,740,20108,228,129,662
2018,4,,,,,,,18.5,18.5,,,0025,NH,SY17-18,4/1/2018,Bedford SAU Office,,,,,,,,,,,,,,,,,NH@000@0025,13.621621622,252,119.405405405,2209,,,,,,,,18.5,,,,,,,,,103 County Road,Bedford,3110,Hillsborough,1840,369,29319,212,40,816
2017,12,,,,,,,18.5,18.5,,,0095,NH,SY17-18,12/1/2017,Windham SAU Office,,,,,,,,,,,,,,,,,NH@000@0095,8.324324324,154,44.270270270,819,,,,,,,,18.5,,,,,,,,,19 Haverhill Road,Windham,3087,Rockingham,652,167,12762,144,10,431
2018,1,,,,,,,18.5,18.5,,,0016,NH,SY17-18,1/1/2018,Exeter SAU Office,,,,,,,,,,,,,,,,,NH@000@0016,131.351351351,2430,346.918918919,6418,,,,,,,,18.5,,,,,,,,,30 Linden Street,Exeter,3885,Rockingham,5268,1150,28276,2104,326,4318
2017,12,,,,,,,18.5,18.5,,,0056,NH,SY17-18,12/1/2017,Somersworth SAU Office,,,,,,,,,,,,,,,,,NH@000@0056,226.540540541,4191,401.297297297,7424,,,,,,,,18.5,,,,,,,,,51 West High Street,Somersworth,3878,Strafford,6155,1269,5179,3603,588,1175
2018,3,,,,,,,18.5,18.5,,,0034,NH,SY17-18,3/1/2018,Hillsboro-Deering SAU Office,,,,,,,,,,,,,,,,,NH@000@0034,222,4107,326.594594595,6042,,,,,,,,18.5,,,,,,,,,PO Box 2190,Hillsboro,3244,Hillsborough,4829,1213,4292,3574,533,975
2018,5,,,,,,,18.5,18.5,,,0059,NH,SY17-18,5/1/2018,Winnisquam Regional SAU Office,,,,,,,,,,,,,,,,,NH@000@0059,156.378378378,2893,369.405405405,6834,,,,,,,,18.5,,,,,,,,,433 West Main St,Tilton,3276,Belknap,5788,1046,8547,2490,403,1198
2017,10,,,,,,,18.5,18.5,,,0057,NH,SY17-18,10/1/2017,Salem SAU Office,,,,,,,,,,,,,,,,,NH@000@0057,155.675675676,2880,312.054054054,5773,,,,,,,,18.5,,,,,,,,,38 Geremonty Drive,Salem,3079,Rockingham,4607,1166,17365,2540,340,2599
2018,4,,,,,,,18.5,18.5,,,0094,NH,SY17-18,4/1/2018,Winchester SAU Office,,,,,,,,,,,,,,,,,NH@000@0094,126.054054054,2332,214.918918919,3976,,,,,,,,18.5,,,,,,,,,85 Parker St.,Winchester,3470,Cheshire,3976,0,1291,2332,0,758
2017,10,,,,,,,18.5,18.5,,,0009,NH,SY17-18,10/1/2017,Conway SAU Office,,,,,,,,,,,,,,,,,NH@000@0009,160.756756757,2974,437.243243243,8089,,,,,,,,18.5,,,,,,,,,176A Main Street,Conway,3860,Carroll,6535,1554,5136,2547,427,777
2018,2,,,,,,,18.5,18.5,,,0015,NH,SY17-18,2/1/2018,Hooksett SAU Office,,,,,,,,,,,,,,,,,NH@000@0015,85.675675676,1585,225.405405405,4170,,,,,,,,18.5,,,,,,,,,90 Farmer Road,Hooksett,3032,Rockingham,3302,868,12653,1405,180,1424
2017,8,,,,,,,18.5,18.5,,,0077,NH,SY17-18,8/1/2017,Monroe SAU Office,,,,,,,,,,,,,,,,,NH@000@0077,3.459459459,64,5.945945946,110,,,,,,,,18.5,,,,,,,,,PO Box 130,Monroe,3771,Grafton,80,30,221,53,11,72
2017,8,,,,,,,18.5,18.5,,,0502,NH,SY17-18,8/1/2017,Youth Development Services,,,,,,,,,,,,,,,,,NH@000@0502,78.054054054,1444,79.459459459,1470,,,,,,,,18.5,,,,,,,,,1056 North River Road,Manchester,3104,Hillsborough,1470,0,0,1444,0,0
2017,10,,,,,,,18.5,18.5,,,0031,NH,SY17-18,10/1/2017,Newmarket SAU Office,,,,,,,,,,,,,,,,,NH@000@0031,77.297297297,1430,140.594594595,2601,,,,,,,,18.5,,,,,,,,,186A Main St,Newmarket,3857,Rockingham,2306,295,4711,1359,71,1305
2017,12,,,,,,,18.5,18.5,,,0100,NH,SY17-18,12/1/2017,Cornish SAU Office,,,,,,,,,,,,,,,,,NH@000@0100,2.108108108,39,10.702702703,198,,,,,,,,18.5,,,,,,,,,PO BOX 358,Cornish,3745,Sullivan,175,23,363,36,3,22
2017,11,,,,,,,18.5,18.5,,,0037,NH,SY17-18,11/1/2017,Manchester SAU Office,,,,,,,,,,,,,,,,,NH@000@0037,1992.756756757,36866,5065.459459459,93711,,,,,,,,18.5,,,,,,,,,195 McGregor Street Suite 201,Manchester,3102,Hillsborough,86601,7110,25369,34889,1977,4182
2017,10,,,,,,,18.5,18.5,,,0073,NH,SY17-18,10/1/2017,Gilford SAU Office,,,,,,,,,,,,,,,,,NH@000@0073,62.756756757,1161,133.729729730,2474,,,,,,,,18.5,,,,,,,,,2 Belknap Mountain Rd.,Gilford,3249,Belknap,2097,377,6704,957,204,952
2017,10,,,,,,,18.5,18.5,,,0502,NH,SY17-18,10/1/2017,Youth Development Services,,,,,,,,,,,,,,,,,NH@000@0502,68.648648649,1270,69.567567568,1287,,,,,,,,18.5,,,,,,,,,1056 North River Road,Manchester,3104,Hillsborough,1287,0,0,1270,0,0
2017,12,,,,,,,18.5,18.5,,,0032,NH,SY17-18,12/1/2017,Plainfield SAU Office,,,,,,,,,,,,,,,,,NH@000@0032,,,5.621621622,104,,,,,,,,18.5,,,,,,,,,92 Bonner Road,Meriden,3745,Sullivan,95,9,611,,,
2017,9,,,,,,,18.5,18.5,,,0054,NH,SY17-18,9/1/2017,Rochester SAU Office,,,,,,,,,,,,,,,,,NH@000@0054,532.648648649,9854,1386.432432432,25649,,,,,,,,18.5,,,,,,,,,150 Wakefield Street   Suite 8,Rochester,3867,Strafford,22853,2796,17265,8904,950,4583
2017,11,,,,,,,18.5,18.5,,,0077,NH,SY17-18,11/1/2017,Monroe SAU Office,,,,,,,,,,,,,,,,,NH@000@0077,7.945945946,147,14.756756757,273,,,,,,,,18.5,,,,,,,,,PO Box 130,Monroe,3771,Grafton,163,110,829,80,67,90
2018,4,,,,,,,18.5,18.5,,,0028,NH,SY17-18,4/1/2018,Pelham SAU Office,,,,,,,,,,,,,,,,,NH@000@0028,26.918918919,498,99.675675676,1844,,,,,,,,18.5,,,,,,,,,59a Marsh Road,Pelham,3076,Hillsborough,1317,527,12418,403,95,881
2018,6,,,,,,,18.5,18.5,,,0030,NH,SY17-18,6/1/2018,Laconia SAU Office,,,,,,,,,,,,,,,,,NH@000@0030,258.216216216,4777,438.270270270,8108,,,,,,,,18.5,,,,,,,,,39 Harvard Street,Laconia,3246,Belknap,7137,971,3272,4357,420,722
2017,12,,,,,,,18.5,18.5,,,0593,NH,SY17-18,12/1/2017,Webster House,,,,,,,,,,,,,,,,,NH@000@0593,23.621621622,437,11.189189189,207,,,,,,,,18.5,,,,,,,,,135 Webster Street,Manchester,3104,Hillsborough,207,0,0,437,0,0
2018,4,,,,,,,18.5,18.5,,,0023,NH,SY17-18,4/1/2018,Haverhill Cooperative SAU Office,,,,,,,,,,,,,,,,,NH@000@0023,76.270270270,1411,214.162162162,3962,,,,,,,,18.5,,,,,,,,,2975 Dartmouth College Hwy,Haverhill,3785,Grafton,3238,724,2843,1225,186,420
2018,4,,,,,,,18.5,18.5,,,0004,NH,SY17-18,4/1/2018,Newfound Area SAU Office,,,,,,,,,,,,,,,,,NH@000@0004,107.837837838,1995,244.162162162,4517,,,,,,,,18.5,,,,,,,,,20 North Main Street,Bristol,3222,Grafton,3566,951,4361,1587,408,631
2018,6,,,,,,,18.5,18.5,,,0049,NH,SY17-18,6/1/2018,Governor Wentworth Regional SAU Office,,,,,,,,,,,,,,,,,NH@000@0049,193.783783784,3585,433.783783784,8025,,,,,,,,18.5,,,,,,,,,PO Box 190,Wolfeboro,3894,Carroll,6634,1391,7730,3062,523,1446
2017,11,,,,,,,18.5,18.5,,,0773,NH,SY17-18,11/1/2017,NFI North Inc,,,,,,,,,,,,,,,,,NH@000@0773,19.459459459,360,17.621621622,326,,,,,,,,18.5,,,,,,,,,PO Box 417,Contoocook,3583,Coos,326,0,13,360,0,0
2018,2,,,,,,,18.5,18.5,,,0005,NH,SY17-18,2/1/2018,Oyster River SAU Office,,,,,,,,,,,,,,,,,NH@000@0005,24.162162162,447,80.756756757,1494,,,,,,,,18.5,,,,,,,,,36 Coe Drive,Durham,3824,Strafford,1120,374,9512,352,95,1051
2017,9,,,,,,,18.5,18.5,,,0060,NH,SY17-18,9/1/2017,Fall Mountain Regional SAU Office,,,,,,,,,,,,,,,,,NH@000@0060,272.864864865,5048,473.621621622,8762,,,,,,,,18.5,,,,,,,,,PO Box 720,Langdon,3602,Cheshire,7603,1159,4802,4622,426,1490
2018,4,,,,,,,18.5,18.5,,,0081,NH,SY17-18,4/1/2018,Hudson SAU Office,,,,,,,,,,,,,,,,,NH@000@0081,118.594594595,2194,324.918918919,6011,,,,,,,,18.5,,,,,,,,,20 Library Street,Hudson,3051,Hillsborough,4390,1621,18111,1623,571,3137
2017,9,,,,,,,18.5,18.5,,,0030,NH,SY17-18,9/1/2017,Laconia SAU Office,,,,,,,,,,,,,,,,,NH@000@0030,504.324324324,9330,911.243243243,16858,,,,,,,,18.5,,,,,,,,,39 Harvard Street,Laconia,3246,Belknap,14717,2141,6315,8430,900,1384
2018,4,,,,,,,18.5,18.5,,,0071,NH,SY17-18,4/1/2018,Lempster SAU Office,,,,,,,,,,,,,,,,,NH@000@0071,16.702702703,309,22.324324324,413,,,,,,,,18.5,,,,,,,,,29 School Road,Lempster,3605,Sullivan,220,193,265,170,139,172
2018,1,,,,,,,18.5,18.5,,,0103,NH,SY17-18,1/1/2018,Hill SAU Office,,,,,,,,,,,,,,,,,NH@000@0103,10.540540541,195,16.162162162,299,,,,,,,,18.5,,,,,,,,,32 Crescent St.,Hill,3243,Merrimack,284,15,309,195,0,129
2018,4,,,,,,,18.5,18.5,,,0006,NH,SY17-18,4/1/2018,Claremont SAU Office,,,,,,,,,,,,,,,,,NH@000@0006,313.459459459,5799,566.864864865,10487,,,,,,,,18.5,,,,,,,,,165 Broad Street,Claremont,3743,Sullivan,9607,880,4713,5398,401,1524
2018,3,,,,,,,18.5,18.5,,,0103,NH,SY17-18,3/1/2018,Hill SAU Office,,,,,,,,,,,,,,,,,NH@000@0103,9.837837838,182,15.189189189,281,,,,,,,,18.5,,,,,,,,,32 Crescent St.,Hill,3243,Merrimack,265,16,317,182,0,102
2017,9,,,,,,,18.5,18.5,,,0004,NH,SY17-18,9/1/2017,Newfound Area SAU Office,,,,,,,,,,,,,,,,,NH@000@0004,116.810810811,2161,346.378378378,6408,,,,,,,,18.5,,,,,,,,,20 North Main Street,Bristol,3222,Grafton,4888,1520,3549,1673,488,434
2018,6,,,,,,,18.5,18.5,,,0020,NH,SY17-18,6/1/2018,Gorham SAU Office,,,,,,,,,,,,,,,,,NH@000@0020,32.108108108,594,40.270270270,745,,,,,,,,18.5,,,,,,,,,123 Main Street,Gorham,3581,Coos,628,117,963,540,54,133
2018,3,,,,,,,18.5,18.5,,,1063,NH,SY17-18,3/1/2018,Making Community Connections Charter,,,,,,,,,,,,,,,,,NH@000@1063,2.162162162,40,9.513513514,176,,,,,,,,18.5,,,,,,,,,,,,,150,26,66,33,7,20
2017,10,,,,,,,18.5,18.5,,,0064,NH,SY17-18,10/1/2017,Milton SAU Office,,,,,,,,,,,,,,,,,NH@000@0064,49.351351351,913,141.027027027,2609,,,,,,,,18.5,,,,,,,,,20 School St.,Milton,3851,Strafford,2218,391,2443,770,143,357
2018,4,,,,,,,18.5,18.5,,,0011,NH,SY17-18,4/1/2018,Dover SAU Office,,,,,,,,,,,,,,,,,NH@000@0011,242.918918919,4494,649.675675676,12019,,,,,,,,18.5,,,,,,,,,McConnell Center,Dover,3820,Strafford,9732,2287,17817,3946,548,1484
2017,12,,,,,,,18.5,18.5,,,0045,NH,SY17-18,12/1/2017,Moultonborough SAU Office,,,,,,,,,,,,,,,,,NH@000@0045,37.243243243,689,66.162162162,1224,,,,,,,,18.5,,,,,,,,,P O Box 419,Moultonborough,3254,Carroll,1004,220,1539,633,56,381
2018,5,,,,,,,18.5,18.5,,,0583,NH,SY17-18,5/1/2018,Nashua Childrens Home,,,,,,,,,,,,,,,,,NH@000@0583,63.513513514,1175,39.243243243,726,,,,,,,,18.5,,,,,,,,,125 Amherst Street,Nashua,3064,Hillsborough,707,19,0,1175,0,0
2017,8,,,,,,,18.5,18.5,,,0032,NH,SY17-18,8/1/2017,Plainfield SAU Office,,,,,,,,,,,,,,,,,NH@000@0032,,,0.540540541,10,,,,,,,,18.5,,,,,,,,,92 Bonner Road,Meriden,3745,Sullivan,10,0,41,,,
2018,3,,,,,,,18.5,18.5,,,0064,NH,SY17-18,3/1/2018,Milton SAU Office,,,,,,,,,,,,,,,,,NH@000@0064,37.459459459,693,110.594594595,2046,,,,,,,,18.5,,,,,,,,,20 School St.,Milton,3851,Strafford,1692,354,2008,555,138,323
2018,2,,,,,,,18.5,18.5,,,0006,NH,SY17-18,2/1/2018,Claremont SAU Office,,,,,,,,,,,,,,,,,NH@000@0006,275.621621622,5099,542.540540541,10037,,,,,,,,18.5,,,,,,,,,165 Broad Street,Claremont,3743,Sullivan,9220,817,4462,4770,329,1370
2018,3,,,,,,,18.5,18.5,,,0836,NH,SY17-18,3/1/2018,Cedarcrest Inc,,,,,,,,,,,,,,,,,NH@000@0836,30.270270270,560,30.324324324,561,,,,,,,,18.5,,,,,,,,,91 Maple Avenue,Keene,3431,Cheshire,561,0,80,560,0,37
2018,1,,,,,,,18.5,18.5,,,0061,NH,SY17-18,1/1/2018,Farmington SAU Office,,,,,,,,,,,,,,,,,NH@000@0061,131.567567568,2434,293.513513514,5430,,,,,,,,18.5,,,,,,,,,35 School Street,Farmington,3835,Strafford,4730,700,2467,2197,237,479
2018,2,,,,,,,18.5,18.5,,,0074,NH,SY17-18,2/1/2018,Barrington SAU Office,,,,,,,,,,,,,,,,,NH@000@0074,15.783783784,292,75.243243243,1392,,,,,,,,18.5,,,,,,,,,572 Calef HWY,Barrington,3825,Strafford,1169,223,3819,269,23,156
2017,12,,,,,,,18.5,18.5,,,0086,NH,SY17-18,12/1/2017,Barnstead SAU Office,,,,,,,,,,,,,,,,,NH@000@0086,63.459459459,1174,86.918918919,1608,,,,,,,,18.5,,,,,,,,,PO BOX 250,Barnstead,3225,Belknap,1307,301,1731,1014,160,583
2018,4,,,,,,,18.5,18.5,,,0089,NH,SY17-18,4/1/2018,Mason SAU Office,,,,,,,,,,,,,,,,,NH@000@0089,3.675675676,68,8.486486486,157,,,,,,,,18.5,,,,,,,,,13 Darling Hill Road,Mason,3048,Hillsborough,126,31,437,57,11,56
2017,11,,,,,,,18.5,18.5,,,0007,NH,SY17-18,11/1/2017,Colebrook SAU Office,,,,,,,,,,,,,,,,,NH@000@0007,90.108108108,1667,139.513513514,2581,,,,,,,,18.5,,,,,,,,,21 Academy St.,Colebrook,3576,Coos,2148,433,2486,1410,257,1024
2017,8,,,,,,,18.5,18.5,,,0018,NH,SY17-18,8/1/2017,Franklin SAU Office,,,,,,,,,,,,,,,,,NH@000@0018,28.486486486,527,86.972972973,1609,,,,,,,,18.5,,,,,,,,,119 Central Street,Franklin,3235,Merrimack,1475,134,552,495,32,78
2017,8,,,,,,,18.5,18.5,,,0021,NH,SY17-18,8/1/2017,Winnacunnet SAU Office,,,,,,,,,,,,,,,,,NH@000@0021,15.459459459,286,52,962,,,,,,,,18.5,,,,,,,,,2 Alumni Drive,Hampton,3844,Rockingham,812,150,1943,242,44,195
2018,1,,,,,,,18.5,18.5,,,0068,NH,SY17-18,1/1/2018,Lincoln-Woodstock SAU Office,,,,,,,,,,,,,,,,,NH@000@0068,69.513513514,1286,85.891891892,1589,,,,,,,,18.5,,,,,,,,,PO Box 846,Lincoln,3251,Grafton,1276,313,1517,1140,146,357
2018,5,,,,,,,18.5,18.5,,,0039,NH,SY17-18,5/1/2018,Amherst SAU Office,,,,,,,,,,,,,,,,,NH@000@0039,11.243243243,208,106.324324324,1967,,,,,,,,18.5,,,,,,,,,1 School Street,Amherst,3031,Hillsborough,1652,315,10464,192,16,32
2018,2,,,,,,,18.5,18.5,,,0052,NH,SY17-18,2/1/2018,Portsmouth SAU Office,,,,,,,,,,,,,,,,,NH@000@0052,161.459459459,2987,264.486486486,4893,,,,,,,,18.5,,,,,,,,,"1 Junkins Ave, 4th Floor",Portsmouth,3801,Rockingham,4223,670,9228,2623,364,1924
2018,2,,,,,,,18.5,18.5,,,0068,NH,SY17-18,2/1/2018,Lincoln-Woodstock SAU Office,,,,,,,,,,,,,,,,,NH@000@0068,53.027027027,981,69.243243243,1281,,,,,,,,18.5,,,,,,,,,PO Box 846,Lincoln,3251,Grafton,1013,268,1175,864,117,273
2018,4,,,,,,,18.5,18.5,,,0083,NH,SY17-18,4/1/2018,Fremont SAU Office,,,,,,,,,,,,,,,,,NH@000@0083,15.945945946,295,37.675675676,697,,,,,,,,18.5,,,,,,,,,432 Main Street,Fremont,3044,Rockingham,440,257,2387,197,98,547
2018,1,,,,,,,18.5,18.5,,,0093,NH,SY17-18,1/1/2018,Monadnock Regional SAU Office,,,,,,,,,,,,,,,,,NH@000@0093,229.297297297,4242,412.162162162,7625,,,,,,,,18.5,,,,,,,,,600 Old Homestead Highway,Swanzey,3446,Cheshire,6394,1231,8290,3712,530,2189
2018,2,,,,,,,18.5,18.5,,,0512,NH,SY17-18,2/1/2018,"Easter Seals NH, Inc.",,,,,,,,,,,,,,,,,NH@000@0512,129.837837838,2402,113.729729730,2104,,,,,,,,18.5,,,,,,,,,1 Mammoth Rd,Manchester,3102,Hillsborough,2104,0,30,2402,0,11
2018,1,,,,,,,18.5,18.5,,,0074,NH,SY17-18,1/1/2018,Barrington SAU Office,,,,,,,,,,,,,,,,,NH@000@0074,19.459459459,360,88.108108108,1630,,,,,,,,18.5,,,,,,,,,572 Calef HWY,Barrington,3825,Strafford,1384,246,4536,323,37,211
2017,11,,,,,,,18.5,18.5,,,0064,NH,SY17-18,11/1/2017,Milton SAU Office,,,,,,,,,,,,,,,,,NH@000@0064,39.891891892,738,114.162162162,2112,,,,,,,,18.5,,,,,,,,,20 School St.,Milton,3851,Strafford,1736,376,2185,643,95,398
2017,10,,,,,,,18.5,18.5,,,0066,NH,SY17-18,10/1/2017,Hopkinton SAU Office,,,,,,,,,,,,,,,,,NH@000@0066,43.729729730,809,53.081081081,982,,,,,,,,18.5,,,,,,,,,204 Maple Street,Contoocook,3229,Merrimack,789,193,4404,696,113,1177
2017,12,,,,,,,18.5,18.5,,,0057,NH,SY17-18,12/1/2017,Salem SAU Office,,,,,,,,,,,,,,,,,NH@000@0057,126.486486486,2340,246.486486486,4560,,,,,,,,18.5,,,,,,,,,38 Geremonty Drive,Salem,3079,Rockingham,3671,889,14354,2049,291,1868
2017,12,,,,,,,18.5,18.5,,,0060,NH,SY17-18,12/1/2017,Fall Mountain Regional SAU Office,,,,,,,,,,,,,,,,,NH@000@0060,210.216216216,3889,357.189189189,6608,,,,,,,,18.5,,,,,,,,,PO Box 720,Langdon,3602,Cheshire,5857,751,3576,3615,274,1133
2017,11,,,,,,,18.5,18.5,,,0063,NH,SY17-18,11/1/2017,Wilton SAU Office,,,,,,,,,,,,,,,,,NH@000@0063,53.567567568,991,83.243243243,1540,,,,,,,,18.5,,,,,,,,,57 School Road,Wilton,3086,Hillsborough,1275,265,2115,896,95,360
2018,6,,,,,,,18.5,18.5,,,0100,NH,SY17-18,6/1/2018,Cornish SAU Office,,,,,,,,,,,,,,,,,NH@000@0100,1.459459459,27,10.108108108,187,,,,,,,,18.5,,,,,,,,,PO BOX 358,Cornish,3745,Sullivan,164,23,386,27,0,45
2018,5,,,,,,,18.5,18.5,,,0072,NH,SY17-18,5/1/2018,Alton SAU Office,,,,,,,,,,,,,,,,,NH@000@0072,66.486486486,1230,114.594594595,2120,,,,,,,,18.5,,,,,,,,,252 Suncook Valley Road,Alton,3809,Belknap,2002,118,2828,1212,18,296
2017,12,,,,,,,18.5,18.5,,,0018,NH,SY17-18,12/1/2017,Franklin SAU Office,,,,,,,,,,,,,,,,,NH@000@0018,161.945945946,2996,352.270270270,6517,,,,,,,,18.5,,,,,,,,,119 Central Street,Franklin,3235,Merrimack,5785,732,2721,2710,286,466
2017,9,,,,,,,18.5,18.5,,,0064,NH,SY17-18,9/1/2017,Milton SAU Office,,,,,,,,,,,,,,,,,NH@000@0064,43.243243243,800,132.756756757,2456,,,,,,,,18.5,,,,,,,,,20 School St.,Milton,3851,Strafford,2027,429,2361,683,117,242
