Unique ID,School ID,District ID,County,School Name,District Name,State-Physical,City,Zip Code,Street Address-Line 1,Street Address-Line 2,School Type-Original,CEP (Y/N),Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Claim Month,Claim Year,Enrollment-Paid,Lunch Meals-Free and Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Breakfast Meals-Free and Reduced,Operating Days,Operating Days-Breakfast Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",State-Reporting,FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,NCES ID,School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data,School Level-Original,Enrollment-Free,Enrollment-Reduced,Enrollment-Free and Reduced,Enrollment-Total,Claim Date,Operating Days-Lunch Only,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid
NV@002-150@002,002-150,002,Clark,"Roberts, Aggie Elementary School",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,1,2018,,,2759,0,473,,,17,,,,,,,,,NV,5689,334.647058824,2759,162.294117647,,SY17-18,,325,0.853819601,Primary,,,,,,,,PK-5,,,325,671,1/1/2018,17,5689,0,974
NV@002-315@002,002-315,002,Clark,Robison Middle School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,1,2018,,,5537,577,478,,,17,,,,,,,,,NV,11529,678.176470588,6114,359.647058824,,SY17-18,,1002,0.888297872,Middle,,,,,,,,6-8,904,98,1002,1128,1/1/2018,17,10298,1231,321
NV@002-174@002,002-174,002,Clark,Rogers Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,1,2018,,,857,201,342,,,17,,,,,,,,,NV,4601,270.647058824,1058,62.235294118,,SY17-18,,452,0.477296727,Primary,,,,,,,,PK-5,352,100,452,947,1/1/2018,17,3526,1075,2578
NV@002-339@002,002-339,002,Clark,Rogich Middle School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,1,2018,,,391,139,316,,,17,,,,,,,,,NV,3370,198.235294118,530,31.176470588,,SY17-18,,324,0.176566757,Middle,,,,,,,,6-8,244,80,324,1835,1/1/2018,17,2523,847,4029
NV@002-203@002,002-203,002,Clark,Ronnow Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,1,2018,,,10311,0,999,,,17,,,,,,,,,NV,10837,637.470588235,10311,606.529411765,,SY17-18,,759,0.911668209,Primary,,,,,,,,PK-5,,,759,824,1/1/2018,17,10837,0,1050
NV@002-201@002,002-201,002,Clark,Ronzone Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,1,2018,,,8207,0,1386,,,17,,,,,,,,,NV,10561,621.235294118,8207,482.764705882,,SY17-18,,880,0.855488052,Primary,,,,,,,,PK-5,,,880,900,1/1/2018,17,10561,0,1784
NV@002-096@002,002-096,002,Clark,"Roundy, C Elementary School",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,1,2018,,,9081,0,1427,,,17,,,,,,,,,NV,10561,621.235294118,9081,534.176470588,,SY17-18,,841,0.864168235,Primary,,,,,,,,PK-5,,,841,841,1/1/2018,17,10561,0,1660
NV@002-221@002,002-221,002,Clark,Rowe Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,1,2018,,,7995,0,1392,,,17,,,,,,,,,NV,7867,462.764705882,7995,470.294117647,,SY17-18,,625,0.851683447,Primary,,,,,,,,PK-5,,,625,718,1/1/2018,17,7867,0,1370
NV@002-128@002,002-128,002,Clark,Rundle Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,1,2018,,,9076,0,1442,,,17,,,,,,,,,NV,9527,560.411764706,9076,533.882352941,,SY17-18,,693,0.862874740,Primary,,,,,,,,PK-5,,,693,761,1/1/2018,17,9527,0,1514
NV@002-291@002,002-291,002,Clark,Sandy Valley Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,1,2018,,,1344,0,202,,,14,,,,,,,,,NV,1251,89.357142857,1344,96,,SY17-18,,126,0.869353718,Primary,,,,,,,,PK-5,,,126,134,1/1/2018,14,1251,0,188
NV@002-320@002,002-320,002,Clark,Sandy Valley MS,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,1,2018,,,691,0,104,,,14,,,,,,,,,NV,951,67.928571429,691,49.357142857,,SY17-18,,86,0.869287020,Other,,,,,,,,6-12,,,86,137,1/1/2018,14,951,0,143
NV@002-354@002,002-354,002,Clark,Saville Middle School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,1,2018,,,1650,533,620,,,17,,,,,,,,,NV,6631,390.058823529,2183,128.411764706,,SY17-18,,567,0.347639485,Middle,,,,,,,,6-8,413,154,567,1631,1/1/2018,17,4770,1861,5091
NV@002-328@002,002-328,002,Clark,Sawyer Middle School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,Y,,,1,2018,,,3689,531,637,,,17,,,,,,,,,NV,11346,667.411764706,4220,248.235294118,,SY17-18,,904,0.754590985,Middle,,,,,,,,6-8,,,904,1198,1/1/2018,17,9774,1572,1147
NV@002-188@002,002-188,002,Clark,Scherkenbach Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,1,2018,,,2937,0,503,,,17,,,,,,,,,NV,6018,354,2937,172.764705882,,SY17-18,,272,0.853859251,Primary,,,,,,,,PK-5,,,272,704,1/1/2018,17,6018,0,1030
NV@002-344@002,002-344,002,Clark,Schofield Middle School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,1,2018,,,1838,323,241,,,17,,,,,,,,,NV,6408,376.941176471,2161,127.117647059,,SY17-18,,619,0.527706735,Middle,,,,,,,,6-8,513,106,619,1173,1/1/2018,17,5367,1041,1242
NV@002-099@002,002-099,002,Clark,"Schorr, Steven Elementary School",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,1,2018,,,1514,436,502,,,17,,,,,,,,,NV,5521,324.764705882,1950,114.705882353,,SY17-18,,456,0.466257669,Primary,,,,,,,,PK-5,365,91,456,978,1/1/2018,17,4429,1092,2939
NV@002-086@002,002-086,002,Clark,Scott Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,1,2018,,,5429,990,1376,,,17,,,,,,,,,NV,7160,421.176470588,6419,377.588235294,,SY17-18,,538,0.786549708,Primary,,,,,,,,PK-5,454,84,538,684,1/1/2018,17,5995,1165,954
NV@002-345@002,002-345,002,Clark,Sedway Middle School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,1,2018,,,7230,785,627,,,17,,,,,,,,,NV,14726,866.235294118,8015,471.470588235,,SY17-18,,1181,0.863935625,Middle,,,,,,,,6-8,1049,132,1181,1367,1/1/2018,17,13055,1671,641
NV@002-251@002,002-251,002,Clark,Sewell Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,1,2018,,,3953,0,694,,,17,,,,,,,,,NV,7262,427.176470588,3953,232.529411765,,SY17-18,,556,0.850650111,Primary,,,,,,,,PK-5,,,556,724,1/1/2018,17,7262,0,1275
NV@002-427@002,002-427,002,Clark,Shadow Ridge High School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,1,2018,,,2804,690,474,,,17,,,,,,,,,NV,7550,444.117647059,3494,205.529411765,,SY17-18,,1104,0.364236226,High,,,,,,,,9-12,830,274,1104,3031,1/1/2018,17,5654,1896,1873
NV@002-611@002,002-611,002,Clark,Sierra Vista High School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,1,2018,,,2626,550,206,,,17,,,,,,,,,NV,8251,485.352941176,3176,186.823529412,,SY17-18,,1266,0.478096677,High,,,,,,,,9-11,997,269,1266,2648,1/1/2018,17,6468,1783,1147
NV@002-421@002,002-421,002,Clark,Silverado High School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,1,2018,,,4650,0,816,,,17,,,,,,,,,NV,13369,786.411764706,4650,273.529411765,,SY17-18,,831,0.850715877,High,,,,,,,,9-12,,,831,2277,1/1/2018,17,13369,0,2346
NV@002-334@002,002-334,002,Clark,Silvestri Middle School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,1,2018,,,1448,561,107,,,17,,,,,,,,,NV,8673,510.176470588,2009,118.176470588,,SY17-18,,954,0.583843329,Middle,,,,,,,,6-8,,194,954,1634,1/1/2018,17,6758,1915,2000
NV@002-189@002,002-189,002,Clark,Simmons Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,1,2018,,,1744,262,263,,,17,,,,,,,,,NV,5584,328.470588235,2006,118,,SY17-18,,457,0.621768707,Primary,,,,,,,,PK-5,366,91,457,735,1/1/2018,17,4523,1061,1450
NV@002-090@002,002-090,002,Clark,"Smalley,J Elementary School",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,1,2018,,,262,46,419,,,17,,,,,,,,,NV,843,49.588235294,308,18.117647059,,SY17-18,,99,0.124215809,Primary,,,,,,,,PK-5,82,17,99,797,1/1/2018,17,702,141,1540
NV@002-284@002,002-284,002,Clark,"Smith, Hal Elementary School",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,1,2018,,,12518,0,1967,,,17,,,,,,,,,NV,11269,662.882352941,12518,736.352941176,,SY17-18,,932,0.864187117,Primary,,,,,,,,PK-5,,,932,932,1/1/2018,17,11269,0,1771
NV@002-264@002,002-264,002,Clark,"Smith, Helen Elementary School",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,Y,,,1,2018,,,3861,602,1670,,,17,,,,,,,,,NV,4502,264.823529412,4463,262.529411765,,SY17-18,,369,0.682070240,Primary,,,,,,,,PK-5,,,369,541,1/1/2018,17,3929,573,864
NV@002-305@002,002-305,002,Clark,"Smith, JD Middle School",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,1,2018,,,7803,0,1336,,,17,,,,,,,,,NV,9966,586.235294118,7803,459,,SY17-18,,971,0.853838245,Middle,,,,,,,,6-8,,,971,1026,1/1/2018,17,9966,0,1706
NV@002-175@002,002-175,002,Clark,Snyder Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,1,2018,,,9258,0,1606,,,17,,,,,,,,,NV,10210,600.588235294,9258,544.588235294,,SY17-18,,854,0.852182622,Primary,,,,,,,,PK-5,,,854,922,1/1/2018,17,10210,0,1771
NV@002-074@002,002-074,002,Clark,"Snyder, Don and Dee ES",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,1,2018,,,945,225,267,,,17,,,,,,,,,NV,3934,231.411764706,1170,68.823529412,,SY17-18,,333,0.454918033,Primary,,,,,,,,PK-5,257,76,333,732,1/1/2018,17,3111,823,2009
NV@002-928@002,002-928,002,Clark,South Continuation Jr./Sr. High School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,1,2018,,,1639,0,246,,,17,,,,,,,,,NV,1857,109.235294118,1639,96.411764706,,SY17-18,,150,0.869382022,Other,,,,,,,,6-12,,,150,150,1/1/2018,17,1857,0,279
NV@002-412@002,002-412,002,Clark,South East Career Technical Academy (SECTA),CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,1,2018,,,2460,731,196,,,17,,,,,,,,,NV,9641,567.117647059,3191,187.705882353,,SY17-18,,956,0.539199098,High,,,,,,,,9-12,716,240,956,1773,1/1/2018,17,7187,2454,1446
NV@002-433@002,002-433,002,Clark,Southwest Career & Technical Academy- SWCTA,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,1,2018,,,829,405,292,,,17,,,,,,,,,NV,5254,309.058823529,1234,72.588235294,,SY17-18,,536,0.368638239,High,,,,,,,,9-12,347,189,536,1454,1/1/2018,17,3270,1984,2495
NV@002-431@002,002-431,002,Clark,Spring Valley High School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,1,2018,,,2973,582,160,,,17,,,,,,,,,NV,5859,344.647058824,3555,209.117647059,,SY17-18,,1167,0.501288660,High,,,,,,,,9-12,936,231,1167,2328,1/1/2018,17,4793,1066,485
NV@002-204@002,002-204,002,Clark,Squires Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,1,2018,,,4360,0,741,,,17,,,,,,,,,NV,8244,484.941176471,4360,256.470588235,,SY17-18,,645,0.854654779,Primary,,,,,,,,PK-5,,,645,662,1/1/2018,17,8244,0,1402
NV@002-294@002,002-294,002,Clark,Stanford Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,Y,,,1,2018,,,2448,333,545,,,17,,,,,,,,,NV,7354,432.588235294,2781,163.588235294,,SY17-18,,539,0.851500790,Primary,,,,,,,,PK-5,,,539,633,1/1/2018,17,6373,981,1178
NV@002-286@002,002-286,002,Clark,Staton Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,1,2018,,,199,89,172,,,17,,,,,,,,,NV,1919,112.882352941,288,16.941176471,,SY17-18,,177,0.220423412,Primary,,,,,,,,PK-5,139,38,177,803,1/1/2018,17,1487,432,2669
NV@002-098@002,002-098,002,Clark,"Steele, Judi Elementary School",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,1,2018,,,523,91,236,,,17,,,,,,,,,NV,3183,187.235294118,614,36.117647059,,SY17-18,,253,0.352367688,Primary,,,,,,,,PK-5,193,60,253,718,1/1/2018,17,2463,720,2435
NV@002-071@002,002-071,002,Clark,"Stevens, Josh ES",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,1,2018,,,2235,524,528,,,17,,,,,,,,,NV,6135,360.882352941,2759,162.294117647,,SY17-18,,498,0.590047393,Primary,,,,,,,,PK-5,398,100,498,844,1/1/2018,17,4856,1279,1761
NV@002-910@002,002-910,002,Clark,"Stewart, Helen Elementary School",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,Y,,,1,2018,,,1031,277,500,,,17,,,,,,,,,NV,1308,76.941176471,1308,76.941176471,,SY17-18,,91,0.679104478,Other,,,,,,,,PK-12,,,91,134,1/1/2018,17,1029,279,492
NV@002-078@002,002-078,002,Clark,"Stuckey, Evelyn ES",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,1,2018,,,649,164,425,,,17,,,,,,,,,NV,3548,208.705882353,813,47.823529412,,SY17-18,,335,0.322425409,Primary,,,,,,,,PK-5,267,68,335,1039,1/1/2018,17,2852,696,2917
NV@002-241@002,002-241,002,Clark,Sunrise Acres Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,1,2018,,,6645,0,1156,,,17,,,,,,,,,NV,10700,629.411764706,6645,390.882352941,,SY17-18,,810,0.851775195,Primary,,,,,,,,PK-5,,,810,810,1/1/2018,17,10700,0,1862
NV@002-434@002,002-434,002,Clark,Sunrise Mountain High School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,1,2018,,,9993,1128,1742,,,17,,,,,,,,,NV,16742,984.823529412,11121,654.176470588,,SY17-18,,1964,0.772316162,High,,,,,,,,9-12,1763,201,1964,2543,1/1/2018,17,14923,1819,348
NV@002-325@002,002-325,002,Clark,Swainston Middle School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,1,2018,,,3613,518,798,,,17,,,,,,,,,NV,10788,634.588235294,4131,243,,SY17-18,,820,0.807881773,Middle,,,,,,,,6-8,682,138,820,1015,1/1/2018,17,8865,1923,1069
NV@002-190@002,002-190,002,Clark,Tanaka Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,1,2018,,,1870,194,166,,,17,,,,,,,,,NV,5147,302.764705882,2064,121.411764706,,SY17-18,,436,0.536945813,Primary,,,,,,,,PK-5,354,82,436,812,1/1/2018,17,4248,899,1970
NV@002-360@002,002-360,002,Clark,"Tarkanian,L Middle School",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,1,2018,,,1916,594,631,,,17,,,,,,,,,NV,10170,598.235294118,2510,147.647058824,,SY17-18,,757,0.397166842,Middle,,,,,,,,6-8,554,203,757,1906,1/1/2018,17,7655,2515,6429
NV@002-285@002,002-285,002,Clark,Tarr Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,1,2018,,,1067,138,244,,,17,,,,,,,,,NV,3368,198.117647059,1205,70.882352941,,SY17-18,,320,0.435967302,Primary,,,,,,,,PK-5,245,75,320,734,1/1/2018,17,2587,781,1529
NV@002-191@002,002-191,002,Clark,Tartan Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,1,2018,,,5832,0,1016,,,17,,,,,,,,,NV,5972,351.294117647,5832,343.058823529,,SY17-18,,404,0.851682829,Primary,,,,,,,,PK-5,,,404,546,1/1/2018,17,5972,0,1040
NV@002-260@002,002-260,002,Clark,Tate Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,1,2018,,,9662,0,1655,,,17,,,,,,,,,NV,10210,600.588235294,9662,568.352941176,,SY17-18,,794,0.853821709,Primary,,,,,,,,PK-5,,,794,794,1/1/2018,17,10210,0,1748
NV@002-254@002,002-254,002,Clark,Taylor Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,1,2018,,,6293,0,1104,,,17,,,,,,,,,NV,7510,441.764705882,6293,370.176470588,,SY17-18,,684,0.850702311,Primary,,,,,,,,PK-5,,,684,684,1/1/2018,17,7510,0,1318
NV@002-230@002,002-230,002,Clark,"Taylor, Glen Elementary School",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,1,2018,,,621,153,608,,,17,,,,,,,,,NV,2126,125.058823529,774,45.529411765,,SY17-18,,202,0.226711560,Primary,,,,,,,,PK-5,157,45,202,891,1/1/2018,17,1698,428,2443
NV@002-192@002,002-192,002,Clark,Thiriot Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,Y,,,1,2018,,,6291,1197,1129,,,17,,,,,,,,,NV,8035,472.647058824,7488,440.470588235,,SY17-18,,601,0.841736695,Primary,,,,,,,,PK-5,,,601,714,1/1/2018,17,6840,1195,789
NV@002-239@002,002-239,002,Clark,Thomas Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,1,2018,,,9627,0,1690,,,17,,,,,,,,,NV,10478,616.352941176,9627,566.294117647,,SY17-18,,874,0.850694163,Primary,,,,,,,,PK-5,,,874,874,1/1/2018,17,10478,0,1839
NV@002-198@002,002-198,002,Clark,"Thompson, Sandra Elementary School",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,1,2018,,,1103,311,382,,,17,,,,,,,,,NV,4670,274.705882353,1414,83.176470588,,SY17-18,,376,0.448152563,Primary,,,,,,,,PK-5,297,79,376,839,1/1/2018,17,3713,957,2095
NV@002-139@002,002-139,002,Clark,Thorpe Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,1,2018,,,1295,73,213,,,17,,,,,,,,,NV,4639,272.882352941,1368,80.470588235,,SY17-18,,371,0.720388350,Primary,,,,,,,,PK-5,325,46,371,515,1/1/2018,17,3996,643,876
NV@002-290@002,002-290,002,Clark,Tobler Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,1,2018,,,5501,0,874,,,17,,,,,,,,,NV,5833,343.117647059,5501,323.588235294,,SY17-18,,457,0.862869822,Primary,,,,,,,,PK-5,,,457,550,1/1/2018,17,5833,0,927
NV@002-265@002,002-265,002,Clark,Tomiyasu Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,1,2018,,,1260,248,542,,,17,,,,,,,,,NV,4356,256.235294118,1508,88.705882353,,SY17-18,,345,0.634191176,Primary,,,,,,,,PK-5,285,60,345,544,1/1/2018,17,3534,822,1281
NV@002-127@002,002-127,002,Clark,Treem Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,Y,,,1,2018,,,3940,710,2127,,,17,,,,,,,,,NV,4955,291.470588235,4650,273.529411765,,SY17-18,,420,0.664556962,Primary,,,,,,,,PK-5,,,420,632,1/1/2018,17,4177,778,1129
NV@002-082@002,002-082,002,Clark,Triggs ES,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,1,2018,,,1995,0,341,,,17,,,,,,,,,NV,6130,360.588235294,1995,117.352941176,,SY17-18,,275,0.853879370,Primary,,,,,,,,PK-5,,,275,795,1/1/2018,17,6130,0,1049
NV@002-243@002,002-243,002,Clark,Twin Lakes Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,Y,,,1,2018,,,5726,577,654,,,17,,,,,,,,,NV,8354,491.411764706,6303,370.764705882,,SY17-18,,558,0.93,Primary,,,,,,,,PK-5,,,558,600,1/1/2018,17,7691,663,726
NV@002-176@002,002-176,002,Clark,Twitchell Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,1,2018,,,464,78,272,,,17,,,,,,,,,NV,2350,138.235294118,542,31.882352941,,SY17-18,,210,0.211907164,Primary,,,,,,,,PK-5,161,49,210,991,1/1/2018,17,1807,543,2850
NV@002-214@002,002-214,002,Clark,Ullom Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,1,2018,,,7802,0,1358,,,17,,,,,,,,,NV,7997,470.411764706,7802,458.941176471,,SY17-18,,656,0.851650692,Primary,,,,,,,,PK-5,,,656,697,1/1/2018,17,7997,0,1393
NV@002-404@002,002-404,002,Clark,Valley High School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,1,2018,,,13883,1782,2589,,,17,,,,,,,,,NV,20146,1185.058823529,15665,921.470588235,,SY17-18,,2169,0.761587079,High,,,,,,,,9-12,1939,230,2169,2848,1/1/2018,17,18079,2067,453
NV@002-154@002,002-154,002,Clark,Vanderburg Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,1,2018,,,159,17,266,,,17,,,,,,,,,NV,782,46,176,10.352941176,,SY17-18,,105,0.111228814,Primary,,,,,,,,PK-5,85,20,105,944,1/1/2018,17,608,174,1889
NV@002-935@002,002-935,002,Clark,Variety-Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,1,2018,,,374,0,66,,,17,,,,,,,,,NV,383,22.529411765,374,22,,SY17-18,,32,0.849223947,Primary,,,,,,,,PK-5,,,32,35,1/1/2018,17,383,0,68
NV@002-911@002,002-911,002,Clark,Variety-Secondary,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,Y,,,1,2018,,,708,81,487,,,17,,,,,,,,,NV,857,50.411764706,789,46.411764706,,SY17-18,,63,0.572727273,Other,,,,,,,,6-12,,,63,110,1/1/2018,17,772,85,461
NV@002-069@002,002-069,002,Clark,"Vassiliadis, Billy and Rosemary ES",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,1,2018,,,31,0,91,,,17,,,,,,,,,NV,459,27,31,1.823529412,,SY17-18,,46,0.064516129,Primary,,,,,,,,PK-5,38,8,46,713,1/1/2018,17,375,84,2449
NV@002-245@002,002-245,002,Clark,Vegas Verdes Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,Y,,,1,2018,,,5994,470,1114,,,17,,,,,,,,,NV,6970,410,6464,380.235294118,,SY17-18,,523,0.849025974,Primary,,,,,,,,PK-5,,,523,616,1/1/2018,17,6447,523,1079
NV@002-432@002,002-432,002,Clark,Veterans Tribute Career & Technical Academy,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,1,2018,,,2114,448,228,,,17,,,,,,,,,NV,5880,345.882352941,2562,150.705882353,,SY17-18,,501,0.62625,High,,,,,,,,9-12,377,124,501,800,1/1/2018,17,4534,1346,973
NV@002-255@002,002-255,002,Clark,Virgin Valley Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,1,2018,,,1962,319,172,,,17,,,,,,,,,NV,5290,311.176470588,2281,134.176470588,,SY17-18,,442,0.654814815,Primary,,,,,,,,PK-5,317,125,442,675,1/1/2018,17,4143,1147,755
NV@002-603@002,002-603,002,Clark,Virgin Valley High School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,1,2018,,,1167,306,54,,,17,,,,,,,,,NV,2393,140.764705882,1473,86.647058824,,SY17-18,,370,0.502035278,High,,,,,,,,9-12,293,77,370,737,1/1/2018,17,1893,500,98
NV@002-301@002,002-301,002,Clark,Von Tobel Middle School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,1,2018,,,4570,0,693,,,17,,,,,,,,,NV,13615,800.882352941,4570,268.823529412,,SY17-18,,1171,0.868303571,Middle,,,,,,,,6-8,,,1171,1203,1/1/2018,17,13615,0,2065
NV@002-183@002,002-183,002,Clark,Walker Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,1,2018,,,586,177,596,,,17,,,,,,,,,NV,2249,132.294117647,763,44.882352941,,SY17-18,,207,0.285911602,Primary,,,,,,,,PK-5,163,44,207,724,1/1/2018,17,1786,463,1938
NV@002-077@002,002-077,002,Clark,Wallin ES,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,1,2018,,,242,85,401,,,17,,,,,,,,,NV,1104,64.941176471,327,19.235294118,,SY17-18,,111,0.110337972,Primary,,,,,,,,PK-5,78,33,111,1006,1/1/2018,17,679,425,3049
