Unique ID,School ID,District ID,State-Reporting,County,School Name,District Name,State-Physical,City,Zip Code,Street Address-Line 1,Street Address-Line 2,School Level-Original,School Type-Original,CEP (Y/N),Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Claim Month,Claim Year,Enrollment-Total,Enrollment-Paid,Enrollment-Free,Enrollment-Reduced,Enrollment-Free and Reduced,Lunch Meals-Free and Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Breakfast Meals-Free and Reduced,Operating Days,Operating Days-Breakfast Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,NCES ID,School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data,Operating Days-Lunch Only,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Claim Date
NV@002-213@002,002-213,002,NV,Clark,Manch Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,Y,,N,,,2,2017,1053,,,,1053,,13556,0,2244,,,19,,,,,,,,,13435,707.105263158,13556,713.473684211,,SY16-17,,1053,0.857973051,Primary,,,,,,,,19,13435,0,2224,2/1/2017
NV@002-353@002,002-353,002,NV,Clark,Mannion Middle School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,6-8,,N,,N,,,2,2017,1493,,321,107,428,,1205,283,303,,,19,,,,,,,,,5831,306.894736842,1488,78.315789474,,SY16-17,,428,0.286671132,Middle,,,,,,,,19,4506,1325,2624,2/1/2017
NV@002-311@002,002-311,002,NV,Clark,Martin Middle School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,6-8,,N,,N,,,2,2017,1476,,1109,102,1211,,9531,799,1469,,,19,,,,,,,,,16322,859.052631579,10330,543.684210526,,SY16-17,,1211,0.820460705,Middle,,,,,,,,19,15013,1309,943,2/1/2017
NV@002-281@002,002-281,002,NV,Clark,Martinez Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,Y,,N,,,2,2017,719,,,,719,,4809,0,796,,,18,,,,,,,,,8692,482.888888889,4809,267.166666667,,SY16-17,,719,0.858045410,Primary,,,,,,,,18,8692,0,1438,2/1/2017
NV@002-132@002,002-132,002,NV,Clark,May Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,2,2017,632,,239,71,310,,1174,408,340,,,19,,,,,,,,,4593,241.736842105,1582,83.263157895,,SY16-17,,310,0.490506329,Primary,,,,,,,,19,3524,1069,2112,2/1/2017
NV@002-234@002,002-234,002,NV,Clark,McCall Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,Y,,N,,,2,2017,463,,,,463,,6132,0,1015,,,19,,,,,,,,,6706,352.947368421,6132,322.736842105,,SY16-17,,463,0.857983623,Primary,,,,,,,,19,6706,0,1110,2/1/2017
NV@002-249@002,002-249,002,NV,Clark,McCaw Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,2,2017,725,,336,87,423,,1893,429,443,,,19,,,,,,,,,5418,285.157894737,2322,122.210526316,,SY16-17,,423,0.583448276,Primary,,,,,,,,19,4356,1062,1331,2/1/2017
NV@002-298@002,002-298,002,NV,Clark,McDoniel Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,2,2017,563,,177,40,217,,646,142,163,,,19,,,,,,,,,3021,159,788,41.473684211,,SY16-17,,217,0.385435169,Primary,,,,,,,,19,2654,367,1016,2/1/2017
NV@002-113@002,002-113,002,NV,Clark,McMillan Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,Y,,N,,,2,2017,723,,,,627,,8332,0,1379,,,19,,,,,,,,,8096,426.105263158,8332,438.526315789,,SY16-17,,627,0.857990674,Primary,,,,,,,,19,8096,0,1340,2/1/2017
NV@002-218@002,002-218,002,NV,Clark,McWilliams Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,Y,,N,,,2,2017,815,,,,796,,10774,0,1783,,,19,,,,,,,,,10311,542.684210526,10774,567.052631579,,SY16-17,,796,0.857963055,Primary,,,,,,,,19,10311,0,1707,2/1/2017
NV@002-112@002,002-112,002,NV,Clark,Mendoza Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,2,2017,851,,584,99,683,,7043,961,1405,,,19,,,,,,,,,9817,516.684210526,8004,421.263157895,,SY16-17,,683,0.802585194,Primary,,,,,,,,19,8486,1331,944,2/1/2017
NV@002-917@002,002-917,002,NV,Clark,Miley Achievement Center Elementary,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,Y,,N,,,2,2017,25,,,,21,,391,0,65,,,19,,,,,,,,,372,19.578947368,391,20.578947368,,SY16-17,,21,0.857142857,Primary,,,,,,,,19,372,0,62,2/1/2017
NV@002-916@002,002-916,002,NV,Clark,Miley Achievement Secondary,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,6-12,,Y,,N,,,2,2017,70,,,,60,,651,0,108,,,19,,,,,,,,,649,34.157894737,651,34.263157895,,SY16-17,,60,0.858465608,Other,,,,,,,,19,649,0,107,2/1/2017
NV@002-338@002,002-338,002,NV,Clark,"Miller, Bob Middle School",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,6-8,,N,,N,,,2,2017,1606,,216,70,286,,1139,285,82,,,19,,,,,,,,,3607,189.842105263,1424,74.947368421,,SY16-17,,286,0.178082192,Middle,,,,,,,,19,2706,901,3808,2/1/2017
NV@002-215@002,002-215,002,NV,Clark,"Miller, John Elementary School",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,2,2017,127,,65,12,77,,308,32,22,,,19,,,,,,,,,366,19.263157895,340,17.894736842,,SY16-17,,77,0.606299213,Primary,,,,,,,,19,321,45,33,2/1/2017
NV@002-274@002,002-274,002,NV,Clark,"Miller, Sandy Searles Elementary School",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,2,2017,739,,421,110,531,,6392,1761,3081,,,19,,,,,,,,,7324,385.473684211,8153,429.105263158,,SY16-17,,531,0.718538566,Primary,,,,,,,,19,5795,1529,1307,2/1/2017
NV@002-250@002,002-250,002,NV,Clark,Mitchell Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,Y,,N,,,2,2017,331,,,,137,,1036,0,171,,,19,,,,,,,,,2587,136.157894737,1036,54.526315789,,SY16-17,,137,0.858043118,Primary,,,,,,,,19,2587,0,428,2/1/2017
NV@002-602@002,002-602,002,NV,Clark,Moapa Valley High School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,9-12,,N,,N,,,2,2017,520,,85,24,109,,317,117,94,,,19,,,,,,,,,507,26.684210526,434,22.842105263,,SY16-17,,109,0.209615385,High,,,,,,,,19,401,106,72,2/1/2017
NV@002-424@002,002-424,002,NV,Clark,Mojave High School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,9-12,,N,,N,,,2,2017,2442,,1548,240,1788,,11276,1671,2460,,,19,,,,,,,,,19506,1026.631578947,12947,681.421052632,,SY16-17,,1788,0.732186732,High,,,,,,,,19,16688,2818,846,2/1/2017
NV@002-333@002,002-333,002,NV,Clark,Molasky Middle School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,6-8,,N,,N,,,2,2017,1119,,689,124,813,,4490,476,1049,,,19,,,,,,,,,11325,596.052631579,4966,261.368421053,,SY16-17,,813,0.726541555,Middle,,,,,,,,19,9891,1434,1426,2/1/2017
NV@002-343@002,002-343,002,NV,Clark,Monaco Middle School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,6-8,,N,,N,,,2,2017,1351,,1078,83,1161,,7311,390,758,,,19,,,,,,,,,17110,900.526315789,7701,405.315789474,,SY16-17,,1161,0.859363434,Middle,,,,,,,,19,15932,1178,401,2/1/2017
NV@002-282@002,002-282,002,NV,Clark,Moore Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,Y,,N,,,2,2017,700,,,,678,,4982,0,824,,,19,,,,,,,,,9396,494.526315789,4982,262.210526316,,SY16-17,,678,0.858003835,Primary,,,,,,,,19,9396,0,1555,2/1/2017
NV@002-162@002,002-162,002,NV,Clark,Morrow Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,2,2017,726,,220,66,286,,983,256,463,,,19,,,,,,,,,3393,178.578947368,1239,65.210526316,,SY16-17,,286,0.393939394,Primary,,,,,,,,19,2637,756,1921,2/1/2017
NV@002-228@002,002-228,002,NV,Clark,Mountain View Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,2,2017,656,,480,68,548,,6144,856,1071,,,19,,,,,,,,,7922,416.947368421,7000,368.421052632,,SY16-17,,548,0.835365854,Primary,,,,,,,,19,7142,780,610,2/1/2017
NV@002-170@002,002-170,002,NV,Clark,Neal Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,2,2017,732,,280,42,322,,1156,145,93,,,19,,,,,,,,,4311,226.894736842,1301,68.473684211,,SY16-17,,322,0.439890710,Primary,,,,,,,,19,3724,587,1805,2/1/2017
NV@002-625@002,002-625,002,NV,Clark,Nevada Learning Academy at Clark County School District,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,6-12,,N,,N,,,2,2017,184,,36,1,37,,0,0,0,,,0,,,,,,,,,22,1.466666667,0,,,SY16-17,,37,0.201086957,Other,,,,,,,,15,16,6,29,2/1/2017
NV@002-146@002,002-146,002,NV,Clark,Newton Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,Y,,N,,,2,2017,695,,,,236,,1749,0,289,,,19,,,,,,,,,5395,283.947368421,1749,92.052631579,,SY16-17,,236,0.857983461,Primary,,,,,,,,19,5395,0,893,2/1/2017
NV@002-620@002,002-620,002,NV,Clark,NW Career & Tech Ctr High School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,9-12,,N,,N,,,2,2017,1819,,408,194,602,,1131,374,101,,,19,,,,,,,,,4768,264.888888889,1505,79.210526316,,SY16-17,,602,0.330951072,High,,,,,,,,18,3415,1353,1044,2/1/2017
NV@002-322@002,002-322,002,NV,Clark,O'Callaghan Middle School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,6-8,,N,,N,,,2,2017,1331,,872,186,1058,,6169,1152,1362,,,19,,,,,,,,,14045,739.210526316,7321,385.315789474,,SY16-17,,1058,0.794891059,Middle,,,,,,,,19,11589,2456,878,2/1/2017
NV@002-083@002,002-083,002,NV,Clark,O'Roarke Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,2,2017,826,,175,39,214,,502,37,379,,,19,,,,,,,,,2370,124.736842105,539,28.368421053,,SY16-17,,214,0.259079903,Primary,,,,,,,,19,1947,423,2195,2/1/2017
NV@002-283@002,002-283,002,NV,Clark,Ober Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,2,2017,754,,192,59,251,,961,224,295,,,19,,,,,,,,,3101,163.210526316,1185,62.368421053,,SY16-17,,251,0.332891247,Primary,,,,,,,,19,2321,780,1521,2/1/2017
NV@002-312@002,002-312,002,NV,Clark,Orr Middle School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,6-8,,Y,,N,,,2,2017,996,,,,992,,14590,0,2415,,,19,,,,,,,,,10279,541,14590,767.894736842,,SY16-17,,992,0.858013356,Middle,,,,,,,,19,10279,0,1701,2/1/2017
NV@002-425@002,002-425,002,NV,Clark,Palo Verde High School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,9-12,,N,,N,,,2,2017,3173,,486,146,632,,1649,343,298,,,19,,,,,,,,,4641,244.263157895,1992,104.842105263,,SY16-17,,632,0.199180586,High,,,,,,,,19,3596,1045,1399,2/1/2017
NV@002-232@002,002-232,002,NV,Clark,Paradise Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,Y,,N,,,2,2017,588,,,,588,,7328,0,1213,,,19,,,,,,,,,7766,408.736842105,7328,385.684210526,,SY16-17,,588,0.858026737,Primary,,,,,,,,19,7766,0,1285,2/1/2017
NV@002-216@002,002-216,002,NV,Clark,Park Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,Y,,N,,,2,2017,894,,,,845,,11278,0,1867,,,19,,,,,,,,,11071,582.684210526,11278,593.578947368,,SY16-17,,845,0.858017515,Primary,,,,,,,,19,11071,0,1832,2/1/2017
NV@002-110@002,002-110,002,NV,Clark,Parson Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,2,2017,461,,299,38,337,,3721,353,1307,,,19,,,,,,,,,4367,229.842105263,4074,214.421052632,,SY16-17,,337,0.731019523,Primary,,,,,,,,19,4004,363,681,2/1/2017
NV@002-091@002,002-091,002,NV,Clark,Perkins Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,2,2017,751,,729,7,736,,7139,1074,1939,,,19,,,,,,,,,8068,424.631578947,8213,432.263157895,,SY16-17,,736,0.980026631,Primary,,,,,,,,19,7062,1006,869,2/1/2017
NV@002-114@002,002-114,002,NV,Clark,"Perkins, Ute Elementary School",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,Y,,,2,2017,158,,,,89,,469,87,273,,,19,,,,,,,,,1310,68.947368421,556,29.263157895,,SY16-17,,89,0.563291139,Primary,,,,,,,,19,1052,258,873,2/1/2017
NV@002-289@002,002-289,002,NV,Clark,"Petersen, Dean Elementary School",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,Y,,N,,,2,2017,1040,,,,1040,,12429,0,2057,,,19,,,,,,,,,13924,732.842105263,12429,654.157894737,,SY16-17,,1040,0.857970300,Primary,,,,,,,,19,13924,0,2305,2/1/2017
NV@002-933@002,002-933,002,NV,Clark,Peterson Behavior Center Jr/Sr High School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,6-12,,Y,,N,,,2,2017,57,,,,50,,866,0,122,,,19,,,,,,,,,963,50.684210526,866,45.578947368,,SY16-17,,50,0.877049180,Other,,,,,,,,19,963,0,135,2/1/2017
NV@002-145@002,002-145,002,NV,Clark,Piggott Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,2,2017,656,,170,54,224,,146,40,125,,,19,,,,,,,,,2755,145,186,9.789473684,,SY16-17,,224,0.341463415,Primary,,,,,,,,19,2094,661,2256,2/1/2017
NV@002-244@002,002-244,002,NV,Clark,Pittman Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,Y,,,2,2017,692,,,,599,,7470,661,1046,,,19,,,,,,,,,9104,479.157894737,8131,427.947368421,,SY16-17,,599,0.865606936,Primary,,,,,,,,19,8433,671,1056,2/1/2017
NV@002-253@002,002-253,002,NV,Clark,Priest Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,2,2017,830,,559,81,640,,8683,1244,2321,,,19,,,,,,,,,7802,410.631578947,9927,522.473684211,,SY16-17,,640,0.771084337,Primary,,,,,,,,19,6781,1021,906,2/1/2017
NV@002-367@002,002-367,002,NV,Clark,Rainbow Dreams Academy MS,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,6-8,,N,,N,,,2,2017,69,,51,3,54,,2303,202,353,,,18,,,,,,,,,4075,226.388888889,2505,139.166666667,,SY16-17,,54,0.782608696,Middle,,,,,,,,18,3739,336,360,2/1/2017
NV@002-403@002,002-403,002,NV,Clark,Rancho High School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,9-12,,N,,N,,,2,2017,3218,,1840,212,2052,,10867,1338,3945,,,19,,,,,,,,,20831,1096.368421053,12205,642.368421053,,SY16-17,,2052,0.637663145,High,,,,,,,,19,18608,2223,721,2/1/2017
NV@002-235@002,002-235,002,NV,Clark,Red Rock Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,2,2017,850,,660,71,731,,8710,843,999,,,19,,,,,,,,,11136,586.105263158,9553,502.789473684,,SY16-17,,731,0.86,Primary,,,,,,,,19,10065,1071,641,2/1/2017
NV@002-295@002,002-295,002,NV,Clark,Reed Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,Y,,N,,,2,2017,721,,,,678,,8535,0,1412,,,19,,,,,,,,,8547,449.842105263,8535,449.210526316,,SY16-17,,678,0.858046381,Primary,,,,,,,,19,8547,0,1414,2/1/2017
NV@002-084@002,002-084,002,NV,Clark,Reedom Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,2,2017,1164,,262,70,332,,742,109,316,,,19,,,,,,,,,3791,199.526315789,851,44.789473684,,SY16-17,,332,0.285223368,Primary,,,,,,,,19,2981,810,3663,2/1/2017
NV@002-104@002,002-104,002,NV,Clark,Reid Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,Y,,N,,,2,2017,23,,,,23,,437,0,0,,,19,,,,,,,,,495,26.052631579,437,23,,SY16-17,,23,1,Primary,,,,,,,,19,495,0,0,2/1/2017
NV@002-160@002,002-160,002,NV,Clark,Rhodes Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,2,2017,649,,212,47,259,,727,103,272,,,19,,,,,,,,,2875,151.315789474,830,43.684210526,,SY16-17,,259,0.399075501,Primary,,,,,,,,19,2466,409,1968,2/1/2017
NV@002-194@002,002-194,002,NV,Clark,Ries Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,2,2017,1094,,367,116,483,,1389,316,424,,,19,,,,,,,,,5852,308,1705,89.736842105,,SY16-17,,483,0.441499086,Primary,,,,,,,,19,4387,1465,3143,2/1/2017
NV@002-150@002,002-150,002,NV,Clark,"Roberts, Aggie Elementary School",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,Y,,N,,,2,2017,673,,,,313,,3099,0,513,,,19,,,,,,,,,6300,331.578947368,3099,163.105263158,,SY16-17,,313,0.857959962,Primary,,,,,,,,19,6300,0,1043,2/1/2017
NV@002-315@002,002-315,002,NV,Clark,Robison Middle School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,6-8,,N,,N,,,2,2017,1140,,871,121,992,,6945,856,904,,,19,,,,,,,,,13605,716.052631579,7801,410.578947368,,SY16-17,,992,0.870175439,Middle,,,,,,,,19,11947,1658,403,2/1/2017
NV@002-174@002,002-174,002,NV,Clark,Rogers Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,2,2017,854,,291,85,376,,981,149,336,,,19,,,,,,,,,5347,281.421052632,1130,59.473684211,,SY16-17,,376,0.440281030,Primary,,,,,,,,19,4315,1032,2942,2/1/2017
NV@002-339@002,002-339,002,NV,Clark,Rogich Middle School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,6-8,,N,,N,,,2,2017,1751,,233,60,293,,607,142,201,,,19,,,,,,,,,3423,180.157894737,749,39.421052632,,SY16-17,,293,0.167332953,Middle,,,,,,,,19,2697,726,3172,2/1/2017
NV@002-203@002,002-203,002,NV,Clark,Ronnow Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,Y,,N,,,2,2017,848,,,,807,,10749,0,1779,,,19,,,,,,,,,11366,598.210526316,10749,565.736842105,,SY16-17,,807,0.858005586,Primary,,,,,,,,19,11366,0,1881,2/1/2017
NV@002-201@002,002-201,002,NV,Clark,Ronzone Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,Y,,N,,,2,2017,981,,,,981,,6164,0,1020,,,19,,,,,,,,,10294,541.789473684,6164,324.421052632,,SY16-17,,981,0.857976329,Primary,,,,,,,,19,10294,0,1704,2/1/2017
NV@002-096@002,002-096,002,NV,Clark,"Roundy, C Elementary School",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,Y,,N,,,2,2017,872,,,,872,,10260,0,1698,,,19,,,,,,,,,12287,646.684210526,10260,540,,SY16-17,,872,0.857970812,Primary,,,,,,,,19,12287,0,2034,2/1/2017
NV@002-221@002,002-221,002,NV,Clark,Rowe Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,Y,,N,,,2,2017,742,,,,683,,9232,0,1528,,,19,,,,,,,,,9103,479.105263158,9232,485.894736842,,SY16-17,,683,0.857964185,Primary,,,,,,,,19,9103,0,1507,2/1/2017
NV@002-128@002,002-128,002,NV,Clark,Rundle Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,2,2017,834,,652,81,733,,10072,1264,879,,,19,,,,,,,,,10720,564.210526316,11336,596.631578947,,SY16-17,,733,0.878896882,Primary,,,,,,,,19,9508,1212,587,2/1/2017
NV@002-291@002,002-291,002,NV,Clark,Sandy Valley Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,Y,,N,,,2,2017,133,,,,111,,1447,0,240,,,15,,,,,,,,,1258,83.866666667,1447,96.466666667,,SY16-17,,111,0.858117326,Primary,,,,,,,,15,1258,0,208,2/1/2017
NV@002-320@002,002-320,002,NV,Clark,Sandy Valley MS,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,6-12,,N,,Y,,,2,2017,126,,,,77,,629,15,368,,,15,,,,,,,,,746,49.733333333,644,42.933333333,,SY16-17,,77,0.611111111,Other,,,,,,,,15,720,26,364,2/1/2017
NV@002-354@002,002-354,002,NV,Clark,Saville Middle School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,6-8,,N,,N,,,2,2017,1642,,440,157,597,,2145,515,644,,,19,,,,,,,,,8259,434.684210526,2660,140,,SY16-17,,597,0.363580999,Middle,,,,,,,,19,6157,2102,4352,2/1/2017
NV@002-328@002,002-328,002,NV,Clark,Sawyer Middle School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,6-8,,N,,N,,,2,2017,1276,,796,140,936,,5788,841,1295,,,19,,,,,,,,,14421,759,6629,348.894736842,,SY16-17,,936,0.733542320,Middle,,,,,,,,19,12307,2114,1637,2/1/2017
NV@002-188@002,002-188,002,NV,Clark,Scherkenbach Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,Y,,N,,,2,2017,734,,,,239,,3882,0,642,,,19,,,,,,,,,7032,370.105263158,3882,204.315789474,,SY16-17,,239,0.857979502,Primary,,,,,,,,19,7032,0,1164,2/1/2017
NV@002-344@002,002-344,002,NV,Clark,Schofield Middle School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,6-8,,N,,N,,,2,2017,1255,,481,115,596,,1940,322,324,,,19,,,,,,,,,6841,360.052631579,2262,119.052631579,,SY16-17,,596,0.474900398,Middle,,,,,,,,19,5555,1286,1322,2/1/2017
NV@002-099@002,002-099,002,NV,Clark,"Schorr, Steven Elementary School",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,2,2017,943,,343,112,455,,1629,430,517,,,19,,,,,,,,,6398,336.736842105,2059,108.368421053,,SY16-17,,455,0.482502651,Primary,,,,,,,,19,4888,1510,3114,2/1/2017
NV@002-086@002,002-086,002,NV,Clark,Scott Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,2,2017,838,,549,105,654,,6968,1137,1617,,,19,,,,,,,,,9526,501.368421053,8105,426.578947368,,SY16-17,,654,0.780429594,Primary,,,,,,,,19,8167,1359,1127,2/1/2017
NV@002-345@002,002-345,002,NV,Clark,Sedway Middle School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,6-8,,N,,N,,,2,2017,1387,,1047,146,1193,,7614,731,604,,,19,,,,,,,,,17105,900.263157895,8345,439.210526316,,SY16-17,,1193,0.860129776,Middle,,,,,,,,19,15145,1960,634,2/1/2017
NV@002-251@002,002-251,002,NV,Clark,Sewell Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,Y,,N,,,2,2017,940,,,,708,,5354,0,886,,,19,,,,,,,,,10100,531.578947368,5354,281.789473684,,SY16-17,,708,0.857968060,Primary,,,,,,,,19,10100,0,1672,2/1/2017
NV@002-427@002,002-427,002,NV,Clark,Shadow Ridge High School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,9-12,,N,,N,,,2,2017,2983,,807,240,1047,,2716,499,474,,,19,,,,,,,,,8041,423.210526316,3215,169.210526316,,SY16-17,,1047,0.350988937,High,,,,,,,,19,6343,1698,1798,2/1/2017
NV@002-611@002,002-611,002,NV,Clark,Sierra Vista High School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,9-11,,N,,N,,,2,2017,2542,,843,274,1117,,3028,719,303,,,19,,,,,,,,,9666,508.736842105,3747,197.210526316,,SY16-17,,1117,0.439417781,High,,,,,,,,19,7196,2470,1121,2/1/2017
NV@002-421@002,002-421,002,NV,Clark,Silverado High School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,9-12,,Y,,N,,,2,2017,2252,,,,741,,6465,0,1070,,,19,,,,,,,,,14234,749.157894737,6465,340.263157895,,SY16-17,,741,0.857986739,High,,,,,,,,19,14234,0,2356,2/1/2017
NV@002-334@002,002-334,002,NV,Clark,Silvestri Middle School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,6-8,,N,,N,,,2,2017,1623,,679,189,954,,1907,477,137,,,19,,,,,,,,,9994,526,2384,125.473684211,,SY16-17,,954,0.587800370,Middle,,,,,,,,19,7830,2164,1831,2/1/2017
NV@002-189@002,002-189,002,NV,Clark,Simmons Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,2,2017,763,,377,94,471,,1499,337,309,,,19,,,,,,,,,6106,321.368421053,1836,96.631578947,,SY16-17,,471,0.617300131,Primary,,,,,,,,19,4982,1124,1663,2/1/2017
