Provision 2 (Y/N),Claim Date,ISP,School Level-Original,Enrollment-Total,Enrollment-Free and Reduced,Enrollment-Free,Enrollment-Reduced,School Year,Claim Year,Unique ID,School ID,District ID,State-Physical,Street Address-Line 1,Street Address-Line 2,School Type-Original,Provision 1 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Enrollment-Paid,Lunch Meals-Free and Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Breakfast Meals-Free and Reduced,Operating Days,Operating Days-Breakfast Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",State-Reporting,FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,NCES ID,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data,District Name,School Name,City,Zip Code,County,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,CEP (Y/N),Claim Month,Operating Days-Lunch Only
,10/1/2013,,,,,,,SY13-14,2013,NV@3218@1043,3218,1043,,,,,,,,,,971,93,21,,,22,,,,,,,,,NV,3352,152.363636364,1064,48.363636364,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Global Community High School,,,Clark,2997,355,190,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@1427@1043,1427,1043,,,,,,,,,,2228,290,313,,,22,,,,,,,,,NV,10638,483.545454545,2518,114.454545455,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Goldfarb Elementary School,,,Clark,8874,1764,2367,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@1428@1043,1428,1043,,,,,,,,,,188,0,56,,,18,,,,,,,,,NV,186,10.333333333,188,10.444444444,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Goodsprings Elementary School,,,Clark,186,0,57,N,10,18
,10/1/2013,,,,,,,SY13-14,2013,NV@2942@1043,2942,1043,,,,,,,,,,469,60,375,,,22,,,,,,,,,NV,1780,80.909090909,529,24.045454545,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Goolsby Elementary School,,,Clark,1567,213,2720,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@3077@1043,3077,1043,,,,,,,,,,810,317,482,,,22,,,,,,,,,NV,4310,195.909090909,1127,51.227272727,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Goynes Elementary School,,,Clark,3444,866,4107,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@1429@1043,1429,1043,,,,,,,,,,13103,833,2117,,,22,,,,,,,,,NV,14572,662.363636364,13936,633.454545455,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Gragson Elementary School,,,Clark,13725,847,2004,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@1430@1043,1430,1043,,,,,,,,,,2321,147,250,,,22,,,,,,,,,NV,5944,270.181818182,2468,112.181818182,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Gray Elementary School,,,Clark,5561,383,1452,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@2941@1043,2941,1043,,,,,,,,,,1799,402,259,,,22,,,,,,,,,NV,8629,392.227272727,2201,100.045454545,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Green Valley High School,,,Clark,6507,2122,1643,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@1431@1043,1431,1043,,,,,,,,,,969,210,133,,,22,,,,,,,,,NV,6278,285.363636364,1179,53.590909091,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Greenspun Middle School,,,Clark,4950,1328,2575,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@1432@1043,1432,1043,,,,,,,,,,8567,949,1759,,,22,,,,,,,,,NV,9093,413.318181818,9516,432.545454545,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Griffith Elementary School,,,Clark,8121,972,1336,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@1433@1043,1433,1043,,,,,,,,,,2729,457,98,,,22,,,,,,,,,NV,11167,507.590909091,3186,144.818181818,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Guinn Middle School,,,Clark,9285,1882,1516,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@1434@1043,1434,1043,,,,,,,,,,2767,349,289,,,22,,,,,,,,,NV,7667,348.5,3116,141.636363636,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Guy Elementary School,,,Clark,6369,1298,1278,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@1436@1043,1436,1043,,,,,,,,,,3760,183,299,,,22,,,,,,,,,NV,8517,387.136363636,3943,179.227272727,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Hancock Elementary School,,,Clark,7835,682,1020,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@1437@1043,1437,1043,,,,,,,,,,6153,707,1406,,,22,,,,,,,,,NV,11906,541.181818182,6860,311.818181818,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Harmon Elementary School,,,Clark,10656,1250,1463,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@2635@1043,2635,1043,,,,,,,,,,4949,582,164,,,22,,,,,,,,,NV,20239,919.954545455,5531,251.409090909,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Harney Middle School,,,Clark,17277,2962,1595,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@1438@1043,1438,1043,,,,,,,,,,3169,363,204,,,22,,,,,,,,,NV,9137,415.318181818,3532,160.545454545,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Harris Elementary School,,,Clark,8197,940,1210,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@3163@1043,3163,1043,,,,,,,,,,2700,618,554,,,22,,,,,,,,,NV,8874,403.363636364,3318,150.818181818,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,"Hayden, Don Elementary School",,,Clark,7245,1629,2320,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@2238@1043,2238,1043,,,,,,,,,,1834,372,147,,,22,,,,,,,,,NV,6100,277.272727273,2206,100.272727273,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Hayes Elementary School,,,Clark,4807,1293,2253,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@1439@1043,1439,1043,,,,,,,,,,474,466,582,,,22,,,,,,,,,NV,2632,119.636363636,940,42.727272727,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Heard Elementary School,,,Clark,1246,1386,2411,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@2440@1043,2440,1043,,,,,,,,,,727,326,510,,,22,,,,,,,,,NV,2241,101.863636364,1053,47.863636364,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Heckethorn Elementary School,,,Clark,1677,564,2614,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@1440@1043,1440,1043,,,,,,,,,,3030,455,390,,,22,,,,,,,,,NV,11329,514.954545455,3485,158.409090909,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Herr Elementary School,,,Clark,9934,1395,1237,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@1441@1043,1441,1043,,,,,,,,,,8862,0,1005,,,22,,,,,,,,,NV,17370,789.545454545,8862,402.818181818,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Herron Elementary School,,,Clark,17370,0,1969,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@1443@1043,1443,1043,,,,,,,,,,7812,0,368,,,22,,,,,,,,,NV,18948,861.272727273,7812,355.090909091,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Hewetson Elementary School,,,Clark,18948,0,892,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@3078@1043,3078,1043,,,,,,,,,,8940,1040,1694,,,22,,,,,,,,,NV,11216,509.818181818,9980,453.636363636,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Hickey Elementary School,,,Clark,10197,1019,1109,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@1444@1043,1444,1043,,,,,,,,,,1655,171,438,,,22,,,,,,,,,NV,6535,297.045454545,1826,83,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Hill Elementary School,,,Clark,5734,801,2633,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@1445@1043,1445,1043,,,,,,,,,,2988,470,288,,,22,,,,,,,,,NV,9585,435.681818182,3458,157.181818182,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Hinman Elementary School,,,Clark,8199,1386,1242,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@1446@1043,1446,1043,,,,,,,,,,1472,136,218,,,22,,,,,,,,,NV,5141,233.681818182,1608,73.090909091,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Hoggard Elementary School,,,Clark,4404,737,1379,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@2857@1043,2857,1043,,,,,,,,,,10675,575,494,,,22,,,,,,,,,NV,12857,584.409090909,11250,511.363636364,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Hollingsworth Elementary School,,,Clark,12217,640,480,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@2937@1043,2937,1043,,,,,,,,,,1272,232,69,,,22,,,,,,,,,NV,4627,210.318181818,1504,68.363636364,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Hughes Middle School,,,Clark,3857,770,778,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@2943@1043,2943,1043,,,,,,,,,,2216,429,273,,,22,,,,,,,,,NV,7422,337.363636364,2645,120.227272727,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Hummel Elementary School,,,Clark,6078,1344,2959,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@1447@1043,1447,1043,,,,,,,,,,4465,431,337,,,22,,,,,,,,,NV,14312,650.545454545,4896,222.545454545,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Hyde Park Middle School,,,Clark,12374,1938,1699,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@95@1043,95,1043,,,,,,,,,,488,44,67,,,22,,,,,,,,,NV,878,39.909090909,532,24.181818182,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Indian Springs ES,,,Clark,763,115,197,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@1557@1043,1557,1043,,,,,,,,,,215,37,40,,,22,,,,,,,,,NV,464,21.090909091,252,11.454545455,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Indian Springs High School,,,Clark,408,56,52,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@96@1043,96,1043,,,,,,,,,,195,2,46,,,22,,,,,,,,,NV,252,11.454545455,197,8.954545455,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Indian Springs MS,,,Clark,245,7,38,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@97@1043,97,1043,,,,,,,,,,851,104,136,,,21,,,,,,,,,NV,5205,273.947368421,955,45.476190476,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Innovations  International Charter ES (386),,,Clark,4481,724,1219,N,10,19
,10/1/2013,,,,,,,SY13-14,2013,NV@27@1043,27,1043,,,,,,,,,,384,22,34,,,21,,,,,,,,,NV,3205,168.684210526,406,19.333333333,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Innovations International Charter School of Nevada (387),,,Clark,2864,341,622,N,10,19
,10/1/2013,,,,,,,SY13-14,2013,NV@2628@1043,2628,1043,,,,,,,,,,2716,575,355,,,22,,,,,,,,,NV,10195,463.409090909,3291,149.590909091,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Iverson Elementary School,,,Clark,8152,2043,2881,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@1449@1043,1449,1043,,,,,,,,,,1757,376,447,,,22,,,,,,,,,NV,5630,255.909090909,2133,96.954545455,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Jacobson Elementary School,,,Clark,4778,852,2072,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@3079@1043,3079,1043,,,,,,,,,,5689,315,565,,,22,,,,,,,,,NV,17597,799.863636364,6004,272.909090909,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Jeffers Elementary School,,,Clark,16433,1164,1489,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@17@1043,17,1043,,,,,,,,,,462,25,8,,,22,,,,,,,,,NV,600,27.272727273,487,22.136363636,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Jeffrey Behavioral/Credit Retrieval,,,Clark,574,26,18,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@1450@1043,1450,1043,,,,,,,,,,2373,352,135,,,22,,,,,,,,,NV,12442,565.545454545,2725,123.863636364,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Johnson Middle School,,,Clark,10636,1806,2230,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@3171@1043,3171,1043,,,,,,,,,,5798,654,200,,,22,,,,,,,,,NV,19325,878.409090909,6452,293.272727273,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,"Johnston, Carroll Middle School",,,Clark,16190,3135,1846,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@1451@1043,1451,1043,,,,,,,,,,2249,199,216,,,22,,,,,,,,,NV,8736,397.090909091,2448,111.272727273,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Jydstrup Elementary School,,,Clark,7268,1468,2277,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@1452@1043,1452,1043,,,,,,,,,,1627,242,225,,,22,,,,,,,,,NV,5341,242.772727273,1869,84.954545455,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Kahre Elementary School,,,Clark,4588,753,1942,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@1453@1043,1453,1043,,,,,,,,,,3166,355,223,,,22,,,,,,,,,NV,9185,417.5,3521,160.045454545,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Katz Elementary School,,,Clark,7913,1272,1499,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@47@1043,47,1043,,,,,,,,,,10177,971,2340,,,22,,,,,,,,,NV,11642,529.181818182,11148,506.727272727,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Keller Elementary School,,,Clark,10651,991,1794,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@1454@1043,1454,1043,,,,,,,,,,3049,305,99,,,22,,,,,,,,,NV,14213,646.045454545,3354,152.454545455,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Keller Middle School,,,Clark,12328,1885,909,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@1455@1043,1455,1043,,,,,,,,,,5107,134,318,,,22,,,,,,,,,NV,6445,292.954545455,5241,238.227272727,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Kelly Elementary School,,,Clark,6258,187,341,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@2239@1043,2239,1043,,,,,,,,,,546,81,308,,,22,,,,,,,,,NV,3145,142.954545455,627,28.5,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Kesterson Elementary School,,,Clark,2494,651,2502,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@1456@1043,1456,1043,,,,,,,,,,958,308,226,,,22,,,,,,,,,NV,5716,259.818181818,1266,57.545454545,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Kim Elementary School,,,Clark,4650,1066,1830,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@1457@1043,1457,1043,,,,,,,,,,7574,553,1268,,,22,,,,,,,,,NV,8249,374.954545455,8127,369.409090909,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,"King, ML Elementary School",,,Clark,7674,575,949,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@1458@1043,1458,1043,,,,,,,,,,551,198,157,,,22,,,,,,,,,NV,2471,112.318181818,749,34.045454545,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,"King, MP Elementary School",,,Clark,2036,435,1601,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@1459@1043,1459,1043,,,,,,,,,,4182,562,177,,,22,,,,,,,,,NV,16480,749.090909091,4744,215.636363636,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Knudson Middle School,,,Clark,14097,2383,1843,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@1460@1043,1460,1043,,,,,,,,,,7755,454,900,,,18,,,,,,,,,NV,10263,466.5,8209,456.055555556,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Lake Elementary School,,,Clark,9691,572,834,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@1461@1043,1461,1043,,,,,,,,,,142,87,99,,,22,,,,,,,,,NV,1212,55.090909091,229,10.409090909,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Lamping Elementary School,,,Clark,901,311,2939,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@3080@1043,3080,1043,,,,,,,,,,1617,475,195,,,22,,,,,,,,,NV,4510,205,2092,95.090909091,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Las Vegas Academy,,,Clark,3373,1137,1259,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@2960@1043,2960,1043,,,,,,,,,,4534,634,231,,,22,,,,,,,,,NV,15846,720.272727273,5168,234.909090909,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Las Vegas High School,,,Clark,13769,2077,503,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@1462@1043,1462,1043,,,,,,,,,,1081,262,82,,,22,,,,,,,,,NV,3398,154.454545455,1343,61.045454545,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Laughlin High School,,,Clark,2931,467,567,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@2240@1043,2240,1043,,,,,,,,,,2113,368,207,,,22,,,,,,,,,NV,13956,634.363636364,2481,112.772727273,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Lawrence Middle School,,,Clark,10894,3062,5025,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@2441@1043,2441,1043,,,,,,,,,,2252,325,321,,,22,,,,,,,,,NV,9092,413.272727273,2577,117.136363636,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Leavitt Middle School,,,Clark,7292,1800,3132,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@3174@1043,3174,1043,,,,,,,,,,5067,932,436,,,22,,,,,,,,,NV,16067,730.318181818,5999,272.681818182,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Legacy High School,,,Clark,13353,2714,1444,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@3081@1043,3081,1043,,,,,,,,,,2691,509,270,,,22,,,,,,,,,NV,9194,417.909090909,3200,145.454545455,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Liberty High School,,,Clark,7129,2065,1215,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@1463@1043,1463,1043,,,,,,,,,,1908,257,220,,,22,,,,,,,,,NV,8524,387.454545455,2165,98.409090909,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Lied Middle School,,,Clark,7121,1403,2723,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@1464@1043,1464,1043,,,,,,,,,,9568,648,583,,,22,,,,,,,,,NV,13959,634.5,10216,464.363636364,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Lincoln Elementary School,,,Clark,13058,901,813,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@1465@1043,1465,1043,,,,,,,,,,4710,314,864,,,22,,,,,,,,,NV,12182,553.727272727,5024,228.363636364,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Long Elementary School,,,Clark,11306,876,1562,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@1466@1043,1466,1043,,,,,,,,,,13019,674,1684,,,22,,,,,,,,,NV,14065,639.318181818,13693,622.409090909,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Lowman Elementary School,,,Clark,13423,642,1445,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@1467@1043,1467,1043,,,,,,,,,,510,177,122,,,22,,,,,,,,,NV,1997,90.772727273,687,31.227272727,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Lummis Elementary School,,,Clark,1579,418,1869,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@2636@1043,2636,1043,,,,,,,,,,13,0,87,,,22,,,,,,,,,NV,10,0.454545455,13,0.590909091,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Lundy Elementary School,,,Clark,6,4,177,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@1468@1043,1468,1043,,,,,,,,,,10032,0,500,,,22,,,,,,,,,NV,11513,523.318181818,10032,456,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Lunt Elementary School,,,Clark,11513,0,574,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@1469@1043,1469,1043,,,,,,,,,,14277,0,103,,,22,,,,,,,,,NV,14612,664.181818182,14277,648.954545455,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Lynch Elementary School,,,Clark,14612,0,106,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@1470@1043,1470,1043,,,,,,,,,,504,138,100,,,22,,,,,,,,,NV,1412,64.181818182,642,29.181818182,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,"Lyon, Mack Middle School",,,Clark,1100,312,348,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@1471@1043,1471,1043,,,,,,,,,,639,191,126,,,22,,,,,,,,,NV,4013,182.409090909,830,37.727272727,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Mack Elementary School,,,Clark,3152,861,2517,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@3082@1043,3082,1043,,,,,,,,,,4841,275,103,,,22,,,,,,,,,NV,17582,799.181818182,5116,232.545454545,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,"Mack, Jerome Middle School",,,Clark,16078,1504,653,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@1472@1043,1472,1043,,,,,,,,,,1643,339,271,,,22,,,,,,,,,NV,6563,298.318181818,1982,90.090909091,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Mackey Elementary School,,,Clark,5365,1198,1796,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@1474@1043,1474,1043,,,,,,,,,,13491,824,1291,,,22,,,,,,,,,NV,14597,663.5,14315,650.681818182,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Manch Elementary School,,,Clark,13769,828,939,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@2944@1043,2944,1043,,,,,,,,,,1168,305,435,,,22,,,,,,,,,NV,6517,296.227272727,1473,66.954545455,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Mannion Middle School,,,Clark,4849,1668,3599,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@1475@1043,1475,1043,,,,,,,,,,5753,525,124,,,22,,,,,,,,,NV,19948,906.727272727,6278,285.363636364,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Martin Middle School,,,Clark,18100,1848,1491,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@2341@1043,2341,1043,,,,,,,,,,5741,0,0,,,22,,,,,,,,,NV,13290,604.090909091,5741,260.954545455,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Martinez Elementary School,,,Clark,13290,0,0,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@1476@1043,1476,1043,,,,,,,,,,1726,233,342,,,22,,,,,,,,,NV,4562,207.363636364,1959,89.045454545,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,May Elementary School,,,Clark,3725,837,2807,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@1477@1043,1477,1043,,,,,,,,,,6766,239,416,,,22,,,,,,,,,NV,8904,404.727272727,7005,318.409090909,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,McCall Elementary School,,,Clark,8580,324,519,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@1478@1043,1478,1043,,,,,,,,,,2020,266,234,,,22,,,,,,,,,NV,5753,261.5,2286,103.909090909,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,McCaw Elementary School,,,Clark,4926,827,1265,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@1479@1043,1479,1043,,,,,,,,,,735,323,234,,,22,,,,,,,,,NV,3829,174.045454545,1058,48.090909091,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,McDoniel Elementary School,,,Clark,2875,954,1917,N,10,22
,10/1/2013,,,,,,,SY13-14,2013,NV@1480@1043,1480,1043,,,,,,,,,,2612,178,284,,,22,,,,,,,,,NV,8242,374.636363636,2790,126.818181818,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,McMillan Elementary School,,,Clark,7328,914,1779,N,10,22
